date,Exchange In-House Flow (Mean)
2021-05-10,13.88654361
2021-05-11,21.48435157
2021-05-12,22.0012134
2021-05-13,18.13378138
2021-05-14,23.83949708
2021-05-15,15.14324852
2021-05-16,19.08525878
2021-05-17,24.7940112
2021-05-18,28.35586142
2021-05-19,33.90757696
2021-05-20,28.29542967
2021-05-21,18.66154336
2021-05-22,18.41644003
2021-05-23,21.92043642
2021-05-24,24.11651611
2021-05-25,19.7553457
2021-05-26,24.0540978
2021-05-27,20.51713587
2021-05-28,21.61347009
2021-05-29,19.17951459
2021-05-30,19.37612053
2021-05-31,16.61341877
2021-06-01,28.14389074
2021-06-02,18.54943531
2021-06-03,18.75266816
2021-06-04,16.95642093
2021-06-05,22.23088092
2021-06-06,32.11056549
2021-06-07,30.6428572
2021-06-08,28.4095991
2021-06-09,32.07369812
2021-06-10,21.6037922
2021-06-11,25.61933988
2021-06-12,16.37277871
2021-06-13,21.03245057
2021-06-14,33.29767071
2021-06-15,43.14980607
2021-06-16,39.02999698
2021-06-17,36.27793799
2021-06-18,32.39724922
2021-06-19,21.17672009
2021-06-20,24.9832071
2021-06-21,35.56750004
2021-06-22,36.15953077
2021-06-23,35.46382391
2021-06-24,26.8964652
2021-06-25,61.15756063
2021-06-26,18.64847504
2021-06-27,30.88722482
2021-06-28,30.12959099
2021-06-29,28.49290244
2021-06-30,25.10370656
2021-07-01,26.20707587
2021-07-02,21.69567301
2021-07-03,17.6010036
2021-07-04,23.41870464
2021-07-05,9.91528078
2021-07-06,14.65816393
2021-07-07,20.47213089
2021-07-08,21.53401706
2021-07-09,18.16268658
2021-07-10,19.23409629
2021-07-11,16.47463013
2021-07-12,27.37342153
2021-07-13,15.83648257
2021-07-14,10.74280275
2021-07-15,23.75005204
2021-07-16,14.09821111
2021-07-17,31.15506454
2021-07-18,14.44071818
2021-07-19,25.46997779
2021-07-20,20.8364511
2021-07-21,20.2105073
2021-07-22,20.67935051
2021-07-23,27.78906103
2021-07-24,16.87991614
2021-07-25,18.12358803
2021-07-26,27.78163531
2021-07-27,26.43265001
2021-07-28,14.43501147
2021-07-29,30.24270202
2021-07-30,15.57272101
2021-07-31,16.78631608
2021-08-01,24.09030618
2021-08-02,19.10184901
2021-08-03,39.29773191
2021-08-04,26.65469161
2021-08-05,21.45360307
2021-08-06,34.02479212
2021-08-07,21.20741566
2021-08-08,19.07050152
2021-08-09,38.3232714
2021-08-10,16.95957738
2021-08-11,16.73804309
2021-08-12,17.97415448
2021-08-13,15.69942737
2021-08-14,18.56392825
2021-08-15,17.00460264
2021-08-16,21.64304461
2021-08-17,16.21709307
2021-08-18,21.85479274
2021-08-19,26.21904871
2021-08-20,17.84048658
2021-08-21,20.96284876
2021-08-22,26.79903026
2021-08-23,13.83400989
2021-08-24,18.48836774
2021-08-25,23.04617871
2021-08-26,24.72766327
2021-08-27,20.00684422
2021-08-28,14.66037839
2021-08-29,16.87801619
2021-08-30,20.24454521
2021-08-31,26.48228602
2021-09-01,33.17362992
2021-09-02,18.4274166
2021-09-03,16.88057895
2021-09-04,14.88084519
2021-09-05,16.96623533
2021-09-06,18.29497527
2021-09-07,28.56376967
2021-09-08,19.32704542
2021-09-09,27.04762154
2021-09-10,29.07665521
2021-09-11,10.91367112
2021-09-12,14.17717337
2021-09-13,16.14081292
2021-09-14,22.74544202
2021-09-15,21.64007387
2021-09-16,17.30687012
2021-09-17,19.1187309
2021-09-18,14.48892138
2021-09-19,11.3971099
2021-09-20,13.82566203
2021-09-21,18.06503856
2021-09-22,19.82735702
2021-09-23,22.81987744
2021-09-24,41.72256952
2021-09-25,19.63091502
2021-09-26,19.24632892
2021-09-27,33.95121523
2021-09-28,20.46311849
2021-09-29,51.49602205
2021-09-30,27.58267167
2021-10-01,20.62670394
2021-10-02,19.04240862
2021-10-03,14.65856435
2021-10-04,28.71085494
2021-10-05,21.22278246
2021-10-06,27.34697546
2021-10-07,24.03439695
2021-10-08,15.12896166
2021-10-09,12.98925627
2021-10-10,14.69968272
2021-10-11,18.99520658
2021-10-12,14.01711586
2021-10-13,10.25618126
2021-10-14,12.38771587
2021-10-15,15.82988465
2021-10-16,9.41796844
2021-10-17,7.17329446
2021-10-18,11.46938027
2021-10-19,18.22770026
2021-10-20,18.25504846
2021-10-21,21.46235117
2021-10-22,25.7169309
2021-10-23,16.89745172
2021-10-24,34.24841487
2021-10-25,26.30162888
2021-10-26,16.51384003
2021-10-27,20.16341764
2021-10-28,21.12063811
2021-10-29,25.84692326
2021-10-30,13.24047811
2021-10-31,15.68246033
2021-11-01,13.21051688
2021-11-02,21.83190976
2021-11-03,25.85588633
2021-11-04,15.90963501
2021-11-05,14.63021199
2021-11-06,14.82373794
2021-11-07,9.04786653
2021-11-08,13.3591828
2021-11-09,18.02933444
2021-11-10,17.44423402
2021-11-11,21.65035791
2021-11-12,78.05910467
2021-11-13,15.8376685
2021-11-14,15.92498689
2021-11-15,14.84014073
2021-11-16,22.80651136
2021-11-17,26.63358223
2021-11-18,41.9930042
2021-11-19,26.30458496
2021-11-20,14.94987082
2021-11-21,15.10004827
2021-11-22,18.86697438
2021-11-23,23.93373486
2021-11-24,23.27607676
2021-11-25,40.3633299
2021-11-26,46.57368612
2021-11-27,15.90509054
2021-11-28,23.47916118
2021-11-29,46.12999486
2021-11-30,48.29204439
2021-12-01,26.81368292
2021-12-02,29.14414853
2021-12-03,22.67866735
2021-12-04,29.31099436
2021-12-05,23.64009776
2021-12-06,173.540065
2021-12-07,258.17648346
2021-12-08,192.40201749
2021-12-09,41.77320638
2021-12-10,52.25260869
2021-12-11,25.27823838
2021-12-12,21.08149071
2021-12-13,31.63874351
2021-12-14,26.44746692
2021-12-15,27.05415576
2021-12-16,25.81106885
2021-12-17,25.35720065
2021-12-18,50.67803836
2021-12-19,18.53486128
2021-12-20,22.62968126
2021-12-21,10.37046296
2021-12-22,24.15790834
2021-12-23,31.21729673
2021-12-24,20.41338682
2021-12-25,27.00684461
2021-12-26,10.02330912
2021-12-27,12.56570194
2021-12-28,14.98875111
2021-12-29,20.34571996
2021-12-30,32.83198625
2021-12-31,18.98869721
2022-01-01,15.95577314
2022-01-02,14.35336646
2022-01-03,20.37402471
2022-01-04,22.72352815
2022-01-05,18.5479159
2022-01-06,27.37967812
2022-01-07,22.66509712
2022-01-08,13.51916186
2022-01-09,15.17646476
2022-01-10,23.29334425
2022-01-11,27.96832942
2022-01-12,28.51857776
2022-01-13,21.0955625
2022-01-14,20.18629356
2022-01-15,10.10636935
2022-01-16,8.95828785
2022-01-17,69.74218983
2022-01-18,31.34362269
2022-01-19,25.7621895
2022-01-20,39.88166136
2022-01-21,46.16058491
2022-01-22,22.08150199
2022-01-23,17.17263473
2022-01-24,36.6919138
2022-01-25,25.42964814
2022-01-26,37.48153721
2022-01-27,46.414473
2022-01-28,26.13813237
2022-01-29,34.63226788
2022-01-30,39.81188482
2022-01-31,22.35344399
2022-02-01,31.20709213
2022-02-02,19.9765203
2022-02-03,18.73239039
2022-02-04,18.4054628
2022-02-05,12.66637678
2022-02-06,13.68246727
2022-02-07,28.29516121
2022-02-08,23.02650702
2022-02-09,9.85995805
2022-02-10,12.90974196
2022-02-11,17.67019015
2022-02-12,16.13260879
2022-02-13,10.07421106
2022-02-14,13.07619068
2022-02-15,10.30458007
2022-02-16,12.14858618
2022-02-17,30.05194339
2022-02-18,24.9088325
2022-02-19,16.26703817
2022-02-20,17.70536328
2022-02-21,23.92117261
2022-02-22,19.97661045
2022-02-23,20.89067849
2022-02-24,27.48040787
2022-02-25,28.31025483
2022-02-26,19.15180596
2022-02-27,20.29980182
2022-02-28,24.16124877
2022-03-01,23.66650976
2022-03-02,15.83589477
2022-03-03,28.18001131
2022-03-04,26.06375969
2022-03-05,15.84002767
2022-03-06,18.34320509
2022-03-07,23.07996393
2022-03-08,21.47556522
2022-03-09,25.90545778
2022-03-10,25.84141382
2022-03-11,43.15254943
2022-03-12,14.25399575
2022-03-13,15.35327072
2022-03-14,18.99579192
2022-03-15,26.94251756
2022-03-16,44.4243562
2022-03-17,42.57515065
2022-03-18,52.89156316
2022-03-19,36.58953387
2022-03-20,43.96843437
2022-03-21,45.7510924
2022-03-22,36.73182107
2022-03-23,43.84494756
2022-03-24,46.51028624
2022-03-25,54.96450033
2022-03-26,41.19185714
2022-03-27,42.7133599
2022-03-28,48.42390968
2022-03-29,43.67233618
2022-03-30,37.42820475
2022-03-31,47.06725598
2022-04-01,33.87110051
2022-04-02,26.48543379
2022-04-03,31.22827695
2022-04-04,34.91684989
2022-04-05,40.71193287
2022-04-06,31.62929469
2022-04-07,35.04017335
2022-04-08,42.07365983
2022-04-09,18.07949185
2022-04-10,19.61229729
2022-04-11,27.24008262
2022-04-12,22.93435046
2022-04-13,39.58222097
2022-04-14,54.9068031
2022-04-15,27.27576753
2022-04-16,21.97776624
2022-04-17,19.70402694
2022-04-18,33.02333587
2022-04-19,32.1010873
2022-04-20,26.56791201
2022-04-21,27.80439732
2022-04-22,24.26855932
2022-04-23,17.1189023
2022-04-24,18.43325061
2022-04-25,38.18444731
2022-04-26,24.90645721
2022-04-27,19.9634168
2022-04-28,23.24478384
2022-04-29,22.21247358
2022-04-30,19.72940298
2022-05-01,21.38649065
2022-05-02,48.21881361
2022-05-03,35.30115849
2022-05-04,21.23767828
2022-05-05,20.00866615
2022-05-06,32.26763104
2022-05-07,17.21789613
2022-05-08,25.51121863
2022-05-09,82.68609559
2022-05-10,103.49602487
2022-05-11,153.49433834
2022-05-12,36.8680234
2022-05-13,24.83718802
2022-05-14,33.00824364
2022-05-15,24.86304371
2022-05-16,22.95399822
2022-05-17,31.23372617
2022-05-18,31.6048448
2022-05-19,38.35141753
2022-05-20,26.51529484
2022-05-21,16.4607536
2022-05-22,12.22489568
2022-05-23,31.02590972
2022-05-24,17.03253848
2022-05-25,19.06684319
2022-05-26,27.72726495
2022-05-27,32.62198945
2022-05-28,19.77020829
2022-05-29,36.30818978
2022-05-30,36.29906244
2022-05-31,51.93748711
2022-06-01,61.02240869
2022-06-02,27.86111399
2022-06-03,22.54747808
2022-06-04,20.75582484
2022-06-05,67.49634869
2022-06-06,67.04948021
2022-06-07,116.31722572
2022-06-08,35.86639363
2022-06-09,24.16814364
2022-06-10,28.94313466
2022-06-11,26.25579028
2022-06-12,38.21924938
2022-06-13,104.44389404
2022-06-14,351.3368584
2022-06-15,896.30180394
2022-06-16,766.40911946
2022-06-17,657.24302064
2022-06-18,430.23372026
2022-06-19,37.17182931
2022-06-20,57.65556941
2022-06-21,43.97208699
2022-06-22,52.74346574
2022-06-23,40.10972296
2022-06-24,34.82889654
2022-06-25,17.03119074
2022-06-26,11.9158598
2022-06-27,28.91315314
2022-06-28,27.70321131
2022-06-29,48.32293967
2022-06-30,48.3833214
2022-07-01,59.69764203
2022-07-02,43.93588418
2022-07-03,54.36170141
2022-07-04,43.308417
2022-07-05,53.60458273
2022-07-06,58.33446897
2022-07-07,37.76444252
2022-07-08,48.65086848
2022-07-09,36.49799405
2022-07-10,25.48377046
2022-07-11,28.6589966
2022-07-12,21.64130634
2022-07-13,28.35925709
2022-07-14,31.91820572
2022-07-15,46.80431136
2022-07-16,31.98978444
2022-07-17,42.44408821
2022-07-18,51.18054202
2022-07-19,40.27131453
2022-07-20,36.62332698
2022-07-21,20.56044146
2022-07-22,36.84753182
2022-07-23,22.03463613
2022-07-24,19.17711301
2022-07-25,18.49561381
2022-07-26,24.11978434
2022-07-27,17.96039325
2022-07-28,21.276387
2022-07-29,18.18614459
2022-07-30,12.20439672
2022-07-31,8.76111373
2022-08-01,18.13177634
2022-08-02,23.62482508
2022-08-03,20.26941903
2022-08-04,32.17150075
2022-08-05,30.07090394
2022-08-06,18.28980603
2022-08-07,27.45445063
2022-08-08,36.17606682
2022-08-09,35.70024908
2022-08-10,29.41760029
2022-08-11,40.67393547
2022-08-12,36.88698909
2022-08-13,27.51886977
2022-08-14,26.7738317
2022-08-15,22.50069854
2022-08-16,24.50482096
2022-08-17,22.61464614
2022-08-18,17.05224145
2022-08-19,30.55708206
2022-08-20,18.60975559
2022-08-21,14.39833737
2022-08-22,21.31555234
2022-08-23,24.15911433
2022-08-24,20.59506045
2022-08-25,32.01798549
2022-08-26,21.36977895
2022-08-27,29.96294746
2022-08-28,12.41651736
2022-08-29,18.88355432
2022-08-30,34.97069757
2022-08-31,56.85684907
2022-09-01,55.20930804
2022-09-02,55.01305557
2022-09-03,36.27049208
2022-09-04,40.43640953
2022-09-05,75.6647432
2022-09-06,68.48951524
2022-09-07,67.87122822
2022-09-08,61.16773545
2022-09-09,55.25777078
2022-09-10,36.13111016
2022-09-11,37.16786333
2022-09-12,40.85542978
2022-09-13,39.27234572
2022-09-14,81.98653142
2022-09-15,52.46068939
2022-09-16,33.50006908
2022-09-17,23.98084868
2022-09-18,32.56968856
2022-09-19,36.94724021
2022-09-20,41.88998559
2022-09-21,40.9762229
2022-09-22,50.12401373
2022-09-23,41.44021153
2022-09-24,39.00750666
2022-09-25,27.82788852
2022-09-26,47.63370962
2022-09-27,43.69518236
2022-09-28,45.81921836
2022-09-29,69.07673219
2022-09-30,68.30731312
2022-10-01,26.78723828
2022-10-02,25.8230742
2022-10-03,40.07853326
2022-10-04,42.17506514
2022-10-05,46.45561354
2022-10-06,40.21009487
2022-10-07,44.89175442
2022-10-08,22.44713885
2022-10-09,25.22968411
2022-10-10,31.32868892
2022-10-11,35.75815573
2022-10-12,26.57595593
2022-10-13,27.74826395
2022-10-14,19.24683449
2022-10-15,14.04496873
2022-10-16,13.25625555
2022-10-17,16.98423935
2022-10-18,44.77556778
2022-10-19,29.93964042
2022-10-20,24.90156229
2022-10-21,20.23508235
2022-10-22,17.00712866
2022-10-23,23.06003621
2022-10-24,29.91968701
2022-10-25,28.9669175
2022-10-26,82.11406053
2022-10-27,107.4240689
2022-10-28,67.6437719
2022-10-29,92.3337595
2022-10-30,85.83989422
2022-10-31,54.65854916
2022-11-01,49.81584423
2022-11-02,45.15608947
2022-11-03,40.24438053
2022-11-04,61.55978073
2022-11-05,48.6230197
2022-11-06,59.01789213
2022-11-07,80.92561723
2022-11-08,65.4934657
2022-11-09,88.03817457
2022-11-10,98.36823633
2022-11-11,163.17344967
2022-11-12,135.52659772
2022-11-13,335.5500194
2022-11-14,237.67518337
2022-11-15,75.5712758
2022-11-16,63.11466771
2022-11-17,45.02248796
2022-11-18,67.90209239
2022-11-19,29.55353488
2022-11-20,19.40082508
2022-11-21,33.20807355
2022-11-22,32.23588004
2022-11-23,47.65664616
2022-11-24,19.27556829
2022-11-25,21.56046969
2022-11-26,19.88635104
2022-11-27,15.82158412
2022-11-28,44.28122549
2022-11-29,23.13161504
2022-11-30,26.4738176
2022-12-01,31.55827421
2022-12-02,31.5456873
2022-12-03,25.14567508
2022-12-04,29.71301879
2022-12-05,31.91921505
2022-12-06,40.12440732
2022-12-07,43.28718342
2022-12-08,44.78348484
2022-12-09,31.14043091
2022-12-10,40.74214342
2022-12-11,35.33384842
2022-12-12,36.87076992
2022-12-13,41.28240282
2022-12-14,36.86000636
2022-12-15,33.70445117
2022-12-16,35.38750403
2022-12-17,26.83964633
2022-12-18,33.93278937
2022-12-19,26.27372661
2022-12-20,29.51641325
2022-12-21,33.94140366
2022-12-22,29.28830033
2022-12-23,26.67558009
2022-12-24,16.13915158
2022-12-25,13.64760054
2022-12-26,15.91351883
2022-12-27,19.19324418
2022-12-28,30.0630541
2022-12-29,25.22143391
2022-12-30,33.9574224
2022-12-31,25.55699606
2023-01-01,15.65887431
2023-01-02,24.8344746
2023-01-03,22.39241846
2023-01-04,22.86769935
2023-01-05,24.39302463
2023-01-06,24.76564841
2023-01-07,20.25763375
2023-01-08,17.28648452
2023-01-09,24.26295169
2023-01-10,18.31493701
2023-01-11,23.16730082
2023-01-12,21.08167726
2023-01-13,29.42149613
2023-01-14,22.44737112
2023-01-15,15.21520764
2023-01-16,20.45983913
2023-01-17,22.67719964
2023-01-18,18.44623912
2023-01-19,24.19891137
2023-01-20,19.59659388
2023-01-21,25.07626107
2023-01-22,14.06745108
2023-01-23,13.76952918
2023-01-24,14.39304861
2023-01-25,27.01024406
2023-01-26,29.04847952
2023-01-27,20.12042896
2023-01-28,11.13966942
2023-01-29,12.93303017
2023-01-30,36.09481989
2023-01-31,20.99919789
2023-02-01,30.96440914
2023-02-02,20.28030089
2023-02-03,30.86814324
2023-02-04,14.79859661
2023-02-05,10.31930278
2023-02-06,14.0501725
2023-02-07,15.38588086
2023-02-08,15.77242667
2023-02-09,25.50642147
2023-02-10,20.88607631
2023-02-11,20.92794344
2023-02-12,13.23247171
2023-02-13,18.31247888
2023-02-14,25.36864488
2023-02-15,18.00602067
2023-02-16,18.57572633
2023-02-17,17.57166408
2023-02-18,14.0100996
2023-02-19,14.42334355
2023-02-20,19.11532834
2023-02-21,16.45637012
2023-02-22,14.46080499
2023-02-23,15.71955921
2023-02-24,18.22929452
2023-02-25,16.70765948
2023-02-26,14.5269689
2023-02-27,22.34077235
2023-02-28,20.64628994
2023-03-01,21.34914916
2023-03-02,17.81505443
2023-03-03,23.65804258
2023-03-04,14.42596274
2023-03-05,14.53527617
2023-03-06,18.166137
2023-03-07,21.6660907
2023-03-08,36.89777787
2023-03-09,24.75754823
2023-03-10,27.55269623
2023-03-11,33.93707839
2023-03-12,22.98019658
2023-03-13,25.32905524
2023-03-14,25.03820519
2023-03-15,26.95469285
2023-03-16,33.09651444
2023-03-17,34.40401263
2023-03-18,39.37613761
2023-03-19,46.27087174
2023-03-20,54.95333962
2023-03-21,26.84694887
2023-03-22,27.68916519
2023-03-23,35.08800357
2023-03-24,32.3675598
2023-03-25,15.58666888
2023-03-26,13.29202851
2023-03-27,23.69201428
2023-03-28,21.71357242
2023-03-29,23.14553936
2023-03-30,91.51468282
2023-03-31,29.04369398
2023-04-01,21.66447961
2023-04-02,16.84654559
2023-04-03,23.92688867
2023-04-04,21.42661076
2023-04-05,34.90447916
2023-04-06,32.3956296
2023-04-07,30.47071097
2023-04-08,29.9242609
2023-04-09,27.64532516
2023-04-10,33.77015218
2023-04-11,31.97998078
2023-04-12,33.51900275
2023-04-13,24.92274683
2023-04-14,25.90700458
2023-04-15,20.01963326
2023-04-16,19.92155415
2023-04-17,26.97836322
2023-04-18,22.63210438
2023-04-19,23.25706554
2023-04-20,24.15118111
2023-04-21,28.09238088
2023-04-22,17.39741285
2023-04-23,14.24845267
2023-04-24,21.42863606
2023-04-25,32.36057613
2023-04-26,27.34392038
2023-04-27,21.23745531
2023-04-28,16.26810083
2023-04-29,17.14623846
2023-04-30,23.02484423
2023-05-01,22.54816792
2023-05-02,33.65079412
2023-05-03,47.28817297
2023-05-04,28.77412679
2023-05-05,23.41276424
2023-05-06,20.54516955
2023-05-07,177.41007217
2023-05-08,33.05379597
2023-05-09,24.19969801
2023-05-10,35.35480578
2023-05-11,37.98280512
2023-05-12,42.85131295
2023-05-13,23.70499064
2023-05-14,19.21324974
2023-05-15,36.25049792
2023-05-16,33.11723004
2023-05-17,33.5011878
2023-05-18,42.10087539
2023-05-19,23.06087269
2023-05-20,15.30528385
2023-05-21,16.01658576
2023-05-22,20.88151772
2023-05-23,25.01018697
2023-05-24,22.06776671
2023-05-25,26.23569017
2023-05-26,18.61676466
2023-05-27,11.7046874
2023-05-28,10.0422261
2023-05-29,14.32513225
2023-05-30,25.87148745
2023-05-31,58.11581806
2023-06-01,59.97323761
2023-06-02,67.12734828
2023-06-03,36.79479375
2023-06-04,70.04103634
2023-06-05,77.73872637
2023-06-06,39.35685001
2023-06-07,22.95917039
2023-06-08,19.70354367
2023-06-09,19.76249866
2023-06-10,18.54489028
2023-06-11,35.7438607
2023-06-12,26.59815531
2023-06-13,26.67424078
2023-06-14,26.2958755
2023-06-15,30.2881968
2023-06-16,28.15617533
2023-06-17,33.69069949
2023-06-18,23.36048593
2023-06-19,45.43651113
2023-06-20,28.81371876
2023-06-21,22.5307816
2023-06-22,27.43506414
2023-06-23,25.19918436
2023-06-24,18.50481755
2023-06-25,19.61700516
2023-06-26,19.48717322
2023-06-27,21.11133514
2023-06-28,20.99742727
2023-06-29,18.09925608
2023-06-30,27.89935282
2023-07-01,30.08216255
2023-07-02,19.53076997
2023-07-03,22.25093773
2023-07-04,29.8429809
2023-07-05,27.48164373
2023-07-06,19.38703502
2023-07-07,21.0032205
2023-07-08,14.59185166
2023-07-09,15.46969769
2023-07-10,18.05266851
2023-07-11,18.54049066
2023-07-12,28.10425333
2023-07-13,27.72700739
2023-07-14,27.87824723
2023-07-15,19.78869628
2023-07-16,16.18770934
2023-07-17,22.90274653
2023-07-18,34.94872664
2023-07-19,35.2426258
2023-07-20,22.05192733
2023-07-21,17.82447659
2023-07-22,13.60731788
2023-07-23,17.13880471
2023-07-24,23.23917123
2023-07-25,20.24254067
2023-07-26,24.30930528
2023-07-27,22.35370646
2023-07-28,20.97529599
2023-07-29,14.26391635
2023-07-30,13.78141253
2023-07-31,21.53260821
2023-08-01,25.51847642
2023-08-02,20.81863882
2023-08-03,18.72806398
2023-08-04,18.97407948
2023-08-05,20.55325423
2023-08-06,19.25095724
2023-08-07,28.95931473
2023-08-08,26.483519
2023-08-09,34.77328491
2023-08-10,26.36875058
2023-08-11,26.32205117
2023-08-12,21.44205149
2023-08-13,21.98881323
2023-08-14,24.25648261
2023-08-15,22.26715446
2023-08-16,22.21784029
2023-08-17,25.9963336
2023-08-18,17.04469843
2023-08-19,14.99925979
2023-08-20,15.09530278
2023-08-21,17.45781866
2023-08-22,19.43263398
2023-08-23,35.54664999
2023-08-24,30.72082779
2023-08-25,27.02905352
2023-08-26,26.2168181
2023-08-27,25.85716168
2023-08-28,23.22153372
2023-08-29,33.43672942
2023-08-30,28.96264055
2023-08-31,19.60799397
2023-09-01,39.31890696
2023-09-02,26.00573754
2023-09-03,16.05440163
2023-09-04,20.89636337
2023-09-05,15.93905947
2023-09-06,14.65652696
2023-09-07,11.43090693
2023-09-08,16.85284544
2023-09-09,17.69230755
2023-09-10,15.75614928
2023-09-11,13.16242428
2023-09-12,18.22465084
2023-09-13,15.02006248
2023-09-14,20.58284577
2023-09-15,14.27555284
2023-09-16,12.39666682
2023-09-17,13.81898903
2023-09-18,16.57484516
2023-09-19,22.7188598
2023-09-20,19.07831761
2023-09-21,13.29429196
2023-09-22,13.56849501
2023-09-23,11.24876669
2023-09-24,8.92037278
2023-09-25,14.59122121
2023-09-26,21.07420431
2023-09-27,24.92887504
2023-09-28,20.78530656
2023-09-29,16.33019507
2023-09-30,18.06669625
2023-10-01,16.49064161
2023-10-02,26.49581517
2023-10-03,19.79407843
2023-10-04,23.15711582
2023-10-05,21.903931
2023-10-06,16.11288645
2023-10-07,23.54783804
2023-10-08,13.60742778
2023-10-09,19.80942146
2023-10-10,24.52545324
2023-10-11,22.41631533
2023-10-12,16.57272398
2023-10-13,14.69469226
2023-10-14,13.99677092
2023-10-15,14.6182162
2023-10-16,20.16697972
2023-10-17,22.68861319
2023-10-18,17.97697108
2023-10-19,39.69472039
2023-10-20,23.25956868
2023-10-21,12.30215744
2023-10-22,9.82278279
2023-10-23,21.88183029
2023-10-24,36.17088489
2023-10-25,22.02321026
2023-10-26,22.605917
2023-10-27,20.90287105
2023-10-28,18.52802014
2023-10-29,12.05505216
2023-10-30,20.99841123
2023-10-31,19.80689293
2023-11-01,16.63553628
2023-11-02,12.68862535
2023-11-03,30.33942234
2023-11-04,11.28006482
2023-11-05,9.43541016
2023-11-06,17.36715247
2023-11-07,12.27163617
2023-11-08,21.2214325
2023-11-09,31.54141581
2023-11-10,14.15402431
2023-11-11,11.7107987
2023-11-12,11.24890011
2023-11-13,13.06993756
2023-11-14,21.75439328
2023-11-15,17.5421461
2023-11-16,22.25493315
2023-11-17,14.34284713
2023-11-18,12.47962055
2023-11-19,10.02552762
2023-11-20,24.54909815
2023-11-21,31.7020888
2023-11-22,36.17193557
2023-11-23,24.60038799
2023-11-24,25.96902336
2023-11-25,28.37658244
2023-11-26,27.40316946
2023-11-27,18.70929138
2023-11-28,23.33152107
2023-11-29,22.71894198
2023-11-30,18.98565846
2023-12-01,25.98323452
2023-12-02,17.01394372
2023-12-03,17.22858205
2023-12-04,23.18271285
2023-12-05,27.45665634
2023-12-06,21.1896221
2023-12-07,19.47366314
2023-12-08,24.42795959
2023-12-09,14.29992523
2023-12-10,12.03250617
2023-12-11,23.31372941
2023-12-12,22.20982054
2023-12-13,16.68543165
2023-12-14,18.05004259
2023-12-15,19.89158559
2023-12-16,19.72914488
2023-12-17,12.5785014
2023-12-18,13.90653487
2023-12-19,21.89087244
2023-12-20,25.06112245
2023-12-21,16.56428799
2023-12-22,19.69425107
2023-12-23,11.98407184
2023-12-24,17.4938631
2023-12-25,11.07481773
2023-12-26,38.71221517
2023-12-27,26.36165708
2023-12-28,26.96849892
2023-12-29,25.11390022
2023-12-30,19.31793188
2023-12-31,32.37377445
2024-01-01,14.91215614
2024-01-02,20.5737234
2024-01-03,14.14169562
2024-01-04,65.43195717
2024-01-05,18.69063922
2024-01-06,30.2584407
2024-01-07,11.59963309
2024-01-08,17.53047106
2024-01-09,29.8595885
2024-01-10,31.07535679
2024-01-11,30.38610372
2024-01-12,64.57505891
2024-01-13,22.48064834
2024-01-14,25.39336414
2024-01-15,18.63244652
2024-01-16,40.89355629
2024-01-17,64.59186516
2024-01-18,64.62024019
2024-01-19,43.29381597
2024-01-20,14.69327076
2024-01-21,10.67461452
2024-01-22,54.9455578
2024-01-23,40.32929229
2024-01-24,62.27750968
2024-01-25,43.86501399
2024-01-26,46.40789593
2024-01-27,17.90458466
2024-01-28,15.226086
2024-01-29,39.2397282
2024-01-30,43.17667731
2024-01-31,41.39423073
2024-02-01,40.66822512
2024-02-02,25.82046613
2024-02-03,14.39892957
2024-02-04,12.19160518
2024-02-05,35.60867549
2024-02-06,32.17624095
2024-02-07,22.11835436
2024-02-08,32.14990858
2024-02-09,30.40615867
2024-02-10,13.13656655
2024-02-11,22.29521522
2024-02-12,24.26926578
2024-02-13,33.05770412
2024-02-14,31.56726581
2024-02-15,23.13830819
2024-02-16,18.73805951
2024-02-17,14.10656207
2024-02-18,9.69996388
2024-02-19,19.79173505
2024-02-20,21.49770252
2024-02-21,25.32227496
2024-02-22,23.44927156
2024-02-23,22.74119186
2024-02-24,11.0271119
2024-02-25,9.28916393
2024-02-26,20.24792206
2024-02-27,42.92297696
2024-02-28,28.89336486
2024-02-29,33.25610984
2024-03-01,34.96023892
2024-03-02,13.64099414
2024-03-03,13.126341
2024-03-04,32.50896042
2024-03-05,41.31908818
2024-03-06,68.46129888
2024-03-07,30.70211114
2024-03-08,31.86353378
2024-03-09,11.24783894
2024-03-10,21.0640475
2024-03-11,31.79951867
2024-03-12,48.68606244
2024-03-13,77.068917
2024-03-14,41.91328151
2024-03-15,23.93958708
2024-03-16,12.39617707
2024-03-17,31.45462087
2024-03-18,29.49401045
2024-03-19,24.64920501
2024-03-20,29.77206037
2024-03-21,27.75111492
2024-03-22,36.34273803
2024-03-23,22.79454856
2024-03-24,13.23263744
2024-03-25,53.45511524
2024-03-26,68.46521254
2024-03-27,28.39531923
2024-03-28,32.20618481
2024-03-29,25.54430629
2024-03-30,20.47692487
2024-03-31,17.4443261
2024-04-01,75.79395812
2024-04-02,37.23775627
2024-04-03,29.8916011
2024-04-04,31.77223034
2024-04-05,26.9856986
2024-04-06,22.61398917
2024-04-07,19.05091153
2024-04-08,22.39921952
2024-04-09,20.03998475
2024-04-10,15.63164
2024-04-11,21.35204805
2024-04-12,31.14430593
2024-04-13,18.92006821
2024-04-14,19.41590154
2024-04-15,39.94486926
2024-04-16,44.30248704
2024-04-17,33.61148402
2024-04-18,38.22079072
2024-04-19,21.99802201
