date,Aerodrome Finance,Aster,Balancer,Blackhole ,Cetus Finance,Curve,edgeX,Fluid,Frax,GMX,Lighter,Meteora,PancakeSwap,Pendle,Quickswap,SushiSwap,Trader Joe V1,Uniswap
2023-10-13,55770803.38492742,,757973259.379249,,16577770.38222148,1560425439.4497333,,,57632324.954457335,442453922.0284723,,4756328.838206141,602726735.1760063,121330213.57321368,31832742.24798979,229514083.4314825,24302759.74551805,4090261385.893869
2023-10-14,51909802.65558721,,764908214.2248933,,16979413.62706381,1572575853.5337453,,,57974021.45360777,430131964.87540656,,4596998.70933678,611377435.7008873,122423323.96588998,31794113.67254391,233723041.6451936,24387981.93969546,4117982539.409203
2023-10-15,56093692.052220464,,771047399.1251633,,18008324.382206276,1563283997.661782,,,58138915.13388318,431126575.6163696,,4598262.456278136,616588200.2982055,122363885.69277036,31977216.86855276,233409835.3998685,24329563.624367755,4127643068.207025
2023-10-16,52177744.2822445,,762528398.6305844,,17772989.23442113,1625290233.1670375,,,57938766.29608207,442201725.4240873,,4717951.834398309,625359828.6038178,129026787.3094705,32416424.784357738,232658751.25183764,24820944.300206613,4159541691.1684127
2023-10-17,56669255.63264591,,777570313.7380623,,18263460.991747607,1605445094.490048,,,57398656.29025202,451922490.91726905,,5774104.134883579,622302628.9136834,123144200.51840942,32719042.338858724,237386862.58767465,24585215.312934343,4157274047.962714
2023-10-18,55921874.51618135,,755178763.9429066,,18824182.32077652,1594823061.154369,,,56732406.35197006,447439755.909968,,5663364.247860204,619725963.6994392,123476846.503273,32603959.451140657,230815994.7630469,24341889.484126005,4148872216.766184
2023-10-19,55236974.936958656,,768357456.6741686,,20499079.31732777,1534965495.4146252,,,56607224.98104736,447065469.4996935,,5699946.502690248,614014517.2819735,124210934.81853688,32239284.369524773,227962586.8625537,24100688.67828704,4136198785.8616447
2023-10-20,54126020.16585106,,765677423.6867453,,21167578.81619707,1566874771.3875835,,,55561750.89444263,449373106.7225322,,5861194.479010055,625789515.7263156,126219100.00947276,32841805.141140915,230536694.67933992,24598015.7551902,4285285186.2803926
2023-10-21,55518710.28003569,,783714223.7657102,,21519878.70108889,1539783367.502109,,,55475004.31401737,454886933.8216983,,6217704.378567879,624092431.4318054,128160973.85123584,33469612.826017305,232346537.636168,24918398.15958183,4238890204.786014
2023-10-22,52942623.10165841,,796749306.4324763,,21740199.65254083,1558188094.3068902,,,55401658.37580214,462042797.6643046,,5579020.378691984,634290367.8115807,130464628.90970312,34194197.56055433,233932009.1873188,25463399.65655308,4367434415.85554
2023-10-23,55143756.52828569,,813443927.8960968,,21074728.0639644,1537757786.8251743,,,55750097.24530067,465592340.8512557,,6828306.911361328,642810464.041924,136499478.78319532,35057383.51486223,239418443.78658155,25904649.54955893,4438023212.835693
2023-10-24,56915159.50875048,,859775597.8948826,,20035934.95031521,1606962484.3251667,,,56393319.72097455,471324553.6437657,,7196907.146452707,656328495.8935071,141135294.58833688,36044325.41088309,253107568.99599424,26335107.383944,4528900969.077132
2023-10-25,57194220.009698,,863854878.2718704,,20332548.74573128,1635043927.8777175,,,55748443.67798259,493773316.5651996,,7054924.153700004,647356455.3662592,141343205.4989009,35957400.02674416,252306262.7835387,26208826.456202984,4510924096.650545
2023-10-26,56871329.4418152,,875944464.9629258,,23043392.28574953,1542729509.3063722,,,56204899.38270406,491782201.2601858,,7057852.818186659,663618293.9943401,142262196.95321506,36215605.99665274,248610930.54143256,26995499.84495392,4646851954.735317
2023-10-27,54702731.92686662,,873660899.1033123,,22774943.21395423,1637458876.3952556,,,55793783.00658705,490328289.2630676,,6933067.699506532,653885890.3782206,142178749.58479655,35710265.556750536,268069029.92430088,26716858.58833852,4524228561.876934
2023-10-28,57622730.23947125,,855723928.3895601,,23493304.70158856,1636571306.8526073,,,56230705.82148342,483235281.5032971,,5981165.785499455,667303657.3748062,141928642.57720765,35820343.665407464,246211598.625028,26935434.362242267,4525656696.594866
2023-10-29,57625808.20820931,,866887116.9878612,,25093017.33480453,1594704300.4644363,,,56314910.71055798,487189324.73699206,,5871915.796943668,672083635.128615,142933646.69415537,35986148.16762607,245866938.1900855,27223066.911206186,4514186847.714753
2023-10-30,57398343.281237125,,866277163.770068,,29560360.90389279,1488746417.063475,,,56234172.49608316,494243452.49073154,,6153289.415968783,673389155.0689691,145111359.21101922,36230013.485310994,248380681.254542,27610283.10349387,4601801002.077002
2023-10-31,57018435.70403338,,861420738.0846084,,28341043.29702344,1484003030.025382,,,55955680.03836304,496185696.5276447,,6554690.623435192,672182692.204403,146305072.6311196,36182766.3826466,244812908.3259271,27621107.84910975,4516851374.327957
2023-11-01,56597324.37049681,,850784624.4562907,,32557357.77186052,1609466544.7325869,,,55555087.67486586,496577775.0055756,,7034027.292104264,664798913.8487304,148153637.10777906,36017887.542695366,241623758.5046773,27408718.19909157,4525334378.474532
2023-11-02,56134476.08451245,,871961679.230547,,27891344.683745887,1726686042.596643,,,56056084.49150115,496172536.7396631,,7029784.222067292,678152579.9926783,147553373.34485185,36712572.92142506,244837914.8909877,28382592.828884203,4543359388.887262
2023-11-03,53327616.88269999,,846947559.813706,,28026312.20282604,1677272476.03284,,,57290495.63122987,487034490.46667296,,6870626.814134156,678792045.950024,144781253.04044542,36442922.4929249,242254604.55140948,28073935.617655203,4553219405.022315
2023-11-04,54240295.1505819,,853071500.409476,,28206733.273119483,1648171990.884304,,,56485992.57274208,488325147.6757318,,6958104.817518764,693558698.9259412,145989414.3846085,36914480.05433117,248067694.86041373,28547336.251727834,4576265968.469654
2023-11-05,54943351.74905678,,869596591.8141553,,27019836.87429492,1693241895.8237455,,,56887238.61804949,494676298.9662644,,6130775.445226719,727963209.9821942,147349349.12716693,37428405.60478693,255500432.8386759,29150207.5579195,4680490603.436194
2023-11-06,56154453.98052676,,879144007.3155224,,27811590.384962667,1762091814.4736867,,,57228935.84832292,490359112.0695167,,6356382.385573505,733960829.0381498,146035586.52701867,37621191.336018376,256800095.3271809,29561685.610287137,4634253322.817938
2023-11-07,51530202.91130687,,902137406.0954484,,32080864.81838746,1625369900.0741498,,,55060740.01547851,498642731.7439061,,7365649.90741428,738121775.580672,148293265.3644633,37868475.22550954,256236186.6590589,29616238.97045723,4626721199.064286
2023-11-08,53571821.289667234,,896258697.6893021,,36777713.65745831,1632165276.960538,,,54605540.93873962,544067228.2638012,,7141959.143010795,728032964.4700689,148490756.52606794,38440889.258245215,253034148.3528478,29768223.916839253,4648399417.588095
2023-11-09,45981879.94930327,,903699598.7139103,,42218294.27493046,1662001393.3752377,,,54495340.70228001,540354077.8546652,,7554004.248088875,726786108.3420587,159100814.8193075,39708196.24105576,266418260.5592836,30274658.330514506,4740343710.182089
2023-11-10,52519896.09960913,,964232167.231384,,42305910.21333225,1802273010.1701856,,,56303797.14120955,546984239.9698875,,8456586.280796638,746550096.1824352,164506249.24009502,40898512.281301945,282952767.14964527,30848344.770805545,4932210409.309345
2023-11-11,55161604.0529637,,952190509.2168608,,46765418.45041377,1743549354.168687,,,55786189.95879144,549054247.5284951,,9432897.218420446,742028588.630479,162903190.57902715,40822711.757485606,280738678.552608,32451528.751745008,4943734826.827836
2023-11-12,53732028.54932065,,930155610.5797144,,49467852.66052516,1734349238.3249078,,,55532087.90125016,541479481.5920012,,8609815.524609802,744775408.1386569,163742938.60605952,41159325.423873454,278967142.26337457,35816171.044284865,4915236622.77605
2023-11-13,54096807.04269552,,947215779.7904928,,43403349.45554185,1668831265.064573,,,55587274.4587097,544751847.4255583,,8431070.933953658,734785049.671978,165137243.56550288,41940814.95699918,280146071.7202214,36151750.25399447,4955723237.502496
2023-11-14,53618917.99284738,,937282538.5768666,,45935316.80589692,1741332208.1149547,,,56976718.82607564,550195448.9878025,,8794415.753613252,713670740.7843508,159861318.1192865,41500896.46713347,274370623.4453641,34785745.16623092,4914564181.636078
2023-11-15,52659773.33261918,,907791614.8193436,,46958244.22520979,1742025373.8445797,,,57611053.13166466,537269865.050369,,9553224.596847303,728404388.0140694,165148743.03441462,41401742.800078034,273800697.3246429,37139669.17990543,4892105581.059015
2023-11-16,55905914.651267365,,937476810.7984508,,45489025.53841582,1725432335.6000936,,,57390239.4852889,548527843.3653157,,10046486.039485984,735613371.4540722,158454581.50682,41713621.84621281,275881669.2944923,40824746.40874288,4979557813.294123
2023-11-17,55625624.23385815,,903424671.9753008,,45090883.62356647,1670993703.0465672,,,56655005.40249501,532279304.202455,,9405388.445366949,721484915.2576145,158005659.7002708,40202959.14505971,265067971.8271621,40292858.37539056,4837277520.905697
2023-11-18,55771506.51551183,,898018783.0631125,,44113252.158245936,1673194686.9544508,,,56277345.11247465,525719498.6431833,,8841430.616745163,717996071.2585964,158603876.63465837,39566680.9097018,261698770.0851217,39387292.17808114,4813079009.785008
2023-11-19,55941296.63322193,,905572134.843433,,45864241.82130026,1648345520.7563422,,,56639235.93940116,529559813.1453209,,9480474.896633403,723652042.9932189,168292327.00027245,40025052.158091865,266381440.42181727,39613353.19345144,4848913001.897497
2023-11-20,56725232.67635833,,916691435.9841324,,48055860.4252418,1594258320.1379876,,,56952263.41874628,536094155.7407368,,8850805.783851301,737275751.6300812,171122994.29148442,40565116.28656592,275453639.20418745,40502624.107831456,4958486775.842318
2023-11-21,58355017.24898218,,925470933.3907044,,46027556.29672599,1699807070.2181196,,,56342225.75739429,549652401.6552367,,10126175.494660089,739658420.4173676,166042475.73149556,40210403.30012211,271396579.2766505,38258172.86761365,4900695399.554205
2023-11-22,57232919.689831264,,883117300.5284635,,47291584.06847465,1769745459.6093752,,,56653386.0857549,537632032.294559,,11851100.764380848,691691325.6181283,174552901.29795098,39499942.36321049,271364483.84165,37406350.17665714,4957454197.700913
2023-11-23,56911940.720807895,,933747015.7927564,,46162055.657701634,1754017324.3925111,,,57167813.01841725,537574267.8637922,,11144147.082955802,696636908.2739587,174314944.4714599,40085947.04929212,295553662.42654,38623240.76076911,4982792713.55086
2023-11-24,57847913.07980172,,934324873.3689604,,46308562.36152794,1742116437.3503425,,,56934791.140510455,539851884.653065,,12128828.06020488,696213605.036835,175601899.05738577,40439444.56314507,295784174.8616657,38018752.244769,5003034882.313281
2023-11-25,58569718.0418321,,948350255.1547812,,47272009.32315222,1795260867.1453395,,,56954720.04783696,544102831.0851614,,11732940.34063152,701239018.7902477,175882322.13023683,40431953.9548575,291961611.7699847,38065787.53300503,5025789845.580474
2023-11-26,58940046.96678844,,947583169.1063342,,47266049.73545015,1618189683.0838938,,,56982030.32722149,546843250.5050778,,11099808.915313777,699441365.4852738,174991211.76969334,40559433.94364044,294075557.85216254,37754123.429965824,5050377481.981618
2023-11-27,58503889.24838664,,941521358.6389236,,47430104.96795942,1711046028.4097478,,,56984491.16082352,546439794.7160115,,14450673.119043412,696245582.9214048,172612860.40715396,39281944.31746201,289872181.97902185,36676969.22346723,4991546318.765131
2023-11-28,58524526.05805247,,897217141.4659411,,47015665.41666261,1691709694.3409286,,,56942077.6324342,545357890.8605845,,13556928.494792717,692869308.5208745,174843149.64422727,39243902.19268876,288099626.7256893,36376703.95259973,4962489976.72866
2023-11-29,57394525.163232125,,912258524.5426784,,47571217.43794295,1730471332.701753,,,56727657.1115016,553163571.7351952,,13935180.986228462,698142316.89763,172541245.15882814,39715550.75860354,290555539.4838832,37409394.132128224,4990784257.1410055
2023-11-30,58009547.07506104,,922060719.305828,,49538643.30021548,1723740779.6837528,,,56603673.4612632,556758744.7633009,,14160604.558954151,694531005.4456853,175052040.80004483,39255807.400464885,288287831.23604524,37420124.28270142,4981001901.883564
2023-12-01,59435947.78653513,,931109356.5994833,,49364094.95888522,1762633341.2827451,,,57686530.10890184,566035948.1135693,,12548864.653533882,695141637.3893472,178706365.81674004,39851836.68623679,291126958.8658437,39225379.580033794,5096377460.413097
2023-12-02,60472728.597825125,,962143891.4951192,,45648846.84889289,1697397921.863157,,,58251563.882005446,563430906.7452519,,14369611.357980654,697307663.952949,184001999.32323515,40339217.57753648,294733168.8191024,39465276.93515029,5144315333.606792
2023-12-03,59861733.19788156,,1021741230.1418612,,46214336.13112708,1778463298.448312,,,58648725.246107854,568389378.0602615,,15017340.500755357,698035123.3743818,185082070.15232417,40718339.53092937,299820174.11317253,39466056.02549999,5174554626.02334
2023-12-04,60388508.660336845,,1029825337.2001772,,46446177.732283644,1767012295.2986553,,,60725085.26879855,589570125.8666801,,15331410.322565606,701960450.2380705,188587093.5348559,41153066.04398438,307232342.81879574,40034592.19174248,5219129300.28716
2023-12-05,61273571.40416386,,1028960308.385471,,50749378.293261714,1772517715.4058611,,,60768596.69870178,574961537.7908218,,16404207.758566083,699446151.5107715,195294752.2148932,41245083.16432464,303075453.3179364,40958042.51058667,5288837611.019982
2023-12-06,61954778.259395145,,1058568405.8006742,,55269667.18974916,1836931267.50091,,,60456182.024608135,587728055.1004925,,17149620.822654437,708158984.301289,191403870.13040665,41915217.10198757,305670733.4065762,44486134.61479112,5327306459.601028
2023-12-07,61232756.80709053,,1054362380.6211476,,53224938.217565335,1836295336.253804,,,61178120.99750671,589743736.2738868,,18162649.40217737,710896216.3039972,199989077.12873268,41957394.10076699,299531243.4860794,44768182.53071506,5321595168.332229
2023-12-08,64481224.5104565,,1090169688.7941148,,56098075.5333487,1826684040.5626664,,,61601737.83752792,598964476.4905423,,19338296.160716947,711732846.3810226,202502404.3503002,42945534.75765242,307547434.56392246,46406565.78768021,5477249017.356714
2023-12-09,62996727.79281391,,1095323605.451738,,55151050.00999919,1881936231.3122144,,,61487261.86119981,608734808.8579097,,20487069.06909012,726466727.0494063,199214902.3175793,44087758.3055209,307351139.03925025,52130002.6346348,5498810946.25531
2023-12-10,63685993.61876504,,1101866218.6824737,,56446126.64096832,1758769167.8746228,,,61777021.05036011,607362021.0290751,,23881634.18283649,722238153.968598,199567443.74617323,44051023.11761922,303845036.83249104,52479863.24181154,5494099945.202825
2023-12-11,64643203.502974994,,1098894886.5123072,,33901977.45695433,1875683023.9757192,,,61369634.2380491,636275476.165753,,23697292.30007709,700281900.8168956,190313499.45817643,42634566.607227854,290372447.0917992,55230383.7497409,5338586423.335071
2023-12-12,62319633.76243513,,1032432705.8908097,,34801754.881326064,1742023886.529735,,,61085655.418910936,596191110.4052914,,26216162.185979765,717204165.3881297,188502822.3285108,42294241.02011091,285062812.6892171,58199030.60963262,5272679790.227211
2023-12-13,64193060.55711672,,1033898093.7914612,,35007341.03586582,1715248740.994398,,,60978089.57863337,589195647.7807251,,28790792.30067236,707241298.5507312,190929968.08867696,42063055.415341474,277585754.25400984,55671113.51944023,5276650472.951757
2023-12-14,71814149.11949082,,1072898256.0727464,,35834828.24687735,1742308537.5663214,,,61917451.55180495,601356438.3310621,,32541851.02963391,714500505.5422103,194826030.58983323,43263917.63656465,286346267.6480237,58244862.58046313,5426443359.737123
2023-12-15,76818845.91376038,,1118423613.2289252,,36663320.57475614,1640606579.1696367,,,61544800.51295591,608432730.5971475,,33078113.603128992,707965513.1817173,188877012.04553944,42914295.56269568,285250022.08754003,58799312.29525036,5382142060.85068
2023-12-16,79951018.31006128,,1080563426.323927,,37526072.2858426,1659191070.4703012,,,61334734.03708597,594887891.6750914,,35391826.08405166,697992678.6261663,186879858.67502213,42515727.14303164,283299586.84906846,61381454.1697395,5297493863.241697
2023-12-17,84498286.25994273,,1068921142.6774426,,39104692.28459173,1602391285.684903,,,61413986.94136982,597118132.2504511,,35739583.80224771,691181855.9999207,184972709.3256424,41887925.86576889,282235303.5315322,60668814.59629688,5287929360.981073
2023-12-18,86720795.7035609,,1055870801.6879952,,45230160.67290916,1676034958.9481516,,,61115886.32246477,601349766.638391,,33786071.48949752,687499811.7154317,180915284.61168075,41007483.19148602,275636426.8281288,57542096.56783206,5228804783.853488
2023-12-19,88080237.46747082,,1047377393.73642,,37727849.01554023,1647453820.2031045,,,61427535.4080783,603575219.623321,,36576208.52634026,702178577.7586174,177221930.1430619,42165846.409062944,281324423.40829384,60119329.66979687,5355885455.5484295
2023-12-20,89288487.01796147,,1019980672.3680838,,38890809.04384909,1760541897.328907,,,61165212.07150902,612098687.04823,,39431486.56279513,706228601.8442571,177842163.89213032,42049986.29669227,278822027.09567094,61863122.14202254,5286134062.219386
2023-12-21,90405670.89557086,,1023864341.372415,,38991703.44406093,1748566982.442695,,,61105131.70335045,617094154.6640813,,46547093.253023095,720447318.7300246,180145853.2884597,42204941.10524705,281220505.314152,63740987.94211225,5304003401.438334
2023-12-22,86848800.77493644,,1046361963.6690356,,39530138.24294544,1734827823.079047,,,62031663.11022382,624653144.1518166,,41151328.8624455,736536008.7301916,182673971.8812986,43353117.951784775,286152795.9234418,65037038.59529019,5450496361.629178
2023-12-23,90081100.69360448,,1064370478.1673784,,39510302.3677612,1694271003.9408784,,,62113068.42949119,628613195.570325,,42282659.22158038,736464551.9257432,180784524.0754278,43852303.69443609,288513619.9654265,63816115.807683736,5456411856.207647
2023-12-24,89890750.32268545,,1079242946.4610105,,39776213.54277805,1692079167.999391,,,62026089.815212354,628755431.3512795,,42410575.15354597,736463974.6503772,180221758.9551944,44063054.01932652,290168139.4746337,65599041.98978243,5471546851.56272
2023-12-25,93176855.51779318,,1063460881.2224102,,39608975.14886916,1629388251.189345,,,61610417.011961326,623452096.5685135,,44806899.048266,729364604.606353,181100160.06022823,44355476.66676799,291590120.62545747,65364791.19485232,5433430541.218516
2023-12-26,95065613.83458129,,1082463341.9122949,,40647913.80672448,1696658357.6943245,,,60931709.28851053,629251332.530801,,48621381.10079607,757510097.9342129,178300949.14383054,44267836.80532131,287631412.16878873,63759613.74178149,5414725761.391825
2023-12-27,92045160.91112384,,1074084556.1950624,,39517559.13814192,1641838036.9466422,,,61349901.32909484,627929118.4166901,,48752073.226404674,792639274.5733166,186102496.5113352,46166775.50279784,286592405.2505305,60793339.0216146,5537709696.231354
2023-12-28,92882265.87188348,,1141285010.0923195,,39806005.18308809,1740136905.0877364,,,62559607.07890953,639055884.2775294,,45416819.98443053,829735747.5363314,183027336.46530733,46434786.36345122,294650187.8129502,59013278.92712159,5683227191.836103
2023-12-29,93469491.25389212,,1114884122.2807696,,43317026.93508295,1708802232.7203298,,,62062513.7249695,629405147.1337227,,46009630.77940776,811302215.2596267,177543319.14236802,45444530.95704328,287228249.8665435,59105476.10135746,5584266391.189191
2023-12-30,90230045.3215674,,1082310733.231114,,43173486.32950521,1707905078.151016,,,61820838.07442195,612516213.1012344,,44712919.22961221,808483461.0060172,174046499.97064617,44397484.86781268,281840339.0375554,58459037.02204483,5499900021.300062
2023-12-31,91734218.8593609,,1088370267.9378324,,42812391.20554741,1733253826.2876673,,,61636463.93116274,612568658.8730052,,44687874.81035646,806064240.9490933,171704995.02168727,44607553.39630295,280374408.4514468,59720852.43061533,5533744953.690725
2024-01-01,88967112.13647394,,1092445224.7541597,,42939847.33653808,1700865737.3400784,,,61606232.11167755,612813423.8144071,,45450826.14308337,799531751.8766533,175919255.84599945,44569970.66880201,280326452.28563935,59887178.45635085,5535663243.834136
2024-01-02,89398554.91355625,,1150028613.0042784,,45285947.498218834,1678152359.26183,,,62524408.64066194,627901227.9969423,,44340214.80241829,813791979.6835234,183516063.6269282,45444842.11810976,289779555.39651173,62557124.92862019,5688948748.818108
2024-01-03,88159108.46701641,,1147070403.8092728,,41734565.60119145,1661063890.276686,,,62000458.93394335,665247140.0406332,,41718543.18790974,813989718.6646258,174876002.65573332,43767394.48741062,282040546.8271018,59341465.99194157,5584192152.892074
2024-01-04,86261771.3698161,,1110436693.7873535,,41835032.75977498,1649969971.13191,,,61741728.062823445,610193599.2052531,,46126606.69467457,799084265.7292,179058561.20700446,42344011.92808121,275659492.1753666,58458820.71881265,5471234131.083906
2024-01-05,87339740.50326172,,1134750664.1790009,,41827841.92586657,1807839996.5306127,,,61123546.721226245,628384974.0086372,,42689366.04491481,794432921.6931264,181207308.4290824,41946520.88208702,272755153.31155616,57217631.82586811,5520829352.157747
2024-01-06,85377306.04473637,,1106701802.0479164,,42324919.41638064,1808359129.602544,,,60966542.41683253,616432949.9551055,,40155177.95147315,771829139.7257257,178931180.1108935,41457516.532375164,270433698.26072484,54814271.85160571,5492674729.961395
2024-01-07,85821403.6536216,,1091671837.0108168,,43598274.96035517,1533340674.599269,,,60913981.116348535,615003343.2618544,,39846578.74335332,769856746.9149364,177379924.95735562,41467982.6472024,269363484.9549349,54739068.74081224,5490433999.537514
2024-01-08,84805207.48584911,,1068346095.845526,,43742118.99589809,1812860388.4197783,,,60806249.20137526,640182349.188793,,42617579.83283535,755601059.206878,186476988.87535653,41296575.94569819,267585027.21799284,53029554.0831764,5471999281.609207
2024-01-09,85810669.34937564,,1096799940.096746,,43755285.49349756,1852049485.5246508,,,60870109.28686523,623039296.5852406,,43901124.24359532,769534701.9133178,172201720.9900137,42452026.53597702,272391609.537168,55499252.93588598,5556811755.329228
2024-01-10,82439586.48451345,,1080739342.1595309,,44697045.31790677,1960079892.510539,,,62676986.5889121,623622239.5266259,,43892410.306376986,769832824.7393144,185265308.71835703,43103315.1614432,280091091.3728337,54115700.993340224,5691396349.645328
2024-01-11,87964232.46493435,,1154134946.5967257,,53137232.97356875,2064976289.098263,,,63570181.396078125,628021273.8833647,,45693560.81052847,801394983.6255912,189247026.30924115,45563561.0288254,299703845.18066144,59247739.31459639,5979527657.562626
2024-01-12,90025416.74597119,,1159675435.3080738,,54154882.20858716,2090971350.45918,,,63414074.68126543,639343118.4266915,,42200514.162366495,793735109.8961258,184979651.7843353,45698907.30852193,299434458.3618632,57776540.00937906,5965875685.104375
2024-01-13,88012522.23989122,,1112884180.714733,,58111032.6433374,1817110317.315076,,,62142888.149691895,612971682.4124763,,46151128.90425442,783484901.2126118,183754419.70370853,44213352.21426233,292403339.5234592,55107898.45632791,5863013492.700191
2024-01-14,89499939.89576262,,1139142375.076241,,62393604.91614016,1818380595.9192908,,,61754439.03173842,623471494.2667184,,48070242.91669834,778710558.9039477,178162861.96400988,44269169.271098666,294653194.07162404,55514330.1445078,5826952716.694976
2024-01-15,89237027.7934554,,1114732050.3404367,,44395654.21515211,1929863823.2875943,,,61663813.11659059,617426887.2224436,,47199962.23917622,762614204.7566212,181025968.07060573,43731461.61816712,292281907.464499,54734726.1376132,5786778904.010114
2024-01-16,87619878.78942183,,1128920857.610287,,47482263.15394728,1681154667.282549,,,62044811.238996856,622156010.2163926,,47476421.99858719,778738542.9657346,185191260.5158437,43726100.42671584,294029666.4265756,54364627.37275381,5929001273.321159
2024-01-17,87840454.26955596,,1159963873.1898155,,51572367.15571826,1624002529.7967772,,,61669239.28773285,643676129.775259,,49019419.77837975,764814953.7480553,184894967.02057025,43547841.80714397,295014541.0805301,54628192.99008474,5841899725.607791
2024-01-18,85402741.74781924,,1114141158.8061953,,49036869.99210899,1721918392.8606558,,,61722067.97771592,649650345.281638,,45454499.26230112,762747205.9474449,182229491.42712945,42618291.35057732,288849966.5095678,53481388.06370597,5746395650.914112
2024-01-19,83686823.1241479,,1088192260.7454898,,50340060.85936692,1949028058.411334,,,61448799.75688477,638282151.9188933,,44851153.13384087,765093122.4404308,190193116.3931984,41745333.4012422,283096379.5326381,51991726.853595726,5688654227.148523
2024-01-20,83873047.02338646,,1093859572.4938335,,52090463.904274575,1876622476.189077,,,61581294.32626719,634056356.7021909,,44815539.199917465,772622167.9284164,184297459.4476744,41480392.78253387,283654820.43463844,51049972.84762341,5715679291.220438
2024-01-21,83565716.42596544,,1090984013.2596354,,54105805.64710221,1975731330.96502,,,62066915.53801845,633388689.4985132,,45394827.00021978,781959813.2109247,185979018.521838,41894031.95884369,285089078.9335208,51617355.29348795,5717897283.2889385
2024-01-22,82824430.77509862,,1079409561.5394702,,54159080.77153946,1916661996.064732,,,61843889.94568959,638986743.7588506,,44178861.69743595,767012677.0226898,179320818.018693,41824257.03868252,277144392.06117934,49372423.53031578,5591343765.243404
2024-01-23,80960244.4982551,,1016990877.075922,,55958388.03641824,1915353988.8876016,,,61398090.487689376,620987754.2540977,,43582012.53565419,733892744.9975541,176127704.31971198,38948755.12992386,262831072.4975201,46712142.707315095,5400927062.052527
2024-01-24,81480586.77170531,,985573081.9464402,,57952372.50350084,1755978543.360644,,,61239204.30926393,609377056.3766717,,45743175.928877965,731719336.8620934,176922958.9360753,38764058.02750406,262439045.2456445,48428607.79052266,5373461496.485197
2024-01-25,86218249.13544545,,992288447.2567368,,56443777.755685546,1811279290.328333,,,60778040.66519198,611823122.2152873,,46902712.56142207,726378401.9530195,177071399.06668633,37152181.56633095,264597864.0857806,48428967.43496555,5381964455.63592
2024-01-26,93402221.88723914,,997327909.2282894,,57981149.89761995,1727950220.3920877,,,60754150.956442975,612322571.4989812,,56341066.76124759,741885591.1158342,210760241.8146627,37431015.921218544,267090232.00159863,49815074.26965619,5506179671.507165
2024-01-27,96256678.38409312,,1067372378.531122,,59849297.71799287,1754080692.0762267,,,60747260.10373453,619078820.4495193,,58194462.47915988,754063808.2875516,223507258.49497005,38191565.95497209,271294244.7259729,51119653.86364751,5558026924.6117325
2024-01-28,96420880.69219749,,1067481260.0408612,,62649667.23255554,1843400098.3184743,,,60977532.48531905,625058560.7590699,,60758940.4592471,760210785.8781047,236090754.68432853,38302856.14181592,271499991.27256125,53926765.00177833,5589693933.306622
2024-01-29,100753109.39985923,,1049766293.7078476,,65000075.004143804,1843401471.0845928,,,60695317.61597755,626200563.0188608,,56624577.44142816,758279747.7624449,244222221.3364596,38141269.853993714,269801517.9132013,53778236.163087465,5579814141.655431
2024-01-30,104945781.24075176,,1076451923.1109345,,65069192.89429496,1636292977.2255876,,,61392789.73992443,637769567.663482,,68986648.7188997,762825245.0506481,253269621.4578013,38825094.728060566,274886865.5590472,54737884.6902129,5683881352.535962
2024-01-31,105356093.21728352,,1107673754.0168824,,64441897.16598042,1858937090.458405,,,61808646.89555043,630044011.5510002,,240171154.8276201,749056535.509621,274366588.461258,39054689.96518739,272505182.5871632,53074307.14355673,5618785741.636688
2024-02-01,104942980.56458442,,1047267680.9084332,,69416135.22268125,1839735019.115524,,,61201322.93873937,586930763.8812085,,251918343.7107324,736583917.1750519,292583935.7100994,37929401.69592282,266698190.3603435,50911811.74139875,5549254961.152193
2024-02-02,107842110.42451626,,1043032296.3112978,,72743780.23930511,1866902634.5471745,,,61700747.9221169,588641433.0430111,,255758056.064671,734461566.7539979,321253349.54570776,38398441.7183409,271165779.97140074,52839780.9231448,5601832472.2697735
2024-02-03,109014853.31621596,,1045985168.772146,,73813576.17782637,1862794825.6793816,,,62089862.89283645,587525659.1811123,,254393436.5278676,733425756.7048458,337107530.2631866,38228061.02431866,272601001.42662543,53609962.73250856,5617699600.949756
2024-02-04,110117997.72570592,,1042404276.2128496,,75926788.49622142,1829674573.1044223,,,62306776.30539896,578728937.242636,,248954559.3986566,733411837.7037657,347864758.74644065,38327194.17217689,270616892.4981851,53243115.44672333,5606447468.357575
2024-02-05,109829794.5071914,,1029542863.962636,,67917734.04781923,1846899123.8947875,,,62729264.86315495,576094767.6061288,,250474683.212882,979839755.7112554,357103173.7017359,44397780.536876805,270161140.61633897,52805929.647382334,5670288271.32052
2024-02-06,115009574.71211784,,1017298042.656896,,79497256.02474219,1850363780.818656,,,62377748.73513698,575194010.2632825,,242753484.34615967,984908425.304468,383160781.7540553,44532668.80146069,272002388.5690113,52078374.60076339,5728245307.656359
2024-02-07,119403282.71095708,,1033201858.3725913,,97453715.72397812,1862234097.018588,,,61169666.42834507,580973338.3649906,,183703231.9334869,992179037.4057056,820337787.5118891,44759791.97612047,277539371.9801336,52022385.17879143,5831147717.032876
2024-02-08,116441359.72697549,,1050940606.2716455,,85914985.02619421,1689499628.928773,,,61089227.20693827,600463824.2121824,,184275165.62761137,977882624.563374,869092629.34336,45562787.47564981,282997116.3567991,53591211.60189612,5928858224.710849
