date,Aerodrome Finance,Aster,Balancer,Blackhole ,Cetus Finance,Curve,Dodo,Drift Protocol,Fluid,Frax,GMX,HumidiFi,Hyperliquid,Meteora,Orca,PancakeSwap,Pendle,Pump.fun,Quickswap,Raydium,SushiSwap,Trader Joe V1,Uniswap
2023-04-28,0.0,,57253952.92803189,,,121158423.83752345,49281963.41,365657.0008710002,,2836956.479952807,2240075.4730252936,,,,19159825.0,58903919.52956639,199707.90234057017,,4678862.494598151,937163.1420166529,10992896.799218876,1193724.4459689169,678683165.2656088
2023-04-29,0.0,,47209154.85517865,,,87771857.62460773,64839289.43000001,383889.846069,,749755.5911834387,1714006.48230644,,,,15990244.0,35087727.97317614,136099.29211466954,,1737271.9341865696,646771.3741804732,7426572.96156047,1472778.0008211008,411227607.2149727
2023-04-30,0.0,,24113411.101444315,,,80950317.5529886,17407695.67,657670.714552,,984191.5965245334,3377299.122495445,,,,16356422.0,52845733.85447954,169554.8347667642,,1785895.245571078,292049.35688788275,7793908.768001311,1324007.6376801822,747805555.1838866
2023-05-01,0.0,,23969566.81972852,,,133827924.1878919,60011810.72,525069.022061,,1314771.757925755,7660416.098082639,,,,19518020.0,77514357.19616175,117190.7572788759,,2090908.3459417163,6879083.105443844,11373835.26173876,2245486.0144485645,1077685200.4588983
2023-05-02,0.0,,16636438.13776153,,,117904529.18197893,27520302.46,325210.7721260001,,839704.3378151043,2339872.713519392,,,,12202333.0,54873930.59360115,240646.6507654584,,2480818.811356748,3648102.3237060793,12355020.2834175,1672040.993872101,978254097.8785582
2023-05-03,0.0,,32986682.66708821,,181707.539140734,118374096.38973252,8371205.399999999,599039.1661109999,,2671486.983642892,7928811.770450108,,,,19788205.0,73842637.74761383,176068.88969563314,,2144836.85887631,4920617.136279077,12462834.141356764,3417548.6850081305,1025102069.959367
2023-05-04,0.0,,58783548.84621514,,6274897.982913972,90493903.55710012,25286280.87,250337.4023179999,,1897375.3299026515,3671670.322830484,,,,13809212.0,58417071.13424894,255865.5216992284,,1394343.5755138265,1181983195.827888,10458558.506648565,1364964.6340076802,935685272.9123596
2023-05-05,0.0,,67620272.21963654,,5187342.961776786,90555521.02319528,4249403.8,391759.878623,,1218191.743760564,9647727.102172935,,,,23217190.0,90662575.96818133,174582.57897790585,,2048694.025086523,14505692.562985107,13893208.994239056,2065162.6823074447,1849512878.198504
2023-05-06,0.0,,42497560.96708641,,7202096.82453137,97191006.1533567,15926744.260000002,471372.9017479997,,945285.821444346,11387844.733784258,,,,21303744.0,72461949.83544789,64487.99975291084,,1516354.9355941904,6377095.541726924,13798086.515906775,3046213.8438519062,1805319792.5297256
2023-05-07,0.0,,55488271.08345468,,4502371.01507949,54335119.514387086,2101923.74,375785.734401,,813285.2955773518,2880774.1773513285,,,,15614531.0,80695518.67611627,83239.407304249,,1779699.620601907,827308918.7897972,8614004.743311584,1214901.1152300949,996657337.917177
2023-05-08,0.0,,77861440.13018948,,7326595.162928364,130167850.83541808,4161580.33,706388.9642469999,,3413723.377788987,11665010.965942618,,,,37542334.0,94703217.42110544,150062.45002257952,,3093173.4141167267,76413215.74435084,16352232.414388675,4670099.254356634,1686271177.47197
2023-05-09,0.0,,72215156.23954561,,6355146.388531749,128991593.42980558,7753192.84,520469.7263730001,,1394802.9335756488,3465712.9169932883,,,,13555609.0,89897613.83139642,294252.3802395448,,2147128.2737031206,12462982.128171625,7845878.532815573,1252299.3662520305,921873006.2489238
2023-05-10,0.0,,24802729.47788507,,18165917.069236804,132496554.84625894,48508664.26,545909.6631490001,,2477891.8117242893,18233038.54326902,,,,23133092.0,104626232.71858948,102666.67422994733,,2326543.808721124,31652331.35039555,13975054.922598183,2521463.516853054,1333021214.0899358
2023-05-11,0.0,,39870023.29180464,,11538820.64083289,152401597.83748847,38336778.75,1050417.844807,,4665383.44978034,6052457.558363312,,,,20038609.0,103061183.72815797,162328.48240343493,,1893903.5219726367,141003938.18450585,10142062.766125089,1608423.2596494695,1377613100.841843
2023-05-12,0.0,,50507535.60648847,,13196253.2812392,137188954.9431961,117946964.84,954051.9586029998,,2206559.382349979,6589809.565020347,,,,17281225.0,97621782.45773976,188431.505499092,,2137759.1669503334,35133541.11160397,10726318.534434246,1693271.6602093906,1302845445.105208
2023-05-13,0.0,,77528512.47306058,,4906255.861094025,42051381.735993385,42335463.18,488510.0848609997,,1522767.4954370572,2595142.875396474,,,,14931762.0,57286882.31399746,196423.75915346364,,1182558.393827806,797399367.3954071,6345064.954445348,945086.318013955,754067123.3814504
2023-05-14,0.0,,28522309.640148014,,6171038.191350324,50955733.62485775,14606433.2,380882.13754,,991064.864738888,4101509.3975555226,,,,6878680.0,49009899.57023272,276728.47696223226,,1002066.6508914873,536403608.898204,5191515.175146106,1014284.5261498564,518088812.2481688
2023-05-15,0.0,,23779336.156746574,,8432618.597488375,86934659.70457089,79742348.65999998,875873.4296160006,,1677420.7680012083,4090581.488047874,,,,18117539.0,65136159.95190399,95062.13318588665,,1148818.0018709465,1079834628.8277762,10774031.04019869,1491321.806872849,790807364.8629603
2023-05-16,0.0,,18812097.23214112,,8258597.990235951,105419026.19816986,16721256.14,737082.9025629999,,2342532.5692253625,2801309.348279555,,,,11984997.0,56316285.03757227,200839.04779192456,,2222893.045835873,520923697.08743846,8109425.832183707,1557150.1956163887,688134628.4547992
2023-05-17,0.0,,43679212.1113808,,6480909.04042239,108947284.42103146,100471138.73,973166.0697590008,,1970310.462511584,3542827.7537252014,,,,19632849.0,62239083.620219305,317729.2490063097,,1802686.6874318512,37879765.9325241,13742644.324838284,2508257.4156860784,838516105.8789288
2023-05-18,0.0,,44126272.02154216,,11526332.410648905,99268375.91594756,91548045.93,966351.704948,,1736378.86910024,3908479.139735493,,,,11514077.0,62480627.23278961,430395.3568431679,,1843746.4465573104,8954359.80890469,8457827.11903759,1912953.289577976,736989599.8057154
2023-05-19,0.0,,53474085.490933694,,4176689.901928161,98750991.48730512,29285763.83,525282.822653,,895044.9086671338,2877599.010729943,,,,8651610.0,50339153.09385787,212104.43315894803,,1450911.906254148,256765.7467125037,6539702.011173391,1145986.5148941164,519478621.11878985
2023-05-20,0.0,,24846190.023488685,,10691638.216949563,50873767.18951348,54603005.06,481664.336414,,767812.2143260731,1540530.7352520146,,,,5841550.0,40881818.985591896,165974.58124894358,,1699376.570965979,24325870.729195587,4422861.403017839,1102980.2050994572,394827042.6839801
2023-05-21,0.0,,28005799.533371866,,10062463.417530172,51207429.2325795,15078908.85,719249.9339489999,,971453.014139132,1510887.193186235,,,,7183635.0,42169593.12178994,173252.99185238066,,1408669.2667530684,15223063.200420484,6284556.917232208,1162063.252865865,494556074.10601777
2023-05-22,0.0,,34113219.52604465,,4538096.861600786,88905520.75906056,82674909.58,809242.8209359997,,1825370.1471531475,1128309.4565707725,,,,9272651.0,54392129.17437587,217451.7607196741,,1663513.226013835,84347572.71954426,7094571.405788312,1192189.360191851,654757394.283422
2023-05-23,0.0,,27635862.13635843,,3256235.8666406507,124009046.40492982,67338355.9,570628.7321929998,,1659398.7066530795,3031735.7984031,,,,9688974.0,56186985.05503005,51354.01275278633,,1648358.6768430446,69600756.83569099,7723089.145892739,1339308.6599605277,820160210.5519544
2023-05-24,0.0,,48681702.526349306,,9942859.230825815,121299616.52228212,76954030.8,923269.9185560002,,840615.8213845764,4375353.32784337,,,,18218484.0,67269065.10125802,143617.26790493753,,1717322.3871810697,761950703.9736732,10441523.042231658,1769831.983078939,870156347.5141475
2023-05-25,0.0,,31451019.57118712,,2834510.7561572124,129212146.02910556,68013956.01,717167.8443809999,,570266.1020567194,3893903.7556678606,,,,9854309.0,58438225.986720346,268058.67621355085,,1648128.770619279,22608443.246902976,6886588.613186256,1627273.726358294,659172255.6521648
2023-05-26,0.0,,41622189.037139766,,4452434.610073087,80429940.02158724,74612943.5,781586.9696509995,,748845.5751661638,1526067.9493301443,,,,6386400.0,65871869.12786541,450452.2714067152,,2184104.87602912,5784867.677564461,6860730.69483468,1192985.3196920722,619974461.4694545
2023-05-27,0.0,,13066727.545399794,,2822863.746653911,38691076.78085957,37795139.6,492781.64112,,356528.44387945585,1391803.155560883,,,,11371761.0,37866130.67642078,355741.25126372534,,1040633.9108067012,538356.3322752134,3888480.0716404766,1149549.4833233547,383933254.1739391
2023-05-28,0.0,,26849299.559272893,,2796931.5829119617,72922954.75105317,96096684.84000002,684717.2775379999,,616961.7176501625,6004950.802322878,,,,15401109.0,56190573.568931885,28937.75375965964,,1510219.0520833365,1060349946.5220292,6347069.571136924,1751039.9200565778,762500807.979552
2023-05-29,0.0,,28544004.23546973,,4652072.794586889,90188270.27160928,63854327.88,785526.6547479999,,551599.6391834657,1194652.6288396316,,,,13344504.0,53764881.50019725,209663.49382989376,,1165921.8764444012,393337727.40442944,8096011.686990172,2880149.368082634,741454258.0552362
2023-05-30,0.0,,22766025.57884927,,3244040.231162142,103520911.14932436,123729181.96,1484357.129036,,1394086.5015871946,2086026.8529484435,,,,18533321.0,46188933.56190879,30519.79527465353,,1382652.351076446,1026456.9749136156,8131102.63804976,2709429.7156210863,803973053.4436412
2023-05-31,0.0,,83223227.4111062,,2094735.6743973568,99898534.36750165,69157402.98,1776189.8894629988,,1125676.7017469332,4002284.728836318,,,,18064490.0,57247022.62938231,491419.1793790629,,1459098.7440650458,886642269.2674963,14651689.780570744,2234988.082673792,740217957.0688471
2023-06-01,0.0,,35016603.25080004,,2372981.8773402846,118006110.15156911,100298890.3,853843.9151860002,,845429.4761790668,3641767.6894199178,,,,19427666.0,45954378.37768352,667291.9032777991,,1428562.2815815038,461914.3635347593,9423791.61609854,2158002.99106045,675306536.4689878
2023-06-02,0.0,,30707705.084087554,,3510144.863002607,106930933.95543414,63366179.5,818746.2442689998,,1273568.7796510742,1230035.5994877124,,,,9505737.0,48912857.87862622,371701.4760728549,,1465882.186494532,2093607.7885693293,11420982.002264082,1634693.0679417325,634827776.148726
2023-06-03,0.0,,20185321.163127206,,3147038.1089047915,62560687.21163338,37345190.84,1397846.080799,,777976.8660630223,1326311.3617147286,,,,10188517.0,33655145.03696002,28421.292321348254,,1168339.3944230443,1561278.4303295086,5740084.459874231,1226873.014177975,401836614.10782766
2023-06-04,0.0,,17628139.19465462,,3317582.305012816,52604675.28872132,22231899.26,1008159.120727,,598859.854393456,1530360.1421942108,,,,14797238.0,35370495.659849666,36419.88849711904,,1405378.392320783,50276449.79264061,4850764.829841226,1534627.2216562668,370637018.8130875
2023-06-05,0.0,,53025382.00474222,,4748819.164439959,132757760.48444477,130433853.33,1908684.134494,,2769862.124513778,12117484.399880398,,,,27190569.0,76055629.93632683,290020.0239004929,,2371958.455440564,225330854.4266484,13444679.415166248,2884094.706920173,1154374397.2683806
2023-06-06,0.0,,60163094.79721461,,3528789.5749904336,149134275.80586153,142967511.1,1494088.820652,,1875288.355654805,3834092.508731702,,,,20154378.0,62636445.858386606,404088.0352234949,,2054918.010198396,1759977.590835845,13337665.252259916,1523826.9097706638,1048879018.9979163
2023-06-07,0.0,,71441057.28320877,,3698532.1928688623,150175357.43949324,118371249.42,1384496.229592,,881953.6493478874,3553107.268435501,,,,30543981.0,59688755.48417844,247837.47568348743,,2188435.1532402085,74781715.65033157,13876242.686241,1405318.73974613,935997561.6072246
2023-06-08,0.0,,110799413.70348376,,6436105.4111161865,122429090.0298496,83404427.78,860222.3624829995,,803254.7580361435,3628208.350564845,,,,15395764.0,44133398.201122135,1343669.9131545555,,1175041.3304457162,65711271.88177155,7247746.639225448,1048543.6445163118,552015372.3971518
2023-06-09,0.0,,150794502.40268016,,3279404.0259027667,131823356.74263395,44484070.4,1024116.175333,,733876.8629232037,5782737.346160343,,,,18219947.0,39793459.23612164,725169.993098856,,2469698.10461397,174798033.60794112,6040589.754605277,1194593.58764605,619692019.9388698
2023-06-10,0.0,,102396827.82727902,,5838659.813894094,327894929.2299177,200707117.89,1263749.4512709992,,5787334.45850487,28293211.655677818,,,,36311098.0,91356538.08155708,368063.08202149806,,10748781.845181832,6332894.698629781,22069280.37891289,9680312.180188889,1784829884.2505322
2023-06-11,0.0,,33287624.402416315,,2330115.801808588,124618746.30616634,67170907.19,542927.9166549998,,1389595.7788905115,4652124.966312476,,,,13007508.0,32118764.258365065,192000.85523642803,,2113832.5955842924,27666836.03186153,5674986.056510626,1234931.9273451404,544928054.0092173
2023-06-12,0.0,,150233882.9850874,,6675321.442041569,231004000.78634447,148782426.39999998,859001.2897160002,,1629402.8211232086,3973369.1254852447,,,,12110581.0,59521182.88461144,483737.9903971394,,1443483.414894102,1671699.7978245784,8164198.35518621,1366007.3398413523,889252252.759231
2023-06-13,0.0,,101658280.6120454,,7417133.061356289,173408411.45032316,63157500.27,476426.6587059997,,953602.693500987,5416301.563415917,,,,11992345.0,51621291.42027617,221164.37633751184,,1562471.4264333616,1560070.2191095932,5999100.535009895,1295842.3443681572,866680167.098506
2023-06-14,0.0,,125415277.89043991,,3758679.5067157377,225657481.311354,13463317.669999998,568670.8790730004,,1862037.5374533136,25513813.769107614,,,,12884573.0,52825001.68159409,259981.3754073493,,1424519.8767428652,1744137.4517455413,8200483.711753091,1482729.262159028,1019316371.4078916
2023-06-15,0.0,,302670290.34036607,,3393461.591166146,1197277550.4153776,68722415.14,649664.6664320003,,1177629.3998982534,18355280.59425314,,,,13330270.0,40192973.2017047,262716.32271563145,,2071745.940687453,5189349.984421624,7961195.484313631,1645735.9211971185,1184695170.3437798
2023-06-16,0.0,,94361785.87976617,,2865409.867457471,273505381.2912122,35478745.410000004,529400.069551,,3522196.689546624,10481941.440566018,,,,9564210.0,37775673.89642607,253907.6697165444,,1745901.8936742938,1455504.8325640818,8405094.361305304,1168339.9090341623,819884697.665085
2023-06-17,0.0,,146954148.8337621,,2647664.4394998588,123371375.70559944,11633512.64,362351.0172720001,,2345813.401843352,9891210.340919243,,,,7325976.0,31218447.63684361,264896.43107910577,,1436005.6656843135,2810122.76538276,5168012.677192139,876687.9075169036,579370322.1553417
2023-06-18,0.0,,91705477.31154566,,2254101.7803788683,42060245.09474945,29696797.2,569799.0030050001,,819245.4122837754,3363050.213955662,,,,6701330.0,27585559.781250063,320375.8335957614,,1043893.679279138,6445007.415227253,3818708.8460234334,821786.1288020341,405849422.3771265
2023-06-19,0.0,,65050445.06537652,,3132173.341488603,175045270.86222956,69267569.38,556072.76901,,2030318.218316462,16207990.724430108,,,,8980402.0,31052624.64068231,191304.99041539192,,1072158.1877815211,13017705.820238529,5359829.952549726,814221.5856251365,717858314.8132393
2023-06-20,0.0,,222644715.92536625,,4434902.435372412,217969337.86913425,141656291.31,845744.4033070004,,2015023.8918020544,18918531.261478312,,,,9564973.0,41880823.511121616,333812.14819967124,,992882.4083980136,21447554.395749062,7509069.073274078,1329269.5380775358,1084991722.738296
2023-06-21,0.0,,319682813.0197053,,5868228.627790293,211553484.1126775,226237617.29,939048.540587,,2492939.936953785,27112100.879680924,,,,14466169.0,65158244.85417646,1468940.748204339,,1976258.81876804,384647680.09058446,10285015.676871562,1938587.202541938,1828060163.9116125
2023-06-22,0.0,,316398041.0415176,,4981114.789249567,198212053.2231228,163859587.67,485765.7510659999,,2306557.2528099725,12530133.060306707,,,,10862896.0,46870487.08500247,324087.90909110085,,1928983.2169193176,10208526.87263496,8939254.738814438,1833518.2617401911,1277023418.387462
2023-06-23,0.0,,252635510.4136447,,2853650.643890902,170390831.8696898,151960948.68,1507601.079553,,2161245.7878381545,17801481.814546637,,,,12456843.0,42115191.64807119,225885.46437180488,,1530174.2321612765,3535876.693909571,8229059.80086369,1570452.5392927849,1229664925.3060882
2023-06-24,0.0,,132982992.69253626,,1697027.496067138,82078774.30607064,34503023.5,502507.2983429998,,1082607.6438093332,4425584.420181941,,,,10261256.0,28864010.240194328,377871.1295518734,,1355830.9985878172,123992052.09344828,6677719.718822358,904299.5211075032,610747112.4500234
2023-06-25,0.0,,210753142.0836229,,2115299.4631911824,90563400.08772457,68481945.76,391079.9541059999,,1387625.615308826,3805497.5959126814,,,,11074294.0,36761540.95088533,329722.4242011729,,2018976.068621385,23943635.28454316,13309172.311825112,1751121.2548417451,833455020.9433942
2023-06-26,0.0,,221284841.0771537,,3733557.823123505,162215885.36076397,90418097.60999998,517017.8672099999,,3015349.478121782,9591961.360921394,,,,10063447.0,36462934.84411456,669567.2562350652,,1707115.8927817494,23538010.26271344,10815163.34152313,1267062.2829612445,1136910525.0442204
2023-06-27,0.0,,249180860.72130728,,2858042.615765749,107665596.64551663,165590323.90999997,1148889.308065,,1113850.5459554926,4308750.983480402,,,,9262070.0,31901516.83781271,493681.48923069984,,2072884.5065693976,5310896.772364945,10049511.899502974,1120007.3867024032,1086706723.8722484
2023-06-28,0.0,,92007788.25092123,,1561346.1396810217,115473479.17520756,114740220.11,887994.4220190004,,1144394.770849669,10930384.891431496,,,,13376374.0,39233636.93632081,1044054.218179954,,1881492.043331469,1851689.8924294305,8807413.177786632,1334860.989995381,928747478.027553
2023-06-29,0.0,,224363240.03135347,,2429435.5935621187,132357176.73355366,67715271.19,890422.9614819997,,917032.0418776128,4527136.160481302,,,,21596153.0,28446844.74386308,897187.4913236294,,1096986.5188743863,60342170.379041605,8118843.585350641,1088059.7431672094,774411055.3351276
2023-06-30,0.0,,221219094.4652488,,3480825.8541179243,209944381.82686105,94086779.29,1064416.219307,,2517989.8616168173,24079193.296466693,,,,45254281.0,56355575.86869566,803662.4149622938,,2261616.7712185667,6633815.360386846,17710793.142312948,1924545.2494689275,1930279042.6370628
2023-07-01,0.0,,88125967.15781584,,1261342.5243569496,76652212.86309557,85644723.78,181739.7695699999,,959948.9544046214,2768763.758533342,,,,12875193.0,30704135.74381161,822194.5994966526,,1202780.202988201,25059595.673059773,7053439.973952188,1251482.906440305,648371868.1636994
2023-07-02,0.0,,137570102.68754232,,1506697.1580178184,68602964.15440585,42192631.29,164987.02715399998,,1024117.0721649484,14459275.28919554,,,,19483528.0,30573048.861237604,374312.1318684798,,1227099.1594000875,51478934.5822866,11398477.549270725,824336.5933675438,714088441.211311
2023-07-03,0.0,,163426829.09603378,,2108837.8583186474,148434474.35855216,151907687.79,252500.706365,,3015964.778233874,5208278.007365012,,,,12124519.0,35313628.37646506,571289.6518855424,,1971591.718932825,99670077.00502434,13782652.09741183,1271681.1007168451,1018448289.0368392
2023-07-04,0.0,,173066976.36758515,,2208753.299397704,127613277.0767592,80640701.05000001,166065.0998180001,,2560274.9090160434,2650186.2109429166,,,,14850729.0,36161871.66326283,814498.0455991137,,1720597.1945550165,19856661.254794,13005060.89683794,1163396.631065614,744204263.854922
2023-07-05,0.0,,71931903.39838202,,1091439.1571713807,122000312.28778712,35323183.21,273462.1714590001,,1560208.1533836843,8064357.350851947,,,,11550720.0,41311644.14412968,602749.9442580095,,2870387.55203086,27945558.42169657,9530670.419408314,1006523.100572964,808331857.0636276
2023-07-06,0.0,,134274126.6882017,,1477354.3989713483,132207308.5410561,35371273.61,940895.6477089998,,3692595.264579114,6062863.348984137,,,,32755565.0,39495809.059021525,268225.2280210936,,2132399.1305269813,2799859.603164043,10695028.58079526,1247510.8412086072,1128293443.0171704
2023-07-07,0.0,,109166535.1646136,,966014.77789845,96807125.86610302,34915449.86,1081691.812276,,1692957.3898118362,3509630.1995877773,,,,32337471.0,35579232.00586456,256498.7913114585,,1724902.1188498156,46531346.307569474,7396536.614306352,864081.0843954188,765295305.9493916
2023-07-08,0.0,,27872162.82132585,,1520436.2918677968,42410415.3137805,69385567.96000001,668665.8420129998,,696693.0596920283,3702598.027987567,,,,21420045.0,27810949.3491114,503811.5338807892,,1102106.8420593366,25982366.5815594,7891212.774351675,1378333.4570135612,456855893.2275645
2023-07-09,0.0,,114894527.25929868,,3584342.523074095,54825740.15506934,20475235.6,383530.2227050002,,997456.0100272676,1575141.846400261,,,,13774152.0,20720305.515817884,75933.42710299551,,1328885.482148051,9770402.386470497,5668557.236727429,1192787.340617068,466151237.4321441
2023-07-10,0.0,,186172282.99780843,,1310247.850290236,176792199.486539,101661700.45,834730.3719539995,,2053814.725031585,7098199.622689566,,,,20575778.0,39413712.16353917,193172.45587816017,,3535953.7025598125,198204.4709979576,8000753.581808689,1494534.4751215028,812739815.6630638
2023-07-11,0.0,,100873563.85577732,,792065.0177763044,117773948.70077094,67427879.62,518943.1639780002,,1055999.4414926765,4934162.624302212,,,,16579667.0,27892160.9228159,512152.0184717777,,2677974.097964669,1454465.697591129,7066282.308909262,1412649.6746400886,578969579.2871269
2023-07-12,0.0,,126353431.04061852,,1238353.319396429,141714859.5294763,40256769.94,1078634.172717,,1016877.399971702,5066079.688944861,,,,20080916.0,29079187.570417345,1327644.41527732,,1794266.4630829932,1625962.3658504898,6132254.2105199685,1332130.2158763062,768024624.7162354
2023-07-13,0.0,,174270715.9852134,,1983809.94518428,197595955.9193861,91403302.37,1012755.071337,,2774451.713586958,17472849.509370763,,,,40385663.0,65223009.16648654,1247651.2954098985,,3889837.23997296,61859854.48111797,11818062.834133362,1894246.8001727653,1579004991.0866966
2023-07-14,0.0,,126907777.62200215,,2976879.03018972,182714278.67968607,53000080.58,1034355.785532,,2846937.4520538687,16813231.423638083,,,,62639787.0,55739608.90827813,446465.27904082654,,2727822.087700591,576621402.6696571,16750800.289841196,5587701.187973818,1475935365.3176074
2023-07-15,0.0,,93151941.03760923,,837967.7733709004,67831810.79763946,33659985.38,755443.0364419995,,1253330.689891594,3247093.129710588,,,,31960838.0,30658140.98367001,380358.687041346,,1520484.8339749405,82167130.06888655,11053561.32907971,1487923.5331010495,599882651.2791235
2023-07-16,0.0,,85074317.71780296,,1005498.1183460684,51243070.04872654,14553895.15,506217.9583239997,,890580.13914824,2664884.777803178,,,,23644232.0,24914174.978994112,552444.7034380168,,2351304.59308547,44241578.2991104,8379418.349505802,1102775.6638926785,539097898.7438061
2023-07-17,0.0,,112902938.76606464,,2792232.9274583613,175160322.90498915,43648735.010000005,1212961.037022,,1355777.2517135213,4702998.433816321,,,,37075199.0,35881673.425213575,132277.20128236405,,1693734.7871343864,62015976.16365794,10496796.757925624,1471917.4246708388,1050209910.1529332
2023-07-18,0.0,,105410208.44463617,,4802612.890720195,105895512.9411418,48959252.02,854680.6787589997,,656101.6052596897,3044167.5236322926,,,,23818076.0,32474897.690198924,245183.28905332927,,1274223.8367526245,28158201.458381053,7072097.263242463,1286532.293088883,842780835.5258073
2023-07-19,0.0,,43846223.44195202,,2584611.6138525903,117629354.2223717,32945720.16,372472.58209800033,,1458961.0320203537,5830021.097907723,,,,22156771.0,29698864.185148805,364112.83198728616,,1630269.3052656893,884066.9689737897,8843423.09767766,1153889.861618879,762750829.8874257
2023-07-20,0.0,,53659188.061823,,1822915.9579685875,124052060.06898868,40006234.03,782923.1987790002,,1530405.127865282,5320102.581884373,,,,18918775.0,34805366.07105675,1221993.492969404,,1849317.3282646856,3094768.502673247,9367962.9093644,1417900.7445898438,889469519.5587754
2023-07-21,0.0,,52666341.80931803,,1318288.3030496135,6612984801.079197,66601838.06,628579.2114089997,,907628.0853370735,2744868.6320622945,,,,11646512.0,24277347.24685736,1088024.494369927,,1766564.789165511,2698195.143980781,5615547.49499808,969748.4380255012,601492848.8511026
2023-07-22,0.0,,48736365.90927748,,1177791.077782318,105563058.288462,68212633.86,364550.6449580001,,586318.477260542,32493470.25315384,,,,12665446.0,20479862.249641847,434083.029517034,,1229101.6918857852,1457056.7732614789,4614397.063883908,859606.6570832371,559997573.0354712
2023-07-23,0.0,,41013988.46651794,,1317775.4269050003,39578520.39711678,25341036.44,858116.0062169997,,908331.0427103896,2963674.193158716,,,,8881906.0,19835445.49986467,463809.9306120243,,1501894.9679927286,31369426.147448704,4142682.474242138,1172825.33689593,486928074.2069623
2023-07-24,0.0,,33530076.728924133,,1683837.136223337,110559397.70942208,88736549.6,915159.7723309996,,1019610.9542010988,10470071.737659652,,,,18865781.0,32142829.65938478,212694.6235012088,,1827826.249107525,11876635.434463255,7099088.373852482,1503493.4098736078,764091850.31916
2023-07-25,0.0,,20683392.765105408,,1581707.4525748414,89352811.2092498,40871448.92,677508.894205,,1276339.370500851,8650501.284141121,,,,10390170.0,24029329.37757628,297004.3574899498,,1422363.5484969476,2410581.001473194,5733832.7467067335,2449180.8404806806,482979490.0779026
2023-07-26,0.0,,48690619.30023702,,1839345.3813128285,135145973.8044546,31945965.66,1738950.8796720002,,1422008.3222973864,6656447.749046907,,,,19975508.0,31143619.314570304,649459.7374686436,,1899960.725816172,3925987.92103884,6597853.904166444,1125650.1621591882,781615681.7612166
2023-07-27,0.0,,70319599.0858712,,1470506.4684603023,125059124.47467402,37790017.31,572241.4123839998,,1638986.0642218068,2774099.297420692,,,,14468935.0,28317176.51780848,1200187.9723471308,,1232393.3882739309,2589201.061152101,8145535.823457267,868243.3436743688,578242510.9543244
2023-07-28,0.0,,76020781.6305815,,1658357.6796684968,110745654.87141588,20278690.22,674959.8468090001,,1587436.7853147,2714556.775895297,,,,10189366.0,25261132.97899416,559563.4680444833,,1055061.6653174565,269928.3679928965,5452143.57773995,655939.7665419804,443250273.724324
2023-07-29,0.0,,57920030.79176845,,890535.9809410019,63173004.72730472,48069541.1,196570.0538120001,,2043933.318904006,1816597.5178635165,,,,8308363.0,19521431.1856842,372862.3208202702,,1076231.513470315,128872693.16873872,5032046.026482327,627954.5538714267,276243418.75580746
2023-07-30,0.0,,130358732.76516132,,1755503.932798335,276939655.4837172,120169182.74,547827.2025089997,,2934921.2486632345,7735371.774177996,,,,8764063.0,29942357.55400519,629268.4548161399,,994907.6016640336,299878620.8670664,28249464.9872562,1130242.5701944567,604884715.5154309
2023-07-31,0.0,,172518687.24145705,,2405557.001330997,344328494.2296381,99266310.28,1944689.000910001,,5018121.994011632,9001813.313450782,,,,16658241.0,37118776.41089644,548221.142885174,,928625.5349139348,53801786.10836984,11697889.57963748,850067.1572994151,727948179.5880812
2023-08-01,0.0,,139363935.94802108,,2179107.725844662,399323806.2914709,87792968.38999999,987030.9883999998,,8229102.782108884,16348580.739244573,,,,16863383.0,46482647.44561775,677489.3171627291,,1361199.038346271,312709.3435965023,11716463.43393863,961985.535166526,918345081.8032724
2023-08-02,0.0,,86279801.44150344,,962003.4724460632,176531477.76047203,47898551.35,907643.6807689996,,2833116.476786798,9686462.115661403,,,,12061031.0,35587071.813960806,496572.3629535655,,1251247.3032653683,1899353.4991071653,8897742.582278842,953370.743553726,697643299.3457047
2023-08-03,0.0,,61382017.115987614,,1111104.4425873738,149930899.16344458,14810734.17,1219346.175383,,1559917.9902345282,4221319.019943887,,,,14430298.0,28492800.60847685,341705.8963338575,,1116698.910401208,52562831.96806719,5666590.747774636,703370.0161289732,524935562.741913
2023-08-04,0.0,,68121322.59059449,,1080843.4351245936,177731764.25200984,25411887.820000004,585548.3631659999,,3272721.849494777,6620585.137487624,,,,13625246.0,26091962.07125163,617812.8223887059,,1023591.5611637988,198777.0775704286,11269328.830378452,737861.3460558497,566504930.6166782
2023-08-05,0.0,,40615426.99612601,,1631949.4174479598,86626317.46693747,13607982.989999998,187376.5377320002,,2776141.519226956,4251351.259037573,,,,7990284.0,18726047.853010125,280878.0495042393,,806554.9848825181,21430286.397582985,9739834.629602574,596945.9482522557,286790689.57496923
2023-08-06,0.0,,69488151.07291713,,1911790.5095825293,120433099.18547958,9739002.13,435099.763595,,1723540.988994045,6257769.6467105625,,,,9935751.0,30896987.0143966,559467.8822092862,,890450.6802857247,15326990.560180731,11799421.521193966,742943.478513458,358529654.9764249
2023-08-07,0.0,,115686820.62530378,,2465381.367441112,290912026.5179464,50787582.23,408702.9629699998,,1764635.403283086,8394194.74018756,,,,16373534.0,39947487.38229428,249901.57180756755,,1213120.9706041166,2830347.2955451724,13342411.59562054,780708.0420818643,678129553.89097
