date,Difficulty
2016-12-10,286765766820.5504
2016-12-11,286765766820.5504
2016-12-12,286765766820.5504
2016-12-13,286765766820.5504
2016-12-14,286765766820.5504
2016-12-15,308312273901.6315
2016-12-16,310153855703.4333
2016-12-17,310153855703.4333
2016-12-18,310153855703.4333
2016-12-19,310153855703.4333
2016-12-20,310153855703.4333
2016-12-21,310153855703.4333
2016-12-22,310153855703.4333
2016-12-23,310153855703.4333
2016-12-24,310153855703.4333
2016-12-25,310153855703.4333
2016-12-26,310153855703.4333
2016-12-27,310153855703.4333
2016-12-28,312083434211.5139
2016-12-29,317688400354.0338
2016-12-30,317688400354.0338
2016-12-31,317688400354.0338
2017-01-01,317688400354.0338
2017-01-02,317688400354.0338
2017-01-03,317688400354.0338
2017-01-04,317688400354.0338
2017-01-05,317688400354.0338
2017-01-06,317688400354.0338
2017-01-07,317688400354.0338
2017-01-08,317688400354.0338
2017-01-09,317688400354.0338
2017-01-10,319489481520.4501
2017-01-11,336899932795.8077
2017-01-12,336899932795.8077
2017-01-13,336899932795.8077
2017-01-14,336899932795.8077
2017-01-15,336899932795.8077
2017-01-16,336899932795.8077
2017-01-17,336899932795.8077
2017-01-18,336899932795.8077
2017-01-19,336899932795.8077
2017-01-20,336899932795.8077
2017-01-21,336899932795.8077
2017-01-22,339477557142.86804
2017-01-23,392963262344.3704
2017-01-24,392963262344.3704
2017-01-25,392963262344.3704
2017-01-26,392963262344.3704
2017-01-27,392963262344.3704
2017-01-28,392963262344.3704
2017-01-29,392963262344.3704
2017-01-30,392963262344.3704
2017-01-31,392963262344.3704
2017-02-01,392963262344.3704
2017-02-02,392963262344.3704
2017-02-03,392963262344.3704
2017-02-04,393571747855.6093
2017-02-05,422170566883.8369
2017-02-06,422170566883.8369
2017-02-07,422170566883.8369
2017-02-08,422170566883.8369
2017-02-09,422170566883.8369
2017-02-10,422170566883.8369
2017-02-11,422170566883.8369
2017-02-12,422170566883.8369
2017-02-13,422170566883.8369
2017-02-14,422170566883.8369
2017-02-15,422170566883.8369
2017-02-16,422170566883.8369
2017-02-17,422170566883.8369
2017-02-18,432892501850.9856
2017-02-19,440779902286.5892
2017-02-20,440779902286.5892
2017-02-21,440779902286.5892
2017-02-22,440779902286.5892
2017-02-23,440779902286.5892
2017-02-24,440779902286.5892
2017-02-25,440779902286.5892
2017-02-26,440779902286.5892
2017-02-27,440779902286.5892
2017-02-28,440779902286.5892
2017-03-01,440779902286.5892
2017-03-02,440779902286.5892
2017-03-03,445545600359.0958
2017-03-04,460769358090.7142
2017-03-05,460769358090.7142
2017-03-06,460769358090.7142
2017-03-07,460769358090.7142
2017-03-08,460769358090.7142
2017-03-09,460769358090.7142
2017-03-10,460769358090.7142
2017-03-11,460769358090.7142
2017-03-12,460769358090.7142
2017-03-13,460769358090.7142
2017-03-14,460769358090.7142
2017-03-15,460769358090.7142
2017-03-16,460769358090.7142
2017-03-17,469886043904.1298
2017-03-18,475705205061.6292
2017-03-19,475705205061.6292
2017-03-20,475705205061.6292
2017-03-21,475705205061.6292
2017-03-22,475705205061.6292
2017-03-23,475705205061.6292
2017-03-24,475705205061.6292
2017-03-25,475705205061.6292
2017-03-26,475705205061.6292
2017-03-27,475705205061.6292
2017-03-28,475705205061.6292
2017-03-29,475705205061.6292
2017-03-30,482855238677.4638
2017-03-31,499635929816.6675
2017-04-01,499635929816.6675
2017-04-02,499635929816.6675
2017-04-03,499635929816.6675
2017-04-04,499635929816.6675
2017-04-05,499635929816.6675
2017-04-06,499635929816.6675
2017-04-07,499635929816.6675
2017-04-08,499635929816.6675
2017-04-09,499635929816.6675
2017-04-10,499635929816.6675
2017-04-11,499635929816.6675
2017-04-12,499635929816.6675
2017-04-13,517807877352.0729
2017-04-14,520808749422.1398
2017-04-15,520808749422.1398
2017-04-16,520808749422.1398
2017-04-17,520808749422.1398
2017-04-18,520808749422.1398
2017-04-19,520808749422.1398
2017-04-20,520808749422.1398
2017-04-21,520808749422.1398
2017-04-22,520808749422.1398
2017-04-23,520808749422.1398
2017-04-24,520808749422.1398
2017-04-25,520808749422.1398
2017-04-26,520808749422.1398
2017-04-27,521839702599.64655
2017-04-28,521974519553.6282
2017-04-29,521974519553.6282
2017-04-30,521974519553.6282
2017-05-01,521974519553.6282
2017-05-02,521974519553.6282
2017-05-03,521974519553.6282
2017-05-04,521974519553.6282
2017-05-05,521974519553.6282
2017-05-06,521974519553.6282
2017-05-07,521974519553.6282
2017-05-08,521974519553.6282
2017-05-09,521974519553.6282
2017-05-10,555092980097.5476
2017-05-11,559970892890.8381
2017-05-12,559970892890.8381
2017-05-13,559970892890.8381
2017-05-14,559970892890.8381
2017-05-15,559970892890.8381
2017-05-16,559970892890.8381
2017-05-17,559970892890.8381
2017-05-18,559970892890.8381
2017-05-19,559970892890.8381
2017-05-20,559970892890.8381
2017-05-21,559970892890.8381
2017-05-22,559970892890.8381
2017-05-23,584152236545.5244
2017-05-24,595921917085.416
2017-05-25,595921917085.416
2017-05-26,595921917085.416
2017-05-27,595921917085.416
2017-05-28,595921917085.416
2017-05-29,595921917085.416
2017-05-30,595921917085.416
2017-05-31,595921917085.416
2017-06-01,595921917085.416
2017-06-02,595921917085.416
2017-06-03,595921917085.416
2017-06-04,628336862171.4233
2017-06-05,678760110082.9902
2017-06-06,678760110082.9902
2017-06-07,678760110082.9902
2017-06-08,678760110082.9902
2017-06-09,678760110082.9902
2017-06-10,678760110082.9902
2017-06-11,678760110082.9902
2017-06-12,678760110082.9902
2017-06-13,678760110082.9902
2017-06-14,678760110082.9902
2017-06-15,678760110082.9902
2017-06-16,678760110082.9902
2017-06-17,679668719409.6321
2017-06-18,711697198173.7566
2017-06-19,711697198173.7566
2017-06-20,711697198173.7566
2017-06-21,711697198173.7566
2017-06-22,711697198173.7566
2017-06-23,711697198173.7566
2017-06-24,711697198173.7566
2017-06-25,711697198173.7566
2017-06-26,711697198173.7566
2017-06-27,711697198173.7566
2017-06-28,711697198173.7566
2017-06-29,711697198173.7566
2017-06-30,711697198173.7566
2017-07-01,711697198173.7566
2017-07-02,708707940676.2377
2017-07-03,708659466230.332
2017-07-04,708659466230.332
2017-07-05,708659466230.332
2017-07-06,708659466230.332
2017-07-07,708659466230.332
2017-07-08,708659466230.332
2017-07-09,708659466230.332
2017-07-10,708659466230.332
2017-07-11,708659466230.332
2017-07-12,708659466230.332
2017-07-13,708659466230.332
2017-07-14,761764941640.4801
2017-07-15,804525194568.1318
2017-07-16,804525194568.1318
2017-07-17,804525194568.1318
2017-07-18,804525194568.1318
2017-07-19,804525194568.1318
2017-07-20,804525194568.1318
2017-07-21,804525194568.1318
2017-07-22,804525194568.1318
2017-07-23,804525194568.1318
2017-07-24,804525194568.1318
2017-07-25,804525194568.1318
2017-07-26,804525194568.1318
2017-07-27,836351931635.612
2017-07-28,860221984436.2223
2017-07-29,860221984436.2223
2017-07-30,860221984436.2223
2017-07-31,860221984436.2223
2017-08-01,860221984436.2223
2017-08-02,860221984436.2223
2017-08-03,860221984436.2223
2017-08-04,860221984436.2223
2017-08-05,860221984436.2223
2017-08-06,860221984436.2223
2017-08-07,860221984436.2223
2017-08-08,860221984436.2223
2017-08-09,888074709978.0604
2017-08-10,923233068448.9052
2017-08-11,923233068448.9052
2017-08-12,923233068448.9052
2017-08-13,923233068448.9052
2017-08-14,923233068448.9052
2017-08-15,923233068448.9052
2017-08-16,923233068448.9052
2017-08-17,923233068448.9052
2017-08-18,923233068448.9052
2017-08-19,923233068448.9052
2017-08-20,923233068448.9052
2017-08-21,923233068448.9052
2017-08-22,923233068448.9052
2017-08-23,923233068448.9052
2017-08-24,891643263405.0022
2017-08-25,888171856257.3206
2017-08-26,888171856257.3206
2017-08-27,888171856257.3206
2017-08-28,888171856257.3206
2017-08-29,888171856257.3206
2017-08-30,888171856257.3206
2017-08-31,888171856257.3206
2017-09-01,888171856257.3206
2017-09-02,888171856257.3206
2017-09-03,888171856257.3206
2017-09-04,888171856257.3206
2017-09-05,888171856257.3206
2017-09-06,903315386419.5032
2017-09-07,922724699725.9628
2017-09-08,922724699725.9628
2017-09-09,922724699725.9628
2017-09-10,922724699725.9628
2017-09-11,922724699725.9628
2017-09-12,922724699725.9628
2017-09-13,922724699725.9628
2017-09-14,922724699725.9628
2017-09-15,922724699725.9628
2017-09-16,922724699725.9628
2017-09-17,922724699725.9628
2017-09-18,1052185622755.0018
2017-09-19,1103400932964.292
2017-09-20,1103400932964.292
2017-09-21,1103400932964.292
2017-09-22,1103400932964.292
2017-09-23,1103400932964.292
2017-09-24,1103400932964.292
2017-09-25,1103400932964.292
2017-09-26,1103400932964.292
2017-09-27,1103400932964.292
2017-09-28,1103400932964.292
2017-09-29,1103400932964.292
2017-09-30,1103400932964.292
2017-10-01,1103400932964.292
2017-10-02,1123590453770.718
2017-10-03,1123863285132.967
2017-10-04,1123863285132.967
2017-10-05,1123863285132.967
2017-10-06,1123863285132.967
2017-10-07,1123863285132.967
2017-10-08,1123863285132.967
2017-10-09,1123863285132.967
2017-10-10,1123863285132.967
2017-10-11,1123863285132.967
2017-10-12,1123863285132.967
2017-10-13,1123863285132.967
2017-10-14,1123863285132.967
2017-10-15,1182954806243.7388
2017-10-16,1196792694098.793
2017-10-17,1196792694098.793
2017-10-18,1196792694098.793
2017-10-19,1196792694098.793
2017-10-20,1196792694098.793
2017-10-21,1196792694098.793
2017-10-22,1196792694098.793
2017-10-23,1196792694098.793
2017-10-24,1196792694098.793
2017-10-25,1196792694098.793
2017-10-26,1233777273050.0444
2017-10-27,1452839779145.919
2017-10-28,1452839779145.919
2017-10-29,1452839779145.919
2017-10-30,1452839779145.919
2017-10-31,1452839779145.919
2017-11-01,1452839779145.919
2017-11-02,1452839779145.919
2017-11-03,1452839779145.919
2017-11-04,1452839779145.919
2017-11-05,1452839779145.919
2017-11-06,1452839779145.919
2017-11-07,1452839779145.919
2017-11-08,1452839779145.919
2017-11-09,1452839779145.919
2017-11-10,1423367213138.995
2017-11-11,1364422081125.147
2017-11-12,1364422081125.147
2017-11-13,1364422081125.147
2017-11-14,1364422081125.147
2017-11-15,1364422081125.147
2017-11-16,1364422081125.147
2017-11-17,1364422081125.147
2017-11-18,1364422081125.147
2017-11-19,1364422081125.147
2017-11-20,1364422081125.147
2017-11-21,1364422081125.147
2017-11-22,1364422081125.147
2017-11-23,1364422081125.147
2017-11-24,1361966821649.3208
2017-11-25,1347001430558.57
2017-11-26,1347001430558.57
2017-11-27,1347001430558.57
2017-11-28,1347001430558.57
2017-11-29,1347001430558.57
2017-11-30,1347001430558.57
2017-12-01,1347001430558.57
2017-12-02,1347001430558.57
2017-12-03,1347001430558.57
2017-12-04,1347001430558.57
2017-12-05,1347001430558.57
2017-12-06,1407975304733.4473
2017-12-07,1590896927258.079
2017-12-08,1590896927258.079
2017-12-09,1590896927258.079
2017-12-10,1590896927258.079
2017-12-11,1590896927258.079
2017-12-12,1590896927258.079
2017-12-13,1590896927258.079
2017-12-14,1590896927258.079
2017-12-15,1590896927258.079
2017-12-16,1590896927258.079
2017-12-17,1590896927258.079
2017-12-18,1718045833483.4065
2017-12-19,1873105475221.611
2017-12-20,1873105475221.611
2017-12-21,1873105475221.611
2017-12-22,1873105475221.611
2017-12-23,1873105475221.611
2017-12-24,1873105475221.611
2017-12-25,1873105475221.611
2017-12-26,1873105475221.611
2017-12-27,1873105475221.611
2017-12-28,1873105475221.611
2017-12-29,1873105475221.611
2017-12-30,1873105475221.611
2017-12-31,1873105475221.611
2018-01-01,1922580604980.534
2018-01-02,1931136454487.716
2018-01-03,1931136454487.716
2018-01-04,1931136454487.716
2018-01-05,1931136454487.716
2018-01-06,1931136454487.716
2018-01-07,1931136454487.716
2018-01-08,1931136454487.716
2018-01-09,1931136454487.716
2018-01-10,1931136454487.716
2018-01-11,1931136454487.716
2018-01-12,1931136454487.716
2018-01-13,2134254177773.7769
2018-01-14,2227847638503.628
2018-01-15,2227847638503.628
2018-01-16,2227847638503.628
2018-01-17,2227847638503.628
2018-01-18,2227847638503.628
2018-01-19,2227847638503.628
2018-01-20,2227847638503.628
2018-01-21,2227847638503.628
2018-01-22,2227847638503.628
2018-01-23,2227847638503.628
2018-01-24,2227847638503.628
2018-01-25,2460585023617.973
2018-01-26,2603077300218.593
2018-01-27,2603077300218.593
2018-01-28,2603077300218.593
2018-01-29,2603077300218.593
2018-01-30,2603077300218.593
2018-01-31,2603077300218.593
2018-02-01,2603077300218.593
2018-02-02,2603077300218.593
2018-02-03,2603077300218.593
2018-02-04,2603077300218.593
2018-02-05,2603077300218.593
2018-02-06,2607870187292.664
2018-02-07,2874674234415.941
2018-02-08,2874674234415.941
2018-02-09,2874674234415.941
2018-02-10,2874674234415.941
2018-02-11,2874674234415.941
2018-02-12,2874674234415.941
2018-02-13,2874674234415.941
2018-02-14,2874674234415.941
2018-02-15,2874674234415.941
2018-02-16,2874674234415.941
2018-02-17,2874674234415.941
2018-02-18,2874674234415.941
2018-02-19,2874674234415.941
2018-02-20,2967853337744.773
2018-02-21,3007383866429.732
2018-02-22,3007383866429.732
2018-02-23,3007383866429.732
2018-02-24,3007383866429.732
2018-02-25,3007383866429.732
2018-02-26,3007383866429.732
2018-02-27,3007383866429.732
2018-02-28,3007383866429.732
2018-03-01,3007383866429.732
2018-03-02,3007383866429.732
2018-03-03,3007383866429.732
2018-03-04,3007383866429.732
2018-03-05,3233581400367.363
2018-03-06,3290605988755.001
2018-03-07,3290605988755.001
2018-03-08,3290605988755.001
2018-03-09,3290605988755.001
2018-03-10,3290605988755.001
2018-03-11,3290605988755.001
2018-03-12,3290605988755.001
2018-03-13,3290605988755.001
2018-03-14,3290605988755.001
2018-03-15,3290605988755.001
2018-03-16,3290605988755.001
2018-03-17,3290605988755.001
2018-03-18,3381698122496.226
2018-03-19,3462542391191.563
2018-03-20,3462542391191.563
2018-03-21,3462542391191.563
2018-03-22,3462542391191.563
2018-03-23,3462542391191.563
2018-03-24,3462542391191.563
2018-03-25,3462542391191.563
2018-03-26,3462542391191.563
2018-03-27,3462542391191.563
2018-03-28,3462542391191.563
2018-03-29,3462542391191.563
2018-03-30,3462542391191.563
2018-03-31,3462542391191.563
2018-04-01,3494288842679.616
2018-04-02,3511060552899.72
2018-04-03,3511060552899.72
2018-04-04,3511060552899.72
2018-04-05,3511060552899.72
2018-04-06,3511060552899.72
2018-04-07,3511060552899.72
2018-04-08,3511060552899.72
2018-04-09,3511060552899.72
2018-04-10,3511060552899.72
2018-04-11,3511060552899.72
2018-04-12,3511060552899.72
2018-04-13,3511060552899.72
2018-04-14,3796188328005.299
2018-04-15,3839316899029.672
2018-04-16,3839316899029.672
2018-04-17,3839316899029.672
2018-04-18,3839316899029.672
2018-04-19,3839316899029.672
2018-04-20,3839316899029.672
2018-04-21,3839316899029.672
2018-04-22,3839316899029.672
2018-04-23,3839316899029.672
2018-04-24,3839316899029.672
2018-04-25,3839316899029.672
2018-04-26,3839316899029.672
2018-04-27,3943557223451.91
2018-04-28,4022059196164.954
2018-04-29,4022059196164.954
2018-04-30,4022059196164.954
2018-05-01,4022059196164.954
2018-05-02,4022059196164.954
2018-05-03,4022059196164.954
2018-05-04,4022059196164.954
2018-05-05,4022059196164.954
2018-05-06,4022059196164.954
2018-05-07,4022059196164.954
2018-05-08,4022059196164.954
2018-05-09,4022059196164.954
2018-05-10,4022059196164.954
2018-05-11,4138123233246.035
2018-05-12,4143878474754.188
2018-05-13,4143878474754.188
2018-05-14,4143878474754.188
2018-05-15,4143878474754.188
2018-05-16,4143878474754.188
2018-05-17,4143878474754.188
2018-05-18,4143878474754.188
2018-05-19,4143878474754.188
2018-05-20,4143878474754.188
2018-05-21,4143878474754.188
2018-05-22,4143878474754.188
2018-05-23,4143878474754.188
2018-05-24,4219142059012.9536
2018-05-25,4306949573981.513
2018-05-26,4306949573981.513
2018-05-27,4306949573981.513
2018-05-28,4306949573981.513
2018-05-29,4306949573981.513
2018-05-30,4306949573981.513
2018-05-31,4306949573981.513
2018-06-01,4306949573981.513
2018-06-02,4306949573981.513
2018-06-03,4306949573981.513
2018-06-04,4306949573981.513
2018-06-05,4415593341674.139
2018-06-06,4940704885521.827
2018-06-07,4940704885521.827
2018-06-08,4940704885521.827
2018-06-09,4940704885521.827
2018-06-10,4940704885521.827
2018-06-11,4940704885521.827
2018-06-12,4940704885521.827
2018-06-13,4940704885521.827
2018-06-14,4940704885521.827
2018-06-15,4940704885521.827
2018-06-16,4940704885521.827
2018-06-17,4940704885521.827
2018-06-18,4940704885521.827
2018-06-19,5024546460934.298
2018-06-20,5077499034879.017
2018-06-21,5077499034879.017
2018-06-22,5077499034879.017
2018-06-23,5077499034879.017
2018-06-24,5077499034879.017
2018-06-25,5077499034879.017
2018-06-26,5077499034879.017
2018-06-27,5077499034879.017
2018-06-28,5077499034879.017
2018-06-29,5077499034879.017
2018-06-30,5077499034879.017
2018-07-01,5077499034879.017
2018-07-02,5172892177079.797
2018-07-03,5363678461481.357
2018-07-04,5363678461481.357
2018-07-05,5363678461481.357
2018-07-06,5363678461481.357
2018-07-07,5363678461481.357
2018-07-08,5363678461481.357
2018-07-09,5363678461481.357
2018-07-10,5363678461481.357
2018-07-11,5363678461481.357
2018-07-12,5363678461481.357
2018-07-13,5363678461481.357
2018-07-14,5363678461481.357
2018-07-15,5363678461481.357
2018-07-16,5363678461481.357
2018-07-17,5199615302175.169
2018-07-18,5178671069072.251
2018-07-19,5178671069072.251
2018-07-20,5178671069072.251
2018-07-21,5178671069072.251
2018-07-22,5178671069072.251
2018-07-23,5178671069072.251
2018-07-24,5178671069072.251
2018-07-25,5178671069072.251
2018-07-26,5178671069072.251
2018-07-27,5178671069072.251
2018-07-28,5178671069072.251
2018-07-29,5595791656327.72
2018-07-30,5949437371609.53
2018-07-31,5949437371609.53
2018-08-01,5949437371609.53
2018-08-02,5949437371609.53
2018-08-03,5949437371609.53
2018-08-04,5949437371609.53
2018-08-05,5949437371609.53
2018-08-06,5949437371609.53
2018-08-07,5949437371609.53
2018-08-08,5949437371609.53
2018-08-09,5949437371609.53
2018-08-10,5949437371609.53
2018-08-11,6197839919507.376
2018-08-12,6389316883511.965
2018-08-13,6389316883511.965
2018-08-14,6389316883511.965
2018-08-15,6389316883511.965
2018-08-16,6389316883511.965
2018-08-17,6389316883511.965
2018-08-18,6389316883511.965
2018-08-19,6389316883511.965
2018-08-20,6389316883511.965
2018-08-21,6389316883511.965
2018-08-22,6389316883511.965
2018-08-23,6389316883511.965
2018-08-24,6505039002077.229
2018-08-25,6727225469722.534
2018-08-26,6727225469722.534
2018-08-27,6727225469722.534
2018-08-28,6727225469722.534
2018-08-29,6727225469722.534
2018-08-30,6727225469722.534
2018-08-31,6727225469722.534
2018-09-01,6727225469722.534
2018-09-02,6727225469722.534
2018-09-03,6727225469722.534
2018-09-04,6727225469722.534
2018-09-05,6727225469722.534
2018-09-06,6727225469722.534
2018-09-07,6971177230937.923
2018-09-08,7019199231177.173
2018-09-09,7019199231177.173
2018-09-10,7019199231177.173
2018-09-11,7019199231177.173
2018-09-12,7019199231177.173
2018-09-13,7019199231177.173
2018-09-14,7019199231177.173
2018-09-15,7019199231177.173
2018-09-16,7019199231177.173
2018-09-17,7019199231177.173
2018-09-18,7019199231177.173
2018-09-19,7019199231177.173
2018-09-20,7031329605788.922
2018-09-21,7152633351906.413
2018-09-22,7152633351906.413
2018-09-23,7152633351906.413
2018-09-24,7152633351906.413
2018-09-25,7152633351906.413
2018-09-26,7152633351906.413
2018-09-27,7152633351906.413
2018-09-28,7152633351906.413
2018-09-29,7152633351906.413
2018-09-30,7152633351906.413
2018-10-01,7152633351906.413
2018-10-02,7152633351906.413
2018-10-03,7152633351906.413
2018-10-04,7364268059356.192
2018-10-05,7454968648263.241
2018-10-06,7454968648263.241
2018-10-07,7454968648263.241
2018-10-08,7454968648263.241
2018-10-09,7454968648263.241
2018-10-10,7454968648263.241
2018-10-11,7454968648263.241
2018-10-12,7454968648263.241
2018-10-13,7454968648263.241
2018-10-14,7454968648263.241
2018-10-15,7454968648263.241
2018-10-16,7454968648263.241
2018-10-17,7454968648263.241
2018-10-18,7427362643331.727
2018-10-19,7182852313938.317
2018-10-20,7182852313938.317
2018-10-21,7182852313938.317
2018-10-22,7182852313938.317
2018-10-23,7182852313938.317
2018-10-24,7182852313938.317
2018-10-25,7182852313938.317
2018-10-26,7182852313938.317
2018-10-27,7182852313938.317
2018-10-28,7182852313938.317
2018-10-29,7182852313938.317
2018-10-30,7182852313938.317
2018-10-31,7182852313938.317
2018-11-01,7183013626017.639
2018-11-02,7184404942701.792
2018-11-03,7184404942701.792
2018-11-04,7184404942701.792
2018-11-05,7184404942701.792
2018-11-06,7184404942701.792
2018-11-07,7184404942701.792
2018-11-08,7184404942701.792
2018-11-09,7184404942701.792
2018-11-10,7184404942701.792
2018-11-11,7184404942701.792
2018-11-12,7184404942701.792
2018-11-13,7184404942701.792
2018-11-14,7184404942701.792
2018-11-15,7184404942701.792
2018-11-16,7175974755379.636
2018-11-17,6653303141405.96
2018-11-18,6653303141405.96
2018-11-19,6653303141405.96
2018-11-20,6653303141405.96
2018-11-21,6653303141405.96
2018-11-22,6653303141405.96
2018-11-23,6653303141405.96
2018-11-24,6653303141405.96
2018-11-25,6653303141405.96
2018-11-26,6653303141405.96
2018-11-27,6653303141405.96
2018-11-28,6653303141405.96
2018-11-29,6653303141405.96
2018-11-30,6653303141405.96
2018-12-01,6653303141405.96
2018-12-02,6653303141405.96
2018-12-03,6194015746026.097
2018-12-04,5646403851534.721
2018-12-05,5646403851534.721
2018-12-06,5646403851534.721
2018-12-07,5646403851534.721
2018-12-08,5646403851534.721
2018-12-09,5646403851534.721
2018-12-10,5646403851534.721
2018-12-11,5646403851534.721
2018-12-12,5646403851534.721
2018-12-13,5646403851534.721
2018-12-14,5646403851534.721
2018-12-15,5646403851534.721
2018-12-16,5646403851534.721
2018-12-17,5646403851534.721
2018-12-18,5621092245587.46
2018-12-19,5106422924659.822
2018-12-20,5106422924659.822
2018-12-21,5106422924659.822
2018-12-22,5106422924659.822
2018-12-23,5106422924659.822
2018-12-24,5106422924659.822
2018-12-25,5106422924659.822
2018-12-26,5106422924659.822
2018-12-27,5106422924659.822
2018-12-28,5106422924659.822
2018-12-29,5106422924659.822
2018-12-30,5106422924659.822
2018-12-31,5248509606855.426
2019-01-01,5618595848853.279
2019-01-02,5618595848853.279
2019-01-03,5618595848853.279
2019-01-04,5618595848853.279
2019-01-05,5618595848853.279
2019-01-06,5618595848853.279
2019-01-07,5618595848853.279
2019-01-08,5618595848853.279
2019-01-09,5618595848853.279
2019-01-10,5618595848853.279
2019-01-11,5618595848853.279
2019-01-12,5618595848853.279
2019-01-13,5618595848853.279
2019-01-14,5862614531725.706
2019-01-15,5883988430955.408
2019-01-16,5883988430955.408
2019-01-17,5883988430955.408
2019-01-18,5883988430955.408
2019-01-19,5883988430955.408
2019-01-20,5883988430955.408
2019-01-21,5883988430955.408
2019-01-22,5883988430955.408
2019-01-23,5883988430955.408
2019-01-24,5883988430955.408
2019-01-25,5883988430955.408
2019-01-26,5883988430955.408
2019-01-27,5883988430955.408
2019-01-28,5836655168808.534
2019-01-29,5814661935891.805
2019-01-30,5814661935891.805
2019-01-31,5814661935891.805
2019-02-01,5814661935891.805
2019-02-02,5814661935891.805
2019-02-03,5814661935891.805
2019-02-04,5814661935891.805
2019-02-05,5814661935891.805
2019-02-06,5814661935891.805
2019-02-07,5814661935891.805
2019-02-08,5814661935891.805
2019-02-09,5814661935891.805
2019-02-10,5894008795042.49
2019-02-11,6061518831027.271
2019-02-12,6061518831027.271
2019-02-13,6061518831027.271
2019-02-14,6061518831027.271
2019-02-15,6061518831027.271
2019-02-16,6061518831027.271
2019-02-17,6061518831027.271
2019-02-18,6061518831027.271
2019-02-19,6061518831027.271
2019-02-20,6061518831027.271
2019-02-21,6061518831027.271
2019-02-22,6061518831027.271
2019-02-23,6061518831027.271
2019-02-24,6064081790460.689
2019-02-25,6071846049920.752
2019-02-26,6071846049920.752
2019-02-27,6071846049920.752
2019-02-28,6071846049920.752
2019-03-01,6071846049920.752
2019-03-02,6071846049920.752
2019-03-03,6071846049920.752
2019-03-04,6071846049920.752
2019-03-05,6071846049920.752
2019-03-06,6071846049920.752
2019-03-07,6071846049920.752
2019-03-08,6071846049920.752
2019-03-09,6071846049920.752
2019-03-10,6071216044486.327
2019-03-11,6068891541676.553
2019-03-12,6068891541676.553
2019-03-13,6068891541676.553
2019-03-14,6068891541676.553
2019-03-15,6068891541676.553
2019-03-16,6068891541676.553
2019-03-17,6068891541676.553
2019-03-18,6068891541676.553
2019-03-19,6068891541676.553
2019-03-20,6068891541676.553
2019-03-21,6068891541676.553
2019-03-22,6068891541676.553
2019-03-23,6068891541676.553
2019-03-24,6368919654419.903
2019-03-25,6379265451411.053
2019-03-26,6379265451411.053
2019-03-27,6379265451411.053
2019-03-28,6379265451411.053
2019-03-29,6379265451411.053
2019-03-30,6379265451411.053
2019-03-31,6379265451411.053
2019-04-01,6379265451411.053
2019-04-02,6379265451411.053
2019-04-03,6379265451411.053
2019-04-04,6379265451411.053
2019-04-05,6379265451411.053
2019-04-06,6379562392399.344
2019-04-07,6393023717201.863
2019-04-08,6393023717201.863
2019-04-09,6393023717201.863
2019-04-10,6393023717201.863
2019-04-11,6393023717201.863
2019-04-12,6393023717201.863
2019-04-13,6393023717201.863
2019-04-14,6393023717201.863
2019-04-15,6393023717201.863
2019-04-16,6393023717201.863
2019-04-17,6393023717201.863
2019-04-18,6393023717201.863
2019-04-19,6393023717201.863
2019-04-20,6393023717201.863
2019-04-21,6357721118108.303
2019-04-22,6353030562983.983
2019-04-23,6353030562983.983
2019-04-24,6353030562983.983
2019-04-25,6353030562983.983
2019-04-26,6353030562983.983
2019-04-27,6353030562983.983
2019-04-28,6353030562983.983
2019-04-29,6353030562983.983
2019-04-30,6353030562983.983
2019-05-01,6353030562983.983
2019-05-02,6353030562983.983
2019-05-03,6353030562983.983
2019-05-04,6554050172254.85
2019-05-05,6702169884349.173
2019-05-06,6702169884349.173
2019-05-07,6702169884349.173
2019-05-08,6702169884349.173
2019-05-09,6702169884349.173
2019-05-10,6702169884349.173
2019-05-11,6702169884349.173
2019-05-12,6702169884349.173
2019-05-13,6702169884349.173
2019-05-14,6702169884349.173
2019-05-15,6702169884349.173
2019-05-16,6702169884349.173
2019-05-17,6702169884349.173
2019-05-18,6703779555093.123
2019-05-19,6704632680587.417
2019-05-20,6704632680587.417
2019-05-21,6704632680587.417
2019-05-22,6704632680587.417
2019-05-23,6704632680587.417
2019-05-24,6704632680587.417
2019-05-25,6704632680587.417
2019-05-26,6704632680587.417
2019-05-27,6704632680587.417
2019-05-28,6704632680587.417
2019-05-29,6704632680587.417
2019-05-30,6747104132834.879
2019-05-31,7459680720542.296
2019-06-01,7459680720542.296
2019-06-02,7459680720542.296
2019-06-03,7459680720542.296
2019-06-04,7459680720542.296
2019-06-05,7459680720542.296
2019-06-06,7459680720542.296
2019-06-07,7459680720542.296
2019-06-08,7459680720542.296
2019-06-09,7459680720542.296
2019-06-10,7459680720542.296
2019-06-11,7459680720542.296
2019-06-12,7459680720542.296
2019-06-13,7459680720542.296
2019-06-14,7411481913588.267
2019-06-15,7409399249090.253
2019-06-16,7409399249090.253
2019-06-17,7409399249090.253
2019-06-18,7409399249090.253
2019-06-19,7409399249090.253
2019-06-20,7409399249090.253
2019-06-21,7409399249090.253
2019-06-22,7409399249090.253
2019-06-23,7409399249090.253
2019-06-24,7409399249090.253
2019-06-25,7409399249090.253
2019-06-26,7409399249090.253
2019-06-27,7868124124773.378
2019-06-28,7934713219630.606
2019-06-29,7934713219630.606
2019-06-30,7934713219630.606
