date,Miner Withdrawing Transactions
2021-02-16,646
2021-02-17,700
2021-02-18,681
2021-02-19,681
2021-02-20,756
2021-02-21,660
2021-02-22,697
2021-02-23,703
2021-02-24,639
2021-02-25,726
2021-02-26,711
2021-02-27,825
2021-02-28,671
2021-03-01,701
2021-03-02,647
2021-03-03,763
2021-03-04,724
2021-03-05,676
2021-03-06,594
2021-03-07,642
2021-03-08,809
2021-03-09,782
2021-03-10,794
2021-03-11,667
2021-03-12,689
2021-03-13,711
2021-03-14,777
2021-03-15,866
2021-03-16,645
2021-03-17,630
2021-03-18,648
2021-03-19,603
2021-03-20,571
2021-03-21,511
2021-03-22,642
2021-03-23,628
2021-03-24,619
2021-03-25,682
2021-03-26,527
2021-03-27,572
2021-03-28,509
2021-03-29,635
2021-03-30,664
2021-03-31,659
2021-04-01,696
2021-04-02,647
2021-04-03,574
2021-04-04,609
2021-04-05,642
2021-04-06,660
2021-04-07,724
2021-04-08,615
2021-04-09,566
2021-04-10,687
2021-04-11,578
2021-04-12,666
2021-04-13,697
2021-04-14,731
2021-04-15,650
2021-04-16,665
2021-04-17,539
2021-04-18,610
2021-04-19,535
2021-04-20,550
2021-04-21,579
2021-04-22,590
2021-04-23,621
2021-04-24,668
2021-04-25,644
2021-04-26,607
2021-04-27,594
2021-04-28,593
2021-04-29,540
2021-04-30,654
2021-05-01,598
2021-05-02,481
2021-05-03,559
2021-05-04,572
2021-05-05,534
2021-05-06,591
2021-05-07,575
2021-05-08,581
2021-05-09,519
2021-05-10,659
2021-05-11,947
2021-05-12,753
2021-05-13,618
2021-05-14,528
2021-05-15,476
2021-05-16,465
2021-05-17,534
2021-05-18,480
2021-05-19,683
2021-05-20,572
2021-05-21,549
2021-05-22,546
2021-05-23,584
2021-05-24,540
2021-05-25,486
2021-05-26,511
2021-05-27,446
2021-05-28,470
2021-05-29,406
2021-05-30,942
2021-05-31,611
2021-06-01,521
2021-06-02,613
2021-06-03,653
2021-06-04,485
2021-06-05,416
2021-06-06,442
2021-06-07,605
2021-06-08,498
2021-06-09,550
2021-06-10,485
2021-06-11,424
2021-06-12,470
2021-06-13,443
2021-06-14,516
2021-06-15,467
2021-06-16,422
2021-06-17,374
2021-06-18,362
2021-06-19,351
2021-06-20,374
2021-06-21,538
2021-06-22,436
2021-06-23,413
2021-06-24,383
2021-06-25,425
2021-06-26,369
2021-06-27,347
2021-06-28,470
2021-06-29,409
2021-06-30,410
2021-07-01,415
2021-07-02,339
2021-07-03,412
2021-07-04,401
2021-07-05,402
2021-07-06,406
2021-07-07,399
2021-07-08,402
2021-07-09,380
2021-07-10,375
2021-07-11,389
2021-07-12,414
2021-07-13,405
2021-07-14,409
2021-07-15,425
2021-07-16,417
2021-07-17,372
2021-07-18,378
2021-07-19,417
2021-07-20,407
2021-07-21,461
2021-07-22,441
2021-07-23,423
2021-07-24,421
2021-07-25,428
2021-07-26,574
2021-07-27,477
2021-07-28,532
2021-07-29,493
2021-07-30,516
2021-07-31,481
2021-08-01,458
2021-08-02,481
2021-08-03,500
2021-08-04,556
2021-08-05,605
2021-08-06,639
2021-08-07,640
2021-08-08,603
2021-08-09,655
2021-08-10,621
2021-08-11,629
2021-08-12,568
2021-08-13,544
2021-08-14,511
2021-08-15,638
2021-08-16,875
2021-08-17,2349
2021-08-18,964
2021-08-19,1155
2021-08-20,990
2021-08-21,871
2021-08-22,662
2021-08-23,801
2021-08-24,547
2021-08-25,551
2021-08-26,528
2021-08-27,528
2021-08-28,521
2021-08-29,480
2021-08-30,583
2021-08-31,616
2021-09-01,664
2021-09-02,648
2021-09-03,564
2021-09-04,442
2021-09-05,499
2021-09-06,637
2021-09-07,617
2021-09-08,521
2021-09-09,488
2021-09-10,461
2021-09-11,445
2021-09-12,421
2021-09-13,530
2021-09-14,498
2021-09-15,537
2021-09-16,582
2021-09-17,564
2021-09-18,555
2021-09-19,565
2021-09-20,576
2021-09-21,484
2021-09-22,520
2021-09-23,477
2021-09-24,600
2021-09-25,501
2021-09-26,630
2021-09-27,671
2021-09-28,649
2021-09-29,564
2021-09-30,670
2021-10-01,777
2021-10-02,658
2021-10-03,602
2021-10-04,643
2021-10-05,703
2021-10-06,784
2021-10-07,704
2021-10-08,673
2021-10-09,560
2021-10-10,553
2021-10-11,683
2021-10-12,626
2021-10-13,597
2021-10-14,617
2021-10-15,718
2021-10-16,685
2021-10-17,594
2021-10-18,647
2021-10-19,706
2021-10-20,735
2021-10-21,641
2021-10-22,595
2021-10-23,500
2021-10-24,523
2021-10-25,630
2021-10-26,620
2021-10-27,600
2021-10-28,595
2021-10-29,618
2021-10-30,572
2021-10-31,528
2021-11-01,651
2021-11-02,675
2021-11-03,605
2021-11-04,617
2021-11-05,652
2021-11-06,590
2021-11-07,568
2021-11-08,834
2021-11-09,765
2021-11-10,701
2021-11-11,569
2021-11-12,568
2021-11-13,528
2021-11-14,538
2021-11-15,670
2021-11-16,697
2021-11-17,609
2021-11-18,655
2021-11-19,621
2021-11-20,548
2021-11-21,659
2021-11-22,716
2021-11-23,705
2021-11-24,596
2021-11-25,673
2021-11-26,730
2021-11-27,535
2021-11-28,560
2021-11-29,738
2021-11-30,733
2021-12-01,733
2021-12-02,575
2021-12-03,561
2021-12-04,597
2021-12-05,491
2021-12-06,677
2021-12-07,518
2021-12-08,494
2021-12-09,557
2021-12-10,664
2021-12-11,722
2021-12-12,557
2021-12-13,666
2021-12-14,652
2021-12-15,617
2021-12-16,601
2021-12-17,524
2021-12-18,532
2021-12-19,512
2021-12-20,589
2021-12-21,635
2021-12-22,685
2021-12-23,626
2021-12-24,554
2021-12-25,484
2021-12-26,526
2021-12-27,601
2021-12-28,593
2021-12-29,561
2021-12-30,560
2021-12-31,620
2022-01-01,493
2022-01-02,513
2022-01-03,538
2022-01-04,642
2022-01-05,651
2022-01-06,597
2022-01-07,598
2022-01-08,531
2022-01-09,535
2022-01-10,590
2022-01-11,623
2022-01-12,562
2022-01-13,597
2022-01-14,607
2022-01-15,509
2022-01-16,518
2022-01-17,569
2022-01-18,636
2022-01-19,638
2022-01-20,610
2022-01-21,702
2022-01-22,667
2022-01-23,482
2022-01-24,663
2022-01-25,574
2022-01-26,415
2022-01-27,539
2022-01-28,592
2022-01-29,549
2022-01-30,545
2022-01-31,542
2022-02-01,620
2022-02-02,587
2022-02-03,536
2022-02-04,553
2022-02-05,552
2022-02-06,551
2022-02-07,601
2022-02-08,597
2022-02-09,590
2022-02-10,619
2022-02-11,543
2022-02-12,513
2022-02-13,541
2022-02-14,538
2022-02-15,600
2022-02-16,614
2022-02-17,574
2022-02-18,598
2022-02-19,546
2022-02-20,531
2022-02-21,571
2022-02-22,585
2022-02-23,599
2022-02-24,695
2022-02-25,655
2022-02-26,605
2022-02-27,689
2022-02-28,756
2022-03-01,953
2022-03-02,770
2022-03-03,718
2022-03-04,714
2022-03-05,663
2022-03-06,481
2022-03-07,661
2022-03-08,616
2022-03-09,720
2022-03-10,665
2022-03-11,589
2022-03-12,591
2022-03-13,544
2022-03-14,627
2022-03-15,611
2022-03-16,619
2022-03-17,572
2022-03-18,589
2022-03-19,582
2022-03-20,553
2022-03-21,594
2022-03-22,687
2022-03-23,638
2022-03-24,642
2022-03-25,712
2022-03-26,552
2022-03-27,649
2022-03-28,764
2022-03-29,751
2022-03-30,706
2022-03-31,596
2022-04-01,761
2022-04-02,625
2022-04-03,510
2022-04-04,689
2022-04-05,654
2022-04-06,588
2022-04-07,614
2022-04-08,581
2022-04-09,490
2022-04-10,507
2022-04-11,617
2022-04-12,740
2022-04-13,831
2022-04-14,642
2022-04-15,550
2022-04-16,522
2022-04-17,483
2022-04-18,737
2022-04-19,550
2022-04-20,631
2022-04-21,600
2022-04-22,565
2022-04-23,516
2022-04-24,551
2022-04-25,2713
2022-04-26,653
2022-04-27,682
2022-04-28,664
2022-04-29,722
2022-04-30,780
2022-05-01,594
2022-05-02,687
2022-05-03,709
2022-05-04,1993
2022-05-05,832
2022-05-06,1000
2022-05-07,703
2022-05-08,771
2022-05-09,926
2022-05-10,940
2022-05-11,1012
2022-05-12,985
2022-05-13,979
2022-05-14,693
2022-05-15,602
2022-05-16,671
2022-05-17,617
2022-05-18,608
2022-05-19,608
2022-05-20,666
2022-05-21,568
2022-05-22,497
2022-05-23,652
2022-05-24,583
2022-05-25,628
2022-05-26,641
2022-05-27,624
2022-05-28,484
2022-05-29,591
2022-05-30,621
2022-05-31,673
2022-06-01,718
2022-06-02,661
2022-06-03,588
2022-06-04,500
2022-06-05,525
2022-06-06,643
2022-06-07,618
2022-06-08,594
2022-06-09,599
2022-06-10,611
2022-06-11,559
2022-06-12,516
2022-06-13,774
2022-06-14,751
2022-06-15,734
2022-06-16,591
2022-06-17,600
2022-06-18,672
2022-06-19,581
2022-06-20,571
2022-06-21,628
2022-06-22,576
2022-06-23,578
2022-06-24,545
2022-06-25,515
2022-06-26,500
2022-06-27,580
2022-06-28,815
2022-06-29,624
2022-06-30,641
2022-07-01,656
2022-07-02,552
2022-07-03,732
2022-07-04,589
2022-07-05,615
2022-07-06,678
2022-07-07,722
2022-07-08,694
2022-07-09,509
2022-07-10,463
2022-07-11,507
2022-07-12,561
2022-07-13,572
2022-07-14,531
2022-07-15,557
2022-07-16,541
2022-07-17,515
2022-07-18,582
2022-07-19,630
2022-07-20,563
2022-07-21,635
2022-07-22,581
2022-07-23,502
2022-07-24,513
2022-07-25,600
2022-07-26,605
2022-07-27,647
2022-07-28,661
2022-07-29,683
2022-07-30,689
2022-07-31,526
2022-08-01,680
2022-08-02,617
2022-08-03,620
2022-08-04,653
2022-08-05,648
2022-08-06,622
2022-08-07,743
2022-08-08,684
2022-08-09,647
2022-08-10,615
2022-08-11,695
2022-08-12,645
2022-08-13,655
2022-08-14,595
2022-08-15,624
2022-08-16,634
2022-08-17,608
2022-08-18,541
2022-08-19,635
2022-08-20,513
2022-08-21,409
2022-08-22,489
2022-08-23,588
2022-08-24,686
2022-08-25,699
2022-08-26,690
2022-08-27,556
2022-08-28,534
2022-08-29,578
2022-08-30,604
2022-08-31,762
2022-09-01,857
2022-09-02,698
2022-09-03,605
2022-09-04,567
2022-09-05,595
2022-09-06,730
2022-09-07,782
2022-09-08,660
2022-09-09,722
2022-09-10,588
2022-09-11,510
2022-09-12,615
2022-09-13,602
2022-09-14,602
2022-09-15,679
2022-09-16,563
2022-09-17,609
2022-09-18,578
2022-09-19,545
2022-09-20,701
2022-09-21,555
2022-09-22,535
2022-09-23,590
2022-09-24,521
2022-09-25,554
2022-09-26,621
2022-09-27,552
2022-09-28,596
2022-09-29,622
2022-09-30,667
2022-10-01,613
2022-10-02,545
2022-10-03,639
2022-10-04,591
2022-10-05,548
2022-10-06,623
2022-10-07,577
2022-10-08,549
2022-10-09,576
2022-10-10,660
2022-10-11,561
2022-10-12,559
2022-10-13,585
2022-10-14,630
2022-10-15,478
2022-10-16,514
2022-10-17,614
2022-10-18,603
2022-10-19,568
2022-10-20,533
2022-10-21,573
2022-10-22,532
2022-10-23,471
2022-10-24,632
2022-10-25,692
2022-10-26,721
2022-10-27,578
2022-10-28,609
2022-10-29,638
2022-10-30,567
2022-10-31,743
2022-11-01,745
2022-11-02,596
2022-11-03,684
2022-11-04,595
2022-11-05,622
2022-11-06,543
2022-11-07,642
2022-11-08,749
2022-11-09,816
2022-11-10,806
2022-11-11,872
2022-11-12,751
2022-11-13,768
2022-11-14,800
2022-11-15,710
2022-11-16,727
2022-11-17,1163
2022-11-18,1255
2022-11-19,948
2022-11-20,730
2022-11-21,1013
2022-11-22,1000
2022-11-23,1044
2022-11-24,960
2022-11-25,979
2022-11-26,780
2022-11-27,732
2022-11-28,1049
2022-11-29,979
2022-11-30,1090
2022-12-01,1121
2022-12-02,915
2022-12-03,755
2022-12-04,627
2022-12-05,775
2022-12-06,859
2022-12-07,937
2022-12-08,919
2022-12-09,904
2022-12-10,833
2022-12-11,732
2022-12-12,949
2022-12-13,982
2022-12-14,1003
2022-12-15,911
2022-12-16,911
2022-12-17,873
2022-12-18,698
2022-12-19,812
2022-12-20,909
2022-12-21,861
2022-12-22,846
2022-12-23,889
2022-12-24,751
2022-12-25,637
2022-12-26,735
2022-12-27,808
2022-12-28,848
2022-12-29,853
2022-12-30,1021
2022-12-31,869
2023-01-01,632
2023-01-02,775
2023-01-03,508
2023-01-04,1224
2023-01-05,968
2023-01-06,880
2023-01-07,833
2023-01-08,703
2023-01-09,1000
2023-01-10,976
2023-01-11,956
2023-01-12,1041
2023-01-13,1082
2023-01-14,1086
2023-01-15,943
2023-01-16,875
2023-01-17,1014
2023-01-18,990
2023-01-19,818
2023-01-20,1189
2023-01-21,1061
2023-01-22,835
2023-01-23,1104
2023-01-24,943
2023-01-25,819
2023-01-26,1222
2023-01-27,932
2023-01-28,743
2023-01-29,746
2023-01-30,1169
2023-01-31,895
2023-02-01,1087
2023-02-02,1091
2023-02-03,974
2023-02-04,975
2023-02-05,808
2023-02-06,1006
2023-02-07,545
2023-02-08,501
2023-02-09,563
2023-02-10,2354
2023-02-11,892
2023-02-12,761
2023-02-13,872
2023-02-14,1121
2023-02-15,1029
2023-02-16,1229
2023-02-17,1136
2023-02-18,951
2023-02-19,805
2023-02-20,945
2023-02-21,1000
2023-02-22,954
2023-02-23,1077
2023-02-24,1015
2023-02-25,1163
2023-02-26,1177
2023-02-27,1046
2023-02-28,1154
2023-03-01,1746
2023-03-02,1248
2023-03-03,1670
2023-03-04,1219
2023-03-05,1250
2023-03-06,1505
2023-03-07,1407
2023-03-08,1127
2023-03-09,1233
2023-03-10,1442
2023-03-11,1224
2023-03-12,1126
2023-03-13,1349
2023-03-14,1418
2023-03-15,1507
2023-03-16,1277
2023-03-17,1664
2023-03-18,1729
2023-03-19,3340
2023-03-20,3200
2023-03-21,1814
2023-03-22,2055
2023-03-23,1975
2023-03-24,1929
2023-03-25,2617
2023-03-26,2100
2023-03-27,2125
2023-03-28,1806
2023-03-29,2099
2023-03-30,2141
2023-03-31,2098
2023-04-01,2574
2023-04-02,2807
2023-04-03,2269
2023-04-04,2997
2023-04-05,2605
2023-04-06,2688
2023-04-07,3333
2023-04-08,3615
2023-04-09,2524
2023-04-10,2336
2023-04-11,2925
2023-04-12,2477
2023-04-13,2116
2023-04-14,1879
2023-04-15,1824
2023-04-16,1567
2023-04-17,1960
2023-04-18,1824
2023-04-19,1759
2023-04-20,1842
2023-04-21,2134
2023-04-22,1710
2023-04-23,3525
2023-04-24,2217
2023-04-25,2724
2023-04-26,3089
2023-04-27,3666
2023-04-28,5478
2023-04-29,5427
2023-04-30,11877
2023-05-01,19820
2023-05-02,15655
2023-05-03,14900
2023-05-04,11690
2023-05-05,16462
2023-05-06,30521
2023-05-07,31301
2023-05-08,43714
2023-05-09,38149
2023-05-10,33384
2023-05-11,24694
2023-05-12,20847
2023-05-13,18846
2023-05-14,20949
2023-05-15,19351
2023-05-16,22899
2023-05-17,25929
2023-05-18,22342
2023-05-19,21092
2023-05-20,18461
2023-05-21,21692
2023-05-22,17144
2023-05-23,17580
2023-05-24,12978
2023-05-25,19172
2023-05-26,33834
2023-05-27,19508
2023-05-28,27030
2023-05-29,25384
2023-05-30,24687
2023-05-31,18594
2023-06-01,14484
2023-06-02,28741
2023-06-03,15322
2023-06-04,13977
2023-06-05,15528
2023-06-06,26122
2023-06-07,27836
2023-06-08,17861
2023-06-09,19436
2023-06-10,11962
2023-06-11,12726
2023-06-12,14811
2023-06-13,12524
2023-06-14,13656
2023-06-15,12549
2023-06-16,17459
2023-06-17,16405
2023-06-18,12693
2023-06-19,11143
2023-06-20,16566
2023-06-21,10121
2023-06-22,10325
2023-06-23,8762
2023-06-24,8681
2023-06-25,9495
2023-06-26,7904
2023-06-27,7597
2023-06-28,7430
2023-06-29,9797
2023-06-30,10861
2023-07-01,8631
2023-07-02,5719
2023-07-03,7335
2023-07-04,6492
2023-07-05,13151
2023-07-06,7210
2023-07-07,7034
2023-07-08,7645
2023-07-09,7285
2023-07-10,7370
2023-07-11,9105
2023-07-12,10660
2023-07-13,7746
2023-07-14,7355
2023-07-15,7572
2023-07-16,8974
2023-07-17,8412
2023-07-18,7805
2023-07-19,8881
2023-07-20,7296
2023-07-21,5897
2023-07-22,4450
2023-07-23,6378
2023-07-24,7384
2023-07-25,8201
2023-07-26,7822
2023-07-27,8573
2023-07-28,7311
2023-07-29,7741
2023-07-30,7953
2023-07-31,4497
2023-08-01,4927
2023-08-02,4804
2023-08-03,5088
2023-08-04,4304
2023-08-05,4754
2023-08-06,3916
2023-08-07,4808
2023-08-08,7647
2023-08-09,5249
2023-08-10,4262
2023-08-11,5332
2023-08-12,5228
2023-08-13,4013
2023-08-14,5269
2023-08-15,5467
2023-08-16,5228
2023-08-17,4510
2023-08-18,5164
2023-08-19,3837
2023-08-20,3442
2023-08-21,3921
2023-08-22,3383
2023-08-23,3853
2023-08-24,3664
2023-08-25,4149
2023-08-26,4162
2023-08-27,3093
2023-08-28,3428
2023-08-29,4475
2023-08-30,4414
2023-08-31,5721
2023-09-01,4993
2023-09-02,4893
2023-09-03,4510
2023-09-04,3863
2023-09-05,3561
2023-09-06,3423
2023-09-07,3611
2023-09-08,3125
2023-09-09,3580
2023-09-10,3051
2023-09-11,3015
2023-09-12,3997
2023-09-13,4252
2023-09-14,3583
2023-09-15,4910
2023-09-16,4714
2023-09-17,5479
2023-09-18,7806
2023-09-19,5849
2023-09-20,4883
2023-09-21,3666
2023-09-22,4397
2023-09-23,5768
2023-09-24,4511
2023-09-25,3603
2023-09-26,4448
2023-09-27,4857
2023-09-28,4673
2023-09-29,4358
2023-09-30,3139
2023-10-01,3565
2023-10-02,3947
2023-10-03,5962
2023-10-04,5695
2023-10-05,5867
2023-10-06,4954
2023-10-07,5125
2023-10-08,4632
2023-10-09,4357
2023-10-10,5437
2023-10-11,4275
2023-10-12,4130
2023-10-13,4072
2023-10-14,5410
2023-10-15,6011
2023-10-16,5311
2023-10-17,5154
2023-10-18,3941
2023-10-19,4064
2023-10-20,3889
2023-10-21,4446
2023-10-22,5387
2023-10-23,4902
2023-10-24,4085
2023-10-25,5629
2023-10-26,5853
2023-10-27,6054
2023-10-28,8314
2023-10-29,7930
2023-10-30,7754
2023-10-31,7503
2023-11-01,10829
2023-11-02,12416
2023-11-03,12379
2023-11-04,13266
2023-11-05,10737
2023-11-06,12706
2023-11-07,22178
2023-11-08,22790
2023-11-09,12322
2023-11-10,19203
2023-11-11,15793
2023-11-12,13389
2023-11-13,14245
2023-11-14,15749
2023-11-15,17974
2023-11-16,17131
2023-11-17,20450
2023-11-18,18971
2023-11-19,23870
2023-11-20,16897
2023-11-21,21018
2023-11-22,13935
2023-11-23,12082
2023-11-24,12888
2023-11-25,10578
2023-11-26,10533
2023-11-27,10400
2023-11-28,16123
2023-11-29,16505
2023-11-30,13987
2023-12-01,15215
2023-12-02,20192
2023-12-03,16279
2023-12-04,21328
2023-12-05,34306
2023-12-06,36254
2023-12-07,14906
2023-12-08,18905
2023-12-09,19595
2023-12-10,23665
2023-12-11,20113
2023-12-12,35987
2023-12-13,49160
2023-12-14,49727
2023-12-15,34031
2023-12-16,32622
2023-12-17,31040
2023-12-18,31947
2023-12-19,32326
2023-12-20,25652
2023-12-21,28089
2023-12-22,25593
2023-12-23,24757
2023-12-24,19862
2023-12-25,22120
2023-12-26,16825
2023-12-27,13492
2023-12-28,15173
2023-12-29,23246
2023-12-30,19824
2023-12-31,13014
2024-01-01,15557
2024-01-02,18498
2024-01-03,27493
2024-01-04,30162
2024-01-05,22950
2024-01-06,20993
2024-01-07,26896
2024-01-08,20100
2024-01-09,20466
2024-01-10,16122
2024-01-11,24826
2024-01-12,18086
2024-01-13,13623
2024-01-14,11902
2024-01-15,12827
2024-01-16,11141
2024-01-17,14279
2024-01-18,16506
2024-01-19,13281
2024-01-20,11162
2024-01-21,11219
2024-01-22,18960
2024-01-23,17384
2024-01-24,16838
2024-01-25,14101
2024-01-26,15485
2024-01-27,15596
2024-01-28,16333
2024-01-29,13955
2024-01-30,12790
2024-01-31,12224
2024-02-01,17683
2024-02-02,19235
2024-02-03,16953
2024-02-04,20087
2024-02-05,20847
2024-02-06,20677
2024-02-07,17131
2024-02-08,19178
2024-02-09,19277
2024-02-10,13109
2024-02-11,12088
2024-02-12,19518
2024-02-13,16698
2024-02-14,20120
2024-02-15,14833
2024-02-16,21398
2024-02-17,15952
2024-02-18,17489
2024-02-19,15509
2024-02-20,15958
2024-02-21,16654
2024-02-22,20624
2024-02-23,18920
2024-02-24,17609
2024-02-25,23998
2024-02-26,24861
2024-02-27,21337
2024-02-28,24932
2024-02-29,26862
2024-03-01,28978
2024-03-02,24661
2024-03-03,32012
2024-03-04,28260
2024-03-05,24386
2024-03-06,22525
2024-03-07,21167
2024-03-08,28496
2024-03-09,28770
2024-03-10,26132
2024-03-11,23589
2024-03-12,20781
2024-03-13,22303
2024-03-14,22674
2024-03-15,23466
2024-03-16,22683
2024-03-17,24036
2024-03-18,31408
2024-03-19,37726
2024-03-20,21137
2024-03-21,24871
2024-03-22,22973
2024-03-23,24958
2024-03-24,22241
2024-03-25,20768
2024-03-26,19825
2024-03-27,25080
2024-03-28,26655
2024-03-29,22278
2024-03-30,20252
2024-03-31,20677
2024-04-01,24826
2024-04-02,24174
2024-04-03,17189
2024-04-04,17412
2024-04-05,21854
2024-04-06,29641
2024-04-07,35474
2024-04-08,37717
2024-04-09,36396
2024-04-10,59069
2024-04-11,45565
2024-04-12,41994
2024-04-13,42018
2024-04-14,43526
2024-04-15,43636
2024-04-16,51612
2024-04-17,43568
2024-04-18,47099
2024-04-19,57121
2024-04-20,49045
2024-04-21,48189
2024-04-22,41592
2024-04-23,43528
2024-04-24,36446
2024-04-25,32892
2024-04-26,46197
2024-04-27,60772
2024-04-28,45994
2024-04-29,61363
2024-04-30,58661
2024-05-01,90916
2024-05-02,131727
2024-05-03,31764
2024-05-04,31884
2024-05-05,59771
2024-05-06,72227
2024-05-07,26068
2024-05-08,56220
2024-05-09,70117
2024-05-10,118969
2024-05-11,121222
2024-05-12,166333
2024-05-13,110035
2024-05-14,106788
2024-05-15,87373
2024-05-16,91195
2024-05-17,192575
2024-05-18,63454
2024-05-19,98235
2024-05-20,124741
2024-05-21,112181
2024-05-22,127411
2024-05-23,130608
2024-05-24,101910
2024-05-25,177015
2024-05-26,161297
2024-05-27,42501
2024-05-28,109520
2024-05-29,93351
2024-05-30,33663
2024-05-31,46487
2024-06-01,89652
2024-06-02,63386
2024-06-03,60542
2024-06-04,70405
2024-06-05,52976
2024-06-06,52422
2024-06-07,22548
2024-06-08,52360
2024-06-09,96411
2024-06-10,72605
2024-06-11,45792
2024-06-12,77538
2024-06-13,91431
2024-06-14,58786
2024-06-15,44498
2024-06-16,29698
2024-06-17,41573
2024-06-18,46403
2024-06-19,59714
2024-06-20,48805
2024-06-21,71361
2024-06-22,109564
2024-06-23,95007
2024-06-24,60816
2024-06-25,68608
2024-06-26,66871
2024-06-27,37892
2024-06-28,107724
2024-06-29,179990
2024-06-30,62545
2024-07-01,66571
2024-07-02,70647
2024-07-03,88452
2024-07-04,86331
2024-07-05,77398
2024-07-06,75124
2024-07-07,89175
2024-07-08,69545
2024-07-09,118437
2024-07-10,116851
2024-07-11,88294
2024-07-12,177726
2024-07-13,95294
2024-07-14,69520
2024-07-15,36181
2024-07-16,40631
2024-07-17,58853
2024-07-18,57203
2024-07-19,34870
2024-07-20,63494
2024-07-21,88281
2024-07-22,95984
2024-07-23,127356
2024-07-24,115815
2024-07-25,143955
2024-07-26,50724
2024-07-27,15353
2024-07-28,180580
2024-07-29,145138
2024-07-30,211227
2024-07-31,145680
2024-08-01,124780
2024-08-02,56199
2024-08-03,116950
2024-08-04,72327
2024-08-05,96347
2024-08-06,83578
2024-08-07,40577
2024-08-08,60240
2024-08-09,57659
2024-08-10,137203
2024-08-11,189068
2024-08-12,61437
2024-08-13,130534
2024-08-14,94426
2024-08-15,205940
2024-08-16,116166
2024-08-17,212123
2024-08-18,288310
2024-08-19,137927
2024-08-20,239473
2024-08-21,153459
2024-08-22,216227
2024-08-23,207063
2024-08-24,149988
2024-08-25,150864
2024-08-26,170889
2024-08-27,177314
2024-08-28,184109
2024-08-29,90336
2024-08-30,138070
2024-08-31,298868
2024-09-01,222996
2024-09-02,224273
2024-09-03,176282
2024-09-04,271259
2024-09-05,252834
2024-09-06,256106
2024-09-07,286382
2024-09-08,323997
2024-09-09,183372
2024-09-10,200531
2024-09-11,87316
2024-09-12,128591
2024-09-13,91579
2024-09-14,268903
2024-09-15,232190
2024-09-16,156468
2024-09-17,161605
2024-09-18,143764
2024-09-19,83434
2024-09-20,100537
2024-09-21,175565
2024-09-22,152632
2024-09-23,121269
2024-09-24,125082
2024-09-25,107405
2024-09-26,51560
2024-09-27,28496
2024-09-28,29903
2024-09-29,154299
2024-09-30,170495
2024-10-01,214798
2024-10-02,190574
2024-10-03,195736
2024-10-04,125734
2024-10-05,64592
2024-10-06,97687
2024-10-07,96533
2024-10-08,78828
2024-10-09,44601
2024-10-10,62415
2024-10-11,63567
2024-10-12,70426
2024-10-13,47251
2024-10-14,42648
2024-10-15,50951
2024-10-16,50024
2024-10-17,50048
2024-10-18,26877
2024-10-19,71910
2024-10-20,81400
2024-10-21,76167
2024-10-22,123787
2024-10-23,83758
2024-10-24,77785
2024-10-25,46256
2024-10-26,118458
2024-10-27,172110
2024-10-28,255174
2024-10-29,181216
2024-10-30,216403
2024-10-31,128739
2024-11-01,133812
2024-11-02,74604
2024-11-03,90620
2024-11-04,77848
2024-11-05,128887
2024-11-06,73176
2024-11-07,133550
2024-11-08,61768
2024-11-09,52022
2024-11-10,30511
2024-11-11,25815
2024-11-12,28359
2024-11-13,40362
2024-11-14,44878
2024-11-15,34921
2024-11-16,31008
2024-11-17,34836
2024-11-18,60372
2024-11-19,81881
2024-11-20,59116
2024-11-21,29958
2024-11-22,31144
2024-11-23,16626
2024-11-24,20891
2024-11-25,32575
2024-11-26,21840
2024-11-27,17359
2024-11-28,11678
2024-11-29,12219
2024-11-30,29653
2024-12-01,45930
2024-12-02,12633
2024-12-03,11697
2024-12-04,19299
2024-12-05,16151
2024-12-06,17681
2024-12-07,28943
2024-12-08,13834
2024-12-09,14009
2024-12-10,16576
2024-12-11,24231
2024-12-12,18156
2024-12-13,21665
2024-12-14,30099
2024-12-15,16394
2024-12-16,13733
2024-12-17,19295
2024-12-18,17110
2024-12-19,19473
2024-12-20,14824
2024-12-21,11173
2024-12-22,19599
2024-12-23,10090
2024-12-24,10838
2024-12-25,35009
2024-12-26,10245
2024-12-27,15955
2024-12-28,20134
2024-12-29,23806
2024-12-30,17026
2024-12-31,11623
2025-01-01,10463
2025-01-02,13692
2025-01-03,12962
2025-01-04,12796
2025-01-05,12221
2025-01-06,11554
2025-01-07,11436
2025-01-08,18379
2025-01-09,16575
2025-01-10,14311
2025-01-11,14596
2025-01-12,11627
2025-01-13,13561
2025-01-14,12243
2025-01-15,11636
2025-01-16,11163
2025-01-17,11544
2025-01-18,16832
2025-01-19,11101
2025-01-20,14043
2025-01-21,16216
2025-01-22,17054
2025-01-23,11457
2025-01-24,9677
2025-01-25,10230
2025-01-26,9989
2025-01-27,10827
2025-01-28,9490
2025-01-29,14739
2025-01-30,13755
2025-01-31,10706
2025-02-01,9746
2025-02-02,9412
2025-02-03,9590
2025-02-04,7019
2025-02-05,8664
2025-02-06,13038
2025-02-07,9555
2025-02-08,8890
2025-02-09,8448
2025-02-10,7080
2025-02-11,7503
2025-02-12,8640
2025-02-13,7979
2025-02-14,8826
2025-02-15,7643
2025-02-16,7383
2025-02-17,7839
2025-02-18,10016
2025-02-19,8932
2025-02-20,8003
2025-02-21,6622
2025-02-22,6122
