date,Miner Outflow (Total)
2017-08-05,11668.11334744
2017-08-06,28930.44967749
2017-08-07,9143.46119896
2017-08-08,13046.56797307
2017-08-09,10088.80076224
2017-08-10,11006.50762294
2017-08-11,11553.49857279
2017-08-12,22467.27138564
2017-08-13,7834.39394656
2017-08-14,8272.00647726
2017-08-15,5105.27700394
2017-08-16,10851.53997216
2017-08-17,9496.95757707
2017-08-18,15245.43275825
2017-08-19,23718.87074187
2017-08-20,3768.37690796
2017-08-21,3775.14772207
2017-08-22,12721.74145762
2017-08-23,4441.36122238
2017-08-24,3599.21315629
2017-08-25,4867.59232107
2017-08-26,6618.81437475
2017-08-27,3865.39156819
2017-08-28,5291.92582157
2017-08-29,8777.48850519
2017-08-30,8927.10364679
2017-08-31,4436.67209543
2017-09-01,6608.87959028
2017-09-02,3611.48469067
2017-09-03,4103.32166187
2017-09-04,10469.57176872
2017-09-05,9486.10009799
2017-09-06,8181.68211231
2017-09-07,6629.22629393
2017-09-08,7404.59959802
2017-09-09,7301.009284
2017-09-10,11528.76289043
2017-09-11,5784.29569266
2017-09-12,5387.39790754
2017-09-13,8364.11601465
2017-09-14,13487.29081912
2017-09-15,14404.57164141
2017-09-16,18099.0601613
2017-09-17,5989.67609388
2017-09-18,6169.97987019
2017-09-19,7529.31165695
2017-09-20,4523.36402618
2017-09-21,4800.48309868
2017-09-22,5846.19389021
2017-09-23,2569.2167601
2017-09-24,3658.85841766
2017-09-25,8373.88723348
2017-09-26,8498.02173144
2017-09-27,6635.39704522
2017-09-28,8145.10711727
2017-09-29,5224.97514972
2017-09-30,5195.03321423
2017-10-01,4022.2421789
2017-10-02,3990.14288453
2017-10-03,2956.91180168
2017-10-04,4179.03817552
2017-10-05,3371.06407424
2017-10-06,3168.52835209
2017-10-07,3803.86793534
2017-10-08,3027.86732245
2017-10-09,5308.60052541
2017-10-10,7280.38274336
2017-10-11,4091.4394504
2017-10-12,4942.05280069
2017-10-13,8066.20568293
2017-10-14,3805.98179867
2017-10-15,2461.67299509
2017-10-16,4123.87226876
2017-10-17,5799.24604412
2017-10-18,5692.41000961
2017-10-19,6570.15917448
2017-10-20,5632.05688759
2017-10-21,4866.25301544
2017-10-22,3667.14830923
2017-10-23,8621.75984614
2017-10-24,5986.31918283
2017-10-25,4083.96793707
2017-10-26,4631.95502723
2017-10-27,2876.45638314
2017-10-28,3479.19248459
2017-10-29,4087.76588834
2017-10-30,5370.20095273
2017-10-31,3409.72599424
2017-11-01,4637.42121928
2017-11-02,5565.83544887
2017-11-03,4528.60976253
2017-11-04,3573.85824502
2017-11-05,3638.26381024
2017-11-06,3381.84198851
2017-11-07,6648.92796391
2017-11-08,4493.77456588
2017-11-09,9845.5512693
2017-11-10,4080.86710223
2017-11-11,3793.41140043
2017-11-12,4388.60583353
2017-11-13,6288.99521288
2017-11-14,5204.92410288
2017-11-15,5404.86253594
2017-11-16,5664.1253496
2017-11-17,4886.29273832
2017-11-18,5524.74379283
2017-11-19,3183.46472556
2017-11-20,6985.32125821
2017-11-21,4672.63712365
2017-11-22,6332.291646
2017-11-23,4171.14530628
2017-11-24,7665.84055944
2017-11-25,4400.99350264
2017-11-26,6106.54558732
2017-11-27,7424.53069252
2017-11-28,6621.29919409
2017-11-29,6516.682888
2017-11-30,5690.22764189
2017-12-01,5721.10273072
2017-12-02,3639.15101493
2017-12-03,4691.01410509
2017-12-04,6059.02252796
2017-12-05,6080.87152933
2017-12-06,6637.84188634
2017-12-07,7411.65857797
2017-12-08,9379.80229088
2017-12-09,5310.54622073
2017-12-10,4849.3992178
2017-12-11,9215.94463962
2017-12-12,4049.07350891
2017-12-13,9675.55160606
2017-12-14,6207.8194383
2017-12-15,4993.86581702
2017-12-16,4545.49905814
2017-12-17,3823.88054833
2017-12-18,6470.69287843
2017-12-19,3807.81853618
2017-12-20,6149.97867463
2017-12-21,4602.36763959
2017-12-22,5768.04396971
2017-12-23,4702.87662745
2017-12-24,3720.10722913
2017-12-25,5775.70200052
2017-12-26,6396.80289876
2017-12-27,9804.76436779
2017-12-28,4875.86253743
2017-12-29,8562.58513522
2017-12-30,4799.99521002
2017-12-31,3814.351723
2018-01-01,3656.22734467
2018-01-02,6427.88960976
2018-01-03,6024.09377146
2018-01-04,6305.15307897
2018-01-05,8248.39850021
2018-01-06,5297.33584549
2018-01-07,3967.14392046
2018-01-08,5147.94125003
2018-01-09,4840.56498652
2018-01-10,5617.22112265
2018-01-11,4957.0855756
2018-01-12,6340.69631277
2018-01-13,3658.76734094
2018-01-14,5514.33554443
2018-01-15,4508.25420216
2018-01-16,7650.57130344
2018-01-17,6121.99083693
2018-01-18,6837.79141665
2018-01-19,4527.38680356
2018-01-20,4430.99333482
2018-01-21,4114.13173013
2018-01-22,3065.51937557
2018-01-23,5522.67377442
2018-01-24,3529.58084448
2018-01-25,4466.08698569
2018-01-26,3426.65422316
2018-01-27,2453.79074933
2018-01-28,3654.30292419
2018-01-29,4296.90732501
2018-01-30,5580.32236375
2018-01-31,3788.8496262
2018-02-01,6239.03341069
2018-02-02,5591.73108556
2018-02-03,2462.26258232
2018-02-04,4896.77714007
2018-02-05,5276.7360701
2018-02-06,5725.77555616
2018-02-07,6401.40373601
2018-02-08,11674.45574839
2018-02-09,3494.57664161
2018-02-10,2553.13955292
2018-02-11,2280.95956449
2018-02-12,3641.20389222
2018-02-13,3650.69436937
2018-02-14,3095.60884965
2018-02-15,3060.38346005
2018-02-16,3197.83256754
2018-02-17,3023.16871059
2018-02-18,2175.88434129
2018-02-19,2627.13277153
2018-02-20,4937.42598753
2018-02-21,3408.09953999
2018-02-22,3801.98552006
2018-02-23,2717.8994394
2018-02-24,3981.42864885
2018-02-25,1996.6080583
2018-02-26,2977.87930653
2018-02-27,3267.92228911
2018-02-28,9803.6095669
2018-03-01,3596.88168287
2018-03-02,4602.15425109
2018-03-03,3352.66016852
2018-03-04,2992.80886556
2018-03-05,4594.40652018
2018-03-06,3943.88739621
2018-03-07,3144.13023316
2018-03-08,6659.09071742
2018-03-09,8167.77629848
2018-03-10,3035.05702863
2018-03-11,12405.66806823
2018-03-12,3944.63680169
2018-03-13,9620.11850877
2018-03-14,5464.4754537
2018-03-15,7008.15367581
2018-03-16,6274.55341299
2018-03-17,2336.4816231
2018-03-18,2449.73583165
2018-03-19,5388.5161716
2018-03-20,5143.92936108
2018-03-21,5309.85747859
2018-03-22,3523.2686181
2018-03-23,4210.84833228
2018-03-24,6386.20746653
2018-03-25,2383.64029666
2018-03-26,8490.34367727
2018-03-27,2429.37420347
2018-03-28,2690.53938099
2018-03-29,5440.45880213
2018-03-30,3853.72109882
2018-03-31,2828.33123595
2018-04-01,9347.17800402
2018-04-02,3695.44684385
2018-04-03,8240.33115995
2018-04-04,6636.15538628
2018-04-05,3324.30138799
2018-04-06,4133.95690615
2018-04-07,3366.20151496
2018-04-08,2975.40681809
2018-04-09,3834.82850377
2018-04-10,5581.83033996
2018-04-11,9991.73920148
2018-04-12,5298.54353117
2018-04-13,4926.4322169
2018-04-14,2694.52749245
2018-04-15,3828.12518167
2018-04-16,5034.25493995
2018-04-17,4699.92070601
2018-04-18,5505.83761659
2018-04-19,5948.58070931
2018-04-20,5431.20508451
2018-04-21,3520.55582018
2018-04-22,2270.70565683
2018-04-23,5536.35501182
2018-04-24,4149.0289033
2018-04-25,4485.81887684
2018-04-26,6478.60143057
2018-04-27,4954.11735457
2018-04-28,3483.84367391
2018-04-29,4523.31876009
2018-04-30,3722.12677009
2018-05-01,2523.5360211
2018-05-02,4334.01639998
2018-05-03,5633.13937352
2018-05-04,5907.85740017
2018-05-05,3059.62373105
2018-05-06,3180.29000938
2018-05-07,7042.10634696
2018-05-08,4713.32366323
2018-05-09,4707.59166005
2018-05-10,4609.72670613
2018-05-11,9700.92292354
2018-05-12,3003.18935139
2018-05-13,3673.79635472
2018-05-14,6417.90241604
2018-05-15,6646.74639533
2018-05-16,7382.10920427
2018-05-17,6883.88860411
2018-05-18,6103.48955787
2018-05-19,3751.66921831
2018-05-20,3027.09981896
2018-05-21,4609.00740624
2018-05-22,5793.64949729
2018-05-23,5047.18289326
2018-05-24,5552.18415069
2018-05-25,6122.32242491
2018-05-26,2635.31632038
2018-05-27,2125.55060946
2018-05-28,6129.9679643
2018-05-29,4839.27411982
2018-05-30,4416.56241772
2018-05-31,5862.6771833
2018-06-01,5814.37628315
2018-06-02,3783.8723768
2018-06-03,3110.12257399
2018-06-04,3848.64855971
2018-06-05,5445.50203712
2018-06-06,4309.86546664
2018-06-07,5589.14629818
2018-06-08,5520.29423661
2018-06-09,3337.45812288
2018-06-10,2714.23777865
2018-06-11,8186.71869857
2018-06-12,7328.60782993
2018-06-13,7204.39410357
2018-06-14,6075.95380919
2018-06-15,8745.48922934
2018-06-16,5388.74265138
2018-06-17,2198.99567783
2018-06-18,6979.87872309
2018-06-19,5142.81482637
2018-06-20,4800.76468726
2018-06-21,8038.56968341
2018-06-22,5808.0668993
2018-06-23,4225.93010218
2018-06-24,4409.51169866
2018-06-25,7585.52806067
2018-06-26,5065.53012307
2018-06-27,8440.60081588
2018-06-28,8681.93301456
2018-06-29,5261.17008384
2018-06-30,5105.24512908
2018-07-01,5137.97878999
2018-07-02,8035.08196906
2018-07-03,5483.37581844
2018-07-04,4374.65822503
2018-07-05,4126.43036251
2018-07-06,4567.21867532
2018-07-07,4007.57623636
2018-07-08,3681.04117156
2018-07-09,6063.83641734
2018-07-10,5336.89383319
2018-07-11,3736.04900142
2018-07-12,6556.26807471
2018-07-13,4437.14477127
2018-07-14,3962.70504077
2018-07-15,4859.33602556
2018-07-16,4721.85911287
2018-07-17,5143.16537353
2018-07-18,8205.76525401
2018-07-19,10701.49919874
2018-07-20,5201.91273575
2018-07-21,3140.97244168
2018-07-22,3164.36149501
2018-07-23,6935.02328647
2018-07-24,6846.07779674
2018-07-25,6371.43831484
2018-07-26,4944.17214591
2018-07-27,5577.75200183
2018-07-28,2884.13047389
2018-07-29,2614.04578106
2018-07-30,4804.69467501
2018-07-31,7125.63568737
2018-08-01,7778.92606368
2018-08-02,3653.23521248
2018-08-03,5229.23425465
2018-08-04,4063.0662265
2018-08-05,1986.11624023
2018-08-06,3734.00795096
2018-08-07,3811.98192545
2018-08-08,7800.58859195
2018-08-09,3607.70919522
2018-08-10,3238.44826304
2018-08-11,2032.53905615
2018-08-12,3558.35662084
2018-08-13,6278.97004453
2018-08-14,3610.55011146
2018-08-15,7779.53150905
2018-08-16,5540.04286191
2018-08-17,8203.30174974
2018-08-18,3396.63509364
2018-08-19,2782.50113881
2018-08-20,3107.22070756
2018-08-21,3504.73651601
2018-08-22,6005.24570416
2018-08-23,10010.12802455
2018-08-24,9284.54389754
2018-08-25,3189.02465426
2018-08-26,2553.93300983
2018-08-27,3570.1395755
2018-08-28,5347.75326724
2018-08-29,6890.64736934
2018-08-30,5373.15735233
2018-08-31,5259.68442132
2018-09-01,3275.76036276
2018-09-02,2824.28008277
2018-09-03,3875.08126516
2018-09-04,5563.42472561
2018-09-05,4160.75180233
2018-09-06,5710.59262055
2018-09-07,3692.89495577
2018-09-08,2083.96689296
2018-09-09,2904.23855659
2018-09-10,5121.23846439
2018-09-11,4266.71344921
2018-09-12,5009.13704438
2018-09-13,4170.1709262
2018-09-14,3167.17667325
2018-09-15,2182.78557614
2018-09-16,1390.57121367
2018-09-17,3086.21621074
2018-09-18,3425.6315787
2018-09-19,3558.61410385
2018-09-20,2964.44438366
2018-09-21,4271.67600189
2018-09-22,3835.00095727
2018-09-23,2564.58317577
2018-09-24,2876.08174257
2018-09-25,3967.48069514
2018-09-26,4543.81300709
2018-09-27,4213.78623863
2018-09-28,6260.65983444
2018-09-29,2507.32328038
2018-09-30,3675.83398384
2018-10-01,3062.44981969
2018-10-02,2632.20089033
2018-10-03,3334.97109665
2018-10-04,5975.9113345
2018-10-05,2957.37673802
2018-10-06,2945.25456108
2018-10-07,2012.82769303
2018-10-08,5930.08050656
2018-10-09,6994.26379782
2018-10-10,4838.47949084
2018-10-11,3690.75417636
2018-10-12,3015.15928344
2018-10-13,1887.31129164
2018-10-14,2558.14421326
2018-10-15,4572.55267611
2018-10-16,7412.81879697
2018-10-17,4440.71216921
2018-10-18,8215.49036296
2018-10-19,5373.15364708
2018-10-20,3176.71695269
2018-10-21,2017.79228837
2018-10-22,4156.82507662
2018-10-23,3593.51152971
2018-10-24,3113.76923403
2018-10-25,5101.7383049
2018-10-26,4225.02192131
2018-10-27,2322.92560672
2018-10-28,1783.43484492
2018-10-29,5133.28713754
2018-10-30,4107.28549816
2018-10-31,4516.79692544
2018-11-01,3784.81315991
2018-11-02,3516.82632157
2018-11-03,3190.92634651
2018-11-04,1835.20960505
2018-11-05,5845.22502028
2018-11-06,3421.18728359
2018-11-07,4411.93763425
2018-11-08,3668.80117619
2018-11-09,3459.26765081
2018-11-10,2078.60966122
2018-11-11,1774.16621442
2018-11-12,4425.00858151
2018-11-13,3358.40650513
2018-11-14,3238.54884568
2018-11-15,3689.93345818
2018-11-16,4036.53204733
2018-11-17,2476.63864342
2018-11-18,1820.95131532
2018-11-19,5476.59908479
2018-11-20,5142.95511687
2018-11-21,3943.63384163
2018-11-22,3729.55376636
2018-11-23,3833.15238048
2018-11-24,3537.88534251
2018-11-25,4354.56600506
2018-11-26,4890.34316318
2018-11-27,7012.52127855
2018-11-28,7376.19958334
2018-11-29,5413.48613219
2018-11-30,4571.92485738
2018-12-01,2532.20631686
2018-12-02,1603.91341994
2018-12-03,3324.09693287
2018-12-04,4739.56370714
2018-12-05,4981.43458888
2018-12-06,4046.60545369
2018-12-07,6355.09424003
2018-12-08,5178.06521953
2018-12-09,2146.66735917
2018-12-10,3556.69843434
2018-12-11,5106.86561465
2018-12-12,5782.01800942
2018-12-13,5855.17902762
2018-12-14,4019.86038413
2018-12-15,3245.65589941
2018-12-16,1831.51948355
2018-12-17,8269.45825374
2018-12-18,4439.36675822
2018-12-19,5968.51678921
2018-12-20,5032.34407881
2018-12-21,6367.31556408
2018-12-22,4770.20869182
2018-12-23,2239.92078937
2018-12-24,9973.60665931
2018-12-25,3215.15306962
2018-12-26,4275.08922278
2018-12-27,3423.01195508
2018-12-28,6079.57632843
2018-12-29,2781.36160349
2018-12-30,2391.29183958
2018-12-31,2302.10629342
2019-01-01,1906.50838028
2019-01-02,4567.28114224
2019-01-03,2944.49965821
2019-01-04,4207.83313451
2019-01-05,4729.25745133
2019-01-06,2553.13616404
2019-01-07,5033.66465848
2019-01-08,3665.28565557
2019-01-09,7322.13200762
2019-01-10,4573.21449507
2019-01-11,5912.89302153
2019-01-12,2893.84828745
2019-01-13,4647.88699806
2019-01-14,4059.87796039
2019-01-15,3681.6159547
2019-01-16,3874.12364792
2019-01-17,3006.51877032
2019-01-18,3878.66792157
2019-01-19,2958.56721497
2019-01-20,2638.14826179
2019-01-21,3465.37541491
2019-01-22,3374.54095038
2019-01-23,3900.3000906
2019-01-24,5634.84541329
2019-01-25,5028.12847958
2019-01-26,4376.73084113
2019-01-27,2554.29681211
2019-01-28,6278.76839218
2019-01-29,4161.10874461
2019-01-30,3352.49981437
2019-01-31,5202.56201688
2019-02-01,4818.69212309
2019-02-02,3217.67432285
2019-02-03,2495.84643822
2019-02-04,2636.82736541
2019-02-05,2940.17751722
2019-02-06,5543.77848485
2019-02-07,2777.56436455
2019-02-08,3255.17776209
2019-02-09,2723.96809276
2019-02-10,2305.76625417
2019-02-11,2674.0003036
2019-02-12,3674.48368505
2019-02-13,14108.01334245
2019-02-14,4174.08853572
2019-02-15,4042.16229665
2019-02-16,2910.71264446
2019-02-17,2867.86896846
2019-02-18,4024.34754885
2019-02-19,8300.69371937
2019-02-20,4310.14509966
2019-02-21,4339.64854834
2019-02-22,4042.14850502
2019-02-23,2759.84104359
2019-02-24,2830.4736652
2019-02-25,4299.30027805
2019-02-26,4352.18422472
2019-02-27,4291.07128509
2019-02-28,5554.64790733
2019-03-01,4897.53197546
2019-03-02,2799.9095244
2019-03-03,2557.95219477
2019-03-04,3484.08849574
2019-03-05,3250.02346163
2019-03-06,3960.45160897
2019-03-07,4957.84460149
2019-03-08,4061.46959571
2019-03-09,2884.94207032
2019-03-10,2700.52732449
2019-03-11,3299.58216858
2019-03-12,4825.19683172
2019-03-13,3872.12881203
2019-03-14,4862.54830188
2019-03-15,5524.66472339
2019-03-16,3498.78632555
2019-03-17,2317.70365661
2019-03-18,3095.28680738
2019-03-19,4000.3018448
2019-03-20,5204.72399079
2019-03-21,5679.12938884
2019-03-22,4074.55087758
2019-03-23,2636.97714344
2019-03-24,2064.1422428
2019-03-25,3289.77824149
2019-03-26,7696.8792777
2019-03-27,3508.87086772
2019-03-28,4284.02461189
2019-03-29,5111.27771854
2019-03-30,3234.78635097
2019-03-31,3106.1399687
2019-04-01,3901.63864128
2019-04-02,6493.39624723
2019-04-03,5111.27830058
2019-04-04,3708.73985586
2019-04-05,3204.07627756
2019-04-06,2318.71812057
2019-04-07,3105.28621171
2019-04-08,5393.84884127
2019-04-09,3304.42133644
2019-04-10,4410.77831626
2019-04-11,3345.98302603
2019-04-12,3425.36773772
2019-04-13,1927.298536
2019-04-14,2411.66730448
2019-04-15,3114.46100612
2019-04-16,2843.23264604
2019-04-17,6449.60609012
2019-04-18,3397.88909506
2019-04-19,6814.41860297
2019-04-20,2172.06799696
2019-04-21,2691.7143198
2019-04-22,3493.93916389
2019-04-23,11235.95068119
2019-04-24,4388.84321863
2019-04-25,3632.78064771
2019-04-26,3856.40417601
2019-04-27,2525.63736688
2019-04-28,4897.93780138
2019-04-29,4844.67417366
2019-04-30,4296.89471625
2019-05-01,2045.79143511
2019-05-02,2857.42964987
2019-05-03,2770.48002259
2019-05-04,4423.50232184
2019-05-05,2830.21143228
2019-05-06,4389.69517793
2019-05-07,3831.85822173
2019-05-08,4498.63348148
2019-05-09,7985.62716845
2019-05-10,4731.83378192
2019-05-11,5987.16817027
2019-05-12,4125.70125346
2019-05-13,3856.18299279
2019-05-14,5439.21874205
2019-05-15,4668.59592107
2019-05-16,6324.17716683
2019-05-17,3842.85210063
2019-05-18,3663.74673468
2019-05-19,4179.52835225
2019-05-20,3953.11078811
2019-05-21,4206.49342537
2019-05-22,4252.45517073
2019-05-23,4390.54766648
2019-05-24,4911.37886552
2019-05-25,3355.20053189
2019-05-26,2535.34152024
2019-05-27,5214.92517629
2019-05-28,4253.34259439
2019-05-29,6165.71299638
2019-05-30,4414.0686302
2019-05-31,3730.07892855
2019-06-01,3995.30026359
2019-06-02,3374.03621225
2019-06-03,4408.98994407
2019-06-04,5387.2423452
2019-06-05,4604.96812937
2019-06-06,3719.99112482
2019-06-07,3184.53908398
2019-06-08,3541.53542385
2019-06-09,2914.84421394
2019-06-10,2988.94394507
2019-06-11,3059.50636846
2019-06-12,3509.61744708
2019-06-13,3902.78859507
2019-06-14,5416.33013679
2019-06-15,3013.72057519
2019-06-16,3296.03264389
2019-06-17,3632.71204394
2019-06-18,3428.97697199
2019-06-19,3863.51854531
2019-06-20,4136.04302952
2019-06-21,3514.83384523
2019-06-22,8144.91419307
2019-06-23,4007.53777056
2019-06-24,4820.85627425
2019-06-25,4317.28566006
2019-06-26,11955.60141799
2019-06-27,5861.38585495
2019-06-28,4640.40613232
2019-06-29,3854.92059616
2019-06-30,2592.65661304
2019-07-01,4599.15779264
2019-07-02,3997.31901579
2019-07-03,7139.69184438
2019-07-04,4196.63175699
2019-07-05,6725.23721978
2019-07-06,2473.58558032
2019-07-07,2014.54874092
2019-07-08,3806.94239494
2019-07-09,3534.2474062
2019-07-10,3752.00082718
2019-07-11,2749.51692479
2019-07-12,3024.76626876
2019-07-13,2066.77597928
2019-07-14,2859.11266284
2019-07-15,3035.10555765
2019-07-16,2647.92408027
2019-07-17,3124.49285016
2019-07-18,2438.57945013
2019-07-19,3042.5246436
2019-07-20,2835.68739941
2019-07-21,2121.30408547
2019-07-22,2766.88776965
2019-07-23,2638.39434491
2019-07-24,3285.02193772
2019-07-25,2520.78132918
2019-07-26,4474.56942802
2019-07-27,2051.06853166
2019-07-28,2045.93631923
2019-07-29,3675.0625485
2019-07-30,12369.76676707
2019-07-31,3804.08007568
2019-08-01,4850.5630837
2019-08-02,8826.53577782
2019-08-03,2606.1725036
2019-08-04,2851.19631068
2019-08-05,3386.91530947
2019-08-06,4439.5710232
2019-08-07,3191.9219258
2019-08-08,4957.12327906
2019-08-09,3808.37169216
2019-08-10,2377.26768356
2019-08-11,2307.51860508
2019-08-12,3344.14187639
2019-08-13,2065.34130982
2019-08-14,4363.92757238
2019-08-15,3571.04689282
2019-08-16,2856.04654512
2019-08-17,2306.05999974
2019-08-18,2291.47609538
2019-08-19,3031.30132353
2019-08-20,2955.99754709
2019-08-21,3718.92743472
2019-08-22,4150.29606222
2019-08-23,3526.99301615
2019-08-24,2453.67921401
2019-08-25,2221.98816693
2019-08-26,3895.92986361
2019-08-27,3062.3496015
2019-08-28,4032.8817572
2019-08-29,3888.31143932
2019-08-30,3733.90260282
2019-08-31,3465.35992159
2019-09-01,3014.87687259
2019-09-02,4502.20743274
2019-09-03,4119.46315156
2019-09-04,3544.61309172
2019-09-05,7369.3023733
2019-09-06,4358.71638275
2019-09-07,3156.98976119
2019-09-08,2685.9851632
2019-09-09,3555.4804876
2019-09-10,4475.73641425
2019-09-11,3469.96730051
2019-09-12,3999.51687701
2019-09-13,3697.67391079
2019-09-14,3963.92774147
2019-09-15,3277.6987046
2019-09-16,4321.12090731
2019-09-17,2945.43198732
2019-09-18,3043.9923394
2019-09-19,3825.70556736
2019-09-20,3684.121216
2019-09-21,2170.60552924
2019-09-22,2501.54584366
2019-09-23,2967.9645331
2019-09-24,3582.13684077
2019-09-25,4356.17996229
2019-09-26,3973.38540129
2019-09-27,7305.81934311
2019-09-28,3305.1064377
2019-09-29,5066.40678731
2019-09-30,5737.23003358
2019-10-01,3965.39956043
2019-10-02,2602.73026009
2019-10-03,2978.64383313
2019-10-04,2553.75985619
2019-10-05,2838.35544796
2019-10-06,2016.91490504
2019-10-07,3914.40139945
2019-10-08,3707.69568874
2019-10-09,9396.5679097
2019-10-10,4911.30363861
2019-10-11,5023.90308014
2019-10-12,3658.77277439
2019-10-13,3618.47751048
2019-10-14,3545.72077551
2019-10-15,3564.69425916
2019-10-16,3305.82423886
2019-10-17,3251.39667594
2019-10-18,2927.9795842
2019-10-19,3414.12127189
2019-10-20,2399.61684547
2019-10-21,3088.79418336
2019-10-22,3999.54722676
2019-10-23,2580.65997956
2019-10-24,3320.51822964
2019-10-25,4756.08365475
2019-10-26,3902.21168442
2019-10-27,2213.276368
2019-10-28,5377.5957267
2019-10-29,3944.07641419
2019-10-30,3577.35423688
2019-10-31,3945.19969041
2019-11-01,3283.23725105
2019-11-02,1915.69438135
2019-11-03,2176.59215447
2019-11-04,3799.31138539
2019-11-05,3148.66113137
2019-11-06,3603.10952203
2019-11-07,2954.17363106
2019-11-08,2943.08280064
2019-11-09,2705.75168762
2019-11-10,2254.4361723
2019-11-11,3407.41473293
2019-11-12,3401.56387329
2019-11-13,2788.80716879
2019-11-14,3928.01583463
2019-11-15,3089.60731217
2019-11-16,2702.68675621
2019-11-17,3211.90717215
2019-11-18,3318.85957523
2019-11-19,6469.62031593
2019-11-20,3517.62710219
2019-11-21,3587.62120427
2019-11-22,4005.40245191
2019-11-23,2673.30563089
2019-11-24,4962.20601729
2019-11-25,3829.71655729
2019-11-26,3865.14685498
2019-11-27,3480.01851455
2019-11-28,3762.88887856
2019-11-29,4186.01038476
2019-11-30,2596.40403191
2019-12-01,2549.94065757
2019-12-02,3485.84846065
2019-12-03,3270.54042048
2019-12-04,3314.67554705
2019-12-05,3409.93037451
2019-12-06,3279.70161012
2019-12-07,2299.47581233
2019-12-08,2958.74908107
2019-12-09,7266.96173773
2019-12-10,3625.3976941
2019-12-11,3112.85616217
2019-12-12,4014.68850255
2019-12-13,4867.88201659
2019-12-14,2566.04913884
2019-12-15,2301.17563744
2019-12-16,3857.20274961
2019-12-17,3193.59004124
2019-12-18,5544.9690249
2019-12-19,4608.71235818
2019-12-20,4246.85230315
2019-12-21,2501.53276597
2019-12-22,3257.93571756
2019-12-23,4016.83323952
2019-12-24,8634.23351336
2019-12-25,3600.24460034
2019-12-26,15738.61767133
2019-12-27,2915.10813683
2019-12-28,5393.2854031
2019-12-29,3140.6618455
2019-12-30,3637.86228319
2019-12-31,3928.13899379
2020-01-01,2348.29834455
2020-01-02,3326.11309243
2020-01-03,2963.71767082
2020-01-04,2639.98001824
2020-01-05,2790.14413859
2020-01-06,3894.39075395
2020-01-07,4029.71342409
2020-01-08,3968.21156713
2020-01-09,3802.35307049
2020-01-10,3874.73006128
2020-01-11,3295.43291208
2020-01-12,2173.81960904
2020-01-13,5338.59964282
2020-01-14,3720.6953993
2020-01-15,4161.71437753
2020-01-16,3846.9884027
2020-01-17,3449.7659784
2020-01-18,2946.60686674
2020-01-19,2891.23340532
2020-01-20,3307.30082862
2020-01-21,3797.86824368
2020-01-22,3597.47371438
2020-01-23,3013.97228506
2020-01-24,2583.00633756
2020-01-25,2698.21441392
2020-01-26,2998.6296192
2020-01-27,2242.80743119
2020-01-28,3954.9321927
2020-01-29,3232.17453244
2020-01-30,3284.11111075
2020-01-31,2828.44366537
2020-02-01,3513.06305834
2020-02-02,2639.14944119
2020-02-03,4896.45951111
2020-02-04,3866.28746802
2020-02-05,4362.91033031
2020-02-06,4826.61737856
2020-02-07,3085.176086
2020-02-08,3024.56903177
2020-02-09,2826.80691328
2020-02-10,3143.47861429
2020-02-11,3549.21326793
2020-02-12,3733.33761398
2020-02-13,4012.16781827
2020-02-14,3342.80119035
2020-02-15,3810.52738954
2020-02-16,2972.52225999
2020-02-17,3708.76410368
2020-02-18,3087.67953023
2020-02-19,3753.84534054
2020-02-20,3423.11846638
2020-02-21,3397.82572066
2020-02-22,2524.04554654
2020-02-23,3072.87456964
2020-02-24,3691.23719644
2020-02-25,3103.1289675
2020-02-26,3587.47345369
2020-02-27,3417.56940052
2020-02-28,2960.46516326
2020-02-29,3246.1883127
2020-03-01,2322.9299528
2020-03-02,3900.00962818
2020-03-03,2906.18587936
2020-03-04,3009.32900723
2020-03-05,3844.05336442
2020-03-06,3765.43042488
2020-03-07,2791.15568883
2020-03-08,2415.66719477
2020-03-09,3823.3124132
2020-03-10,5944.06330828
2020-03-11,4051.46687935
2020-03-12,8706.65985458
2020-03-13,9365.16305929
2020-03-14,3644.66523769
2020-03-15,3566.71063769
2020-03-16,8088.12639265
2020-03-17,4745.31464188
2020-03-18,3827.80129956
2020-03-19,4277.31346582
2020-03-20,8209.3114801
2020-03-21,2091.39325227
2020-03-22,2399.56311065
2020-03-23,2702.80630865
2020-03-24,6439.76790318
2020-03-25,2589.61326319
2020-03-26,4688.56619358
2020-03-27,4109.88090994
2020-03-28,5106.66505383
2020-03-29,3478.76516876
2020-03-30,5488.86100094
2020-03-31,4441.67462539
2020-04-01,4434.2760474
2020-04-02,4820.8721542
2020-04-03,3248.53671419
2020-04-04,2942.65914826
2020-04-05,2848.72111078
2020-04-06,3634.33326744
2020-04-07,3635.76916463
2020-04-08,5418.85512913
2020-04-09,5157.51395735
2020-04-10,3474.21756748
2020-04-11,2784.23574046
2020-04-12,2941.2692829
2020-04-13,3721.51315171
2020-04-14,3672.51502627
2020-04-15,5579.2667834
2020-04-16,6866.83128355
2020-04-17,7458.86138014
2020-04-18,4174.90178885
2020-04-19,2847.14009443
2020-04-20,3529.90824331
2020-04-21,3606.45948926
2020-04-22,5244.8979037
2020-04-23,5223.28410855
2020-04-24,3558.72952915
2020-04-25,5010.72718081
2020-04-26,2650.50156289
2020-04-27,3986.8448813
2020-04-28,3735.78074238
2020-04-29,2831.50141225
