date,Exchange to Exchange Flow (Total)
2021-03-06,4176.27102374
2021-03-07,3414.00330743
2021-03-08,9724.00836742
2021-03-09,13260.9043975
2021-03-10,13232.30724851
2021-03-11,7975.83367923
2021-03-12,9801.15302602
2021-03-13,5510.08847397
2021-03-14,4391.66418604
2021-03-15,16091.41933226
2021-03-16,11431.14915243
2021-03-17,15932.49875063
2021-03-18,9567.50335952
2021-03-19,15705.55527225
2021-03-20,4507.58330419
2021-03-21,5146.25434482
2021-03-22,12051.46362201
2021-03-23,9694.9081458
2021-03-24,9118.66505584
2021-03-25,18440.86474717
2021-03-26,10571.00045061
2021-03-27,4242.41999225
2021-03-28,4146.08347122
2021-03-29,11474.86682439
2021-03-30,11216.91781406
2021-03-31,10145.63017557
2021-04-01,11066.39509431
2021-04-02,6531.59761955
2021-04-03,4619.74668818
2021-04-04,3237.61522198
2021-04-05,11260.49646554
2021-04-06,12639.57682183
2021-04-07,13502.7028077
2021-04-08,9263.30928555
2021-04-09,7901.23793214
2021-04-10,4118.11982239
2021-04-11,4398.85498748
2021-04-12,12671.05735417
2021-04-13,14690.47876126
2021-04-14,11640.09654765
2021-04-15,11674.1529617
2021-04-16,13406.53681802
2021-04-17,6153.06671168
2021-04-18,20313.93817426
2021-04-19,13438.00547244
2021-04-20,15064.67772085
2021-04-21,9092.68769079
2021-04-22,8355.84144266
2021-04-23,22033.22058163
2021-04-24,7882.42036682
2021-04-25,5404.51319771
2021-04-26,15336.71099581
2021-04-27,12156.3355703
2021-04-28,9407.76507761
2021-04-29,7357.81512036
2021-04-30,9845.28939743
2021-05-01,5191.29237376
2021-05-02,4282.24877457
2021-05-03,6879.39193193
2021-05-04,9105.51007897
2021-05-05,9738.75026438
2021-05-06,12649.80997883
2021-05-07,9327.68504415
2021-05-08,5164.50257846
2021-05-09,4781.80640953
2021-05-10,15479.42430052
2021-05-11,11119.78069901
2021-05-12,9785.74261217
2021-05-13,17543.43189457
2021-05-14,13777.97789857
2021-05-15,9275.09594322
2021-05-16,7325.42820991
2021-05-17,18825.55350735
2021-05-18,13354.93056116
2021-05-19,37147.41589617
2021-05-20,27646.55159759
2021-05-21,21519.78543931
2021-05-22,9416.71271836
2021-05-23,14759.59483145
2021-05-24,27881.99543617
2021-05-25,15471.63199025
2021-05-26,12604.44949762
2021-05-27,7648.82271619
2021-05-28,12517.98209208
2021-05-29,5147.9161254
2021-05-30,4110.98507153
2021-05-31,8245.29863509
2021-06-01,6761.46225916
2021-06-02,7854.32095603
2021-06-03,7356.49074869
2021-06-04,7663.75343487
2021-06-05,5063.79567498
2021-06-06,4950.82971946
2021-06-07,9697.97987737
2021-06-08,18497.9797333
2021-06-09,11344.53610936
2021-06-10,8493.21268583
2021-06-11,6672.56359435
2021-06-12,3657.95530473
2021-06-13,3574.71904106
2021-06-14,7586.33434022
2021-06-15,8350.7532138
2021-06-16,8928.65658602
2021-06-17,10747.08029505
2021-06-18,16508.63039282
2021-06-19,6539.56292625
2021-06-20,5816.7256128
2021-06-21,14517.07916925
2021-06-22,13083.22585957
2021-06-23,10468.00569299
2021-06-24,6555.11952665
2021-06-25,12301.51522239
2021-06-26,7638.10685296
2021-06-27,1435.5917551
2021-06-28,6072.38635873
2021-06-29,4485.56606353
2021-06-30,8883.85263951
2021-07-01,5597.3791461
2021-07-02,6234.10863102
2021-07-03,1978.82169189
2021-07-04,2314.86684653
2021-07-05,3938.34768958
2021-07-06,4205.03362003
2021-07-07,4925.6285996
2021-07-08,9142.21280799
2021-07-09,5254.97159737
2021-07-10,1378.87723659
2021-07-11,2846.11851828
2021-07-12,8872.06303379
2021-07-13,4817.10106613
2021-07-14,6430.8056721
2021-07-15,5020.55779474
2021-07-16,6856.18224453
2021-07-17,1911.33903471
2021-07-18,1940.92416313
2021-07-19,4817.94426211
2021-07-20,7433.80805384
2021-07-21,9712.94498571
2021-07-22,5439.9809516
2021-07-23,9738.41985887
2021-07-24,4298.28688355
2021-07-25,8003.9685825
2021-07-26,19876.24535306
2021-07-27,13965.68356961
2021-07-28,16587.8597866
2021-07-29,28174.33199715
2021-07-30,5207.53935745
2021-07-31,1999.70316527
2021-08-01,1541.14721337
2021-08-02,8721.72939266
2021-08-03,9183.7163319
2021-08-04,4930.93325824
2021-08-05,9921.64742094
2021-08-06,6456.60128257
2021-08-07,6667.26367722
2021-08-08,9615.11959513
2021-08-09,24783.59283529
2021-08-10,6472.15644255
2021-08-11,21110.07388518
2021-08-12,5068.48994332
2021-08-13,4702.41985905
2021-08-14,2730.57881206
2021-08-15,4471.09340594
2021-08-16,3935.71275112
2021-08-17,4246.98890872
2021-08-18,5338.91907894
2021-08-19,4697.75853109
2021-08-20,7561.589884
2021-08-21,2972.98193153
2021-08-22,1869.71879474
2021-08-23,5856.65306566
2021-08-24,5556.41246225
2021-08-25,9454.47653298
2021-08-26,4659.73688497
2021-08-27,6619.32713639
2021-08-28,1421.98236656
2021-08-29,2525.97260471
2021-08-30,4883.62686049
2021-08-31,5582.01036823
2021-09-01,5232.89112157
2021-09-02,10118.39836517
2021-09-03,7887.96603918
2021-09-04,3594.83667487
2021-09-05,2359.68603823
2021-09-06,11966.25428139
2021-09-07,14104.51360546
2021-09-08,7240.33224391
2021-09-09,8466.9745622
2021-09-10,9000.95218073
2021-09-11,2326.36541472
2021-09-12,2501.51784473
2021-09-13,9620.0970412
2021-09-14,7925.50697241
2021-09-15,7211.47760708
2021-09-16,3994.67594389
2021-09-17,3881.58058713
2021-09-18,2749.64118846
2021-09-19,3738.36685564
2021-09-20,5636.56773397
2021-09-21,6700.76078885
2021-09-22,5973.54481719
2021-09-23,4731.94402777
2021-09-24,5860.87351109
2021-09-25,2227.68837959
2021-09-26,2296.16151064
2021-09-27,7351.24372787
2021-09-28,4257.735295
2021-09-29,2518.24396349
2021-09-30,3124.56803388
2021-10-01,5130.652564
2021-10-02,2407.51537915
2021-10-03,2738.11078633
2021-10-04,6985.09433548
2021-10-05,12694.53048589
2021-10-06,7771.7751546
2021-10-07,8500.01082018
2021-10-08,4330.87290261
2021-10-09,2196.17013494
2021-10-10,2794.04620808
2021-10-11,4543.26555438
2021-10-12,6972.03400047
2021-10-13,8468.46434498
2021-10-14,4878.02087212
2021-10-15,7999.07089355
2021-10-16,3565.44232914
2021-10-17,1927.97181459
2021-10-18,9154.23695163
2021-10-19,27396.15770385
2021-10-20,7566.66930323
2021-10-21,9389.75323561
2021-10-22,8983.03313867
2021-10-23,2359.94554677
2021-10-24,2710.65891207
2021-10-25,5179.12190257
2021-10-26,5068.98950619
2021-10-27,11450.30424924
2021-10-28,9285.33887145
2021-10-29,8333.24843811
2021-10-30,2266.44871332
2021-10-31,6052.5722984
2021-11-01,3938.01446997
2021-11-02,8849.20066513
2021-11-03,8612.63404808
2021-11-04,6622.94821069
2021-11-05,4915.11452482
2021-11-06,2452.7692026
2021-11-07,1255.34865557
2021-11-08,5328.83579237
2021-11-09,4122.76784114
2021-11-10,7288.19389151
2021-11-11,6199.09677686
2021-11-12,5213.14769648
2021-11-13,1187.37968602
2021-11-14,1018.07229107
2021-11-15,3223.78268997
2021-11-16,8797.04747168
2021-11-17,6402.89296791
2021-11-18,13733.31682403
2021-11-19,4916.90484057
2021-11-20,2300.70294098
2021-11-21,2228.96483114
2021-11-22,7623.98313689
2021-11-23,5313.94948146
2021-11-24,4389.23556014
2021-11-25,2270.99667877
2021-11-26,10268.13380426
2021-11-27,2967.26413347
2021-11-28,2069.85786011
2021-11-29,6205.12263015
2021-11-30,5874.15546312
2021-12-01,4335.60233905
2021-12-02,6473.16319879
2021-12-03,4777.80457887
2021-12-04,14096.32034352
2021-12-05,8133.07098654
2021-12-06,6988.1356619
2021-12-07,20840.30345106
2021-12-08,3246.27739219
2021-12-09,4856.45241148
2021-12-10,4512.54039969
2021-12-11,2051.58550134
2021-12-12,1087.56702939
2021-12-13,4517.37726136
2021-12-14,5650.68065958
2021-12-15,3064.84468488
2021-12-16,3821.4169964
2021-12-17,3125.44937451
2021-12-18,2149.99184701
2021-12-19,1501.67727384
2021-12-20,3137.71099907
2021-12-21,2500.7489369
2021-12-22,7706.38473687
2021-12-23,3797.7474013
2021-12-24,6206.18900037
2021-12-25,1243.7679604
2021-12-26,1264.44494406
2021-12-27,3871.53400138
2021-12-28,6473.32502429
2021-12-29,5776.36225725
2021-12-30,6471.88952041
2021-12-31,6996.28927621
2022-01-01,2593.79215101
2022-01-02,1217.44073109
2022-01-03,3172.76307433
2022-01-04,5425.19033483
2022-01-05,5103.51874367
2022-01-06,6925.31432962
2022-01-07,5605.27111014
2022-01-08,2734.01650886
2022-01-09,2540.43562544
2022-01-10,9378.14907001
2022-01-11,9568.02256245
2022-01-12,6083.3597351
2022-01-13,7408.08336182
2022-01-14,6270.85789262
2022-01-15,1426.1470041
2022-01-16,1289.4706584
2022-01-17,3197.43690788
2022-01-18,4887.01931776
2022-01-19,4616.65432941
2022-01-20,5008.62257225
2022-01-21,11779.27862904
2022-01-22,8116.28294101
2022-01-23,5229.55295982
2022-01-24,9818.5345075
2022-01-25,7094.87971821
2022-01-26,10609.75743699
2022-01-27,9717.0692086
2022-01-28,8617.9816527
2022-01-29,2049.50738705
2022-01-30,919.91220687
2022-01-31,5433.63936961
2022-02-01,3952.62382896
2022-02-02,4039.44021251
2022-02-03,3299.11177458
2022-02-04,4947.8490023
2022-02-05,2949.26088026
2022-02-06,1509.35550257
2022-02-07,12997.98704994
2022-02-08,6973.09960116
2022-02-09,4244.55663558
2022-02-10,3412.48971437
2022-02-11,3294.43280622
2022-02-12,1921.07767985
2022-02-13,1256.82794886
2022-02-14,4930.5220162
2022-02-15,3194.59348628
2022-02-16,3685.21658775
2022-02-17,4429.33406928
2022-02-18,3508.7261073
2022-02-19,1171.06176689
2022-02-20,1954.09079768
2022-02-21,3537.237221
2022-02-22,4937.14640993
2022-02-23,2528.20624735
2022-02-24,13200.10071313
2022-02-25,5949.22381093
2022-02-26,2495.9812895
2022-02-27,2574.13392929
2022-02-28,5573.07058279
2022-03-01,10004.33958319
2022-03-02,3572.03942987
2022-03-03,3348.36373107
2022-03-04,3560.3205273
2022-03-05,2212.31348439
2022-03-06,1576.87722524
2022-03-07,3005.35602017
2022-03-08,3739.58513515
2022-03-09,4432.91978935
2022-03-10,3866.69495118
2022-03-11,3006.06228202
2022-03-12,822.36313492
2022-03-13,1476.84141683
2022-03-14,1989.40920651
2022-03-15,2460.09168884
2022-03-16,3497.49353479
2022-03-17,3894.00952031
2022-03-18,3269.37659692
2022-03-19,1834.02125544
2022-03-20,2271.29399124
2022-03-21,2870.83267696
2022-03-22,9126.53151401
2022-03-23,6325.21695168
2022-03-24,7781.79754245
2022-03-25,5524.15390514
2022-03-26,4651.43806681
2022-03-27,1246.71294984
2022-03-28,7921.99650007
2022-03-29,3185.38553956
2022-03-30,4927.62616046
2022-03-31,3308.49794032
2022-04-01,2821.83946397
2022-04-02,1294.50397415
2022-04-03,605.41989179
2022-04-04,1799.76740713
2022-04-05,1528.69305268
2022-04-06,7855.47769999
2022-04-07,3357.28032464
2022-04-08,5509.12936983
2022-04-09,1286.82626661
2022-04-10,4795.54187498
2022-04-11,2248.00396446
2022-04-12,2591.0560984
2022-04-13,2001.71010301
2022-04-14,3053.06843125
2022-04-15,1158.97790576
2022-04-16,951.37887318
2022-04-17,853.4127295
2022-04-18,2456.25109852
2022-04-19,3479.79262029
2022-04-20,3959.94706472
2022-04-21,2262.74784869
2022-04-22,1914.99121061
2022-04-23,1668.06929386
2022-04-24,1188.22966652
2022-04-25,3645.97736842
2022-04-26,3086.35150347
2022-04-27,3889.83261624
2022-04-28,7685.37445724
2022-04-29,4630.54542637
2022-04-30,896.17409754
2022-05-01,907.41925091
2022-05-02,7336.83872192
2022-05-03,3783.99118008
2022-05-04,3984.77310992
2022-05-05,6407.54355666
2022-05-06,7467.83769286
2022-05-07,3274.21385394
2022-05-08,5991.44056526
2022-05-09,12438.49106804
2022-05-10,11659.26525126
2022-05-11,13357.97768885
2022-05-12,19040.80001721
2022-05-13,6564.38822897
2022-05-14,3253.21981037
2022-05-15,1484.66474513
2022-05-16,12136.9080046
2022-05-17,15594.12849412
2022-05-18,5365.53852546
2022-05-19,7023.42495218
2022-05-20,3965.40640296
2022-05-21,3738.36687232
2022-05-22,3365.78992909
2022-05-23,6845.24456057
2022-05-24,3996.3980085
2022-05-25,3281.67360731
2022-05-26,3686.85891613
2022-05-27,5497.83703275
2022-05-28,5557.88349652
2022-05-29,3865.40067108
2022-05-30,12396.23751985
2022-05-31,9482.20353661
2022-06-01,11597.43465586
2022-06-02,3415.66408392
2022-06-03,1665.66821897
2022-06-04,907.82271228
2022-06-05,628.64521511
2022-06-06,4821.43234967
2022-06-07,8810.2118991
2022-06-08,3255.53730179
2022-06-09,2277.43816508
2022-06-10,3296.03152429
2022-06-11,3233.48230776
2022-06-12,3281.4252932
2022-06-13,22835.85911645
2022-06-14,21284.80180731
2022-06-15,14595.90920729
2022-06-16,13502.80026713
2022-06-17,8965.58373995
2022-06-18,44278.67287077
2022-06-19,6522.37763719
2022-06-20,5946.06861336
2022-06-21,9232.76203554
2022-06-22,8557.13785248
2022-06-23,5948.0931709
2022-06-24,5992.63473428
2022-06-25,2302.6548835
2022-06-26,3615.28306058
2022-06-27,5609.13060592
2022-06-28,6873.88726188
2022-06-29,5543.25058406
2022-06-30,5018.48047124
2022-07-01,13526.62079695
2022-07-02,5718.75416556
2022-07-03,1636.00034767
2022-07-04,3960.46389223
2022-07-05,5106.98791019
2022-07-06,2813.30795571
2022-07-07,16167.94829243
2022-07-08,7232.85417607
2022-07-09,2542.28309815
2022-07-10,2014.89138306
2022-07-11,3516.81948684
2022-07-12,2935.75268413
2022-07-13,3210.85416607
2022-07-14,5006.49808386
2022-07-15,4904.11031952
2022-07-16,1612.51241343
2022-07-17,1572.32857595
2022-07-18,7099.00500703
2022-07-19,5688.90437401
2022-07-20,11006.84540765
2022-07-21,3700.91091786
2022-07-22,4615.65523559
2022-07-23,2427.87747391
2022-07-24,1173.44347817
2022-07-25,3581.45336772
2022-07-26,4774.8114667
2022-07-27,5980.78278451
2022-07-28,4502.59121597
2022-07-29,10918.37828969
2022-07-30,1900.21339426
2022-07-31,1735.05349348
2022-08-01,2721.37052625
2022-08-02,5742.73372963
2022-08-03,3772.30103626
2022-08-04,2778.47560047
2022-08-05,3872.01890054
2022-08-06,1327.61593544
2022-08-07,1040.89884076
2022-08-08,2654.94950302
2022-08-09,5966.58755409
2022-08-10,5214.78035367
2022-08-11,6132.54061944
2022-08-12,6463.10717973
2022-08-13,2338.56148901
2022-08-14,2451.50227399
2022-08-15,5197.89185226
2022-08-16,1966.08781521
2022-08-17,10951.37214426
2022-08-18,3553.37286358
2022-08-19,7640.58580664
2022-08-20,2160.57571309
2022-08-21,1975.86680519
2022-08-22,3122.78941311
2022-08-23,2317.30110731
2022-08-24,3723.99902826
2022-08-25,7860.28811231
2022-08-26,5031.05548815
2022-08-27,2531.41744522
2022-08-28,2203.50029199
2022-08-29,3468.88270007
2022-08-30,4707.70003298
2022-08-31,3882.43425003
2022-09-01,3544.39386472
2022-09-02,4215.28376265
2022-09-03,2390.81952873
2022-09-04,2239.86725864
2022-09-05,3993.59953027
2022-09-06,7160.6197644
2022-09-07,9141.88736855
2022-09-08,7334.92136572
2022-09-09,6811.41788879
2022-09-10,3014.50636563
2022-09-11,1517.34420325
2022-09-12,4095.45073293
2022-09-13,5491.18719494
2022-09-14,5592.07081553
2022-09-15,4208.86131929
2022-09-16,3770.45386896
2022-09-17,2169.14472955
2022-09-18,1040.0666463
2022-09-19,5410.41588475
2022-09-20,3116.93543635
2022-09-21,5152.95332677
2022-09-22,4374.1392839
2022-09-23,5225.18777529
2022-09-24,1120.08484101
2022-09-25,1068.23255554
2022-09-26,5226.03285695
2022-09-27,5853.49116168
2022-09-28,4598.56066868
2022-09-29,4179.90536606
2022-09-30,3826.18504526
2022-10-01,2435.49002218
2022-10-02,942.12310928
2022-10-03,3200.56341273
2022-10-04,7756.43004283
2022-10-05,3009.24161596
2022-10-06,2709.61226241
2022-10-07,3564.05156767
2022-10-08,1248.42446638
2022-10-09,1750.73701965
2022-10-10,1607.55578651
2022-10-11,3148.10678589
2022-10-12,3947.87845296
2022-10-13,7842.29643295
2022-10-14,3879.48310517
2022-10-15,1915.56527938
2022-10-16,1249.28762974
2022-10-17,4027.84822687
2022-10-18,2511.89116844
2022-10-19,2450.4918185
2022-10-20,2473.78773646
2022-10-21,3962.65200282
2022-10-22,2171.74132466
2022-10-23,1582.26987421
2022-10-24,3892.14291342
2022-10-25,4112.43700989
2022-10-26,7931.71945585
2022-10-27,6029.14550685
2022-10-28,3576.35855824
2022-10-29,3667.14371631
2022-10-30,1949.70970458
2022-10-31,4798.86504713
2022-11-01,5739.07158343
2022-11-02,3010.78832574
2022-11-03,5260.67167721
2022-11-04,3792.906337
2022-11-05,2884.06322802
2022-11-06,1981.96327124
2022-11-07,4461.51652086
2022-11-08,19056.49880768
2022-11-09,27651.12638957
2022-11-10,19285.32883452
2022-11-11,11752.95148056
2022-11-12,3701.56697038
2022-11-13,4945.49224167
2022-11-14,8567.98618516
2022-11-15,7516.4433326
2022-11-16,5344.03479605
2022-11-17,4167.77401337
2022-11-18,2971.07304614
2022-11-19,1231.85710827
2022-11-20,1061.84896219
2022-11-21,5206.9895833
2022-11-22,3716.81486064
2022-11-23,3903.53908733
2022-11-24,3232.91612658
2022-11-25,1602.08856405
2022-11-26,1506.40636146
2022-11-27,1474.10880687
2022-11-28,3639.25733432
2022-11-29,2786.58768749
2022-11-30,5712.66909675
2022-12-01,3406.79979929
2022-12-02,3034.17543152
2022-12-03,1858.31538672
2022-12-04,1154.729844
2022-12-05,3040.19152479
2022-12-06,2322.67949974
2022-12-07,2635.7330078
2022-12-08,3069.59504774
2022-12-09,2415.83148577
2022-12-10,1280.27617301
2022-12-11,1166.85544633
2022-12-12,3355.13665077
2022-12-13,7519.65021534
2022-12-14,5212.48397156
2022-12-15,4308.77594315
2022-12-16,3762.55489924
2022-12-17,4609.20084878
2022-12-18,1917.90756543
2022-12-19,3319.74531717
2022-12-20,4431.59585792
2022-12-21,13205.40160094
2022-12-22,3367.46796699
2022-12-23,3642.17853089
2022-12-24,2475.75827566
2022-12-25,1180.75809264
2022-12-26,1782.30899355
2022-12-27,2294.35071636
2022-12-28,2349.63648303
2022-12-29,3136.02746151
2022-12-30,5224.32026177
2022-12-31,1200.56448529
2023-01-01,1717.83779044
2023-01-02,3497.30541065
2023-01-03,1349.21763753
2023-01-04,4272.06806086
2023-01-05,4926.75482231
2023-01-06,4812.53524684
2023-01-07,2230.95114577
2023-01-08,1784.0301751
2023-01-09,10239.48420751
2023-01-10,5023.76466115
2023-01-11,6323.2600991
2023-01-12,9002.96066092
2023-01-13,9531.12639803
2023-01-14,9041.76886956
2023-01-15,2463.90290523
2023-01-16,5244.03227364
2023-01-17,5786.69538361
2023-01-18,3581.55701437
2023-01-19,3614.88562245
2023-01-20,8352.27049151
2023-01-21,4584.77657838
2023-01-22,1383.1983213
2023-01-23,4288.72643664
2023-01-24,5685.64628508
2023-01-25,5689.33467537
2023-01-26,2948.87768913
2023-01-27,6968.10425252
2023-01-28,2338.20281499
2023-01-29,2625.57744513
2023-01-30,3128.16772101
2023-01-31,3478.32133887
2023-02-01,2825.7425188
2023-02-02,6113.97477036
2023-02-03,3641.49204272
2023-02-04,2516.97278784
2023-02-05,1700.63547489
2023-02-06,3563.20340578
2023-02-07,3951.8184359
2023-02-08,2417.66861616
2023-02-09,3155.81441245
2023-02-10,3504.51564331
2023-02-11,3322.92267357
2023-02-12,2037.85562153
2023-02-13,4536.85593051
2023-02-14,4664.06058419
2023-02-15,5194.47632635
2023-02-16,5057.49999512
2023-02-17,4711.89675205
2023-02-18,2053.02076192
2023-02-19,2446.69294115
2023-02-20,2154.51469706
2023-02-21,2960.67517283
2023-02-22,3303.67397142
2023-02-23,3265.37486113
2023-02-24,2771.56789333
2023-02-25,1012.74128044
2023-02-26,1281.9139407
2023-02-27,3138.70030935
2023-02-28,2097.65666209
2023-03-01,3725.35534097
2023-03-02,1825.63867983
2023-03-03,5796.83872538
2023-03-04,2496.42527198
2023-03-05,1551.79552318
2023-03-06,2111.02166503
2023-03-07,3457.89567445
2023-03-08,9157.45993182
2023-03-09,3921.3504721
2023-03-10,6495.00822951
2023-03-11,6409.47368523
2023-03-12,3559.73493503
2023-03-13,7723.20959127
2023-03-14,9537.14598633
2023-03-15,5415.11833747
2023-03-16,5936.18221142
2023-03-17,10810.95330224
2023-03-18,5096.64148841
2023-03-19,4845.66504209
2023-03-20,5812.99027929
2023-03-21,5261.16601703
2023-03-22,7905.49640387
2023-03-23,6014.52479948
2023-03-24,3450.57595458
2023-03-25,2042.60423216
2023-03-26,1184.63188845
2023-03-27,3416.48554272
2023-03-28,4030.79626118
2023-03-29,6318.34724012
2023-03-30,5486.65602923
2023-03-31,4157.18564065
2023-04-01,1526.21033569
2023-04-02,1172.32507105
2023-04-03,2880.69572226
2023-04-04,3857.74656635
2023-04-05,4653.37373773
2023-04-06,1992.73554398
2023-04-07,1615.42417271
2023-04-08,1490.3436238
2023-04-09,892.13008551
2023-04-10,4148.53911693
2023-04-11,5537.52837641
2023-04-12,4240.55748246
2023-04-13,4209.83172589
2023-04-14,3454.20636797
2023-04-15,1858.63141845
2023-04-16,1028.33669717
2023-04-17,3614.53050823
2023-04-18,2596.47278382
2023-04-19,3278.98166551
2023-04-20,1715.68394224
2023-04-21,1839.43642501
2023-04-22,1427.7881012
2023-04-23,1122.31679961
2023-04-24,1543.41001802
2023-04-25,2180.93337896
2023-04-26,4462.57595085
2023-04-27,3049.84142573
2023-04-28,2194.10685367
2023-04-29,822.6642287
2023-04-30,467.17384979
2023-05-01,1469.78887449
2023-05-02,2407.18686589
2023-05-03,4059.79986031
2023-05-04,2639.31898772
2023-05-05,4163.98577591
2023-05-06,1742.28212574
2023-05-07,554.70672263
2023-05-08,2943.23700063
2023-05-09,2279.97567262
2023-05-10,2537.99610528
2023-05-11,2654.26923386
2023-05-12,1839.50841889
2023-05-13,744.89455731
2023-05-14,501.35321164
2023-05-15,6885.78167568
2023-05-16,6221.20859325
2023-05-17,1323.34510143
2023-05-18,4035.89789435
2023-05-19,1286.80428702
2023-05-20,923.56230282
2023-05-21,260.04315158
2023-05-22,1062.7195314
2023-05-23,1317.29496574
2023-05-24,2274.00115231
2023-05-25,1464.78003597
2023-05-26,3235.69060472
2023-05-27,1167.65829222
2023-05-28,1267.63781621
2023-05-29,2956.09048609
2023-05-30,2882.17408104
2023-05-31,2324.01791338
2023-06-01,2051.39630013
2023-06-02,2893.25689773
2023-06-03,1276.07807236
2023-06-04,597.83101252
2023-06-05,3943.80929841
2023-06-06,3754.45565225
2023-06-07,4148.45331998
2023-06-08,2491.92187353
2023-06-09,2176.74717239
2023-06-10,4622.80000056
2023-06-11,1388.7175015
2023-06-12,3123.96350088
2023-06-13,2435.53767741
2023-06-14,2890.65038411
2023-06-15,3934.0708819
2023-06-16,5047.92051245
2023-06-17,3048.07049189
2023-06-18,1763.7865154
2023-06-19,2739.18688282
2023-06-20,8930.55827848
2023-06-21,9688.65300441
2023-06-22,6010.5301733
2023-06-23,9132.08548565
2023-06-24,1580.0072972
2023-06-25,1911.03327209
2023-06-26,1615.17802688
2023-06-27,4626.68502531
2023-06-28,2202.07214149
2023-06-29,2314.92707252
2023-06-30,4407.35926825
2023-07-01,2560.22289133
2023-07-02,1475.2410777
2023-07-03,3729.45798392
2023-07-04,3085.43018999
2023-07-05,2602.88807213
2023-07-06,3943.53791889
2023-07-07,3589.80353364
2023-07-08,1045.07484387
2023-07-09,745.48269995
2023-07-10,3189.32107871
2023-07-11,3283.1225964
2023-07-12,5239.87409187
2023-07-13,6532.48888689
2023-07-14,4373.75044043
2023-07-15,1908.77038041
2023-07-16,961.08262814
2023-07-17,2665.45313238
2023-07-18,2281.17653816
2023-07-19,3224.60821739
2023-07-20,1826.03196474
2023-07-21,1767.94685994
2023-07-22,1069.97893091
2023-07-23,1100.88559871
2023-07-24,3113.54931547
2023-07-25,1234.73596359
2023-07-26,2538.45759271
2023-07-27,2357.24210856
2023-07-28,1197.90650553
2023-07-29,678.49437847
2023-07-30,1045.01333478
2023-07-31,1655.75750453
2023-08-01,2320.52618817
2023-08-02,4902.07266863
2023-08-03,2973.58380668
2023-08-04,1308.79090795
2023-08-05,880.97728035
2023-08-06,1180.5345811
2023-08-07,4421.86327877
2023-08-08,7661.49865856
2023-08-09,3592.66428418
2023-08-10,2486.99173323
2023-08-11,1695.93485372
2023-08-12,492.04645456
2023-08-13,932.51349953
2023-08-14,1676.54276131
2023-08-15,2017.8604077
2023-08-16,1624.78009792
2023-08-17,5732.08947161
2023-08-18,6422.82240179
2023-08-19,1669.05060746
2023-08-20,1770.63059915
2023-08-21,3400.48866542
2023-08-22,2087.21782279
2023-08-23,3666.63735341
2023-08-24,2092.84218634
2023-08-25,1255.86541301
2023-08-26,670.93179134
2023-08-27,1084.52445907
2023-08-28,1292.33153566
2023-08-29,8503.14706322
2023-08-30,2887.44524766
2023-08-31,2686.8379475
2023-09-01,3530.96863829
2023-09-02,2385.99068082
2023-09-03,2198.47214844
2023-09-04,1625.94858593
2023-09-05,1855.97213865
2023-09-06,1278.75019499
2023-09-07,2189.5740442
2023-09-08,4696.3371323
2023-09-09,1091.13909784
2023-09-10,714.66972122
2023-09-11,4351.30709369
2023-09-12,7056.06484192
2023-09-13,4948.24861479
2023-09-14,3693.18427281
2023-09-15,2050.20145547
2023-09-16,1692.43103058
2023-09-17,1783.5080948
2023-09-18,4342.81688117
2023-09-19,3283.61500962
2023-09-20,2737.93849555
2023-09-21,2660.04182713
2023-09-22,1674.38169017
2023-09-23,1056.73464784
2023-09-24,934.39376967
2023-09-25,2022.97444558
2023-09-26,1593.7907439
2023-09-27,4255.97443376
2023-09-28,6473.08459757
2023-09-29,3138.52014941
2023-09-30,766.67633384
2023-10-01,1371.14095006
2023-10-02,8612.29954143
2023-10-03,1065.96861947
2023-10-04,972.75682121
2023-10-05,3154.44229914
2023-10-06,2755.06184931
2023-10-07,714.10459941
2023-10-08,671.73076308
2023-10-09,1219.04775533
2023-10-10,1510.71591865
2023-10-11,2822.44229713
2023-10-12,1234.37698255
2023-10-13,1296.07074057
2023-10-14,1724.9081629
2023-10-15,2094.24696138
2023-10-16,10551.29636453
2023-10-17,6773.62648283
2023-10-18,2773.49581053
2023-10-19,7222.8798915
2023-10-20,7941.72627264
2023-10-21,1184.3738252
2023-10-22,1058.7652789
2023-10-23,7215.34273452
2023-10-24,4170.92138437
2023-10-25,6948.75167191
2023-10-26,6682.9127793
2023-10-27,2802.70861519
2023-10-28,898.78959552
2023-10-29,1868.08846331
2023-10-30,3214.77713314
2023-10-31,3133.88578401
2023-11-01,4633.93654806
2023-11-02,4182.15307168
2023-11-03,3888.73863221
2023-11-04,1160.34666687
2023-11-05,1221.2205337
2023-11-06,1874.83606792
2023-11-07,5749.48019867
2023-11-08,3951.72882969
2023-11-09,7457.12150125
2023-11-10,4196.59846714
2023-11-11,1922.1163331
2023-11-12,2769.95083881
2023-11-13,2329.83001267
2023-11-14,3731.40131792
2023-11-15,5818.04176649
2023-11-16,3463.51177059
2023-11-17,2675.29333611
2023-11-18,1011.92723685
2023-11-19,1269.63633052
2023-11-20,3960.41021638
2023-11-21,5175.68369397
2023-11-22,4913.2696775
2023-11-23,3605.03961501
2023-11-24,5259.19849603
2023-11-25,1746.28735579
2023-11-26,2187.34956465
2023-11-27,1757.93164914
2023-11-28,5314.88807415
2023-11-29,3797.18265234
2023-11-30,2674.16804049
2023-12-01,5149.19920451
