physical_column_id,raw_object_id,provider,relpath,column_name,observed_dtype,non_null_count,null_count,profile_status
col_67796611714807ec,raw_e4005c19558fad54,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-08.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_54842b88d6339443,raw_e4005c19558fad54,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-08.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_954f24d07ebe4c60,raw_e4005c19558fad54,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-08.zip,ignore,float64,31,0,declared_headerless_schema
col_5dceae9456f7c3c2,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_0e076a1c2517a2bb,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,open,float64,30,0,declared_headerless_schema
col_73eef93e5316aa11,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,high,float64,30,0,declared_headerless_schema
col_9844789cce00d025,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,low,float64,30,0,declared_headerless_schema
col_597dfcb84a5088dc,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,close,float64,30,0,declared_headerless_schema
col_1351a2f5e0d5934e,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,volume,float64,30,0,declared_headerless_schema
col_ec81520b00123f7b,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_09d015447115f7a2,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_323dd38b25e9dd44,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_bfb0c6f99be56fe3,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_f423650d75c42b14,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_f5547ffdc70d563c,raw_3b5af60b04c2044f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-09.zip,ignore,float64,30,0,declared_headerless_schema
col_259076646b37850d,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_6d6a852b38f03787,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,open,float64,31,0,declared_headerless_schema
col_c36d59e232b66285,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,high,float64,31,0,declared_headerless_schema
col_a49c9fdd6f30d584,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,low,float64,31,0,declared_headerless_schema
col_d12b8e4a09ad52f6,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,close,float64,31,0,declared_headerless_schema
col_1fe7198d36f0ee77,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,volume,float64,31,0,declared_headerless_schema
col_a45d8c6b9fa534ec,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_796a48bbd9ce8c2d,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_3824c9d65b3be1a2,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_5184a84174f27f16,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_325aa5cecddc8234,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_a76e2355a65e8b27,raw_37a0eeb1f442a1b9,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-10.zip,ignore,float64,31,0,declared_headerless_schema
col_a7e0068fdf9370fa,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_ed43b4896be43a27,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,open,float64,30,0,declared_headerless_schema
col_2cecfc75e2d8aa24,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,high,float64,30,0,declared_headerless_schema
col_0de812e8c1a1470b,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,low,float64,30,0,declared_headerless_schema
col_a8be44d6d3d3e926,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,close,float64,30,0,declared_headerless_schema
col_069aa6adee9c074d,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,volume,float64,30,0,declared_headerless_schema
col_541838ccd080fa30,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_586f833347207cc5,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_6ce92ed9f5c799ff,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_dcd2f686331b01fa,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_090467af2393b830,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_c41329b1e3bd6e32,raw_41d1a833acb4ce12,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-11.zip,ignore,float64,30,0,declared_headerless_schema
col_8eb967a008850c85,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_ba8567a58f73d0e9,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,open,float64,31,0,declared_headerless_schema
col_eb61d44f7ff4e04e,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,high,float64,31,0,declared_headerless_schema
col_41d98637575beffb,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,low,float64,31,0,declared_headerless_schema
col_90cfc89ccc4522f0,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,close,float64,31,0,declared_headerless_schema
col_3ce89bca253e54d0,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,volume,float64,31,0,declared_headerless_schema
col_90a1dc076adf93e8,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_0c241d15aa48ec58,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_0b69ce786a01ba04,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_51d3d59e52ce0e0b,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_4da8ff4b3286b15e,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_c62cf1af60d93aba,raw_e630c9454ab63417,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2023-12.zip,ignore,float64,31,0,declared_headerless_schema
col_c77520092522b650,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_f1fd5e99bb91c51e,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,open,float64,31,0,declared_headerless_schema
col_ccd8cbd47a3f944d,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,high,float64,31,0,declared_headerless_schema
col_c595847226188f57,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,low,float64,31,0,declared_headerless_schema
col_ffd26a00cb8edc85,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,close,float64,31,0,declared_headerless_schema
col_3bf55ee366a07e46,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,volume,float64,31,0,declared_headerless_schema
col_387d0e2a101efcff,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_874f055bbb1a1e6f,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_3f697caa4bee2649,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_e14c865ea9787749,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_f45d6ce4215e8f2d,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_bf3c806acf916988,raw_3a0d3f591716c977,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-01.zip,ignore,float64,31,0,declared_headerless_schema
col_3d44fe86d37f9856,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,open_time,int64_epoch,29,0,declared_headerless_schema
col_4008148ddd545749,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,open,float64,29,0,declared_headerless_schema
col_880ac0d91ff2a93e,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,high,float64,29,0,declared_headerless_schema
col_c98488351a056e52,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,low,float64,29,0,declared_headerless_schema
col_8ac1002e42fa735b,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,close,float64,29,0,declared_headerless_schema
col_72b9240d66839a78,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,volume,float64,29,0,declared_headerless_schema
col_5bc2d56f86b440a0,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,close_time,int64_epoch,29,0,declared_headerless_schema
col_0eea3edab5582a97,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,quote_asset_volume,float64,29,0,declared_headerless_schema
col_39adf9505bd7501b,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,number_of_trades,int64,29,0,declared_headerless_schema
col_b03090c39b58441d,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,taker_buy_base_asset_volume,float64,29,0,declared_headerless_schema
col_862abc2a61f05b3f,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,taker_buy_quote_asset_volume,float64,29,0,declared_headerless_schema
col_d78f3bc0aebad53b,raw_5d23813d6f58f6a6,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-02.zip,ignore,float64,29,0,declared_headerless_schema
col_d75f4a63300b0aa6,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_261b86050bef43fc,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,open,float64,31,0,declared_headerless_schema
col_01e8855a237726f6,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,high,float64,31,0,declared_headerless_schema
col_9c77a0b928a4e1bf,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,low,float64,31,0,declared_headerless_schema
col_67745336a7483320,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,close,float64,31,0,declared_headerless_schema
col_45488c83f0a00030,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,volume,float64,31,0,declared_headerless_schema
col_73d93dc2c078194b,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_6c7b91d52fee3152,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_9d18751f3803275d,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_99682867103322c7,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_4e55520adde3f0b3,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_de73fb2c773b4227,raw_c5c4f1392890e78f,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-03.zip,ignore,float64,31,0,declared_headerless_schema
col_e32ab89684593e03,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_90064c23259b1323,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,open,float64,30,0,declared_headerless_schema
col_bc152612aa13ad18,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,high,float64,30,0,declared_headerless_schema
col_6efd8984b76198d3,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,low,float64,30,0,declared_headerless_schema
col_fcb1602082fd583c,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,close,float64,30,0,declared_headerless_schema
col_511ea3f42496c26d,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,volume,float64,30,0,declared_headerless_schema
col_dbf6b8a064c92562,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_3b3d37593adf8e6d,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_b555fa20255cf13a,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_c83b588eff22698a,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_68af70e0215073a4,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_4dce55e0035fa8c0,raw_f0f6f28bb2fcb958,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-04.zip,ignore,float64,30,0,declared_headerless_schema
col_66ef2d7fdd365407,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_8459ed1b68c1b96e,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,open,float64,31,0,declared_headerless_schema
col_41d70fd9cdf32bc4,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,high,float64,31,0,declared_headerless_schema
col_7cf84059e5b5d099,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,low,float64,31,0,declared_headerless_schema
col_107d28682df1f5a9,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,close,float64,31,0,declared_headerless_schema
col_89c9663a68ed781e,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,volume,float64,31,0,declared_headerless_schema
col_bb5f2e2d027c3ff1,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,close_time,int64_epoch,31,0,declared_headerless_schema
col_52a60860dd17b6c9,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,quote_asset_volume,float64,31,0,declared_headerless_schema
col_53563d8c5f156343,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,number_of_trades,int64,31,0,declared_headerless_schema
col_732ab583367e78d4,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,taker_buy_base_asset_volume,float64,31,0,declared_headerless_schema
col_0ff42a3bdf7efdb1,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,taker_buy_quote_asset_volume,float64,31,0,declared_headerless_schema
col_77a41ef2e978bd99,raw_4906f9d50dcecfa5,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-05.zip,ignore,float64,31,0,declared_headerless_schema
col_ffbd1c699bf8c2c3,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,open_time,int64_epoch,30,0,declared_headerless_schema
col_d05c20ffa5944648,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,open,float64,30,0,declared_headerless_schema
col_2a5cc9cac36eb8d1,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,high,float64,30,0,declared_headerless_schema
col_4af026a2c8657a13,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,low,float64,30,0,declared_headerless_schema
col_0982c9299dff1ba8,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,close,float64,30,0,declared_headerless_schema
col_d115d3ec58154bbf,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,volume,float64,30,0,declared_headerless_schema
col_2fa68056cd5790d6,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,close_time,int64_epoch,30,0,declared_headerless_schema
col_7b8d2c88583f75ad,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,quote_asset_volume,float64,30,0,declared_headerless_schema
col_551933480bce38d8,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,number_of_trades,int64,30,0,declared_headerless_schema
col_e34462fccc8b2738,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,taker_buy_base_asset_volume,float64,30,0,declared_headerless_schema
col_7a6db5f809eb9420,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,taker_buy_quote_asset_volume,float64,30,0,declared_headerless_schema
col_7c0777fd0c435268,raw_bb88689487cb6ba8,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-06.zip,ignore,float64,30,0,declared_headerless_schema
col_fb2f057c6d59e420,raw_13dfbdab952afcb7,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-07.zip,open_time,int64_epoch,31,0,declared_headerless_schema
col_e5b188e32f1f4204,raw_13dfbdab952afcb7,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-07.zip,open,float64,31,0,declared_headerless_schema
col_3326c14a72352c6c,raw_13dfbdab952afcb7,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-07.zip,high,float64,31,0,declared_headerless_schema
col_29e3e9dbe3181b8f,raw_13dfbdab952afcb7,Binance Vision,data_local/raw/binance/spot/monthly/klines/XLMUSDT/1d/XLMUSDT-1d-2024-07.zip,low,float64,31,0,declared_headerless_schema
