date,timestamp_utc,US,US Alliance,International
2023-12-18,2023-12-18T00:00:00Z,1946348.3982121453,210755.38168079223,1328319.5592795922
2023-12-19,2023-12-19T00:00:00Z,1947463.2749437853,211567.39379379805,1327477.0966550424
2023-12-20,2023-12-20T00:00:00Z,1947920.419577536,211704.72472680625,1325490.6124072724
2023-12-21,2023-12-21T00:00:00Z,1950396.2888253257,205154.75311719743,1325980.9559117225
2023-12-22,2023-12-22T00:00:00Z,1954144.0260700656,206075.00063733256,1321860.8557114522
2023-12-23,2023-12-23T00:00:00Z,1953591.1885045755,206145.5276247725,1319914.9493577224
2023-12-24,2023-12-24T00:00:00Z,1944828.9270576856,206715.45403596247,1314783.1621768223
2023-12-25,2023-12-25T00:00:00Z,1945189.420204016,206876.2751817025,1325523.040066813
2023-12-26,2023-12-26T00:00:00Z,1942582.2843644256,207939.9223307725,1323143.0314232125
2023-12-27,2023-12-27T00:00:00Z,1943132.312226576,207971.2136054153,1318772.5230534724
2023-12-28,2023-12-28T00:00:00Z,1943915.0687315152,208996.5389513141,1316040.5977986923
2023-12-29,2023-12-29T00:00:00Z,1942073.9149713053,209499.5234522544,1311081.4975324525
2023-12-30,2023-12-30T00:00:00Z,1940801.699390805,209004.54172646435,1327947.0741944422
2023-12-31,2023-12-31T00:00:00Z,1938856.8427182653,210065.9743437144,1335248.3921569025
2024-01-01,2024-01-01T00:00:00Z,1937942.7277629247,210846.4809982444,1333119.8692715624
2024-01-02,2024-01-02T00:00:00Z,1937066.811277225,210608.2856631666,1334379.8192441724
2024-01-03,2024-01-03T00:00:00Z,1938923.395958376,210837.0400020017,1336328.2739854124
2024-01-04,2024-01-04T00:00:00Z,1943225.0920286656,210523.3591629805,1335814.4203263323
2024-01-05,2024-01-05T00:00:00Z,1943547.884071056,212172.0823541186,1336468.1144984022
2024-01-06,2024-01-06T00:00:00Z,1944488.269866076,211909.70326099865,1338515.7990730123
2024-01-07,2024-01-07T00:00:00Z,1937307.7321965853,212282.39798718863,1338956.9250503425
2024-01-08,2024-01-08T00:00:00Z,1944732.724598236,211484.49469116752,1340282.4848695025
2024-01-09,2024-01-09T00:00:00Z,1952177.1022015847,209307.39790516964,1341752.0349369324
2024-01-10,2024-01-10T00:00:00Z,1961038.4972776151,209540.44829366403,1346727.1299835525
2024-01-11,2024-01-11T00:00:00Z,1976330.577427656,209962.57167433915,1347780.2001370424
2024-01-12,2024-01-12T00:00:00Z,1998385.710993236,207006.495174166,1356358.5218851224
2024-01-13,2024-01-13T00:00:00Z,1995498.3656295247,206965.166439106,1354679.6253172923
2024-01-14,2024-01-14T00:00:00Z,1994895.189703205,207170.830648016,1354264.0167561723
2024-01-15,2024-01-15T00:00:00Z,1994837.0645505453,206637.4467104402,1357928.5539566025
2024-01-16,2024-01-16T00:00:00Z,2006828.7185254355,207732.6821477826,1354425.5825369526
2024-01-17,2024-01-17T00:00:00Z,2034987.4070665247,207610.6003854204,1356015.0177256626
2024-01-18,2024-01-18T00:00:00Z,2010931.5192798355,208638.2735518581,1358254.5006664323
2024-01-19,2024-01-19T00:00:00Z,2008746.2582311155,208616.4927189132,1361582.2013313323
2024-01-20,2024-01-20T00:00:00Z,2008853.3598332752,208976.7390268432,1362145.9043801124
2024-01-21,2024-01-21T00:00:00Z,2008540.8153979448,208998.3072015532,1361125.2904448826
2024-01-22,2024-01-22T00:00:00Z,2007660.702539365,208697.63934107585,1364083.2753321924
2024-01-23,2024-01-23T00:00:00Z,2007093.741639905,208747.7043310134,1365137.8736533625
2024-01-24,2024-01-24T00:00:00Z,2001156.772978895,208957.5505136124,1367276.1599739725
2024-01-25,2024-01-25T00:00:00Z,1997811.509059085,209248.35337543,1369702.349531473
2024-01-26,2024-01-26T00:00:00Z,1991362.6912050955,208432.2454065323,1369389.114823643
2024-01-27,2024-01-27T00:00:00Z,1992377.5156359752,207510.59601195232,1368419.5136486024
2024-01-28,2024-01-28T00:00:00Z,1992536.6063673848,208515.3772389423,1367598.7454395324
2024-01-29,2024-01-29T00:00:00Z,1996977.766280075,207919.05003181013,1367613.8020511924
2024-01-30,2024-01-30T00:00:00Z,2006549.6517296247,200431.7288963193,1363960.7038152823
2024-01-31,2024-01-31T00:00:00Z,2009916.7210099048,200397.98654847147,1364457.5525489226
2024-02-01,2024-02-01T00:00:00Z,2011888.9744916155,200490.367776235,1364493.0998217124
2024-02-02,2024-02-02T00:00:00Z,2012243.8012731653,201760.676739138,1360880.7318180923
2024-02-03,2024-02-03T00:00:00Z,2010996.713768945,201778.040967638,1360887.7445586224
2024-02-04,2024-02-04T00:00:00Z,2012054.9460225552,202226.243835398,1361501.7314833323
2024-02-05,2024-02-05T00:00:00Z,2014483.4977323448,201334.0086998842,1363113.3377071023
2024-02-06,2024-02-06T00:00:00Z,2012554.655816496,202313.470179629,1365224.3312612823
2024-02-07,2024-02-07T00:00:00Z,2015693.4839148656,201619.48969364085,1360614.7750766824
2024-02-08,2024-02-08T00:00:00Z,2032779.3367318253,202126.25905091088,1353306.9556711323
2024-02-09,2024-02-09T00:00:00Z,2046192.2682068856,201667.56377578244,1349921.1785009624
2024-02-10,2024-02-10T00:00:00Z,2046020.9137002155,201077.67436564245,1350227.2216018925
2024-02-11,2024-02-11T00:00:00Z,2045645.8281501653,201710.77568364245,1354717.3499038224
2024-02-12,2024-02-12T00:00:00Z,2061457.5691476355,202001.4122506288,1355219.9789458022
2024-02-13,2024-02-13T00:00:00Z,2075069.491447136,201915.5552784444,1348449.3905245422
2024-02-14,2024-02-14T00:00:00Z,2082542.3327500653,201410.2689750133,1349265.264457452
2024-02-15,2024-02-15T00:00:00Z,2099497.736652385,200599.161212245,1340707.8176174725
2024-02-16,2024-02-16T00:00:00Z,2104982.679914365,197444.63690589124,1338084.4303578224
2024-02-17,2024-02-17T00:00:00Z,2104196.5785601456,196892.7353340612,1338333.7101047623
2024-02-18,2024-02-18T00:00:00Z,2104891.257418165,197505.36760921124,1339582.1476697824
2024-02-19,2024-02-19T00:00:00Z,2091230.2202871847,198198.76947573267,1339529.5169011725
2024-02-20,2024-02-20T00:00:00Z,2096137.307884676,195007.82735767035,1337542.0909352226
2024-02-21,2024-02-21T00:00:00Z,2095825.1616255853,195183.75362290087,1341446.3483795526
2024-02-22,2024-02-22T00:00:00Z,2100873.470346285,194726.8673846721,1340809.2901078924
2024-02-23,2024-02-23T00:00:00Z,2104145.245240975,192667.80074651985,1341537.2812693424
2024-02-24,2024-02-24T00:00:00Z,2103889.311075225,191833.2199610298,1342851.0784679423
2024-02-25,2024-02-25T00:00:00Z,2104209.196508216,191785.7772321398,1343592.6598457424
2024-02-26,2024-02-26T00:00:00Z,2116180.530702336,191773.839187644,1336111.4008056223
2024-02-27,2024-02-27T00:00:00Z,2130361.468703865,192015.98637906188,1333537.7105663824
2024-02-28,2024-02-28T00:00:00Z,2147424.7410883354,192009.7753767639,1336564.6607206324
2024-02-29,2024-02-29T00:00:00Z,2159716.804874155,193103.82882322528,1336241.3811547123
2024-03-01,2024-03-01T00:00:00Z,2149848.670793256,191963.99915520297,1333971.8531173724
2024-03-02,2024-03-02T00:00:00Z,2152086.2817865955,192028.54964742297,1334933.9686228726
2024-03-03,2024-03-03T00:00:00Z,2151935.411799516,192379.287991923,1336093.2367498225
2024-03-04,2024-03-04T00:00:00Z,2162371.266584116,193011.17977447293,1333802.4251954025
2024-03-05,2024-03-05T00:00:00Z,2172197.943935456,193957.21448353672,1340966.3571545826
2024-03-06,2024-03-06T00:00:00Z,2168831.905422536,191560.2141558904,1344653.4214408426
2024-03-07,2024-03-07T00:00:00Z,2178182.189162656,194936.47023882752,1343042.0933841327
2024-03-08,2024-03-08T00:00:00Z,2182068.389645416,194383.8085095496,1338821.0329968724
2024-03-09,2024-03-09T00:00:00Z,2184234.430053436,194139.8925995596,1336785.4692473426
2024-03-10,2024-03-10T00:00:00Z,2186578.483573715,194109.38805647963,1338465.6226434526
2024-03-11,2024-03-11T00:00:00Z,2202282.743204655,194604.34868072235,1340973.5615811625
2024-03-12,2024-03-12T00:00:00Z,2217029.3950538253,195484.15761280892,1341652.3393243123
2024-03-13,2024-03-13T00:00:00Z,2235126.716210556,196161.87939692108,1335100.6957127724
2024-03-14,2024-03-14T00:00:00Z,2225317.288969496,196117.98428938945,1328413.2702846124
2024-03-15,2024-03-15T00:00:00Z,2225479.907183416,188240.53538019105,1326963.0920964624
2024-03-16,2024-03-16T00:00:00Z,2231615.2661342258,188496.63232922103,1329750.7581771724
2024-03-17,2024-03-17T00:00:00Z,2218542.6439978257,188782.48211240105,1330992.3251550123
2024-03-18,2024-03-18T00:00:00Z,2224341.4529869454,189457.6532207778,1328274.3523261826
2024-03-19,2024-03-19T00:00:00Z,2218626.520071796,190063.8649419156,1336366.8853936526
2024-03-20,2024-03-20T00:00:00Z,2214845.745089316,189881.07151731005,1335754.4226256125
2024-03-21,2024-03-21T00:00:00Z,2215731.196912116,190188.48399481608,1333378.4535601027
2024-03-22,2024-03-22T00:00:00Z,2199116.264675816,190973.6051783341,1330303.3740725224
2024-03-23,2024-03-23T00:00:00Z,2201238.868891256,190618.4379591841,1327779.4980711625
2024-03-24,2024-03-24T00:00:00Z,2201323.891911246,190984.7692129741,1326358.2162206725
2024-03-25,2024-03-25T00:00:00Z,2205440.4676703857,192339.8603896144,1323242.5413581424
2024-03-26,2024-03-26T00:00:00Z,2211834.4870762955,191640.47749059155,1323550.5769775824
2024-03-27,2024-03-27T00:00:00Z,2217846.348891566,192379.3009003598,1324923.9005271124
2024-03-28,2024-03-28T00:00:00Z,2207674.963374256,191484.3864391185,1323437.4110074826
2024-03-29,2024-03-29T00:00:00Z,2208990.864201996,192286.5554428785,1324492.5996247027
2024-03-30,2024-03-30T00:00:00Z,2208231.821162236,192574.0191317985,1325487.0473225026
2024-03-31,2024-03-31T00:00:00Z,2208356.373335306,192361.0608230785,1326434.8167539926
2024-04-01,2024-04-01T00:00:00Z,2198745.581701116,193378.2524656885,1326514.3407401626
2024-04-02,2024-04-02T00:00:00Z,2195524.9272162863,194408.5362413698,1324892.7971288827
2024-04-03,2024-04-03T00:00:00Z,2198416.671134536,194615.06920175665,1319355.1498319926
2024-04-04,2024-04-04T00:00:00Z,2201562.7742325063,194122.6754161726,1315104.0200190125
2024-04-05,2024-04-05T00:00:00Z,2209442.6518946365,195905.1785861957,1315488.8500303326
2024-04-06,2024-04-06T00:00:00Z,2209859.596767146,195483.1029498557,1314665.7342984723
2024-04-07,2024-04-07T00:00:00Z,2210441.560430936,195635.5528410957,1316316.8707163923
2024-04-08,2024-04-08T00:00:00Z,2207289.627693956,195673.26369126944,1319057.1822125425
2024-04-09,2024-04-09T00:00:00Z,2210124.870950166,196550.62759986165,1318830.3667480927
2024-04-10,2024-04-10T00:00:00Z,2206835.773099006,196354.43905669745,1318508.1385172924
2024-04-11,2024-04-11T00:00:00Z,2209774.993953736,196351.27963771412,1316335.4348932824
2024-04-12,2024-04-12T00:00:00Z,2207916.1257378664,192026.69970820047,1319909.0097831725
2024-04-13,2024-04-13T00:00:00Z,2206591.517988956,192660.49350835045,1320358.7047346125
2024-04-14,2024-04-14T00:00:00Z,2205795.678375986,192962.97779165045,1322170.6603062225
2024-04-15,2024-04-15T00:00:00Z,2201025.722492166,194441.6235570552,1319849.4445050925
2024-04-16,2024-04-16T00:00:00Z,2191885.508183205,194495.6563378006,1321318.1444137725
2024-04-17,2024-04-17T00:00:00Z,2187928.844389416,195176.4295816084,1322333.5980479324
2024-04-18,2024-04-18T00:00:00Z,2192562.141441956,194879.66673347025,1317625.8245131422
2024-04-19,2024-04-19T00:00:00Z,2194552.082193516,196166.08171590776,1316841.0066190124
2024-04-20,2024-04-20T00:00:00Z,2195160.644089436,196198.39410582776,1316020.0596760523
2024-04-21,2024-04-21T00:00:00Z,2195873.780190865,196432.78495309773,1316354.2163202125
2024-04-22,2024-04-22T00:00:00Z,2197728.774756006,196547.2419914229,1312299.2481973022
2024-04-23,2024-04-23T00:00:00Z,2199064.6195772258,197560.39836254896,1308967.1069046324
2024-04-24,2024-04-24T00:00:00Z,2197169.420180316,196915.9565525507,1318979.1215218925
2024-04-25,2024-04-25T00:00:00Z,2195914.608087896,197576.8230489765,1320330.4620835222
2024-04-26,2024-04-26T00:00:00Z,2193917.752672026,193117.8575390169,1320267.2488182024
2024-04-27,2024-04-27T00:00:00Z,2192425.542767196,193297.1486040369,1322217.1011936124
2024-04-28,2024-04-28T00:00:00Z,2194575.628119806,193331.06822848693,1324108.4231020422
2024-04-29,2024-04-29T00:00:00Z,2194236.9467527857,194166.1386015668,1326341.5917476623
2024-04-30,2024-04-30T00:00:00Z,2189481.241633526,194441.4438393579,1334664.7704539725
2024-05-01,2024-05-01T00:00:00Z,2180108.458082026,194488.01175009715,1336727.3923926824
2024-05-02,2024-05-02T00:00:00Z,2179820.345009176,194558.51060867988,1338773.9675982725
2024-05-03,2024-05-03T00:00:00Z,2183745.774639666,195533.46044444988,1336318.2290286624
2024-05-04,2024-05-04T00:00:00Z,2183027.581858396,195590.5206775599,1336255.4150057123
2024-05-05,2024-05-05T00:00:00Z,2184690.035729586,195709.99525634988,1336541.1466145825
2024-05-06,2024-05-06T00:00:00Z,2187523.643257446,195223.48450568417,1335748.0743054724
2024-05-07,2024-05-07T00:00:00Z,2186720.433116506,195449.68591184428,1337272.3370368022
2024-05-08,2024-05-08T00:00:00Z,2186897.439568286,195353.5548383533,1338911.5923061022
2024-05-09,2024-05-09T00:00:00Z,2186038.223970666,193338.8442780048,1338207.5434785222
2024-05-10,2024-05-10T00:00:00Z,2186320.735626196,194925.53405829228,1338688.3817507022
2024-05-11,2024-05-11T00:00:00Z,2186251.998764806,195026.7718129023,1338824.1282266222
2024-05-12,2024-05-12T00:00:00Z,2186192.105668356,194949.9518929323,1339015.318788512
2024-05-13,2024-05-13T00:00:00Z,2185190.504868806,194891.00213317253,1339471.9674019422
2024-05-14,2024-05-14T00:00:00Z,2187541.966345916,194496.6900169761,1340591.1877258825
2024-05-15,2024-05-15T00:00:00Z,2186827.7753034057,195439.60063937283,1332934.5599387623
2024-05-16,2024-05-16T00:00:00Z,2191639.119783496,194965.31024358427,1332032.4559996824
2024-05-17,2024-05-17T00:00:00Z,2194443.116113176,196174.11141037176,1329139.9301860223
2024-05-18,2024-05-18T00:00:00Z,2193281.234143816,196094.65916595177,1328797.8949538022
2024-05-19,2024-05-19T00:00:00Z,2193104.880113726,195665.05018373177,1329153.4071782825
2024-05-20,2024-05-20T00:00:00Z,2196836.454628476,195999.1579271133,1325955.6724683223
2024-05-21,2024-05-21T00:00:00Z,2206091.479560456,195825.44055820783,1337031.8427858625
2024-05-22,2024-05-22T00:00:00Z,2207604.190367596,196125.47053322085,1338415.146693142
2024-05-23,2024-05-23T00:00:00Z,2205155.3765840163,195433.70221539863,1344895.5812381622
2024-05-24,2024-05-24T00:00:00Z,2207006.396835716,193627.3867545567,1345382.1467308125
2024-05-25,2024-05-25T00:00:00Z,2206936.085195616,193651.84690243672,1345960.6132001325
2024-05-26,2024-05-26T00:00:00Z,2207141.0736711863,193448.07701262672,1346675.9374227324
2024-05-27,2024-05-27T00:00:00Z,2204377.048393696,193775.10465803603,1348830.5977810724
2024-05-28,2024-05-28T00:00:00Z,2203331.722161006,189380.8755019648,1349767.1060915822
2024-05-29,2024-05-29T00:00:00Z,2202368.2739978163,189749.97654275503,1353607.2762663425
2024-05-30,2024-05-30T00:00:00Z,2203554.7249363866,188801.40503712,1350899.0994780825
2024-05-31,2024-05-31T00:00:00Z,2202690.6425436363,188783.45146690024,1352148.3970738023
2024-06-01,2024-06-01T00:00:00Z,2204664.3875267264,189359.5601747402,1352751.6423631525
2024-06-02,2024-06-02T00:00:00Z,2204990.5105753364,189364.2560454902,1352884.6896220124
2024-06-03,2024-06-03T00:00:00Z,2204579.7808846766,189999.7174148655,1351485.6757056725
2024-06-04,2024-06-04T00:00:00Z,2218562.860266336,188782.07555569743,1347680.8201753425
2024-06-05,2024-06-05T00:00:00Z,2224339.5776182264,188430.37759210487,1345093.6531413426
2024-06-06,2024-06-06T00:00:00Z,2227142.2980520464,188744.27784336644,1343818.1732538925
2024-06-07,2024-06-07T00:00:00Z,2228891.133287076,189277.1294948804,1339665.4243802023
2024-06-08,2024-06-08T00:00:00Z,2229512.168167586,189485.4455642404,1347003.3750641823
2024-06-09,2024-06-09T00:00:00Z,2230074.933454736,189114.74677849043,1347070.269629252
2024-06-10,2024-06-10T00:00:00Z,2229682.453024636,188896.8678544876,1347467.1013892223
2024-06-11,2024-06-11T00:00:00Z,2216103.6172232768,189677.2446910544,1346674.896955442
2024-06-12,2024-06-12T00:00:00Z,2213301.0410935963,189205.13612810988,1345189.2091992225
2024-06-13,2024-06-13T00:00:00Z,2206991.208363436,189418.69365855728,1342515.144940142
2024-06-14,2024-06-14T00:00:00Z,2202092.4982412765,192962.94930647832,1344725.4060769123
2024-06-15,2024-06-15T00:00:00Z,2202469.0548467864,193355.2304799683,1346000.6286923522
2024-06-16,2024-06-16T00:00:00Z,2201934.1716622864,193158.1223330483,1345896.2467731824
2024-06-17,2024-06-17T00:00:00Z,2197801.4221424265,193029.21303796253,1348383.3133148723
2024-06-18,2024-06-18T00:00:00Z,2197069.8973233565,193433.373702418,1348098.7529021725
2024-06-19,2024-06-19T00:00:00Z,2196435.4683056064,193224.56845490952,1341792.7302756722
2024-06-20,2024-06-20T00:00:00Z,2194164.6066983766,191828.13094436977,1341941.9270286222
2024-06-21,2024-06-21T00:00:00Z,2192184.8782442366,190220.7210276084,1343739.450877422
2024-06-22,2024-06-22T00:00:00Z,2191626.7165609067,190610.5412695484,1344171.8438535822
2024-06-23,2024-06-23T00:00:00Z,2192444.0449689766,190588.9475476184,1344568.2913658223
2024-06-24,2024-06-24T00:00:00Z,2183905.7263597664,191121.0142406936,1350545.252504042
2024-06-25,2024-06-25T00:00:00Z,2182967.977670016,191328.60563679624,1349086.8481243122
2024-06-26,2024-06-26T00:00:00Z,2186192.8157943664,191905.8644376672,1352073.7746010222
2024-06-27,2024-06-27T00:00:00Z,2187453.737565066,190791.47003620444,1357259.2366914423
2024-06-28,2024-06-28T00:00:00Z,2186604.642084096,192019.1080836776,1362268.2998201824
2024-06-29,2024-06-29T00:00:00Z,2187133.6829371564,192172.2473089576,1363554.4772051922
2024-06-30,2024-06-30T00:00:00Z,2186949.557280626,191708.1994053776,1364677.9582997523
2024-07-01,2024-07-01T00:00:00Z,2187673.5464301063,192103.54130723127,1366806.870473742
2024-07-02,2024-07-02T00:00:00Z,2185186.2490187665,188555.20504737945,1371245.4288402423
2024-07-03,2024-07-03T00:00:00Z,2185417.981711626,189109.13922798887,1373957.2622341122
2024-07-04,2024-07-04T00:00:00Z,2186713.3338469663,189499.85953030115,1378218.4273546622
2024-07-05,2024-07-05T00:00:00Z,2186023.362194306,188659.2628415447,1378814.8989444023
2024-07-06,2024-07-06T00:00:00Z,2185349.343649866,188354.9109394847,1379735.3617831822
2024-07-07,2024-07-07T00:00:00Z,2185386.2844933663,189369.2269591547,1379746.2713731525
2024-07-08,2024-07-08T00:00:00Z,2190522.961964126,191350.2867914365,1383885.422008322
2024-07-09,2024-07-09T00:00:00Z,2194832.7994352463,189815.6805648957,1387536.515363552
2024-07-10,2024-07-10T00:00:00Z,2195980.415519506,189469.6978238664,1388166.0816246725
2024-07-11,2024-07-11T00:00:00Z,2195999.2630814966,190531.73713865576,1391701.1007769322
2024-07-12,2024-07-12T00:00:00Z,2199914.7410929464,191917.04123356915,1391713.2443593424
2024-07-13,2024-07-13T00:00:00Z,2200393.0247125067,192022.4505734192,1393834.4812463224
2024-07-14,2024-07-14T00:00:00Z,2200520.1475103064,192162.8696792592,1393819.1916494523
2024-07-15,2024-07-15T00:00:00Z,2208725.330280476,192419.4952382345,1388672.5856709625
2024-07-16,2024-07-16T00:00:00Z,2261966.239111986,191794.36138003416,1387975.9871435023
2024-07-17,2024-07-17T00:00:00Z,2262212.182524816,191481.32018830208,1389242.9948070124
2024-07-18,2024-07-18T00:00:00Z,2261015.729744736,192306.47243126744,1388327.7974277723
2024-07-19,2024-07-19T00:00:00Z,2269114.675945817,192779.9092139168,1383666.8611404025
2024-07-20,2024-07-20T00:00:00Z,2270481.8571091965,192953.2221922668,1383800.5222714422
2024-07-21,2024-07-21T00:00:00Z,2271150.417677897,192894.1273777368,1383246.4570496725
2024-07-22,2024-07-22T00:00:00Z,2279220.2810463365,192471.42322994143,1382253.8441243125
2024-07-23,2024-07-23T00:00:00Z,2262724.1217760164,195097.26770672784,1385142.8327714424
2024-07-24,2024-07-24T00:00:00Z,2259620.2981122164,196539.11483986524,1388998.3133573222
2024-07-25,2024-07-25T00:00:00Z,2257533.116544626,196669.9274104684,1397565.0125498525
2024-07-26,2024-07-26T00:00:00Z,2259383.7671760563,194313.8053950544,1395866.964573542
2024-07-27,2024-07-27T00:00:00Z,2261330.764423756,193867.0563824044,1398115.2306017624
2024-07-28,2024-07-28T00:00:00Z,2260311.673620866,193804.2750640144,1400370.7090174025
2024-07-29,2024-07-29T00:00:00Z,2261056.012097916,191637.49450596457,1399470.9423818523
2024-07-30,2024-07-30T00:00:00Z,2233157.857958096,191124.62537070623,1397605.9642746125
2024-07-31,2024-07-31T00:00:00Z,2259044.1989268763,190416.18858693115,1396711.4195187325
2024-08-01,2024-08-01T00:00:00Z,2255606.042295916,189511.6821224057,1395429.9461663724
2024-08-02,2024-08-02T00:00:00Z,2255553.3675426063,190865.8738429192,1396735.8276582125
2024-08-03,2024-08-03T00:00:00Z,2255010.541280546,191024.6133735292,1397113.5926468323
2024-08-04,2024-08-04T00:00:00Z,2253539.643631596,191277.9368752292,1396931.6555065722
2024-08-05,2024-08-05T00:00:00Z,2247970.821960876,193910.1797055898,1398121.0121346924
2024-08-06,2024-08-06T00:00:00Z,2249164.971089826,193086.0562973371,1396486.4446356625
2024-08-07,2024-08-07T00:00:00Z,2251738.319569716,192745.24158265287,1395514.679628522
2024-08-08,2024-08-08T00:00:00Z,2253846.5571108656,190971.52466913,1396701.899075352
2024-08-09,2024-08-09T00:00:00Z,2255387.162406445,191201.3794400063,1397807.1534985225
2024-08-10,2024-08-10T00:00:00Z,2255421.4491570955,190827.11725096632,1399218.8122943223
2024-08-11,2024-08-11T00:00:00Z,2255387.1972777755,191712.0549426063,1399084.1854384122
2024-08-12,2024-08-12T00:00:00Z,2252359.228010066,191975.9642119187,1400339.4558287226
2024-08-13,2024-08-13T00:00:00Z,2254898.824788235,191922.46606435304,1398432.1144846424
2024-08-14,2024-08-14T00:00:00Z,2255356.6444750354,191728.79731188063,1396863.8647843224
2024-08-15,2024-08-15T00:00:00Z,2253300.1114703254,192475.6683263155,1393015.2816187723
2024-08-16,2024-08-16T00:00:00Z,2255721.636069095,186885.9918605745,1388867.7646970826
2024-08-17,2024-08-17T00:00:00Z,2255314.024729905,186507.74818084456,1390599.7541895623
2024-08-18,2024-08-18T00:00:00Z,2255272.2828232152,186753.11656897457,1391312.4854692926
2024-08-19,2024-08-19T00:00:00Z,2255842.918805615,187363.8544458954,1389826.794640923
2024-08-20,2024-08-20T00:00:00Z,2255709.619163025,188000.7703143831,1388727.9030177929
2024-08-21,2024-08-21T00:00:00Z,2258475.120833665,187824.77633516272,1385791.8657685528
2024-08-22,2024-08-22T00:00:00Z,2256205.059649945,187814.6838173805,1387465.1119589126
2024-08-23,2024-08-23T00:00:00Z,2263375.901185465,187401.3927939208,1381542.6291371728
2024-08-24,2024-08-24T00:00:00Z,2264494.0373224854,187365.9616248008,1383437.9972382826
2024-08-25,2024-08-25T00:00:00Z,2264863.623754295,187188.5955472508,1383982.4183717226
2024-08-26,2024-08-26T00:00:00Z,2267582.345643255,187127.5159779444,1384103.5911257027
2024-08-27,2024-08-27T00:00:00Z,2267969.996569875,187948.95575554745,1385014.4193278027
2024-08-28,2024-08-28T00:00:00Z,2266856.392680736,187942.464900414,1385046.2117037626
2024-08-29,2024-08-29T00:00:00Z,2254381.085522996,188638.84322847915,1382553.8995773927
2024-08-30,2024-08-30T00:00:00Z,2252848.653253485,189293.4129868708,1385194.2225418028
2024-08-31,2024-08-31T00:00:00Z,2252855.805043965,189225.3266034408,1387925.3541045326
2024-09-01,2024-09-01T00:00:00Z,2253195.455315695,188806.5911270908,1388271.0327430726
2024-09-02,2024-09-02T00:00:00Z,2251923.441326936,188427.2732090841,1388647.9659536823
2024-09-03,2024-09-03T00:00:00Z,2245646.8212691154,185088.04480100423,1386237.4963484427
2024-09-04,2024-09-04T00:00:00Z,2245208.634150925,185728.5744039713,1384372.2724350223
2024-09-05,2024-09-05T00:00:00Z,2240750.1860503554,186111.59148191632,1388941.6719816923
2024-09-06,2024-09-06T00:00:00Z,2236660.127035436,184264.62864003723,1393666.641772183
2024-09-07,2024-09-07T00:00:00Z,2236362.175029496,183975.56746408725,1393346.3989962223
2024-09-08,2024-09-08T00:00:00Z,2236216.708250656,184263.31796381724,1392408.1752277026
2024-09-09,2024-09-09T00:00:00Z,2232677.691978916,184185.6291150126,1388759.2806502727
2024-09-10,2024-09-10T00:00:00Z,2217175.6306532454,184086.02008670603,1387236.616482593
2024-09-11,2024-09-11T00:00:00Z,2216139.239301265,184105.13566032512,1385692.9306895027
2024-09-12,2024-09-12T00:00:00Z,2218093.936990185,184791.82846404656,1384841.141030233
2024-09-13,2024-09-13T00:00:00Z,2222638.543244325,186092.3883441377,1379323.734707123
2024-09-14,2024-09-14T00:00:00Z,2224299.045221015,186159.9720558277,1376722.8403246729
2024-09-15,2024-09-15T00:00:00Z,2224725.6470439853,185604.2777149477,1377421.112690343
2024-09-16,2024-09-16T00:00:00Z,2225759.645894025,186519.5182189724,1379640.5178274629
2024-09-17,2024-09-17T00:00:00Z,2229444.5284778653,186777.51239520748,1377337.026003513
2024-09-18,2024-09-18T00:00:00Z,2229070.092528535,186083.27057747936,1378221.0914536929
2024-09-19,2024-09-19T00:00:00Z,2238251.6591959754,184676.21136089176,1368867.7828774028
2024-09-20,2024-09-20T00:00:00Z,2242722.883704855,184410.5371742666,1369552.585546263
2024-09-21,2024-09-21T00:00:00Z,2245497.516036175,184351.17934269665,1370420.0337266729
2024-09-22,2024-09-22T00:00:00Z,2246874.272705355,184123.50118282664,1371101.442098503
2024-09-23,2024-09-23T00:00:00Z,2247836.5996288853,184317.46034481056,1373503.3757906132
2024-09-24,2024-09-24T00:00:00Z,2246894.239736965,184136.56985106893,1369524.213740683
2024-09-25,2024-09-25T00:00:00Z,2248186.4581117253,184223.44092635732,1368706.456839033
2024-09-26,2024-09-26T00:00:00Z,2253524.862429325,184334.8085386338,1366530.104164923
2024-09-27,2024-09-27T00:00:00Z,2260384.790449416,183767.83904609847,1364688.0001968234
2024-09-28,2024-09-28T00:00:00Z,2261068.529381396,184403.92753518847,1364961.9754186631
2024-09-29,2024-09-29T00:00:00Z,2261150.765358696,184397.13127194848,1364817.1321480833
2024-09-30,2024-09-30T00:00:00Z,2258797.9818854053,184688.45337535944,1367737.4006570734
2024-10-01,2024-10-01T00:00:00Z,2256253.389808385,185394.01613118863,1371473.3885932837
2024-10-02,2024-10-02T00:00:00Z,2256324.312691605,185117.145674834,1373661.4651685632
2024-10-03,2024-10-03T00:00:00Z,2254276.088215135,184343.05735823404,1375536.226499573
2024-10-04,2024-10-04T00:00:00Z,2255653.397999105,183891.2055717325,1374042.7957279235
2024-10-05,2024-10-05T00:00:00Z,2255103.285855816,184363.15168352256,1373162.8154224434
2024-10-06,2024-10-06T00:00:00Z,2255149.2019738057,184128.21468715253,1371594.4565335235
2024-10-07,2024-10-07T00:00:00Z,2259135.711026045,183555.13310446325,1367052.6320713935
2024-10-08,2024-10-08T00:00:00Z,2259680.499488156,183779.8086813833,1366580.8596842736
