date,timestamp_utc,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2024-04-08,2024-04-08T00:00:00Z,20690452.2087,79036596.77121,993177278.614921,4971459090.467437,19263981415.30848,49734550389.24799,72789009545.26768,409194321984.0442
2024-04-09,2024-04-09T00:00:00Z,20777243.948972,79256730.646282,995610583.968874,4993570205.392868,19277316449.105804,49780364635.46334,73024605096.65381,409555520108.1824
2024-04-10,2024-04-10T00:00:00Z,20887956.886016,79577766.689258,1001585134.122565,5019877706.259544,19321175904.64795,49767434538.79143,73043777176.54758,409931296201.9849
2024-04-11,2024-04-11T00:00:00Z,20995458.599091,79807113.660908,1007627166.328703,5047723588.852266,19381977426.677017,49851909372.68912,73204408429.82661,410260885712.81305
2024-04-12,2024-04-12T00:00:00Z,21081389.058844,80001845.609461,1014202768.939685,5075175817.309567,19388709949.019863,49895311835.543465,73243307184.19908,410779480547.1522
2024-04-13,2024-04-13T00:00:00Z,21195805.421638,80180345.887808,1018393451.232232,5091443367.225191,19397540191.5486,49908092214.58711,73301674695.14438,410610337706.2613
2024-04-14,2024-04-14T00:00:00Z,21315525.501447,80387006.669495,1022075821.02285,5104376852.872659,19409953802.99653,49914670733.22953,73298110675.54808,410634029477.47296
2024-04-15,2024-04-15T00:00:00Z,21430245.030645,80609054.8833,1027153989.436436,5128302150.521898,19456435669.810905,49950762620.7371,73363323240.98364,410800113051.5223
2024-04-16,2024-04-16T00:00:00Z,21509010.021302,80934062.160506,1030577354.189659,5140468954.748287,19473007527.065605,49985594401.150856,73319229287.88432,411277408473.7477
2024-04-17,2024-04-17T00:00:00Z,21588260.590962,81337898.107781,1035878019.892842,5166930567.863606,19487979879.29518,50058955341.17664,73414465757.45073,411038069881.2933
2024-04-18,2024-04-18T00:00:00Z,21669756.082196,81658572.752015,1041621703.496997,5197728422.952334,19528515881.83932,50078978522.11128,73464900515.74413,411513372232.3093
2024-04-19,2024-04-19T00:00:00Z,21740426.714635,81890099.588524,1047513908.461175,5252757566.258893,19573791262.922024,50136857417.36597,73539984141.70851,412018967955.0078
2024-04-20,2024-04-20T00:00:00Z,21853348.741122,82335843.287326,1052495039.818497,5258306102.478564,19590031972.44111,50129256016.591644,73554700343.1837,412139218077.6642
2024-04-21,2024-04-21T00:00:00Z,21970413.423007,82593669.596329,1056785815.91225,5275396748.901524,19619078737.27013,50071415437.97055,73654637623.99318,412301267888.74207
2024-04-22,2024-04-22T00:00:00Z,22090326.311809,82843881.653391,1059942487.875065,5287256334.897298,19661580803.525192,50120592101.05016,73594693353.05136,412854075565.8095
2024-04-23,2024-04-23T00:00:00Z,22221983.855798,83013168.850507,1064030475.376093,5305799180.715592,19696621769.805668,50167439279.84063,73767513136.08945,412933020068.1226
2024-04-24,2024-04-24T00:00:00Z,22326662.660167,83144283.988185,1066635582.621765,5308540586.734653,19673938780.430508,50172451066.66282,73643219835.14996,415863033988.232
2024-04-25,2024-04-25T00:00:00Z,22414981.798056,83280676.066339,1068593580.480154,5308312404.175148,19680355110.73895,50232242925.05472,73749548220.17111,415912293903.1302
2024-04-26,2024-04-26T00:00:00Z,22513072.403399,83548253.324466,1071881552.203713,5321282797.393661,19695490523.556072,50384598578.46409,73863573043.18413,415761864572.775
2024-04-27,2024-04-27T00:00:00Z,22631162.500637,83682568.947027,1071855736.238679,5320029595.730542,19691857525.07284,50450552479.61102,73681843336.85217,416158829587.6033
2024-04-28,2024-04-28T00:00:00Z,22689898.89598,83624222.780462,1071034261.704225,5317896207.871304,19704688762.252262,50473117292.46105,73820138188.80342,416569853968.48175
2024-04-29,2024-04-29T00:00:00Z,22750847.077729,83664109.713622,1070955363.142844,5311113068.021699,19707036013.22272,50465740012.83386,73896348784.7176,416808988136.0944
2024-04-30,2024-04-30T00:00:00Z,22805950.705376,83644941.696586,1072199302.275442,5317087955.116181,19669426264.683006,50488226280.75921,73974970312.26736,417010908318.82605
2024-05-01,2024-05-01T00:00:00Z,22840482.217283,83526057.564004,1073398660.258565,5318093488.923814,19658826282.222214,50526204637.34719,73890248665.79185,416392482346.2466
2024-05-02,2024-05-02T00:00:00Z,22862134.684781,83488685.388491,1072956600.357795,5320285826.892037,19668401004.081043,50528253062.7555,73672468457.21504,416502887882.36536
2024-05-03,2024-05-03T00:00:00Z,22887967.538217,83259405.997326,1074150469.281655,5324427827.97817,19685583546.68422,50526417483.417656,73829880044.05215,416646182975.3988
2024-05-04,2024-05-04T00:00:00Z,22928763.666123,83384291.935928,1078029302.481251,5314857058.63013,19693647705.07709,50566978192.66962,73903916446.64214,416873947292.18994
2024-05-05,2024-05-05T00:00:00Z,22968260.284089,83480933.819105,1080208945.406006,5298405702.515276,19694116941.8838,50608441666.88322,74014236104.9212,416934247178.9436
2024-05-06,2024-05-06T00:00:00Z,22994010.995683,83570996.268031,1081451297.077413,5295162753.784445,19717168632.62693,50660891220.53437,74087431023.21297,417316694721.6901
2024-05-07,2024-05-07T00:00:00Z,23016457.658918,83629394.22347,1080281285.591654,5293803481.316264,19719191225.285423,50692758218.31583,74120706573.24239,417514280984.096
2024-05-08,2024-05-08T00:00:00Z,23049240.349933,83622440.122889,1080432608.859788,5297164523.071782,19723184598.29516,50696262759.109406,74261808790.42496,417799129356.5685
2024-05-09,2024-05-09T00:00:00Z,23087319.887141,83644654.463772,1081957718.823289,5299220535.562083,19733885070.75141,50661985321.0303,74323732826.36212,417977157985.8192
2024-05-10,2024-05-10T00:00:00Z,23114554.258317,83730886.350988,1085506880.172036,5314627876.806965,19747158873.37709,50634303279.25048,74524172587.77429,417837696832.1122
2024-05-11,2024-05-11T00:00:00Z,23143431.122079,83473004.255831,1086245029.887687,5311880306.338793,19740274105.448875,50616334535.91858,74589373590.98155,417974564256.7854
2024-05-12,2024-05-12T00:00:00Z,23161616.139656,83325909.730871,1085685337.495713,5311328235.628394,19742372254.797825,50624001363.14076,74639510466.92113,418178497302.8098
2024-05-13,2024-05-13T00:00:00Z,23181161.110489,83302293.902199,1078113090.275703,5309214016.146421,19749426907.23191,50623852181.86213,74707061676.88362,418537324050.5335
2024-05-14,2024-05-14T00:00:00Z,23196073.42593,82714947.127809,1076056132.897436,5279271844.107945,19754905248.914738,50657769109.35198,74774410498.00179,418788297064.2194
2024-05-15,2024-05-15T00:00:00Z,23218663.849263,82230396.397047,1076680163.205949,5272372868.002644,19746134322.49715,50555772227.25031,74514333073.64713,420854672781.1032
2024-05-16,2024-05-16T00:00:00Z,23234436.075248,81574643.888573,1076545222.379596,5269674618.786453,19737852096.702103,50561284693.467415,74535604835.54369,421639073575.05646
2024-05-17,2024-05-17T00:00:00Z,23264710.052774,81458269.522033,1074708701.623286,5262743120.930697,19752973146.801907,50558937015.20032,74587962209.16382,422269877384.58014
2024-05-18,2024-05-18T00:00:00Z,23282357.114101,81406302.477749,1073243839.08776,5242789396.511742,19756997753.348488,50561429150.507416,74650221759.31247,422474024332.8237
2024-05-19,2024-05-19T00:00:00Z,23306159.208492,81172721.269347,1072496281.859088,5238111945.653828,19757537874.710407,50603698535.1176,74623624354.0038,422823881003.1653
2024-05-20,2024-05-20T00:00:00Z,23312927.715169,81061871.055639,1072221503.963076,5233549584.556097,19768796534.25672,50608626440.77669,74587641975.7566,423799443540.9721
2024-05-21,2024-05-21T00:00:00Z,23331352.051645,81077136.517813,1071893957.661069,5223794474.576158,19773378298.705173,50616685100.72758,74713941067.08507,425287024730.604
2024-05-22,2024-05-22T00:00:00Z,23368354.053917,81091229.810941,1069432178.171619,5215617822.753823,19810855360.59808,50647016310.5655,74594774757.29774,426198203535.8478
2024-05-23,2024-05-23T00:00:00Z,23400195.620058,81166669.003298,1069622571.876818,5214768628.772199,19801749037.03388,50664449092.70478,74615994950.81601,426856127906.4527
2024-05-24,2024-05-24T00:00:00Z,23419550.067688,81196962.284878,1070959760.647861,5223334063.193815,19826459423.26802,50700677155.3835,74550562178.36284,427312984174.138
2024-05-25,2024-05-25T00:00:00Z,23450395.416537,81215430.689001,1073557260.956154,5226571746.494624,19815824034.40339,50745137749.77657,74304750043.73393,427804805863.6885
2024-05-26,2024-05-26T00:00:00Z,23475075.735442,81218979.736191,1075255916.106502,5231172818.630017,19823294383.716724,50806209908.117294,74345473962.95335,428139487953.46576
2024-05-27,2024-05-27T00:00:00Z,23490013.768567,81244821.171913,1076228212.657729,5235522424.75469,19833530287.491734,50818045468.16496,74389760432.46394,428849491213.893
2024-05-28,2024-05-28T00:00:00Z,23509529.622641,81252800.10769,1076264059.408368,5236185128.734839,19843720225.42093,50870437511.17828,74469333843.23372,438758079229.84845
2024-05-29,2024-05-29T00:00:00Z,23535208.275359,81366129.88225,1080872540.961362,5253425335.781555,19875108416.815147,50894447721.23208,74565955425.9464,438905363492.7615
2024-05-30,2024-05-30T00:00:00Z,23560723.121921,81435807.374037,1085048148.757251,5262623905.266969,19890406635.00736,50895100585.28432,74541936573.83318,439351830669.7252
2024-05-31,2024-05-31T00:00:00Z,23596694.104878,81549474.13368,1089688852.393903,5279240217.797695,19902027280.821144,50878772288.48593,74569906224.58246,439677877478.7942
2024-06-01,2024-06-01T00:00:00Z,23622019.564322,81617666.340319,1093459800.105786,5293225270.63078,19912726429.7566,50934853020.90301,74588368679.28922,439779660931.66296
2024-06-02,2024-06-02T00:00:00Z,23652998.633007,81672922.247409,1095988728.938223,5300261204.249246,19916101979.93319,51014006454.586754,74661202778.11823,439883696624.45056
2024-06-03,2024-06-03T00:00:00Z,23692854.870763,81734912.799553,1097121418.288195,5307492437.740822,19928247559.9659,51105565705.13167,74870857662.4407,440712338314.1388
2024-06-04,2024-06-04T00:00:00Z,23723407.476792,81855043.802162,1100133317.850474,5322813159.128441,19947392253.74828,51131199238.13528,74918056484.11182,441434854962.8123
2024-06-05,2024-06-05T00:00:00Z,23747617.091866,81967749.372981,1104476823.829248,5338499246.380138,19953699045.869232,51154550434.77882,75104409994.55922,442211907188.9666
2024-06-06,2024-06-06T00:00:00Z,23770148.632022,82087331.543858,1108231942.01206,5351157529.871455,19958110137.465576,51267925567.21749,75250616781.53146,443605653456.5686
2024-06-07,2024-06-07T00:00:00Z,23789338.193887,82183679.29449,1111530242.833689,5322060094.622083,19978611389.21922,51396545363.54584,75381345384.08029,444142695382.08777
2024-06-08,2024-06-08T00:00:00Z,23835073.896533,82324169.67607,1114315570.94345,5312174233.271766,19965882515.185257,51453733013.49023,75290093248.45154,444457194874.3089
2024-06-09,2024-06-09T00:00:00Z,23892197.636005,82388050.227528,1116527144.597691,5324193398.266372,19965684187.850395,51489102776.31853,75289182204.63936,444658146049.43207
2024-06-10,2024-06-10T00:00:00Z,23917750.652624,82496424.836956,1118069865.084595,5315051932.050781,19967310825.408325,51520187091.87792,75416217952.90457,444882372758.8752
2024-06-11,2024-06-11T00:00:00Z,23946086.526039,82611371.142391,1120561710.066186,5294393073.941001,19973717644.33357,51550371505.06905,75311880543.48427,446226504343.4524
2024-06-12,2024-06-12T00:00:00Z,23976955.715737,82691099.388819,1123550869.218677,5290533819.339048,19990541293.92626,51348311830.6576,75236041545.23027,447111648326.4268
2024-06-13,2024-06-13T00:00:00Z,24014595.479344,82789357.673271,1126899081.254149,5300293794.414242,19988713568.66501,51277131008.69747,75370816073.64555,447206023843.2638
2024-06-14,2024-06-14T00:00:00Z,24039280.405004,82885796.543863,1131827140.993137,5316186363.444107,19956922063.51781,51307643248.57946,75547137170.29926,447198732449.50977
2024-06-15,2024-06-15T00:00:00Z,24059775.830109,82945837.696032,1131946125.169257,5312230539.358496,19735209437.12959,51314422978.191086,75524840827.41551,447725816153.6872
2024-06-16,2024-06-16T00:00:00Z,24085083.802615,82810687.201553,1119492903.43427,5276720948.966814,19729281175.552124,51375097047.15215,75475741822.1867,447918973605.5652
2024-06-17,2024-06-17T00:00:00Z,24106878.607699,82714917.121934,1113685967.002853,5257412735.191822,19732972742.35443,51383747333.38582,75481339477.2577,448166986361.46185
2024-06-18,2024-06-18T00:00:00Z,24127140.598128,82721375.156993,1112594634.297871,5251967495.037383,19720148489.71083,51397544928.62026,75538917382.95041,448097715227.4216
2024-06-19,2024-06-19T00:00:00Z,24159870.3002,82762520.923185,1113658212.68143,5259360184.290264,19733766371.61001,51441525336.21143,75482582771.0067,448418759451.6432
2024-06-20,2024-06-20T00:00:00Z,24184499.799365,82831134.882656,1113670168.876837,5261419584.485758,19741819990.85714,51466322210.31532,75572015154.94252,448450071563.6215
2024-06-21,2024-06-21T00:00:00Z,24216397.364557,82734613.812555,1114181932.795223,5265393314.051449,19742946265.07457,51492314263.21629,75587481875.86972,448806216970.9513
2024-06-22,2024-06-22T00:00:00Z,24244386.565107,82607946.432642,1112713832.782888,5265918452.332372,19743367418.34313,51528281724.64294,75651204796.55377,450471571993.3566
2024-06-23,2024-06-23T00:00:00Z,24261755.346062,82525708.827898,1112441614.471498,5267642392.849667,19747796647.122097,51569609666.69815,75658400333.87561,450465582811.7406
2024-06-24,2024-06-24T00:00:00Z,24278293.850705,82429870.523253,1110346257.73869,5255383680.115866,19651545544.791763,51506219354.5588,75642925259.84682,450298045766.88367
2024-06-25,2024-06-25T00:00:00Z,24287741.620323,82416931.598992,1109601149.417266,5261092122.935178,19667686284.14424,51520090260.92433,75661669487.07458,450183868876.8269
2024-06-26,2024-06-26T00:00:00Z,24294742.620079,82235354.953675,1110614502.61133,5270479992.907563,19685175294.181454,51468916136.99173,75688294519.28258,450240865583.28906
2024-06-27,2024-06-27T00:00:00Z,24298859.606243,81738651.856089,1106400074.291736,5275077034.172223,19698778967.714104,51498053477.24845,75696131364.82605,451272280483.7204
2024-06-28,2024-06-28T00:00:00Z,24330590.315494,81713740.110864,1107649089.018137,5286376502.742747,19707999768.55357,51487155018.949615,75731450170.18846,451354540092.9393
2024-06-29,2024-06-29T00:00:00Z,24359472.933346,81657594.866086,1105382895.177337,5294718548.986071,19721075241.16732,51509523334.23977,75713562511.39096,451416884794.5671
2024-06-30,2024-06-30T00:00:00Z,24392393.771034,81681358.318144,1105574816.462664,5283118410.150169,19702456266.85537,51529895862.524864,75776642822.58672,451520881220.7762
2024-07-01,2024-07-01T00:00:00Z,24471593.987004,81751407.275472,1105017291.587353,5290839728.340056,19713050660.00176,51536915531.962326,75661815392.83919,452156091150.3399
2024-07-02,2024-07-02T00:00:00Z,24498845.674362,81741988.221553,1102989567.168353,5288909840.393525,19702798177.130333,51563950345.62576,75787346850.98755,452058209589.4791
2024-07-03,2024-07-03T00:00:00Z,24515887.946682,81600179.10539,1100006458.741606,5295651040.498758,19715947510.38647,51600602067.74017,75793485073.33415,452505968292.3305
2024-07-04,2024-07-04T00:00:00Z,24519774.129789,81562648.248462,1099517855.117424,5284908435.643358,19674347468.215595,51548249356.96474,75875398584.48169,452705367347.5023
2024-07-05,2024-07-05T00:00:00Z,24525712.306052,81571230.192112,1099932397.151125,5294039265.564948,19687266999.33509,51546719185.043045,75808054595.1652,452674643594.9258
2024-07-06,2024-07-06T00:00:00Z,24532904.35725,81323493.122722,1097823523.849102,5291669383.267901,19684840039.24861,51586254153.13354,75804601113.43124,452710536653.34265
2024-07-07,2024-07-07T00:00:00Z,24551769.691031,81283495.368065,1097295678.486149,5294473795.829281,19686447526.07661,51610677588.9228,75824090773.95459,452774413715.1994
2024-07-08,2024-07-08T00:00:00Z,24586465.55097,80886570.158689,1095831116.333649,5297219282.558979,19692687418.262768,51630254892.15786,75925812834.0825,452139483300.3877
2024-07-09,2024-07-09T00:00:00Z,24617330.768116,80767890.110917,1096025302.896311,5297100001.515526,19713193496.47807,51670696370.55376,75967139319.9371,452480642329.0322
2024-07-10,2024-07-10T00:00:00Z,24627473.826605,80721816.030414,1097138874.781775,5303214054.863846,19733731837.14366,51709445936.72672,76081113090.18527,452615934488.2617
2024-07-11,2024-07-11T00:00:00Z,24639544.981177,80649869.590298,1098519987.193646,5310072513.617547,19746688160.811333,51749120411.558266,76077101140.1757,452557721829.8198
2024-07-12,2024-07-12T00:00:00Z,24649415.080243,80586384.7514,1097597003.045677,5317127154.475325,19765948574.19554,51769030418.210594,76131886058.84103,452600075882.4761
2024-07-13,2024-07-13T00:00:00Z,24665885.261636,80580696.797349,1097217318.620627,5319134000.49435,19773014532.027344,51818952331.81468,76119605755.30753,452770930528.329
2024-07-14,2024-07-14T00:00:00Z,24670435.616756,80117742.099557,1092193418.308271,5294992921.069202,19733944228.35062,51857099517.87934,76246629698.90927,453011858872.057
2024-07-15,2024-07-15T00:00:00Z,24674435.013258,79926198.328686,1088126927.622172,5290467705.0026,19712853575.80176,51740956421.667496,76115716662.97641,454396304696.86646
2024-07-16,2024-07-16T00:00:00Z,24686979.651216,79595545.097347,1088150453.39709,5293671156.581927,19726230766.044792,51757845564.71537,76111917260.93913,455055327357.3123
2024-07-17,2024-07-17T00:00:00Z,24702972.767327,79411692.883003,1085010861.89759,5297494239.552083,19734746142.80593,51790119462.84942,76178441386.5689,455648365957.8979
2024-07-18,2024-07-18T00:00:00Z,24716135.210892,78902279.894368,1084408331.744612,5303540426.465682,19744358784.036938,51803661465.01084,76077067385.02483,456320003603.9173
2024-07-19,2024-07-19T00:00:00Z,24734581.933288,78669286.850698,1086318428.079221,5280155489.882099,19762389261.200016,51869223226.45466,76084194551.32411,457622625705.58496
2024-07-20,2024-07-20T00:00:00Z,24751511.563663,78412818.429101,1085461746.928555,5266387173.916462,19774509431.57015,51937499398.01027,76151662664.79387,457937912226.5086
2024-07-21,2024-07-21T00:00:00Z,24778990.50322,78290138.089058,1086807358.043376,5271246920.710615,19782570887.052296,51956929263.90154,76168040768.70148,458232522800.9697
2024-07-22,2024-07-22T00:00:00Z,24825767.985645,78071843.883893,1084525058.302286,5275090803.488175,19787369921.633305,51981626144.42083,76273317338.65924,458799287730.6553
2024-07-23,2024-07-23T00:00:00Z,24848793.185394,78039115.648028,1085584972.083657,5283288881.089822,19808129318.799583,52060931023.05126,76193121242.01405,460763684681.3411
2024-07-24,2024-07-24T00:00:00Z,24878699.791177,77795819.07738,1085253764.233842,5290651642.802284,19829421047.68791,52093203761.11448,75941125818.52129,461334051079.9087
2024-07-25,2024-07-25T00:00:00Z,24901950.129025,77623064.761955,1086638945.186314,5299167202.050032,19836847796.136257,52142115051.70786,76119511157.43341,461188414090.4843
2024-07-26,2024-07-26T00:00:00Z,24561764.245708,77463702.227235,1088452913.56285,5308916161.179595,19857617171.412045,52182102175.39397,76122090556.7623,461997233591.1228
2024-07-27,2024-07-27T00:00:00Z,24279823.381907,77437303.779641,1089092638.015322,5312995204.065129,19860743552.270367,52168910492.973854,76089856602.74191,462620365958.1253
2024-07-28,2024-07-28T00:00:00Z,24298039.166622,77407691.62421,1089772792.528067,5314965288.26209,19871728354.474663,52229641163.60467,76135078013.91997,462694505275.5018
2024-07-29,2024-07-29T00:00:00Z,24302089.513491,77354415.055166,1086849755.92366,5316743637.219807,19884571279.745148,52401942754.3665,76301539886.56519,463354621114.62775
2024-07-30,2024-07-30T00:00:00Z,24311524.522452,77318926.890323,1088822560.193085,5327084810.240591,19910134330.22096,52468762150.81685,76361282483.22713,463446881659.2144
2024-07-31,2024-07-31T00:00:00Z,24337888.820337,77270124.280705,1090118358.75579,5334368367.558828,19927173225.83249,52517676614.8957,76476652510.97504,463410178803.323
2024-08-01,2024-08-01T00:00:00Z,24320201.366111,77238019.915232,1090604801.549077,5345366314.960479,19948575669.84248,52542922334.29089,76495257142.3764,463570899226.1495
2024-08-02,2024-08-02T00:00:00Z,24312170.272276,77017829.47269,1091469918.196596,5354864149.459476,19971142032.449905,52601609536.96831,76500257924.8574,463479965511.4646
2024-08-03,2024-08-03T00:00:00Z,24312174.767153,77006536.424968,1090612631.226197,5350034676.004127,19952848535.817665,52604641172.52707,76550729375.86525,463485675647.1971
2024-08-04,2024-08-04T00:00:00Z,24308431.651768,76986367.788137,1089589235.429076,5328186375.359974,19890635903.41609,52627211140.68856,76591609469.82886,463409571883.7775
2024-08-05,2024-08-05T00:00:00Z,24250400.192931,76907871.228322,1089252380.111768,5330790802.61867,19903680302.2772,52593781349.23212,76526801063.16695,461530119186.4369
2024-08-06,2024-08-06T00:00:00Z,24229041.936563,76521101.48759,1088978733.144362,5334730528.803305,19936946723.871727,52555860108.3311,76695044241.19522,461085233751.7828
2024-08-07,2024-08-07T00:00:00Z,24199151.943738,76474924.591188,1087176892.422466,5326926753.945049,19954957793.94644,52580397500.39085,76795582173.02287,461105801490.59937
2024-08-08,2024-08-08T00:00:00Z,24238620.841784,76519637.536979,1089608413.150483,5327870266.542737,19960769570.9146,52656955873.540405,76780947899.42361,461555709300.8203
2024-08-09,2024-08-09T00:00:00Z,24250222.142828,76521290.382297,1090573713.301764,5334034786.137543,19930786864.540024,52701625964.89391,76913529672.41963,462029596143.504
2024-08-10,2024-08-10T00:00:00Z,24263913.309616,76535482.50777,1091782586.326377,5335732105.614675,19931065456.30268,52585067666.72373,76940443173.10304,462926606877.25934
2024-08-11,2024-08-11T00:00:00Z,24232692.969281,76408803.084292,1091906245.120226,5337594539.112359,19939907509.82468,52612011845.00668,76996430474.52493,462846981763.917
2024-08-12,2024-08-12T00:00:00Z,24223262.393492,75896324.430488,1089915525.698861,5335856284.081542,19947973636.80342,52642385132.92938,77060851420.90529,462879974604.5224
2024-08-13,2024-08-13T00:00:00Z,24216318.626657,75747901.938785,1090885229.024274,5339743241.787652,19960363165.19714,52689893993.16448,77183186319.59276,462539847376.8769
2024-08-14,2024-08-14T00:00:00Z,24239623.520545,75800565.316147,1093184256.010048,5341572049.873076,19970274923.757385,52724533923.93488,77258382358.14882,462383273011.74414
2024-08-15,2024-08-15T00:00:00Z,24244364.254922,75744795.5669,1093208241.398205,5348748493.863311,19978403789.63009,52750116684.29793,77182947432.8382,462296933265.34894
2024-08-16,2024-08-16T00:00:00Z,24268092.062468,75656950.188546,1094044613.15807,5350686463.39723,20008108635.795017,52781119871.500725,77255593525.79523,462176516530.68567
2024-08-17,2024-08-17T00:00:00Z,24296056.617853,75671103.653229,1096764092.056495,5354694724.112649,19975280183.33604,52466595136.65057,77442332678.88834,462372822270.8415
2024-08-18,2024-08-18T00:00:00Z,24320949.791016,75669056.388658,1098376444.897233,5354720234.367733,19984001822.012268,52474940622.892006,77524366380.55708,462394638165.4412
2024-08-19,2024-08-19T00:00:00Z,24332546.277725,75678414.172509,1097321922.067292,5356689750.779904,20022567832.517952,52480791758.18705,77403714390.52051,462425168633.7363
2024-08-20,2024-08-20T00:00:00Z,24351925.2401,75767973.047995,1098985803.042883,5363279983.808238,20074479110.341743,52485375000.8887,77368086277.18944,462480744164.2293
2024-08-21,2024-08-21T00:00:00Z,24370564.278728,75885612.60467,1099959321.822471,5362294143.049557,20105909189.55864,52511940017.136055,77392768459.03497,462597307208.9073
2024-08-22,2024-08-22T00:00:00Z,24383750.785132,75887915.93537,1101386380.555594,5366358786.638241,20151995710.42572,52542473496.73416,77429648038.63576,462782001046.5928
2024-08-23,2024-08-23T00:00:00Z,24402557.783075,75925897.707552,1101875992.084071,5366222978.207542,20155986690.82354,52571977663.931496,77470466425.25874,463356653696.6209
2024-08-24,2024-08-24T00:00:00Z,24423243.489372,75960693.834955,1104059822.835999,5372071145.482732,20138699221.57065,52590576954.85218,77598693756.5476,463775683135.4696
2024-08-25,2024-08-25T00:00:00Z,24439811.267491,75994094.209638,1105998361.17942,5375710849.405431,20128275363.50629,52551905217.64904,77581156845.07428,463997001869.85455
2024-08-26,2024-08-26T00:00:00Z,24449089.093725,76007993.056996,1105708145.423005,5376506246.665418,20133660682.53134,52556214764.15435,77626822391.46129,464264530546.4928
2024-08-27,2024-08-27T00:00:00Z,24462689.550811,76049555.282714,1105967844.453153,5378471373.984233,20136460601.061337,52585673750.9325,77798205769.37846,463885315501.06
2024-08-28,2024-08-28T00:00:00Z,24470675.337256,76020995.84065,1103927428.742921,5379639119.106266,20156783692.425697,52646952854.04752,77815476616.25713,463469550639.5494
2024-08-29,2024-08-29T00:00:00Z,24468454.383853,76048159.884005,1106111854.287799,5390211196.807129,20163725466.057327,52660342633.49072,77793203009.20468,464351171944.13214
2024-08-30,2024-08-30T00:00:00Z,24477988.674915,75902830.927181,1106081321.317864,5399021588.350248,20176280120.98803,52667051040.27704,77746749195.52638,464392492057.9942
2024-08-31,2024-08-31T00:00:00Z,24481568.243803,75916604.046246,1108397718.630797,5403856886.802797,20184945400.115658,52679318497.066185,77782809860.64507,464486119203.02704
2024-09-01,2024-09-01T00:00:00Z,24495636.683357,75923459.373347,1109979913.355855,5405116139.867258,20188556334.91427,52696912458.34798,77814533425.09189,464315010309.0406
2024-09-02,2024-09-02T00:00:00Z,24519269.887109,75922614.919519,1109169266.545647,5404698310.737031,20201120438.10212,52731026346.70497,77800766356.45044,464224307276.8602
2024-09-03,2024-09-03T00:00:00Z,24564472.244486,75963947.930976,1111313414.83855,5406278239.328452,20198875007.67172,52741969938.49761,77864064884.37378,464035550628.9077
2024-09-04,2024-09-04T00:00:00Z,24579365.59288,75985779.405398,1112364396.855309,5411770314.830498,20212344262.378464,52764580631.40958,77893646951.32854,463975692923.2103
2024-09-05,2024-09-05T00:00:00Z,24595764.15258,76013780.337707,1113269955.053325,5416586415.183816,20230042193.945663,52809997622.64423,77854831235.46846,463759132816.4616
2024-09-06,2024-09-06T00:00:00Z,24606841.864059,76047439.899143,1115466691.458467,5417081804.595402,20237798321.918507,52838282247.09417,77878774247.73436,463421844109.2304
2024-09-07,2024-09-07T00:00:00Z,24608111.001509,76087277.256747,1117719422.678085,5418412475.998836,20254537846.795418,52871335980.32224,77950778799.35558,463200016477.6771
2024-09-08,2024-09-08T00:00:00Z,24623036.24802,76056211.809403,1119373202.165893,5419515873.345121,20267222282.514748,52904341419.580185,77969397879.22038,463093319347.3292
2024-09-09,2024-09-09T00:00:00Z,24616368.142901,76016247.146571,1115945518.213083,5414274335.277968,20282699502.49107,52954937794.26112,77981953500.08557,463441560982.4602
2024-09-10,2024-09-10T00:00:00Z,24615864.608202,75919562.68441,1116561618.107626,5408149208.104026,20302337714.29222,53007961541.1854,77093378873.05643,464232761695.7168
2024-09-11,2024-09-11T00:00:00Z,24626040.732609,75930439.599501,1118666785.170897,5407957798.018985,20321463078.190376,53005214855.42232,76994140390.57431,464232958149.9187
2024-09-12,2024-09-12T00:00:00Z,24608204.006167,75924267.847775,1120655546.550055,5402260249.948887,20330828342.20828,53030432846.04098,77057376047.66144,464423654076.2515
2024-09-13,2024-09-13T00:00:00Z,24608801.727914,75886717.016564,1120930226.568348,5405992915.94586,20345385445.31843,53044384297.65384,77048119845.33897,465119316829.1377
2024-09-14,2024-09-14T00:00:00Z,24618937.095085,75857115.670334,1123193647.260154,5403400485.899228,20360287160.797195,53066753268.70493,77056010777.58556,465266699463.6059
2024-09-15,2024-09-15T00:00:00Z,24620100.263051,75876814.08457,1123457642.046619,5387193504.570541,20364910253.640137,53091363376.414665,77121277438.7086,465325865563.9333
2024-09-16,2024-09-16T00:00:00Z,24634951.667816,75879118.786322,1124236691.678266,5376851622.484015,20379721034.68121,53125556669.83409,77226922332.84734,465282153062.4429
2024-09-17,2024-09-17T00:00:00Z,24643600.588298,75853303.338764,1123127272.858364,5374466511.928897,20372567709.60092,53143906016.01217,77291295718.5262,465642642071.0452
2024-09-18,2024-09-18T00:00:00Z,24645642.819128,75845975.604083,1123830871.440963,5377077894.178267,20352982143.826942,53198368320.83958,77409735680.51248,465916703429.2063
2024-09-19,2024-09-19T00:00:00Z,24653995.459393,75882750.506156,1124486208.54834,5374926143.088545,20310003001.647625,53196253295.751175,77472635871.63641,466784390574.71326
