date,timestamp_utc,Delta Cap
2021-11-22,2021-11-22T00:00:00Z,354886427272.1527
2021-11-23,2021-11-23T00:00:00Z,354804230892.29297
2021-11-24,2021-11-24T00:00:00Z,354868219827.8733
2021-11-25,2021-11-25T00:00:00Z,358042353729.9962
2021-11-26,2021-11-26T00:00:00Z,357030298650.5402
2021-11-27,2021-11-27T00:00:00Z,356780007288.4976
2021-11-28,2021-11-28T00:00:00Z,356831318602.6347
2021-11-29,2021-11-29T00:00:00Z,357573913069.88184
2021-11-30,2021-11-30T00:00:00Z,357786685198.34534
2021-12-01,2021-12-01T00:00:00Z,358422223280.28314
2021-12-02,2021-12-02T00:00:00Z,358240211992.74493
2021-12-03,2021-12-03T00:00:00Z,357783546383.29675
2021-12-04,2021-12-04T00:00:00Z,355456182949.2119
2021-12-05,2021-12-05T00:00:00Z,355127918678.8235
2021-12-06,2021-12-06T00:00:00Z,354394751719.5918
2021-12-07,2021-12-07T00:00:00Z,355596956700.90015
2021-12-08,2021-12-08T00:00:00Z,355239044389.9156
2021-12-09,2021-12-09T00:00:00Z,354532066982.6577
2021-12-10,2021-12-10T00:00:00Z,354167183402.08264
2021-12-11,2021-12-11T00:00:00Z,354206466307.3314
2021-12-12,2021-12-12T00:00:00Z,354144624290.7101
2021-12-13,2021-12-13T00:00:00Z,353656877703.6213
2021-12-14,2021-12-14T00:00:00Z,353714702464.7097
2021-12-15,2021-12-15T00:00:00Z,353587715305.9836
2021-12-16,2021-12-16T00:00:00Z,353536126549.33453
2021-12-17,2021-12-17T00:00:00Z,352963689042.07294
2021-12-18,2021-12-18T00:00:00Z,352785746838.3063
2021-12-19,2021-12-19T00:00:00Z,352686382524.24774
2021-12-20,2021-12-20T00:00:00Z,352175907947.20306
2021-12-21,2021-12-21T00:00:00Z,352451850546.3046
2021-12-22,2021-12-22T00:00:00Z,352460110937.7402
2021-12-23,2021-12-23T00:00:00Z,352744798268.2383
2021-12-24,2021-12-24T00:00:00Z,353032012827.4463
2021-12-25,2021-12-25T00:00:00Z,352854723925.84216
2021-12-26,2021-12-26T00:00:00Z,352749500589.7872
2021-12-27,2021-12-27T00:00:00Z,353007237064.6037
2021-12-28,2021-12-28T00:00:00Z,352452800054.1508
2021-12-29,2021-12-29T00:00:00Z,351991231141.42224
2021-12-30,2021-12-30T00:00:00Z,351892308081.9966
2021-12-31,2021-12-31T00:00:00Z,351820498682.5506
2022-01-01,2022-01-01T00:00:00Z,351779869185.2357
2022-01-02,2022-01-02T00:00:00Z,351630972280.06555
2022-01-03,2022-01-03T00:00:00Z,351280541758.81366
2022-01-04,2022-01-04T00:00:00Z,350887577051.1754
2022-01-05,2022-01-05T00:00:00Z,350600619744.7454
2022-01-06,2022-01-06T00:00:00Z,349609060396.94446
2022-01-07,2022-01-07T00:00:00Z,348607271107.6751
2022-01-08,2022-01-08T00:00:00Z,348280847028.0179
2022-01-09,2022-01-09T00:00:00Z,348076492319.01154
2022-01-10,2022-01-10T00:00:00Z,347673485796.5442
2022-01-11,2022-01-11T00:00:00Z,347390368232.6436
2022-01-12,2022-01-12T00:00:00Z,347580152776.5646
2022-01-13,2022-01-13T00:00:00Z,347269687496.6107
2022-01-14,2022-01-14T00:00:00Z,347059955225.41833
2022-01-15,2022-01-15T00:00:00Z,347020892834.69525
2022-01-16,2022-01-16T00:00:00Z,346927649026.1478
2022-01-17,2022-01-17T00:00:00Z,346364462140.3088
2022-01-18,2022-01-18T00:00:00Z,345997358618.2093
2022-01-19,2022-01-19T00:00:00Z,345303646377.918
2022-01-20,2022-01-20T00:00:00Z,344989046507.6288
2022-01-21,2022-01-21T00:00:00Z,342392480040.6598
2022-01-22,2022-01-22T00:00:00Z,341329698862.9605
2022-01-23,2022-01-23T00:00:00Z,341066118235.70483
2022-01-24,2022-01-24T00:00:00Z,340056504806.468
2022-01-25,2022-01-25T00:00:00Z,339918452847.7107
2022-01-26,2022-01-26T00:00:00Z,339661456521.9577
2022-01-27,2022-01-27T00:00:00Z,339067431672.7571
2022-01-28,2022-01-28T00:00:00Z,338410796322.7603
2022-01-29,2022-01-29T00:00:00Z,337530488363.2046
2022-01-30,2022-01-30T00:00:00Z,337042189045.48193
2022-01-31,2022-01-31T00:00:00Z,336756686209.71075
2022-02-01,2022-02-01T00:00:00Z,339122044376.7263
2022-02-02,2022-02-02T00:00:00Z,338735207356.7854
2022-02-03,2022-02-03T00:00:00Z,338299280315.8973
2022-02-04,2022-02-04T00:00:00Z,338812972125.0092
2022-02-05,2022-02-05T00:00:00Z,339048755467.6787
2022-02-06,2022-02-06T00:00:00Z,338981334260.9869
2022-02-07,2022-02-07T00:00:00Z,339641749175.5901
2022-02-08,2022-02-08T00:00:00Z,339901994909.6733
2022-02-09,2022-02-09T00:00:00Z,340049199253.03815
2022-02-10,2022-02-10T00:00:00Z,340390572523.7742
2022-02-11,2022-02-11T00:00:00Z,340408213728.78955
2022-02-12,2022-02-12T00:00:00Z,340464087293.5676
2022-02-13,2022-02-13T00:00:00Z,340393559904.56903
2022-02-14,2022-02-14T00:00:00Z,340231491397.16986
2022-02-15,2022-02-15T00:00:00Z,340644657415.1686
2022-02-16,2022-02-16T00:00:00Z,340720110791.60913
2022-02-17,2022-02-17T00:00:00Z,340290264192.9181
2022-02-18,2022-02-18T00:00:00Z,339800568371.5389
2022-02-19,2022-02-19T00:00:00Z,339624517045.35645
2022-02-20,2022-02-20T00:00:00Z,339207989097.08704
2022-02-21,2022-02-21T00:00:00Z,338801716564.0518
2022-02-22,2022-02-22T00:00:00Z,338401247123.6088
2022-02-23,2022-02-23T00:00:00Z,338496662696.3044
2022-02-24,2022-02-24T00:00:00Z,337688973686.5164
2022-02-25,2022-02-25T00:00:00Z,337531737594.3391
2022-02-26,2022-02-26T00:00:00Z,337353695978.2512
2022-02-27,2022-02-27T00:00:00Z,337251610238.5532
2022-02-28,2022-02-28T00:00:00Z,338217719663.2145
2022-03-01,2022-03-01T00:00:00Z,338707532328.1562
2022-03-02,2022-03-02T00:00:00Z,338872894176.5362
2022-03-03,2022-03-03T00:00:00Z,339120722120.0537
2022-03-04,2022-03-04T00:00:00Z,338527579188.5256
2022-03-05,2022-03-05T00:00:00Z,338311008672.0568
2022-03-06,2022-03-06T00:00:00Z,338152169879.5505
2022-03-07,2022-03-07T00:00:00Z,337891232782.6537
2022-03-08,2022-03-08T00:00:00Z,337839723309.22424
2022-03-09,2022-03-09T00:00:00Z,338075055026.29535
2022-03-10,2022-03-10T00:00:00Z,337357728348.5727
2022-03-11,2022-03-11T00:00:00Z,337646108813.5635
2022-03-12,2022-03-12T00:00:00Z,337605440204.3468
2022-03-13,2022-03-13T00:00:00Z,337446226132.2806
2022-03-14,2022-03-14T00:00:00Z,337352881459.1737
2022-03-15,2022-03-15T00:00:00Z,337110487737.2969
2022-03-16,2022-03-16T00:00:00Z,337451090421.0503
2022-03-17,2022-03-17T00:00:00Z,337149991447.63696
2022-03-18,2022-03-18T00:00:00Z,337241107240.13983
2022-03-19,2022-03-19T00:00:00Z,337312115239.36487
2022-03-20,2022-03-20T00:00:00Z,337224310252.13544
2022-03-21,2022-03-21T00:00:00Z,337129688991.32733
2022-03-22,2022-03-22T00:00:00Z,337531267155.1484
2022-03-23,2022-03-23T00:00:00Z,337555480668.81134
2022-03-24,2022-03-24T00:00:00Z,337954842596.352
2022-03-25,2022-03-25T00:00:00Z,340154597825.81464
2022-03-26,2022-03-26T00:00:00Z,340139517205.18225
2022-03-27,2022-03-27T00:00:00Z,340392658122.3509
2022-03-28,2022-03-28T00:00:00Z,341853847728.1088
2022-03-29,2022-03-29T00:00:00Z,342650343338.1178
2022-03-30,2022-03-30T00:00:00Z,342839633946.47864
2022-03-31,2022-03-31T00:00:00Z,342647741868.78656
2022-04-01,2022-04-01T00:00:00Z,342907227879.68463
2022-04-02,2022-04-02T00:00:00Z,342858133481.8993
2022-04-03,2022-04-03T00:00:00Z,342872173016.66095
2022-04-04,2022-04-04T00:00:00Z,342939991279.58484
2022-04-05,2022-04-05T00:00:00Z,342986387308.0052
2022-04-06,2022-04-06T00:00:00Z,342342857536.5749
2022-04-07,2022-04-07T00:00:00Z,341998872359.57587
2022-04-08,2022-04-08T00:00:00Z,341737397976.6582
2022-04-09,2022-04-09T00:00:00Z,341562497031.2816
2022-04-10,2022-04-10T00:00:00Z,341456630641.21136
2022-04-11,2022-04-11T00:00:00Z,340637658524.0568
2022-04-12,2022-04-12T00:00:00Z,340955031972.35443
2022-04-13,2022-04-13T00:00:00Z,340947692448.6405
2022-04-14,2022-04-14T00:00:00Z,341206671868.6012
2022-04-15,2022-04-15T00:00:00Z,341133165748.016
2022-04-16,2022-04-16T00:00:00Z,340979938717.1981
2022-04-17,2022-04-17T00:00:00Z,340856111543.51843
2022-04-18,2022-04-18T00:00:00Z,340634977654.9184
2022-04-19,2022-04-19T00:00:00Z,340697235636.7812
2022-04-20,2022-04-20T00:00:00Z,340730656142.45776
2022-04-21,2022-04-21T00:00:00Z,341631171829.6837
2022-04-22,2022-04-22T00:00:00Z,341073869057.1748
2022-04-23,2022-04-23T00:00:00Z,340916310418.8274
2022-04-24,2022-04-24T00:00:00Z,340750380706.3061
2022-04-25,2022-04-25T00:00:00Z,340398799373.93256
2022-04-26,2022-04-26T00:00:00Z,339770915241.1947
2022-04-27,2022-04-27T00:00:00Z,339615436969.4865
2022-04-28,2022-04-28T00:00:00Z,339503348002.86475
2022-04-29,2022-04-29T00:00:00Z,339038302299.90814
2022-04-30,2022-04-30T00:00:00Z,338792907886.9977
2022-05-01,2022-05-01T00:00:00Z,338461830131.64044
2022-05-02,2022-05-02T00:00:00Z,337750632378.80084
2022-05-03,2022-05-03T00:00:00Z,337041834662.4637
2022-05-04,2022-05-04T00:00:00Z,337268435819.4896
2022-05-05,2022-05-05T00:00:00Z,336491713191.3319
2022-05-06,2022-05-06T00:00:00Z,335906060476.8797
2022-05-07,2022-05-07T00:00:00Z,335600176871.68964
2022-05-08,2022-05-08T00:00:00Z,335031709850.45703
2022-05-09,2022-05-09T00:00:00Z,332466384739.3669
2022-05-10,2022-05-10T00:00:00Z,331229555389.3818
2022-05-11,2022-05-11T00:00:00Z,328629404540.1498
2022-05-12,2022-05-12T00:00:00Z,327024684949.9565
2022-05-13,2022-05-13T00:00:00Z,326285615695.662
2022-05-14,2022-05-14T00:00:00Z,326762575540.013
2022-05-15,2022-05-15T00:00:00Z,326644202903.9562
2022-05-16,2022-05-16T00:00:00Z,326139991504.0989
2022-05-17,2022-05-17T00:00:00Z,325713472695.8732
2022-05-18,2022-05-18T00:00:00Z,325054270510.2264
2022-05-19,2022-05-19T00:00:00Z,324447711725.9138
2022-05-20,2022-05-20T00:00:00Z,323787479628.08813
2022-05-21,2022-05-21T00:00:00Z,323615694613.8249
2022-05-22,2022-05-22T00:00:00Z,323539974435.864
2022-05-23,2022-05-23T00:00:00Z,323072774340.5678
2022-05-24,2022-05-24T00:00:00Z,322752292622.0261
2022-05-25,2022-05-25T00:00:00Z,322563176692.0852
2022-05-26,2022-05-26T00:00:00Z,322056906121.0047
2022-05-27,2022-05-27T00:00:00Z,321137809607.9783
2022-05-28,2022-05-28T00:00:00Z,321033427440.49
2022-05-29,2022-05-29T00:00:00Z,320957177043.4063
2022-05-30,2022-05-30T00:00:00Z,321042094341.014
2022-05-31,2022-05-31T00:00:00Z,321311982079.8215
2022-06-01,2022-06-01T00:00:00Z,320635970111.5461
2022-06-02,2022-06-02T00:00:00Z,319504487445.3723
2022-06-03,2022-06-03T00:00:00Z,319034282691.2621
2022-06-04,2022-06-04T00:00:00Z,318548065273.13104
2022-06-05,2022-06-05T00:00:00Z,318357252263.07153
2022-06-06,2022-06-06T00:00:00Z,318135459480.3443
2022-06-07,2022-06-07T00:00:00Z,317337512726.30566
2022-06-08,2022-06-08T00:00:00Z,317080255197.32025
2022-06-09,2022-06-09T00:00:00Z,316430862158.3149
2022-06-10,2022-06-10T00:00:00Z,315961642306.72955
2022-06-11,2022-06-11T00:00:00Z,315401827081.3273
2022-06-12,2022-06-12T00:00:00Z,314931856056.21844
2022-06-13,2022-06-13T00:00:00Z,310629698910.39233
2022-06-14,2022-06-14T00:00:00Z,307252508177.66284
2022-06-15,2022-06-15T00:00:00Z,304716964969.6413
2022-06-16,2022-06-16T00:00:00Z,303073024281.81775
2022-06-17,2022-06-17T00:00:00Z,301607891270.7544
2022-06-18,2022-06-18T00:00:00Z,299458729164.3673
2022-06-19,2022-06-19T00:00:00Z,299245465103.6852
2022-06-20,2022-06-20T00:00:00Z,298781011618.0217
2022-06-21,2022-06-21T00:00:00Z,298078699838.1675
2022-06-22,2022-06-22T00:00:00Z,297169361186.8284
2022-06-23,2022-06-23T00:00:00Z,296913776014.208
2022-06-24,2022-06-24T00:00:00Z,296457835290.4857
2022-06-25,2022-06-25T00:00:00Z,296515688613.4835
2022-06-26,2022-06-26T00:00:00Z,296407758007.3992
2022-06-27,2022-06-27T00:00:00Z,295833783053.0691
2022-06-28,2022-06-28T00:00:00Z,295401314914.03235
2022-06-29,2022-06-29T00:00:00Z,294882070212.5422
2022-06-30,2022-06-30T00:00:00Z,293237791277.26733
2022-07-01,2022-07-01T00:00:00Z,292631311537.0073
2022-07-02,2022-07-02T00:00:00Z,292334798014.5876
2022-07-03,2022-07-03T00:00:00Z,292031716547.7838
2022-07-04,2022-07-04T00:00:00Z,291943015928.8833
2022-07-05,2022-07-05T00:00:00Z,291707428709.2882
2022-07-06,2022-07-06T00:00:00Z,290826990311.8343
2022-07-07,2022-07-07T00:00:00Z,290711015884.3673
2022-07-08,2022-07-08T00:00:00Z,290536084474.996
2022-07-09,2022-07-09T00:00:00Z,289882538154.59
2022-07-10,2022-07-10T00:00:00Z,289720601398.7653
2022-07-11,2022-07-11T00:00:00Z,288328436391.7919
2022-07-12,2022-07-12T00:00:00Z,287971753715.87274
2022-07-13,2022-07-13T00:00:00Z,287791087924.7833
2022-07-14,2022-07-14T00:00:00Z,287364585349.49603
2022-07-15,2022-07-15T00:00:00Z,285770626812.6322
2022-07-16,2022-07-16T00:00:00Z,285726938191.80774
2022-07-17,2022-07-17T00:00:00Z,285640145591.3515
2022-07-18,2022-07-18T00:00:00Z,285623331537.6556
2022-07-19,2022-07-19T00:00:00Z,285017308369.9408
2022-07-20,2022-07-20T00:00:00Z,285216180924.1204
2022-07-21,2022-07-21T00:00:00Z,284365464122.5996
2022-07-22,2022-07-22T00:00:00Z,283694539333.5597
2022-07-23,2022-07-23T00:00:00Z,283365271685.12646
2022-07-24,2022-07-24T00:00:00Z,283240101430.37616
2022-07-25,2022-07-25T00:00:00Z,282716635248.6965
2022-07-26,2022-07-26T00:00:00Z,282238749300.9711
2022-07-27,2022-07-27T00:00:00Z,282314044494.3422
2022-07-28,2022-07-28T00:00:00Z,282509958660.5197
2022-07-29,2022-07-29T00:00:00Z,282485943269.33386
2022-07-30,2022-07-30T00:00:00Z,282463365645.788
2022-07-31,2022-07-31T00:00:00Z,282307650319.04395
2022-08-01,2022-08-01T00:00:00Z,282229529320.8336
2022-08-02,2022-08-02T00:00:00Z,282020233743.3923
2022-08-03,2022-08-03T00:00:00Z,281925270016.6632
2022-08-04,2022-08-04T00:00:00Z,281519790233.4897
2022-08-05,2022-08-05T00:00:00Z,281466043074.0102
2022-08-06,2022-08-06T00:00:00Z,281436598623.05945
2022-08-07,2022-08-07T00:00:00Z,281386045252.58966
2022-08-08,2022-08-08T00:00:00Z,281417445372.78326
2022-08-09,2022-08-09T00:00:00Z,280834437168.42615
2022-08-10,2022-08-10T00:00:00Z,281040357409.53625
2022-08-11,2022-08-11T00:00:00Z,280989377386.1039
2022-08-12,2022-08-12T00:00:00Z,281001189862.7952
2022-08-13,2022-08-13T00:00:00Z,280971072002.0156
2022-08-14,2022-08-14T00:00:00Z,280890409863.32184
2022-08-15,2022-08-15T00:00:00Z,280723400834.7903
2022-08-16,2022-08-16T00:00:00Z,280635425439.3567
2022-08-17,2022-08-17T00:00:00Z,280372216913.4631
2022-08-18,2022-08-18T00:00:00Z,280281551194.64484
2022-08-19,2022-08-19T00:00:00Z,279478264638.799
2022-08-20,2022-08-20T00:00:00Z,279324734858.66235
2022-08-21,2022-08-21T00:00:00Z,279242002371.47705
2022-08-22,2022-08-22T00:00:00Z,278924543705.9147
2022-08-23,2022-08-23T00:00:00Z,278756674444.23145
2022-08-24,2022-08-24T00:00:00Z,278574059813.7521
2022-08-25,2022-08-25T00:00:00Z,278363111319.898
2022-08-26,2022-08-26T00:00:00Z,278088322385.75415
2022-08-27,2022-08-27T00:00:00Z,277740679492.6288
2022-08-28,2022-08-28T00:00:00Z,277698908127.9668
2022-08-29,2022-08-29T00:00:00Z,277612710534.43384
2022-08-30,2022-08-30T00:00:00Z,277074045220.78564
2022-08-31,2022-08-31T00:00:00Z,276873515553.6118
2022-09-01,2022-09-01T00:00:00Z,276535565275.17584
2022-09-02,2022-09-02T00:00:00Z,276215473485.6681
2022-09-03,2022-09-03T00:00:00Z,276112131687.48505
2022-09-04,2022-09-04T00:00:00Z,276116112388.41223
2022-09-05,2022-09-05T00:00:00Z,275966571135.94977
2022-09-06,2022-09-06T00:00:00Z,275437097006.1346
2022-09-07,2022-09-07T00:00:00Z,275132318842.28107
2022-09-08,2022-09-08T00:00:00Z,274879926314.0524
2022-09-09,2022-09-09T00:00:00Z,275055773875.43445
2022-09-10,2022-09-10T00:00:00Z,275043568743.6153
2022-09-11,2022-09-11T00:00:00Z,274941885102.88153
2022-09-12,2022-09-12T00:00:00Z,274968616353.0539
2022-09-13,2022-09-13T00:00:00Z,273896780314.5556
2022-09-14,2022-09-14T00:00:00Z,273381339110.91583
2022-09-15,2022-09-15T00:00:00Z,272841705300.5281
2022-09-16,2022-09-16T00:00:00Z,272643015383.01144
2022-09-17,2022-09-17T00:00:00Z,272547513643.0856
2022-09-18,2022-09-18T00:00:00Z,272404744199.42133
2022-09-19,2022-09-19T00:00:00Z,271969169810.98672
2022-09-20,2022-09-20T00:00:00Z,271616000177.29172
2022-09-21,2022-09-21T00:00:00Z,271327031899.1967
2022-09-22,2022-09-22T00:00:00Z,271172451121.62927
2022-09-23,2022-09-23T00:00:00Z,270995069599.1768
2022-09-24,2022-09-24T00:00:00Z,270916636257.63892
2022-09-25,2022-09-25T00:00:00Z,270790304585.82663
2022-09-26,2022-09-26T00:00:00Z,270679878167.2279
2022-09-27,2022-09-27T00:00:00Z,270471592609.1316
2022-09-28,2022-09-28T00:00:00Z,270099794507.26035
2022-09-29,2022-09-29T00:00:00Z,269899972152.2619
2022-09-30,2022-09-30T00:00:00Z,269622730311.8231
2022-10-01,2022-10-01T00:00:00Z,269525766655.01376
2022-10-02,2022-10-02T00:00:00Z,269423650428.41724
2022-10-03,2022-10-03T00:00:00Z,269306537604.35724
2022-10-04,2022-10-04T00:00:00Z,269216501161.5691
2022-10-05,2022-10-05T00:00:00Z,269078301215.6824
2022-10-06,2022-10-06T00:00:00Z,268949993736.2808
2022-10-07,2022-10-07T00:00:00Z,268827389306.33
2022-10-08,2022-10-08T00:00:00Z,268537681662.11383
2022-10-09,2022-10-09T00:00:00Z,268473621903.40152
2022-10-10,2022-10-10T00:00:00Z,268270486132.7018
2022-10-11,2022-10-11T00:00:00Z,268081703092.0313
2022-10-12,2022-10-12T00:00:00Z,267602469757.8319
2022-10-13,2022-10-13T00:00:00Z,267432081571.16693
2022-10-14,2022-10-14T00:00:00Z,267318528445.41724
2022-10-15,2022-10-15T00:00:00Z,267228592315.56708
2022-10-16,2022-10-16T00:00:00Z,267136229959.74332
2022-10-17,2022-10-17T00:00:00Z,266745353869.52347
2022-10-18,2022-10-18T00:00:00Z,266964310531.82983
2022-10-19,2022-10-19T00:00:00Z,266725888275.11865
2022-10-20,2022-10-20T00:00:00Z,266566415312.20428
2022-10-21,2022-10-21T00:00:00Z,266431074119.2496
2022-10-22,2022-10-22T00:00:00Z,266141464466.7924
2022-10-23,2022-10-23T00:00:00Z,266081286558.6834
2022-10-24,2022-10-24T00:00:00Z,265983213519.7016
2022-10-25,2022-10-25T00:00:00Z,266046157441.7216
2022-10-26,2022-10-26T00:00:00Z,266192293202.99628
2022-10-27,2022-10-27T00:00:00Z,266184884215.8397
2022-10-28,2022-10-28T00:00:00Z,266086182558.5071
2022-10-29,2022-10-29T00:00:00Z,266071646138.0408
2022-10-30,2022-10-30T00:00:00Z,265945149504.37555
2022-10-31,2022-10-31T00:00:00Z,265807752830.83337
2022-11-01,2022-11-01T00:00:00Z,265664958118.8345
2022-11-02,2022-11-02T00:00:00Z,265533942955.5594
2022-11-03,2022-11-03T00:00:00Z,265440001927.4396
2022-11-04,2022-11-04T00:00:00Z,265891004669.6824
2022-11-05,2022-11-05T00:00:00Z,265884426027.9541
2022-11-06,2022-11-06T00:00:00Z,265688611221.2594
2022-11-07,2022-11-07T00:00:00Z,264600993831.12225
2022-11-08,2022-11-08T00:00:00Z,263926424441.42004
2022-11-09,2022-11-09T00:00:00Z,261951121044.10065
2022-11-10,2022-11-10T00:00:00Z,261161904216.40488
2022-11-11,2022-11-11T00:00:00Z,260471276881.9662
2022-11-12,2022-11-12T00:00:00Z,259473382435.63104
2022-11-13,2022-11-13T00:00:00Z,259190074833.7767
2022-11-14,2022-11-14T00:00:00Z,258492115907.94843
2022-11-15,2022-11-15T00:00:00Z,257753247172.3987
2022-11-16,2022-11-16T00:00:00Z,256830962956.05103
2022-11-17,2022-11-17T00:00:00Z,255163057527.81995
2022-11-18,2022-11-18T00:00:00Z,250839282182.7863
2022-11-19,2022-11-19T00:00:00Z,250594318563.00403
2022-11-20,2022-11-20T00:00:00Z,250309700660.719
2022-11-21,2022-11-21T00:00:00Z,249598439279.5889
2022-11-22,2022-11-22T00:00:00Z,249023787758.14447
2022-11-23,2022-11-23T00:00:00Z,249189763639.19275
2022-11-24,2022-11-24T00:00:00Z,248935076450.2332
2022-11-25,2022-11-25T00:00:00Z,248665338027.211
2022-11-26,2022-11-26T00:00:00Z,248404030429.9444
2022-11-27,2022-11-27T00:00:00Z,248293040891.9653
2022-11-28,2022-11-28T00:00:00Z,247740884597.77136
2022-11-29,2022-11-29T00:00:00Z,247554169322.3737
2022-11-30,2022-11-30T00:00:00Z,247322334041.27567
2022-12-01,2022-12-01T00:00:00Z,247144703397.7829
2022-12-02,2022-12-02T00:00:00Z,246861482927.3092
2022-12-03,2022-12-03T00:00:00Z,246744330288.5482
2022-12-04,2022-12-04T00:00:00Z,246518779121.9726
2022-12-05,2022-12-05T00:00:00Z,245439939460.3321
2022-12-06,2022-12-06T00:00:00Z,245068655812.9568
2022-12-07,2022-12-07T00:00:00Z,244968708008.56067
2022-12-08,2022-12-08T00:00:00Z,244759976957.46616
2022-12-09,2022-12-09T00:00:00Z,244415692677.60712
2022-12-10,2022-12-10T00:00:00Z,244388055637.41708
2022-12-11,2022-12-11T00:00:00Z,244243885260.40244
2022-12-12,2022-12-12T00:00:00Z,244119232628.96808
2022-12-13,2022-12-13T00:00:00Z,243888952656.8166
2022-12-14,2022-12-14T00:00:00Z,243574259759.20023
2022-12-15,2022-12-15T00:00:00Z,243432179359.8992
2022-12-16,2022-12-16T00:00:00Z,243225092879.57288
2022-12-17,2022-12-17T00:00:00Z,243044284908.77164
2022-12-18,2022-12-18T00:00:00Z,242953486439.4643
2022-12-19,2022-12-19T00:00:00Z,242400823034.9853
2022-12-20,2022-12-20T00:00:00Z,242277844722.80704
2022-12-21,2022-12-21T00:00:00Z,241976753715.06137
2022-12-22,2022-12-22T00:00:00Z,241813064392.76013
2022-12-23,2022-12-23T00:00:00Z,241632255100.3477
2022-12-24,2022-12-24T00:00:00Z,241525547010.84583
2022-12-25,2022-12-25T00:00:00Z,241296924288.63657
2022-12-26,2022-12-26T00:00:00Z,241223816319.53983
2022-12-27,2022-12-27T00:00:00Z,241008331119.888
2022-12-28,2022-12-28T00:00:00Z,240463348552.8909
2022-12-29,2022-12-29T00:00:00Z,240057942266.38165
2022-12-30,2022-12-30T00:00:00Z,239890374565.92712
2022-12-31,2022-12-31T00:00:00Z,239071648974.7732
2023-01-01,2023-01-01T00:00:00Z,238988773973.20715
2023-01-02,2023-01-02T00:00:00Z,238939175061.26147
2023-01-03,2023-01-03T00:00:00Z,238749639698.374
2023-01-04,2023-01-04T00:00:00Z,238510937170.0632
2023-01-05,2023-01-05T00:00:00Z,238356273824.35507
2023-01-06,2023-01-06T00:00:00Z,238115292506.5262
2023-01-07,2023-01-07T00:00:00Z,238006718281.5529
2023-01-08,2023-01-08T00:00:00Z,237945616041.0937
2023-01-09,2023-01-09T00:00:00Z,237904387341.90805
2023-01-10,2023-01-10T00:00:00Z,237678609799.3876
2023-01-11,2023-01-11T00:00:00Z,237338615453.21652
2023-01-12,2023-01-12T00:00:00Z,237473460924.3952
2023-01-13,2023-01-13T00:00:00Z,237644141612.91245
2023-01-14,2023-01-14T00:00:00Z,237883463481.93405
2023-01-15,2023-01-15T00:00:00Z,237916182607.6021
2023-01-16,2023-01-16T00:00:00Z,238057901081.6766
2023-01-17,2023-01-17T00:00:00Z,238272059551.33185
2023-01-18,2023-01-18T00:00:00Z,238245939872.799
2023-01-19,2023-01-19T00:00:00Z,238094424776.0633
2023-01-20,2023-01-20T00:00:00Z,238229591271.3592
2023-01-21,2023-01-21T00:00:00Z,238446034671.35745
2023-01-22,2023-01-22T00:00:00Z,238545124556.04263
2023-01-23,2023-01-23T00:00:00Z,238603908685.7004
2023-01-24,2023-01-24T00:00:00Z,238682080830.8543
2023-01-25,2023-01-25T00:00:00Z,238754780425.3074
2023-01-26,2023-01-26T00:00:00Z,238546352339.36984
2023-01-27,2023-01-27T00:00:00Z,238283974845.90524
2023-01-28,2023-01-28T00:00:00Z,238310461656.5883
2023-01-29,2023-01-29T00:00:00Z,238388088849.25217
2023-01-30,2023-01-30T00:00:00Z,238429131960.53012
2023-01-31,2023-01-31T00:00:00Z,238502404114.7593
2023-02-01,2023-02-01T00:00:00Z,238827619738.75272
2023-02-02,2023-02-02T00:00:00Z,238956717501.4351
2023-02-03,2023-02-03T00:00:00Z,239016605257.55588
2023-02-04,2023-02-04T00:00:00Z,239117925575.33844
2023-02-05,2023-02-05T00:00:00Z,239085150088.3207
2023-02-06,2023-02-06T00:00:00Z,239084909086.9041
2023-02-07,2023-02-07T00:00:00Z,239079032703.71896
2023-02-08,2023-02-08T00:00:00Z,239109661444.99292
2023-02-09,2023-02-09T00:00:00Z,239062119040.9972
2023-02-10,2023-02-10T00:00:00Z,238866077719.30017
2023-02-11,2023-02-11T00:00:00Z,238806965298.52075
2023-02-12,2023-02-12T00:00:00Z,238751672436.7582
2023-02-13,2023-02-13T00:00:00Z,238643897188.8441
2023-02-14,2023-02-14T00:00:00Z,238603593050.6381
2023-02-15,2023-02-15T00:00:00Z,238724053043.3697
2023-02-16,2023-02-16T00:00:00Z,239061113008.6617
2023-02-17,2023-02-17T00:00:00Z,239108525912.83987
2023-02-18,2023-02-18T00:00:00Z,239146956130.5434
2023-02-19,2023-02-19T00:00:00Z,239172951713.98828
2023-02-20,2023-02-20T00:00:00Z,239225131270.9369
2023-02-21,2023-02-21T00:00:00Z,239253110734.3857
2023-02-22,2023-02-22T00:00:00Z,239112690816.6564
2023-02-23,2023-02-23T00:00:00Z,239171757480.81256
2023-02-24,2023-02-24T00:00:00Z,239084659997.32617
2023-02-25,2023-02-25T00:00:00Z,238959041547.91937
2023-02-26,2023-02-26T00:00:00Z,238943985617.5164
2023-02-27,2023-02-27T00:00:00Z,238973865989.13968
2023-02-28,2023-02-28T00:00:00Z,238602771604.3496
2023-03-01,2023-03-01T00:00:00Z,238397300987.3384
2023-03-02,2023-03-02T00:00:00Z,238307040965.4929
