date,Active Receiving Addresses
2020-09-07,672722
2020-09-08,693543
2020-09-09,681428
2020-09-10,745319
2020-09-11,677215
2020-09-12,604533
2020-09-13,540351
2020-09-14,726089
2020-09-15,718787
2020-09-16,747114
2020-09-17,740029
2020-09-18,687638
2020-09-19,624125
2020-09-20,535690
2020-09-21,644695
2020-09-22,678667
2020-09-23,733590
2020-09-24,684218
2020-09-25,741028
2020-09-26,591273
2020-09-27,538621
2020-09-28,629198
2020-09-29,735650
2020-09-30,748142
2020-10-01,679936
2020-10-02,689076
2020-10-03,642826
2020-10-04,562151
2020-10-05,635096
2020-10-06,692891
2020-10-07,762635
2020-10-08,698983
2020-10-09,714647
2020-10-10,631185
2020-10-11,541482
2020-10-12,658072
2020-10-13,732250
2020-10-14,680469
2020-10-15,743080
2020-10-16,712316
2020-10-17,586740
2020-10-18,512487
2020-10-19,679145
2020-10-20,713766
2020-10-21,687151
2020-10-22,753891
2020-10-23,712517
2020-10-24,657726
2020-10-25,547379
2020-10-26,579939
2020-10-27,600337
2020-10-28,615000
2020-10-29,652777
2020-10-30,635997
2020-10-31,613906
2020-11-01,592196
2020-11-02,543347
2020-11-03,727413
2020-11-04,707246
2020-11-05,729209
2020-11-06,756129
2020-11-07,608745
2020-11-08,555484
2020-11-09,713630
2020-11-10,684891
2020-11-11,713747
2020-11-12,721180
2020-11-13,685725
2020-11-14,613374
2020-11-15,555375
2020-11-16,681272
2020-11-17,770689
2020-11-18,807704
2020-11-19,717379
2020-11-20,772331
2020-11-21,663958
2020-11-22,587236
2020-11-23,671933
2020-11-24,756416
2020-11-25,812698
2020-11-26,736611
2020-11-27,719239
2020-11-28,644208
2020-11-29,589010
2020-11-30,623558
2020-12-01,841580
2020-12-02,756977
2020-12-03,777650
2020-12-04,729983
2020-12-05,642981
2020-12-06,582070
2020-12-07,673280
2020-12-08,737195
2020-12-09,748571
2020-12-10,713603
2020-12-11,711686
2020-12-12,654892
2020-12-13,611915
2020-12-14,696658
2020-12-15,722550
2020-12-16,751161
2020-12-17,754491
2020-12-18,851928
2020-12-19,756108
2020-12-20,638818
2020-12-21,649847
2020-12-22,738841
2020-12-23,782735
2020-12-24,639279
2020-12-25,662979
2020-12-26,627842
2020-12-27,696530
2020-12-28,717074
2020-12-29,775918
2020-12-30,807268
2020-12-31,809870
2021-01-01,609741
2021-01-02,711718
2021-01-03,812748
2021-01-04,851667
2021-01-05,845342
2021-01-06,924852
2021-01-07,940646
2021-01-08,883787
2021-01-09,760178
2021-01-10,768366
2021-01-11,801284
2021-01-12,796456
2021-01-13,772595
2021-01-14,802109
2021-01-15,808282
2021-01-16,733397
2021-01-17,642741
2021-01-18,720227
2021-01-19,757919
2021-01-20,755823
2021-01-21,736587
2021-01-22,774488
2021-01-23,719378
2021-01-24,608848
2021-01-25,732866
2021-01-26,768537
2021-01-27,787548
2021-01-28,767141
2021-01-29,888959
2021-01-30,756021
2021-01-31,702062
2021-02-01,715865
2021-02-02,874167
2021-02-03,836451
2021-02-04,895625
2021-02-05,856299
2021-02-06,795080
2021-02-07,718597
2021-02-08,822970
2021-02-09,903882
2021-02-10,861425
2021-02-11,796145
2021-02-12,857245
2021-02-13,788029
2021-02-14,689548
2021-02-15,778850
2021-02-16,745458
2021-02-17,829225
2021-02-18,820202
2021-02-19,884318
2021-02-20,830093
2021-02-21,680894
2021-02-22,761942
2021-02-23,796657
2021-02-24,874170
2021-02-25,830543
2021-02-26,817081
2021-02-27,775778
2021-02-28,629975
2021-03-01,748048
2021-03-02,810034
2021-03-03,840643
2021-03-04,752766
2021-03-05,806403
2021-03-06,677321
2021-03-07,654592
2021-03-08,723520
2021-03-09,782611
2021-03-10,833196
2021-03-11,766596
2021-03-12,818833
2021-03-13,739315
2021-03-14,736010
2021-03-15,782965
2021-03-16,822883
2021-03-17,808121
2021-03-18,885638
2021-03-19,833390
2021-03-20,742018
2021-03-21,612850
2021-03-22,781911
2021-03-23,810264
2021-03-24,780465
2021-03-25,847861
2021-03-26,790549
2021-03-27,722994
2021-03-28,629196
2021-03-29,776764
2021-03-30,826467
2021-03-31,900659
2021-04-01,814592
2021-04-02,795715
2021-04-03,704292
2021-04-04,618867
2021-04-05,763701
2021-04-06,841582
2021-04-07,860996
2021-04-08,761642
2021-04-09,853582
2021-04-10,762966
2021-04-11,653735
2021-04-12,762818
2021-04-13,839657
2021-04-14,854551
2021-04-15,952399
2021-04-16,733665
2021-04-17,611195
2021-04-18,754057
2021-04-19,674743
2021-04-20,829988
2021-04-21,719497
2021-04-22,757845
2021-04-23,794321
2021-04-24,695219
2021-04-25,585805
2021-04-26,677983
2021-04-27,748384
2021-04-28,728619
2021-04-29,703519
2021-04-30,738107
2021-05-01,677782
2021-05-02,587261
2021-05-03,746179
2021-05-04,772211
2021-05-05,808211
2021-05-06,843432
2021-05-07,804455
2021-05-08,744144
2021-05-09,690260
2021-05-10,824738
2021-05-11,854633
2021-05-12,852846
2021-05-13,806882
2021-05-14,752357
2021-05-15,646913
2021-05-16,604356
2021-05-17,684280
2021-05-18,619245
2021-05-19,734819
2021-05-20,694785
2021-05-21,695821
2021-05-22,603591
2021-05-23,555525
2021-05-24,643230
2021-05-25,640518
2021-05-26,641585
2021-05-27,602300
2021-05-28,616438
2021-05-29,537305
2021-05-30,476087
2021-05-31,599310
2021-06-01,615008
2021-06-02,663854
2021-06-03,692528
2021-06-04,632737
2021-06-05,537841
2021-06-06,467664
2021-06-07,615285
2021-06-08,656194
2021-06-09,581778
2021-06-10,679751
2021-06-11,616008
2021-06-12,584530
2021-06-13,480483
2021-06-14,624701
2021-06-15,677281
2021-06-16,651530
2021-06-17,601893
2021-06-18,567040
2021-06-19,489074
2021-06-20,441203
2021-06-21,549344
2021-06-22,550947
2021-06-23,598497
2021-06-24,594997
2021-06-25,564090
2021-06-26,490111
2021-06-27,371336
2021-06-28,587752
2021-06-29,566352
2021-06-30,559319
2021-07-01,617645
2021-07-02,532455
2021-07-03,583139
2021-07-04,467447
2021-07-05,547745
2021-07-06,579828
2021-07-07,568382
2021-07-08,580443
2021-07-09,569425
2021-07-10,485811
2021-07-11,436976
2021-07-12,560836
2021-07-13,542418
2021-07-14,564765
2021-07-15,572808
2021-07-16,552764
2021-07-17,458825
2021-07-18,422215
2021-07-19,552687
2021-07-20,571832
2021-07-21,571524
2021-07-22,571381
2021-07-23,581891
2021-07-24,497266
2021-07-25,440909
2021-07-26,644451
2021-07-27,600732
2021-07-28,605432
2021-07-29,620899
2021-07-30,629904
2021-07-31,532146
2021-08-01,474429
2021-08-02,583877
2021-08-03,593856
2021-08-04,587150
2021-08-05,614596
2021-08-06,636513
2021-08-07,529224
2021-08-08,483008
2021-08-09,611237
2021-08-10,626462
2021-08-11,631033
2021-08-12,605994
2021-08-13,639603
2021-08-14,520082
2021-08-15,474650
2021-08-16,628864
2021-08-17,618951
2021-08-18,604475
2021-08-19,613144
2021-08-20,676860
2021-08-21,555439
2021-08-22,474284
2021-08-23,648968
2021-08-24,637989
2021-08-25,636571
2021-08-26,625162
2021-08-27,619419
2021-08-28,538075
2021-08-29,474724
2021-08-30,591562
2021-08-31,656404
2021-09-01,682572
2021-09-02,714189
2021-09-03,686584
2021-09-04,574762
2021-09-05,506793
2021-09-06,627031
2021-09-07,662889
2021-09-08,653913
2021-09-09,691294
2021-09-10,640479
2021-09-11,552540
2021-09-12,495881
2021-09-13,609054
2021-09-14,646623
2021-09-15,654105
2021-09-16,673153
2021-09-17,652616
2021-09-18,561885
2021-09-19,501588
2021-09-20,645702
2021-09-21,596756
2021-09-22,645906
2021-09-23,642779
2021-09-24,679051
2021-09-25,536445
2021-09-26,494521
2021-09-27,613356
2021-09-28,620882
2021-09-29,589290
2021-09-30,706781
2021-10-01,697462
2021-10-02,631516
2021-10-03,553288
2021-10-04,650146
2021-10-05,729205
2021-10-06,657761
2021-10-07,784207
2021-10-08,689827
2021-10-09,620325
2021-10-10,536920
2021-10-11,676716
2021-10-12,673691
2021-10-13,677363
2021-10-14,690608
2021-10-15,744876
2021-10-16,674052
2021-10-17,559553
2021-10-18,693853
2021-10-19,743722
2021-10-20,713131
2021-10-21,765418
2021-10-22,693343
2021-10-23,597149
2021-10-24,555011
2021-10-25,704211
2021-10-26,715961
2021-10-27,715896
2021-10-28,749987
2021-10-29,758222
2021-10-30,666784
2021-10-31,574331
2021-11-01,732137
2021-11-02,736322
2021-11-03,724161
2021-11-04,729211
2021-11-05,721344
2021-11-06,623132
2021-11-07,592030
2021-11-08,707132
2021-11-09,796760
2021-11-10,743433
2021-11-11,724256
2021-11-12,697222
2021-11-13,628055
2021-11-14,582656
2021-11-15,708983
2021-11-16,740854
2021-11-17,708749
2021-11-18,725039
2021-11-19,713232
2021-11-20,634476
2021-11-21,586244
2021-11-22,676497
2021-11-23,700980
2021-11-24,737127
2021-11-25,741191
2021-11-26,742062
2021-11-27,619447
2021-11-28,560848
2021-11-29,727602
2021-11-30,737748
2021-12-01,727389
2021-12-02,781407
2021-12-03,738782
2021-12-04,697304
2021-12-05,588192
2021-12-06,701606
2021-12-07,725397
2021-12-08,660472
2021-12-09,707417
2021-12-10,716401
2021-12-11,599431
2021-12-12,567547
2021-12-13,690498
2021-12-14,684544
2021-12-15,707669
2021-12-16,664469
2021-12-17,660777
2021-12-18,616823
2021-12-19,557927
2021-12-20,678684
2021-12-21,747680
2021-12-22,719310
2021-12-23,744110
2021-12-24,678680
2021-12-25,580945
2021-12-26,574434
2021-12-27,674101
2021-12-28,729397
2021-12-29,741037
2021-12-30,679405
2021-12-31,703426
2022-01-01,512165
2022-01-02,534898
2022-01-03,630945
2022-01-04,680578
2022-01-05,698026
2022-01-06,690177
2022-01-07,667952
2022-01-08,591031
2022-01-09,568155
2022-01-10,672284
2022-01-11,694491
2022-01-12,679936
2022-01-13,695936
2022-01-14,688891
2022-01-15,619289
2022-01-16,569889
2022-01-17,638963
2022-01-18,654467
2022-01-19,663487
2022-01-20,683615
2022-01-21,721410
2022-01-22,662426
2022-01-23,554369
2022-01-24,668867
2022-01-25,653709
2022-01-26,648528
2022-01-27,648639
2022-01-28,680614
2022-01-29,595251
2022-01-30,553271
2022-01-31,671377
2022-02-01,687799
2022-02-02,680038
2022-02-03,664890
2022-02-04,651827
2022-02-05,673276
2022-02-06,569082
2022-02-07,660813
2022-02-08,685343
2022-02-09,663403
2022-02-10,673766
2022-02-11,665016
2022-02-12,604065
2022-02-13,590586
2022-02-14,630520
2022-02-15,680565
2022-02-16,677848
2022-02-17,665482
2022-02-18,672634
2022-02-19,573779
2022-02-20,549226
2022-02-21,615735
2022-02-22,647338
2022-02-23,622767
2022-02-24,676707
2022-02-25,687529
2022-02-26,582427
2022-02-27,583432
2022-02-28,702535
2022-03-01,722954
2022-03-02,731712
2022-03-03,701321
2022-03-04,675286
2022-03-05,595067
2022-03-06,555523
2022-03-07,648382
2022-03-08,659288
2022-03-09,702391
2022-03-10,687108
2022-03-11,659173
2022-03-12,592306
2022-03-13,554595
2022-03-14,658448
2022-03-15,679268
2022-03-16,721438
2022-03-17,743459
2022-03-18,700319
2022-03-19,638786
2022-03-20,572131
2022-03-21,663759
2022-03-22,681242
2022-03-23,671809
2022-03-24,677199
2022-03-25,753139
2022-03-26,612117
2022-03-27,590012
2022-03-28,720784
2022-03-29,706948
2022-03-30,662896
2022-03-31,711582
2022-04-01,739043
2022-04-02,661098
2022-04-03,586234
2022-04-04,691565
2022-04-05,693175
2022-04-06,666192
2022-04-07,677749
2022-04-08,685869
2022-04-09,597723
2022-04-10,551639
2022-04-11,685016
2022-04-12,683473
2022-04-13,682121
2022-04-14,673635
2022-04-15,666903
2022-04-16,600436
2022-04-17,557511
2022-04-18,631423
2022-04-19,697215
2022-04-20,704051
2022-04-21,710703
2022-04-22,671516
2022-04-23,614018
2022-04-24,581691
2022-04-25,680148
2022-04-26,689401
2022-04-27,697087
2022-04-28,697170
2022-04-29,729089
2022-04-30,684343
2022-05-01,625581
2022-05-02,687128
2022-05-03,692383
2022-05-04,615069
2022-05-05,778558
2022-05-06,723803
2022-05-07,609707
2022-05-08,597397
2022-05-09,705475
2022-05-10,714641
2022-05-11,694933
2022-05-12,730541
2022-05-13,727919
2022-05-14,725056
2022-05-15,599879
2022-05-16,663844
2022-05-17,683835
2022-05-18,646398
2022-05-19,662059
2022-05-20,668703
2022-05-21,579323
2022-05-22,535914
2022-05-23,638942
2022-05-24,600125
2022-05-25,700364
2022-05-26,653430
2022-05-27,688605
2022-05-28,576374
2022-05-29,530392
2022-05-30,644757
2022-05-31,685668
2022-06-01,683389
2022-06-02,664480
2022-06-03,678078
2022-06-04,569257
2022-06-05,538102
2022-06-06,652091
2022-06-07,648422
2022-06-08,656425
2022-06-09,661984
2022-06-10,669874
2022-06-11,589563
2022-06-12,557765
2022-06-13,708404
2022-06-14,717329
2022-06-15,732674
2022-06-16,662243
2022-06-17,663852
2022-06-18,654452
2022-06-19,548993
2022-06-20,606024
2022-06-21,647741
2022-06-22,639707
2022-06-23,634008
2022-06-24,650195
2022-06-25,557805
2022-06-26,528303
2022-06-27,622015
2022-06-28,624255
2022-06-29,654972
2022-06-30,699423
2022-07-01,714105
2022-07-02,614263
2022-07-03,548216
2022-07-04,610238
2022-07-05,616373
2022-07-06,688003
2022-07-07,691693
2022-07-08,682228
2022-07-09,576299
2022-07-10,523396
2022-07-11,590276
2022-07-12,657709
2022-07-13,597188
2022-07-14,686015
2022-07-15,661225
2022-07-16,577994
2022-07-17,519813
2022-07-18,612052
2022-07-19,682681
2022-07-20,642263
2022-07-21,686348
2022-07-22,650699
2022-07-23,572781
2022-07-24,531274
2022-07-25,629332
2022-07-26,655712
2022-07-27,644202
2022-07-28,697043
2022-07-29,708286
2022-07-30,601653
2022-07-31,561061
2022-08-01,635514
2022-08-02,663617
2022-08-03,693110
2022-08-04,695587
2022-08-05,687452
2022-08-06,610920
2022-08-07,522097
2022-08-08,652561
2022-08-09,646067
2022-08-10,663525
2022-08-11,725160
2022-08-12,703351
2022-08-13,613827
2022-08-14,551226
2022-08-15,620548
2022-08-16,677753
2022-08-17,648666
2022-08-18,685943
2022-08-19,736412
2022-08-20,597280
2022-08-21,549273
2022-08-22,629065
2022-08-23,641156
2022-08-24,649423
2022-08-25,656813
2022-08-26,686065
2022-08-27,605136
2022-08-28,547812
2022-08-29,641518
2022-08-30,660185
2022-08-31,652024
2022-09-01,685470
2022-09-02,710795
2022-09-03,641543
2022-09-04,541550
2022-09-05,628778
2022-09-06,657801
2022-09-07,676268
2022-09-08,685585
2022-09-09,753495
2022-09-10,646243
2022-09-11,607210
2022-09-12,665433
2022-09-13,663533
2022-09-14,687677
2022-09-15,700541
2022-09-16,706583
2022-09-17,641849
2022-09-18,556585
2022-09-19,631550
2022-09-20,650216
2022-09-21,632628
2022-09-22,614764
2022-09-23,689911
2022-09-24,588379
2022-09-25,574042
2022-09-26,614443
2022-09-27,648687
2022-09-28,620277
2022-09-29,652330
2022-09-30,717766
2022-10-01,627920
2022-10-02,570659
2022-10-03,656248
2022-10-04,655497
2022-10-05,644574
2022-10-06,677806
2022-10-07,675019
2022-10-08,610658
2022-10-09,553875
2022-10-10,619736
2022-10-11,635326
2022-10-12,646011
2022-10-13,691494
2022-10-14,694651
2022-10-15,612383
2022-10-16,558958
2022-10-17,613664
2022-10-18,615421
2022-10-19,612817
2022-10-20,633564
2022-10-21,671095
2022-10-22,598601
2022-10-23,582387
2022-10-24,629955
2022-10-25,601640
2022-10-26,683287
2022-10-27,648375
2022-10-28,679271
2022-10-29,668014
2022-10-30,594614
2022-10-31,667603
2022-11-01,666432
2022-11-02,630447
2022-11-03,716451
2022-11-04,689472
2022-11-05,648448
2022-11-06,577351
2022-11-07,643248
2022-11-08,719343
2022-11-09,754047
2022-11-10,774951
2022-11-11,747389
2022-11-12,677658
2022-11-13,656300
2022-11-14,661607
2022-11-15,703650
2022-11-16,670367
2022-11-17,636475
2022-11-18,697979
2022-11-19,647858
2022-11-20,595848
2022-11-21,661241
2022-11-22,623465
2022-11-23,696593
2022-11-24,642878
2022-11-25,640024
2022-11-26,598251
2022-11-27,568803
2022-11-28,630870
2022-11-29,658833
2022-11-30,656190
2022-12-01,704330
2022-12-02,686682
2022-12-03,650866
2022-12-04,570352
2022-12-05,654956
2022-12-06,637829
2022-12-07,652152
2022-12-08,646102
2022-12-09,662394
2022-12-10,617465
2022-12-11,570685
2022-12-12,639545
2022-12-13,710698
2022-12-14,674034
2022-12-15,691809
2022-12-16,675750
2022-12-17,675944
2022-12-18,559613
2022-12-19,625833
2022-12-20,653844
2022-12-21,653083
2022-12-22,665470
2022-12-23,680291
2022-12-24,562538
2022-12-25,522317
2022-12-26,548977
2022-12-27,593341
2022-12-28,661243
2022-12-29,668343
2022-12-30,726258
2022-12-31,619012
2023-01-01,509347
2023-01-02,575250
2023-01-03,645605
2023-01-04,652890
2023-01-05,682144
2023-01-06,686052
2023-01-07,603898
2023-01-08,565605
2023-01-09,662934
2023-01-10,695678
2023-01-11,661297
2023-01-12,717818
2023-01-13,743547
2023-01-14,725865
2023-01-15,605147
2023-01-16,677373
2023-01-17,680269
2023-01-18,681776
2023-01-19,684955
2023-01-20,702090
2023-01-21,676483
2023-01-22,610256
2023-01-23,651871
2023-01-24,660533
2023-01-25,687872
2023-01-26,669515
2023-01-27,699475
2023-01-28,637947
2023-01-29,616710
2023-01-30,667291
2023-01-31,709471
2023-02-01,745940
2023-02-02,752279
2023-02-03,738220
2023-02-04,691186
2023-02-05,594761
2023-02-06,663804
2023-02-07,688411
2023-02-08,682932
2023-02-09,783761
2023-02-10,700886
2023-02-11,642818
2023-02-12,629847
2023-02-13,666951
2023-02-14,675710
2023-02-15,723559
2023-02-16,759240
2023-02-17,716527
2023-02-18,656596
2023-02-19,569902
2023-02-20,615993
2023-02-21,655037
2023-02-22,660518
2023-02-23,693294
2023-02-24,695837
2023-02-25,626619
2023-02-26,628585
2023-02-27,644973
2023-02-28,731800
2023-03-01,826899
2023-03-02,726396
2023-03-03,807501
2023-03-04,679043
2023-03-05,630287
2023-03-06,671845
2023-03-07,771873
2023-03-08,656389
2023-03-09,700994
2023-03-10,762124
2023-03-11,721651
2023-03-12,621370
2023-03-13,725575
2023-03-14,728905
2023-03-15,750415
2023-03-16,687663
2023-03-17,769062
2023-03-18,691887
2023-03-19,619559
2023-03-20,725673
2023-03-21,709002
2023-03-22,688699
2023-03-23,677902
2023-03-24,684861
2023-03-25,661234
2023-03-26,595323
2023-03-27,669117
2023-03-28,685011
2023-03-29,728753
2023-03-30,729104
2023-03-31,740865
2023-04-01,721988
2023-04-02,667268
2023-04-03,687751
2023-04-04,822786
2023-04-05,738163
2023-04-06,779204
2023-04-07,751241
2023-04-08,667040
2023-04-09,575218
2023-04-10,634616
2023-04-11,795453
2023-04-12,715647
2023-04-13,721686
2023-04-14,730729
2023-04-15,645582
2023-04-16,560462
2023-04-17,666986
2023-04-18,682031
2023-04-19,680484
2023-04-20,677089
2023-04-21,773234
2023-04-22,655439
2023-04-23,605332
2023-04-24,634980
2023-04-25,664102
2023-04-26,668890
2023-04-27,673310
2023-04-28,725927
2023-04-29,629125
2023-04-30,612850
2023-05-01,697789
2023-05-02,620728
2023-05-03,729028
2023-05-04,680290
2023-05-05,652167
2023-05-06,619828
2023-05-07,482096
2023-05-08,552357
2023-05-09,586580
2023-05-10,686948
2023-05-11,601736
2023-05-12,611272
2023-05-13,564385
2023-05-14,575559
2023-05-15,584566
2023-05-16,627160
2023-05-17,633249
2023-05-18,612009
2023-05-19,678878
2023-05-20,564115
2023-05-21,546314
2023-05-22,609300
2023-05-23,641603
2023-05-24,623812
2023-05-25,691988
2023-05-26,740564
2023-05-27,678009
2023-05-28,648936
2023-05-29,669274
2023-05-30,718842
2023-05-31,713677
2023-06-01,681618
2023-06-02,727981
2023-06-03,644107
2023-06-04,595041
2023-06-05,611012
2023-06-06,763924
2023-06-07,735554
2023-06-08,683273
2023-06-09,679088
2023-06-10,647876
2023-06-11,564980
2023-06-12,618383
2023-06-13,683166
2023-06-14,633444
2023-06-15,689343
2023-06-16,765503
2023-06-17,663689
2023-06-18,662129
2023-06-19,614554
2023-06-20,746795
2023-06-21,693272
2023-06-22,722895
2023-06-23,707755
2023-06-24,684656
2023-06-25,657373
2023-06-26,693438
2023-06-27,709183
2023-06-28,628202
2023-06-29,727051
2023-06-30,755303
2023-07-01,622945
2023-07-02,536335
2023-07-03,658401
2023-07-04,637275
2023-07-05,727325
2023-07-06,710169
2023-07-07,774265
2023-07-08,696601
2023-07-09,733218
2023-07-10,679809
2023-07-11,687546
2023-07-12,753036
2023-07-13,679360
2023-07-14,760472
2023-07-15,732624
2023-07-16,733255
2023-07-17,704213
2023-07-18,775534
2023-07-19,745244
2023-07-20,685434
2023-07-21,657931
2023-07-22,556674
2023-07-23,692315
2023-07-24,704575
2023-07-25,735143
2023-07-26,737785
2023-07-27,714291
2023-07-28,720924
2023-07-29,695020
2023-07-30,801197
2023-07-31,677414
2023-08-01,734851
2023-08-02,699208
2023-08-03,716864
2023-08-04,642185
2023-08-05,730027
2023-08-06,772103
2023-08-07,676426
2023-08-08,616783
2023-08-09,735854
2023-08-10,711384
2023-08-11,734050
2023-08-12,703230
2023-08-13,650462
2023-08-14,724283
2023-08-15,786199
2023-08-16,669840
2023-08-17,769352
2023-08-18,783990
2023-08-19,628384
2023-08-20,691468
2023-08-21,739351
2023-08-22,633790
2023-08-23,652077
2023-08-24,660296
2023-08-25,707167
2023-08-26,748081
2023-08-27,606282
2023-08-28,637236
2023-08-29,768088
2023-08-30,665559
2023-08-31,742275
2023-09-01,770128
2023-09-02,774561
2023-09-03,696456
2023-09-04,730289
2023-09-05,754020
2023-09-06,757300
2023-09-07,785194
2023-09-08,694299
2023-09-09,927838
2023-09-10,847104
2023-09-11,719984
2023-09-12,785001
2023-09-13,802463
2023-09-14,875329
2023-09-15,1017584
2023-09-16,876331
2023-09-17,854630
2023-09-18,852630
2023-09-19,741936
2023-09-20,823637
2023-09-21,763205
2023-09-22,757795
2023-09-23,882789
2023-09-24,686301
2023-09-25,636451
2023-09-26,625342
2023-09-27,621658
2023-09-28,640270
2023-09-29,714171
2023-09-30,625879
2023-10-01,614000
2023-10-02,692895
2023-10-03,676575
2023-10-04,639006
2023-10-05,687815
2023-10-06,679213
2023-10-07,597064
2023-10-08,558356
2023-10-09,599502
2023-10-10,629841
2023-10-11,607136
2023-10-12,624940
2023-10-13,662971
2023-10-14,613569
2023-10-15,571474
2023-10-16,652983
2023-10-17,646052
2023-10-18,614038
2023-10-19,649834
2023-10-20,705311
2023-10-21,640627
2023-10-22,577867
2023-10-23,660889
2023-10-24,755237
2023-10-25,812899
2023-10-26,778778
2023-10-27,801293
2023-10-28,819657
2023-10-29,673028
2023-10-30,779640
2023-10-31,782651
2023-11-01,796380
2023-11-02,807159
2023-11-03,789603
2023-11-04,957846
2023-11-05,891779
2023-11-06,725197
2023-11-07,737865
2023-11-08,837418
2023-11-09,832829
2023-11-10,849048
2023-11-11,894625
2023-11-12,881351
2023-11-13,671295
2023-11-14,745771
2023-11-15,771303
2023-11-16,813980
2023-11-17,761139
2023-11-18,748673
2023-11-19,807327
2023-11-20,805056
2023-11-21,780113
2023-11-22,778284
2023-11-23,771467
2023-11-24,842166
2023-11-25,861536
2023-11-26,818166
2023-11-27,759751
2023-11-28,714168
2023-11-29,647070
2023-11-30,702171
2023-12-01,844651
2023-12-02,689917
2023-12-03,777308
2023-12-04,764261
2023-12-05,674675
2023-12-06,647538
2023-12-07,650462
2023-12-08,688127
2023-12-09,758111
2023-12-10,674085
2023-12-11,695449
2023-12-12,696769
2023-12-13,628185
2023-12-14,580641
2023-12-15,724988
2023-12-16,644067
2023-12-17,576920
2023-12-18,725790
2023-12-19,688152
2023-12-20,662009
2023-12-21,700774
2023-12-22,775273
2023-12-23,691068
2023-12-24,752790
2023-12-25,574579
2023-12-26,586252
2023-12-27,650201
2023-12-28,596236
2023-12-29,706364
2023-12-30,601676
2023-12-31,691434
2024-01-01,627973
2024-01-02,558210
2024-01-03,683621
2024-01-04,683885
2024-01-05,688802
2024-01-06,582677
2024-01-07,516539
2024-01-08,557748
2024-01-09,631503
2024-01-10,611222
2024-01-11,666460
2024-01-12,597718
2024-01-13,716048
2024-01-14,616975
2024-01-15,569271
2024-01-16,576269
2024-01-17,649569
2024-01-18,682749
2024-01-19,631151
2024-01-20,662065
2024-01-21,624961
2024-01-22,623930
2024-01-23,602620
2024-01-24,569970
2024-01-25,576196
2024-01-26,688439
2024-01-27,722837
2024-01-28,734478
2024-01-29,700163
2024-01-30,691196
2024-01-31,625390
2024-02-01,681846
2024-02-02,693527
2024-02-03,669090
2024-02-04,541160
2024-02-05,527346
2024-02-06,524036
2024-02-07,642476
2024-02-08,547891
2024-02-09,617553
2024-02-10,638324
2024-02-11,562243
2024-02-12,650233
2024-02-13,591087
2024-02-14,587604
2024-02-15,615212
2024-02-16,620927
2024-02-17,592203
2024-02-18,564733
2024-02-19,620049
2024-02-20,641408
2024-02-21,638286
2024-02-22,644992
2024-02-23,682539
2024-02-24,594914
2024-02-25,615279
2024-02-26,623331
2024-02-27,675976
2024-02-28,765494
2024-02-29,776369
2024-03-01,775330
2024-03-02,625633
2024-03-03,636067
2024-03-04,667810
2024-03-05,776502
2024-03-06,688354
2024-03-07,718395
2024-03-08,721899
2024-03-09,640753
2024-03-10,635567
2024-03-11,687855
2024-03-12,681360
2024-03-13,713575
2024-03-14,669513
2024-03-15,751678
2024-03-16,626717
2024-03-17,603178
2024-03-18,678654
2024-03-19,757131
2024-03-20,640792
2024-03-21,612644
2024-03-22,679808
2024-03-23,623339
2024-03-24,567236
2024-03-25,624135
2024-03-26,649544
2024-03-27,647342
2024-03-28,697054
2024-03-29,660180
2024-03-30,616650
2024-03-31,547184
2024-04-01,649771
2024-04-02,686193
2024-04-03,715087
2024-04-04,656247
2024-04-05,644626
2024-04-06,674591
2024-04-07,654108
2024-04-08,686525
2024-04-09,684696
2024-04-10,704584
2024-04-11,632397
2024-04-12,684449
2024-04-13,684438
2024-04-14,666749
2024-04-15,666911
2024-04-16,744304
2024-04-17,662431
2024-04-18,671567
2024-04-19,727783
2024-04-20,455720
2024-04-21,485305
2024-04-22,535193
2024-04-23,442002
2024-04-24,633021
2024-04-25,626022
2024-04-26,673349
2024-04-27,675310
2024-04-28,511065
2024-04-29,605073
2024-04-30,636784
2024-05-01,590145
2024-05-02,530140
2024-05-03,538697
2024-05-04,477440
2024-05-05,431886
2024-05-06,471403
2024-05-07,497422
2024-05-08,515883
2024-05-09,514878
2024-05-10,476541
2024-05-11,447936
2024-05-12,379139
2024-05-13,467545
2024-05-14,459710
2024-05-15,520795
2024-05-16,495788
2024-05-17,517755
2024-05-18,436536
2024-05-19,407512
2024-05-20,483499
2024-05-21,509988
2024-05-22,492726
2024-05-23,534451
2024-05-24,484971
2024-05-25,471285
2024-05-26,405452
2024-05-27,433158
2024-05-28,450254
2024-05-29,450480
2024-05-30,501312
2024-05-31,538269
2024-06-01,451534
2024-06-02,395058
2024-06-03,484537
2024-06-04,495155
2024-06-05,462843
2024-06-06,478061
2024-06-07,469608
2024-06-08,601510
2024-06-09,489256
2024-06-10,477419
2024-06-11,497436
2024-06-12,488942
2024-06-13,471979
2024-06-14,478942
2024-06-15,428145
2024-06-16,413203
2024-06-17,438234
2024-06-18,487436
2024-06-19,462636
2024-06-20,467000
2024-06-21,515898
2024-06-22,458361
2024-06-23,359977
2024-06-24,458693
2024-06-25,442945
2024-06-26,479700
2024-06-27,502822
2024-06-28,563939
2024-06-29,504366
2024-06-30,469760
2024-07-01,653107
2024-07-02,513847
2024-07-03,506467
2024-07-04,489900
2024-07-05,513028
