date,timestamp_utc,Fees Burnt per Transaction USD (Median)
2024-10-13,2024-10-13T00:00:00Z,1.358565258628678
2024-10-14,2024-10-14T00:00:00Z,2.341490262205304
2024-10-15,2024-10-15T00:00:00Z,1.922789595015296
2024-10-16,2024-10-16T00:00:00Z,1.6255840345122443
2024-10-17,2024-10-17T00:00:00Z,2.139963561527224
2024-10-18,2024-10-18T00:00:00Z,2.5503657798686583
2024-10-19,2024-10-19T00:00:00Z,1.3220278113207935
2024-10-20,2024-10-20T00:00:00Z,1.1197813096190112
2024-10-21,2024-10-21T00:00:00Z,0.9959842680490952
2024-10-22,2024-10-22T00:00:00Z,1.065727414496486
2024-10-23,2024-10-23T00:00:00Z,1.145841850056914
2024-10-24,2024-10-24T00:00:00Z,1.0859739942230426
2024-10-25,2024-10-25T00:00:00Z,0.7584231981182438
2024-10-26,2024-10-26T00:00:00Z,0.5639026571460655
2024-10-27,2024-10-27T00:00:00Z,0.6146037188126898
2024-10-28,2024-10-28T00:00:00Z,1.1638667284640607
2024-10-29,2024-10-29T00:00:00Z,1.265815671170947
2024-10-30,2024-10-30T00:00:00Z,1.4969341086444774
2024-10-31,2024-10-31T00:00:00Z,1.0371325132007545
2024-11-01,2024-11-01T00:00:00Z,0.857890804128353
2024-11-02,2024-11-02T00:00:00Z,0.5370151001988603
2024-11-03,2024-11-03T00:00:00Z,0.4970252346130945
2024-11-04,2024-11-04T00:00:00Z,0.5956610053396215
2024-11-05,2024-11-05T00:00:00Z,0.6955851258450224
2024-11-06,2024-11-06T00:00:00Z,2.4031209538658924
2024-11-07,2024-11-07T00:00:00Z,2.148444862261594
2024-11-08,2024-11-08T00:00:00Z,1.718324699636617
2024-11-09,2024-11-09T00:00:00Z,1.386573468366675
2024-11-10,2024-11-10T00:00:00Z,2.283098149959931
2024-11-11,2024-11-11T00:00:00Z,3.2604627673322955
2024-11-12,2024-11-12T00:00:00Z,4.023657427028615
2024-11-13,2024-11-13T00:00:00Z,5.689024142268364
2024-11-14,2024-11-14T00:00:00Z,3.955872199889357
2024-11-15,2024-11-15T00:00:00Z,2.402605246083118
2024-11-16,2024-11-16T00:00:00Z,1.7650673012313527
2024-11-17,2024-11-17T00:00:00Z,1.3626453160971974
2024-11-18,2024-11-18T00:00:00Z,1.81113051534182
2024-11-19,2024-11-19T00:00:00Z,1.7722189783277107
2024-11-20,2024-11-20T00:00:00Z,1.5206190791371652
2024-11-21,2024-11-21T00:00:00Z,2.148813017712527
2024-11-22,2024-11-22T00:00:00Z,1.7038196407279351
2024-11-23,2024-11-23T00:00:00Z,1.7729668037579802
2024-11-24,2024-11-24T00:00:00Z,1.3456105080860057
2024-11-25,2024-11-25T00:00:00Z,1.686232680376235
2024-11-26,2024-11-26T00:00:00Z,1.414819053011961
2024-11-27,2024-11-27T00:00:00Z,2.02953268572425
2024-11-28,2024-11-28T00:00:00Z,1.5012332349786996
2024-11-29,2024-11-29T00:00:00Z,1.5073673911169794
2024-11-30,2024-11-30T00:00:00Z,1.5058420533842567
2024-12-01,2024-12-01T00:00:00Z,2.050582278808041
2024-12-02,2024-12-02T00:00:00Z,3.11256090497448
2024-12-03,2024-12-03T00:00:00Z,3.556183917728609
2024-12-04,2024-12-04T00:00:00Z,3.835556956122689
2024-12-05,2024-12-05T00:00:00Z,3.5052336302603537
2024-12-06,2024-12-06T00:00:00Z,3.305030063456384
2024-12-07,2024-12-07T00:00:00Z,2.2465276164760635
2024-12-08,2024-12-08T00:00:00Z,1.7674077990313006
2024-12-09,2024-12-09T00:00:00Z,3.795048705711898
2024-12-10,2024-12-10T00:00:00Z,3.417002162795862
2024-12-11,2024-12-11T00:00:00Z,2.811997592707242
2024-12-12,2024-12-12T00:00:00Z,2.86298717967071
2024-12-13,2024-12-13T00:00:00Z,2.2630632665431265
2024-12-14,2024-12-14T00:00:00Z,1.4858779776766422
2024-12-15,2024-12-15T00:00:00Z,1.3856410838361537
2024-12-16,2024-12-16T00:00:00Z,2.5173780696347103
2024-12-17,2024-12-17T00:00:00Z,2.388157300183265
2024-12-18,2024-12-18T00:00:00Z,2.439668873728851
2024-12-19,2024-12-19T00:00:00Z,2.5931379375076
2024-12-20,2024-12-20T00:00:00Z,2.5952407930172225
2024-12-21,2024-12-21T00:00:00Z,1.1146846987557797
2024-12-22,2024-12-22T00:00:00Z,0.8361367262499299
2024-12-23,2024-12-23T00:00:00Z,1.2064648422468187
2024-12-24,2024-12-24T00:00:00Z,0.8842604947901892
2024-12-25,2024-12-25T00:00:00Z,0.6982853212174945
2024-12-26,2024-12-26T00:00:00Z,0.8725048105849487
2024-12-27,2024-12-27T00:00:00Z,0.797304388309671
2024-12-28,2024-12-28T00:00:00Z,0.632059512930282
2024-12-29,2024-12-29T00:00:00Z,0.583700554788708
2024-12-30,2024-12-30T00:00:00Z,0.8537054080821661
2024-12-31,2024-12-31T00:00:00Z,1.1197869511454948
2025-01-01,2025-01-01T00:00:00Z,1.911089978877764
2025-01-02,2025-01-02T00:00:00Z,2.3133937949437606
2025-01-03,2025-01-03T00:00:00Z,1.6775034541099358
2025-01-04,2025-01-04T00:00:00Z,1.2595632716118852
2025-01-05,2025-01-05T00:00:00Z,1.1915673187271911
2025-01-06,2025-01-06T00:00:00Z,1.95374791088886
2025-01-07,2025-01-07T00:00:00Z,1.3165212593717803
2025-01-08,2025-01-08T00:00:00Z,1.108502338303767
2025-01-09,2025-01-09T00:00:00Z,0.9149715396073788
2025-01-10,2025-01-10T00:00:00Z,0.7774708786053288
2025-01-11,2025-01-11T00:00:00Z,0.4320706487078271
2025-01-12,2025-01-12T00:00:00Z,0.338594950807094
2025-01-13,2025-01-13T00:00:00Z,0.840053069623784
2025-01-14,2025-01-14T00:00:00Z,0.7367598530057784
2025-01-15,2025-01-15T00:00:00Z,0.9824161057018564
2025-01-16,2025-01-16T00:00:00Z,0.8429739193611968
2025-01-17,2025-01-17T00:00:00Z,1.1257063379682182
2025-01-18,2025-01-18T00:00:00Z,1.9368572088662803
2025-01-19,2025-01-19T00:00:00Z,4.379930989351652
2025-01-20,2025-01-20T00:00:00Z,4.279423855389672
2025-01-21,2025-01-21T00:00:00Z,1.822366163223084
2025-01-22,2025-01-22T00:00:00Z,1.2503181991493335
2025-01-23,2025-01-23T00:00:00Z,1.1751727277752977
2025-01-24,2025-01-24T00:00:00Z,1.256445705055137
2025-01-25,2025-01-25T00:00:00Z,0.6590999654974751
2025-01-26,2025-01-26T00:00:00Z,0.5644300109702697
2025-01-27,2025-01-27T00:00:00Z,1.2110415448748373
2025-01-28,2025-01-28T00:00:00Z,0.6245183663565769
2025-01-29,2025-01-29T00:00:00Z,0.4170138029558853
2025-01-30,2025-01-30T00:00:00Z,0.4130008820227343
2025-01-31,2025-01-31T00:00:00Z,0.504440572647192
2025-02-01,2025-02-01T00:00:00Z,0.3288615898423335
2025-02-02,2025-02-02T00:00:00Z,0.6300864041033489
2025-02-03,2025-02-03T00:00:00Z,2.0231117441161395
2025-02-04,2025-02-04T00:00:00Z,0.2969243792815775
2025-02-05,2025-02-05T00:00:00Z,0.1783144508704361
2025-02-06,2025-02-06T00:00:00Z,0.1705859226661012
2025-02-07,2025-02-07T00:00:00Z,0.1368513650926486
2025-02-08,2025-02-08T00:00:00Z,0.0986364940508549
2025-02-09,2025-02-09T00:00:00Z,0.1019717107041214
2025-02-10,2025-02-10T00:00:00Z,0.1103460623615956
2025-02-11,2025-02-11T00:00:00Z,0.1485809199051905
2025-02-12,2025-02-12T00:00:00Z,0.1421359669382278
2025-02-13,2025-02-13T00:00:00Z,0.1463381646639792
2025-02-14,2025-02-14T00:00:00Z,0.1211916838526872
2025-02-15,2025-02-15T00:00:00Z,0.0900512040488851
2025-02-16,2025-02-16T00:00:00Z,0.0844197969858183
2025-02-17,2025-02-17T00:00:00Z,0.2835576490353766
2025-02-18,2025-02-18T00:00:00Z,0.1371849311461843
2025-02-19,2025-02-19T00:00:00Z,0.0942297037357839
2025-02-20,2025-02-20T00:00:00Z,0.0990011990792832
2025-02-21,2025-02-21T00:00:00Z,0.1282617812561605
2025-02-22,2025-02-22T00:00:00Z,0.0901786236352226
2025-02-23,2025-02-23T00:00:00Z,0.0914150316867222
2025-02-24,2025-02-24T00:00:00Z,0.1083862199367072
2025-02-25,2025-02-25T00:00:00Z,0.2287463976139875
2025-02-26,2025-02-26T00:00:00Z,0.1106412837713384
2025-02-27,2025-02-27T00:00:00Z,0.0767799796151223
2025-02-28,2025-02-28T00:00:00Z,0.1458174992178538
2025-03-01,2025-03-01T00:00:00Z,0.0760506442150028
2025-03-02,2025-03-02T00:00:00Z,0.1333361407122712
2025-03-03,2025-03-03T00:00:00Z,0.1018226730588926
2025-03-04,2025-03-04T00:00:00Z,0.1196579345970349
2025-03-05,2025-03-05T00:00:00Z,0.0689685146333136
2025-03-06,2025-03-06T00:00:00Z,0.0794954018193035
2025-03-07,2025-03-07T00:00:00Z,0.0807811566254427
2025-03-08,2025-03-08T00:00:00Z,0.0591724752464483
2025-03-09,2025-03-09T00:00:00Z,0.0629828467811672
2025-03-10,2025-03-10T00:00:00Z,0.137850424295731
2025-03-11,2025-03-11T00:00:00Z,0.0910529223918749
2025-03-12,2025-03-12T00:00:00Z,0.0581557103882893
2025-03-13,2025-03-13T00:00:00Z,0.0511086705586779
2025-03-14,2025-03-14T00:00:00Z,0.0473329734878707
2025-03-15,2025-03-15T00:00:00Z,0.0384910294181004
2025-03-16,2025-03-16T00:00:00Z,0.0424136887975378
2025-03-17,2025-03-17T00:00:00Z,0.0438445991188809
2025-03-18,2025-03-18T00:00:00Z,0.0378376520845043
2025-03-19,2025-03-19T00:00:00Z,0.0556811656592712
2025-03-20,2025-03-20T00:00:00Z,0.0457834150721221
2025-03-21,2025-03-21T00:00:00Z,0.0361595967182133
2025-03-22,2025-03-22T00:00:00Z,0.0334249346551317
2025-03-23,2025-03-23T00:00:00Z,0.0329840227770989
2025-03-24,2025-03-24T00:00:00Z,0.0589474106575809
2025-03-25,2025-03-25T00:00:00Z,0.0428077877033852
2025-03-26,2025-03-26T00:00:00Z,0.0501645198696069
2025-03-27,2025-03-27T00:00:00Z,0.0472687089754347
2025-03-28,2025-03-28T00:00:00Z,0.0473904346224231
2025-03-29,2025-03-29T00:00:00Z,0.037318595748609
2025-03-30,2025-03-30T00:00:00Z,0.032459589839114
2025-03-31,2025-03-31T00:00:00Z,0.0535290116540734
2025-04-01,2025-04-01T00:00:00Z,0.0702253891380517
2025-04-02,2025-04-02T00:00:00Z,0.0610331900428053
2025-04-03,2025-04-03T00:00:00Z,0.0615247091716401
2025-04-04,2025-04-04T00:00:00Z,0.0461023945351376
2025-04-05,2025-04-05T00:00:00Z,0.0342389492556091
2025-04-06,2025-04-06T00:00:00Z,0.0743658586317376
2025-04-07,2025-04-07T00:00:00Z,0.1476857826828318
2025-04-08,2025-04-08T00:00:00Z,0.0446623428974375
2025-04-09,2025-04-09T00:00:00Z,0.0783751483698024
2025-04-10,2025-04-10T00:00:00Z,0.0680157623908388
2025-04-11,2025-04-11T00:00:00Z,0.0593281780923946
2025-04-12,2025-04-12T00:00:00Z,0.0434704693280833
2025-04-13,2025-04-13T00:00:00Z,0.0350214236963864
2025-04-14,2025-04-14T00:00:00Z,0.0731209441196164
2025-04-15,2025-04-15T00:00:00Z,0.0393704858824291
2025-04-16,2025-04-16T00:00:00Z,0.0312106012249897
2025-04-17,2025-04-17T00:00:00Z,0.0309026792819894
2025-04-18,2025-04-18T00:00:00Z,0.0261618140626012
2025-04-19,2025-04-19T00:00:00Z,0.0226979596904068
2025-04-20,2025-04-20T00:00:00Z,0.023438751246325
2025-04-21,2025-04-21T00:00:00Z,0.0341366147497015
2025-04-22,2025-04-22T00:00:00Z,0.0914327534066525
2025-04-23,2025-04-23T00:00:00Z,0.0963258640186132
2025-04-24,2025-04-24T00:00:00Z,0.0973444526143872
2025-04-25,2025-04-25T00:00:00Z,0.0841522668829944
2025-04-26,2025-04-26T00:00:00Z,0.0405653040062804
2025-04-27,2025-04-27T00:00:00Z,0.0324610454974398
2025-04-28,2025-04-28T00:00:00Z,0.0430531664008407
2025-04-29,2025-04-29T00:00:00Z,0.0400220475359557
2025-04-30,2025-04-30T00:00:00Z,0.0398161831101881
2025-05-01,2025-05-01T00:00:00Z,0.0514659561549678
2025-05-02,2025-05-02T00:00:00Z,0.0395230250030829
2025-05-03,2025-05-03T00:00:00Z,0.029186204645318
2025-05-04,2025-05-04T00:00:00Z,0.0253921127149859
2025-05-05,2025-05-05T00:00:00Z,0.0314305303602454
2025-05-06,2025-05-06T00:00:00Z,0.0524166234065655
2025-05-07,2025-05-07T00:00:00Z,0.065727576324733
2025-05-08,2025-05-08T00:00:00Z,0.5720866462503683
2025-05-09,2025-05-09T00:00:00Z,0.3412280918235891
2025-05-10,2025-05-10T00:00:00Z,0.377300043736527
2025-05-11,2025-05-11T00:00:00Z,0.404611536108653
2025-05-12,2025-05-12T00:00:00Z,0.5272586350205926
2025-05-13,2025-05-13T00:00:00Z,0.3993722982594925
2025-05-14,2025-05-14T00:00:00Z,0.2194359994563104
2025-05-15,2025-05-15T00:00:00Z,0.2514003837361973
2025-05-16,2025-05-16T00:00:00Z,0.1927490663063366
2025-05-17,2025-05-17T00:00:00Z,0.0757576168988037
2025-05-18,2025-05-18T00:00:00Z,0.076467927023587
2025-05-19,2025-05-19T00:00:00Z,0.1272738860208562
2025-05-20,2025-05-20T00:00:00Z,0.144926440380623
2025-05-21,2025-05-21T00:00:00Z,0.1701837483533893
2025-05-22,2025-05-22T00:00:00Z,0.3505349119086076
2025-05-23,2025-05-23T00:00:00Z,0.1857271254487334
2025-05-24,2025-05-24T00:00:00Z,0.0640662304436558
2025-05-25,2025-05-25T00:00:00Z,0.0594452072986151
2025-05-26,2025-05-26T00:00:00Z,0.1161132730378461
2025-05-27,2025-05-27T00:00:00Z,0.2950381208998386
2025-05-28,2025-05-28T00:00:00Z,0.309410451589291
2025-05-29,2025-05-29T00:00:00Z,0.3393638452275278
2025-05-30,2025-05-30T00:00:00Z,0.2672266996418614
2025-05-31,2025-05-31T00:00:00Z,0.100601639665517
2025-06-01,2025-06-01T00:00:00Z,0.1248053201857164
2025-06-02,2025-06-02T00:00:00Z,0.2833060690831414
2025-06-03,2025-06-03T00:00:00Z,0.2619254744100269
2025-06-04,2025-06-04T00:00:00Z,0.2960927698556914
2025-06-05,2025-06-05T00:00:00Z,0.2851166716200963
2025-06-06,2025-06-06T00:00:00Z,0.1876059462683333
2025-06-07,2025-06-07T00:00:00Z,0.0976742154780144
2025-06-08,2025-06-08T00:00:00Z,0.067076248989328
2025-06-09,2025-06-09T00:00:00Z,0.2421178131283122
2025-06-10,2025-06-10T00:00:00Z,0.3764404451949513
2025-06-11,2025-06-11T00:00:00Z,0.297977267082859
2025-06-12,2025-06-12T00:00:00Z,0.2335998986867524
2025-06-13,2025-06-13T00:00:00Z,0.1696621688389458
2025-06-14,2025-06-14T00:00:00Z,0.0531253209567099
2025-06-15,2025-06-15T00:00:00Z,0.0499515235105498
2025-06-16,2025-06-16T00:00:00Z,0.1456013643821303
2025-06-17,2025-06-17T00:00:00Z,0.1375772698591479
2025-06-18,2025-06-18T00:00:00Z,0.0939595479968597
2025-06-19,2025-06-19T00:00:00Z,0.1165190303465434
2025-06-20,2025-06-20T00:00:00Z,0.0977617994830128
2025-06-21,2025-06-21T00:00:00Z,0.0372515116897336
2025-06-22,2025-06-22T00:00:00Z,0.1146245830724035
2025-06-23,2025-06-23T00:00:00Z,0.2710223396146219
2025-06-24,2025-06-24T00:00:00Z,0.3505962766716944
2025-06-25,2025-06-25T00:00:00Z,0.3501205834015125
2025-06-26,2025-06-26T00:00:00Z,0.1548544422820778
2025-06-27,2025-06-27T00:00:00Z,0.0921110210667955
2025-06-28,2025-06-28T00:00:00Z,0.0388822544008557
2025-06-29,2025-06-29T00:00:00Z,0.0385726474758546
2025-06-30,2025-06-30T00:00:00Z,0.1453436561256972
2025-07-01,2025-07-01T00:00:00Z,0.1195135749234358
2025-07-02,2025-07-02T00:00:00Z,0.1120338027817193
2025-07-03,2025-07-03T00:00:00Z,0.097455111243013
2025-07-04,2025-07-04T00:00:00Z,0.067858066204601
2025-07-05,2025-07-05T00:00:00Z,0.0313922138860669
2025-07-06,2025-07-06T00:00:00Z,0.0361856646502075
2025-07-07,2025-07-07T00:00:00Z,0.1242840103979383
2025-07-08,2025-07-08T00:00:00Z,0.1071542654319849
2025-07-09,2025-07-09T00:00:00Z,0.212577957497686
2025-07-10,2025-07-10T00:00:00Z,0.3558472981046578
2025-07-11,2025-07-11T00:00:00Z,0.4724598872850865
2025-07-12,2025-07-12T00:00:00Z,0.0935132116015389
2025-07-13,2025-07-13T00:00:00Z,0.1011776359011694
2025-07-14,2025-07-14T00:00:00Z,0.424408213855026
2025-07-15,2025-07-15T00:00:00Z,0.2636546767538136
2025-07-16,2025-07-16T00:00:00Z,0.6091241549327262
2025-07-17,2025-07-17T00:00:00Z,0.6444972297654296
2025-07-18,2025-07-18T00:00:00Z,0.5936430466586405
2025-07-19,2025-07-19T00:00:00Z,0.1361225241909644
2025-07-20,2025-07-20T00:00:00Z,0.2351902375667171
2025-07-21,2025-07-21T00:00:00Z,0.2633577041946211
2025-07-22,2025-07-22T00:00:00Z,0.1659524422610495
2025-07-23,2025-07-23T00:00:00Z,0.1338073288152846
2025-07-24,2025-07-24T00:00:00Z,0.1012368068964692
2025-07-25,2025-07-25T00:00:00Z,0.0625232722660281
2025-07-26,2025-07-26T00:00:00Z,0.0423805465932967
2025-07-27,2025-07-27T00:00:00Z,0.0434756315756485
2025-07-28,2025-07-28T00:00:00Z,0.0746186959831097
2025-07-29,2025-07-29T00:00:00Z,0.1774876194344283
2025-07-30,2025-07-30T00:00:00Z,0.4458837347827051
2025-07-31,2025-07-31T00:00:00Z,0.3901992581547075
2025-08-01,2025-08-01T00:00:00Z,0.0737883908653571
2025-08-02,2025-08-02T00:00:00Z,0.0405015916146714
2025-08-03,2025-08-03T00:00:00Z,0.0321956776864451
2025-08-04,2025-08-04T00:00:00Z,0.0464484471722572
2025-08-05,2025-08-05T00:00:00Z,0.0778783341869971
2025-08-06,2025-08-06T00:00:00Z,0.055841677570707
2025-08-07,2025-08-07T00:00:00Z,0.0815139326076738
2025-08-08,2025-08-08T00:00:00Z,0.0883755545206755
2025-08-09,2025-08-09T00:00:00Z,0.1094363436733873
2025-08-10,2025-08-10T00:00:00Z,0.0719507519974805
2025-08-11,2025-08-11T00:00:00Z,0.1264510531931646
2025-08-12,2025-08-12T00:00:00Z,0.2141048848241104
2025-08-13,2025-08-13T00:00:00Z,0.2912767041460422
2025-08-14,2025-08-14T00:00:00Z,0.2259802270755483
2025-08-15,2025-08-15T00:00:00Z,0.1012252916611397
2025-08-16,2025-08-16T00:00:00Z,0.0433415324029258
2025-08-17,2025-08-17T00:00:00Z,0.0363408020863198
2025-08-18,2025-08-18T00:00:00Z,0.0710297154129967
2025-08-19,2025-08-19T00:00:00Z,0.063774728363006
2025-08-20,2025-08-20T00:00:00Z,0.0746708457594089
2025-08-21,2025-08-21T00:00:00Z,0.0610543954778382
2025-08-22,2025-08-22T00:00:00Z,0.1637765457286815
2025-08-23,2025-08-23T00:00:00Z,0.0617111811505493
2025-08-24,2025-08-24T00:00:00Z,0.0590169387240478
2025-08-25,2025-08-25T00:00:00Z,0.0711308931998408
2025-08-26,2025-08-26T00:00:00Z,0.0927258710747515
2025-08-27,2025-08-27T00:00:00Z,0.1312158040972497
2025-08-28,2025-08-28T00:00:00Z,0.0869549666265428
2025-08-29,2025-08-29T00:00:00Z,0.0684941702473049
2025-08-30,2025-08-30T00:00:00Z,0.0310960158805035
2025-08-31,2025-08-31T00:00:00Z,0.0341513232981442
2025-09-01,2025-09-01T00:00:00Z,0.1969940702151675
2025-09-02,2025-09-02T00:00:00Z,0.0605081479879645
2025-09-03,2025-09-03T00:00:00Z,0.0739819444012711
2025-09-04,2025-09-04T00:00:00Z,0.0842399309833225
2025-09-05,2025-09-05T00:00:00Z,0.0570508935367413
2025-09-06,2025-09-06T00:00:00Z,0.0354590878977026
2025-09-07,2025-09-07T00:00:00Z,0.0282362017967393
2025-09-08,2025-09-08T00:00:00Z,0.0735492098373765
2025-09-09,2025-09-09T00:00:00Z,0.0652381109236838
2025-09-10,2025-09-10T00:00:00Z,0.0611743106862832
2025-09-11,2025-09-11T00:00:00Z,0.0532634726904142
2025-09-12,2025-09-12T00:00:00Z,0.0712610652881422
2025-09-13,2025-09-13T00:00:00Z,0.0395521646518878
2025-09-14,2025-09-14T00:00:00Z,0.0305641868934177
2025-09-15,2025-09-15T00:00:00Z,0.1089193515775144
2025-09-16,2025-09-16T00:00:00Z,0.1116798171987832
2025-09-17,2025-09-17T00:00:00Z,0.0800585625044052
2025-09-18,2025-09-18T00:00:00Z,0.1719935156430634
2025-09-19,2025-09-19T00:00:00Z,0.0703024649053055
2025-09-20,2025-09-20T00:00:00Z,0.0377083332210359
2025-09-21,2025-09-21T00:00:00Z,0.0271425980603032
2025-09-22,2025-09-22T00:00:00Z,0.074293201570834
2025-09-23,2025-09-23T00:00:00Z,0.0461981777452116
2025-09-24,2025-09-24T00:00:00Z,0.0464532684574816
2025-09-25,2025-09-25T00:00:00Z,0.1605637182568743
2025-09-26,2025-09-26T00:00:00Z,0.0781378285740091
2025-09-27,2025-09-27T00:00:00Z,0.0366964325838275
2025-09-28,2025-09-28T00:00:00Z,0.0309537674612795
2025-09-29,2025-09-29T00:00:00Z,0.1691908997993627
2025-09-30,2025-09-30T00:00:00Z,0.1025500028894845
2025-10-01,2025-10-01T00:00:00Z,0.0796319233484234
2025-10-02,2025-10-02T00:00:00Z,0.0962847238928741
2025-10-03,2025-10-03T00:00:00Z,0.0621335971856703
2025-10-04,2025-10-04T00:00:00Z,0.0250152166440315
2025-10-05,2025-10-05T00:00:00Z,0.0264076042921917
2025-10-06,2025-10-06T00:00:00Z,0.0918772197695505
2025-10-07,2025-10-07T00:00:00Z,0.0731413688921344
2025-10-08,2025-10-08T00:00:00Z,0.0502045464415779
2025-10-09,2025-10-09T00:00:00Z,0.066658447797866
2025-10-10,2025-10-10T00:00:00Z,0.0867188421198196
2025-10-11,2025-10-11T00:00:00Z,0.1557211359432665
2025-10-12,2025-10-12T00:00:00Z,0.0479099539002174
2025-10-13,2025-10-13T00:00:00Z,0.0689291252631875
2025-10-14,2025-10-14T00:00:00Z,0.0785932991996451
2025-10-15,2025-10-15T00:00:00Z,0.0593362861132167
2025-10-16,2025-10-16T00:00:00Z,0.0540777358863283
2025-10-17,2025-10-17T00:00:00Z,0.1360675377403215
2025-10-18,2025-10-18T00:00:00Z,0.022269752247203
2025-10-19,2025-10-19T00:00:00Z,0.022120692432163
2025-10-20,2025-10-20T00:00:00Z,0.0247622080350424
2025-10-21,2025-10-21T00:00:00Z,0.0284338348913044
2025-10-22,2025-10-22T00:00:00Z,0.0255454965250793
2025-10-23,2025-10-23T00:00:00Z,0.0220979779197671
2025-10-24,2025-10-24T00:00:00Z,0.0229419675041464
2025-10-25,2025-10-25T00:00:00Z,0.0154192500408096
2025-10-26,2025-10-26T00:00:00Z,0.0198441648006323
2025-10-27,2025-10-27T00:00:00Z,0.0463351569035734
2025-10-28,2025-10-28T00:00:00Z,0.0276058060290256
2025-10-29,2025-10-29T00:00:00Z,0.0403026421198918
2025-10-30,2025-10-30T00:00:00Z,0.0670282396266789
2025-10-31,2025-10-31T00:00:00Z,0.0271224099966349
2025-11-01,2025-11-01T00:00:00Z,0.0136918806602245
2025-11-02,2025-11-02T00:00:00Z,0.0165040414859568
2025-11-03,2025-11-03T00:00:00Z,0.0914170852785745
2025-11-04,2025-11-04T00:00:00Z,0.1931605155917077
2025-11-05,2025-11-05T00:00:00Z,0.0858280702748892
2025-11-06,2025-11-06T00:00:00Z,0.1185354570914034
2025-11-07,2025-11-07T00:00:00Z,0.1351303123865092
2025-11-08,2025-11-08T00:00:00Z,0.0190972778723032
2025-11-09,2025-11-09T00:00:00Z,0.0128205969656576
2025-11-10,2025-11-10T00:00:00Z,0.0348290279438022
2025-11-11,2025-11-11T00:00:00Z,0.0296575003886366
2025-11-12,2025-11-12T00:00:00Z,0.0222123168944065
2025-11-13,2025-11-13T00:00:00Z,0.0379741894569002
2025-11-14,2025-11-14T00:00:00Z,0.054346724494474
2025-11-15,2025-11-15T00:00:00Z,0.0100514105711405
2025-11-16,2025-11-16T00:00:00Z,0.0133948755104011
2025-11-17,2025-11-17T00:00:00Z,0.0417032902170888
2025-11-18,2025-11-18T00:00:00Z,0.0379647654031254
2025-11-19,2025-11-19T00:00:00Z,0.0420519287535378
2025-11-20,2025-11-20T00:00:00Z,0.0574479531354762
2025-11-21,2025-11-21T00:00:00Z,0.0978299184840882
2025-11-22,2025-11-22T00:00:00Z,0.0107391199585301
2025-11-23,2025-11-23T00:00:00Z,0.0104801797951562
2025-11-24,2025-11-24T00:00:00Z,0.0248117729867096
2025-11-25,2025-11-25T00:00:00Z,0.0157952610904697
2025-11-26,2025-11-26T00:00:00Z,0.0082746114628465
2025-11-27,2025-11-27T00:00:00Z,0.006638730019298
2025-11-28,2025-11-28T00:00:00Z,0.0080557205277535
2025-11-29,2025-11-29T00:00:00Z,0.0053261327544046
2025-11-30,2025-11-30T00:00:00Z,0.004803679473787
2025-12-01,2025-12-01T00:00:00Z,0.0082099210745631
2025-12-02,2025-12-02T00:00:00Z,0.0064046782084794
2025-12-03,2025-12-03T00:00:00Z,0.0049174905608249
2025-12-04,2025-12-04T00:00:00Z,0.0048334885921254
2025-12-05,2025-12-05T00:00:00Z,0.0040620396062367
2025-12-06,2025-12-06T00:00:00Z,0.003342107561397
2025-12-07,2025-12-07T00:00:00Z,0.0366051651935168
2025-12-08,2025-12-08T00:00:00Z,0.0458132499800622
2025-12-09,2025-12-09T00:00:00Z,0.0369183366574931
2025-12-10,2025-12-10T00:00:00Z,0.0246799524397215
2025-12-11,2025-12-11T00:00:00Z,0.0182855226133764
2025-12-12,2025-12-12T00:00:00Z,0.0113445596066206
2025-12-13,2025-12-13T00:00:00Z,0.0051864544935028
2025-12-14,2025-12-14T00:00:00Z,0.0062564982020485
2025-12-15,2025-12-15T00:00:00Z,0.007645911264075
2025-12-16,2025-12-16T00:00:00Z,0.0053922974153475
2025-12-17,2025-12-17T00:00:00Z,0.0049828840194457
2025-12-18,2025-12-18T00:00:00Z,0.0045212775504177
2025-12-19,2025-12-19T00:00:00Z,0.0054826234137061
2025-12-20,2025-12-20T00:00:00Z,0.0032416097977121
2025-12-21,2025-12-21T00:00:00Z,0.0035794167512974
2025-12-22,2025-12-22T00:00:00Z,0.0040730241222904
2025-12-23,2025-12-23T00:00:00Z,0.0047538031060486
2025-12-24,2025-12-24T00:00:00Z,0.0041493457170429
2025-12-25,2025-12-25T00:00:00Z,0.0041088603064694
2025-12-26,2025-12-26T00:00:00Z,0.004596709347225
2025-12-27,2025-12-27T00:00:00Z,0.0039525303963931
2025-12-28,2025-12-28T00:00:00Z,0.0037410877723753
2025-12-29,2025-12-29T00:00:00Z,0.0081257421365432
2025-12-30,2025-12-30T00:00:00Z,0.0070000924185735
2025-12-31,2025-12-31T00:00:00Z,0.0071454038350785
2026-01-01,2026-01-01T00:00:00Z,0.0045029097466935
2026-01-02,2026-01-02T00:00:00Z,0.0096106228967155
2026-01-03,2026-01-03T00:00:00Z,0.0058142796087644
2026-01-04,2026-01-04T00:00:00Z,0.0056731202451135
2026-01-05,2026-01-05T00:00:00Z,0.0109388087818105
2026-01-06,2026-01-06T00:00:00Z,0.0120722010273419
2026-01-07,2026-01-07T00:00:00Z,0.0089043626591671
2026-01-08,2026-01-08T00:00:00Z,0.0076150655403564
