date,timestamp_utc,Fees Burnt per Transaction (Median)
2024-09-29,2024-09-29T00:00:00Z,0.0003655549717528
2024-09-30,2024-09-30T00:00:00Z,0.000479244333624
2024-10-01,2024-10-01T00:00:00Z,0.0008038212981522
2024-10-02,2024-10-02T00:00:00Z,0.0004731404945476
2024-10-03,2024-10-03T00:00:00Z,0.0003235336013352
2024-10-04,2024-10-04T00:00:00Z,0.0002780730289571
2024-10-05,2024-10-05T00:00:00Z,0.0002479485002021
2024-10-06,2024-10-06T00:00:00Z,0.000382566030714
2024-10-07,2024-10-07T00:00:00Z,0.000890701661199
2024-10-08,2024-10-08T00:00:00Z,0.0009438576924337
2024-10-09,2024-10-09T00:00:00Z,0.000957421058496
2024-10-10,2024-10-10T00:00:00Z,0.00057345938454
2024-10-11,2024-10-11T00:00:00Z,0.0008343622904148
2024-10-12,2024-10-12T00:00:00Z,0.000545985275262
2024-10-13,2024-10-13T00:00:00Z,0.0005503832695833
2024-10-14,2024-10-14T00:00:00Z,0.000890493456132
2024-10-15,2024-10-15T00:00:00Z,0.0007374562180603
2024-10-16,2024-10-16T00:00:00Z,0.000622691301792
2024-10-17,2024-10-17T00:00:00Z,0.000821431835763
2024-10-18,2024-10-18T00:00:00Z,0.0009651569200284
2024-10-19,2024-10-19T00:00:00Z,0.000499220897784
2024-10-20,2024-10-20T00:00:00Z,0.0004076282730779
2024-10-21,2024-10-21T00:00:00Z,0.0003736739147374
2024-10-22,2024-10-22T00:00:00Z,0.0004066089119339
2024-10-23,2024-10-23T00:00:00Z,0.0004543260188262
2024-10-24,2024-10-24T00:00:00Z,0.0004285401254134
2024-10-25,2024-10-25T00:00:00Z,0.0003113467020852
2024-10-26,2024-10-26T00:00:00Z,0.0002274299362207
2024-10-27,2024-10-27T00:00:00Z,0.0002453827796006
2024-10-28,2024-10-28T00:00:00Z,0.0004536315508617
2024-10-29,2024-10-29T00:00:00Z,0.000479990155239
2024-10-30,2024-10-30T00:00:00Z,0.000563214817284
2024-10-31,2024-10-31T00:00:00Z,0.0004123843331606
2024-11-01,2024-11-01T00:00:00Z,0.0003417301414934
2024-11-02,2024-11-02T00:00:00Z,0.0002154318336213
2024-11-03,2024-11-03T00:00:00Z,0.0002022668703704
2024-11-04,2024-11-04T00:00:00Z,0.0002485047292109
2024-11-05,2024-11-05T00:00:00Z,0.000287087183061
2024-11-06,2024-11-06T00:00:00Z,0.0008821583746142
2024-11-07,2024-11-07T00:00:00Z,0.0007416042120632
2024-11-08,2024-11-08T00:00:00Z,0.0005798118400336
2024-11-09,2024-11-09T00:00:00Z,0.0004432551642629
2024-11-10,2024-11-10T00:00:00Z,0.0007165926260853
2024-11-11,2024-11-11T00:00:00Z,0.0009661159578492
2024-11-12,2024-11-12T00:00:00Z,0.0012391958574441
2024-11-13,2024-11-13T00:00:00Z,0.0017829065905352
2024-11-14,2024-11-14T00:00:00Z,0.0012931412028937
2024-11-15,2024-11-15T00:00:00Z,0.0007773854183151
2024-11-16,2024-11-16T00:00:00Z,0.0005633196610543
2024-11-17,2024-11-17T00:00:00Z,0.0004428659995607
2024-11-18,2024-11-18T00:00:00Z,0.0005643103952172
2024-11-19,2024-11-19T00:00:00Z,0.000569721202449
2024-11-20,2024-11-20T00:00:00Z,0.0004950398292434
2024-11-21,2024-11-21T00:00:00Z,0.0006396534904822
2024-11-22,2024-11-22T00:00:00Z,0.0005115885251274
2024-11-23,2024-11-23T00:00:00Z,0.000521894463504
2024-11-24,2024-11-24T00:00:00Z,0.000399888154266
2024-11-25,2024-11-25T00:00:00Z,0.000493924303026
2024-11-26,2024-11-26T00:00:00Z,0.0004253672007374
2024-11-27,2024-11-27T00:00:00Z,0.0005550199910921
2024-11-28,2024-11-28T00:00:00Z,0.000419461319853
2024-11-29,2024-11-29T00:00:00Z,0.0004194435523021
2024-11-30,2024-11-30T00:00:00Z,0.0004063117561457
2024-12-01,2024-12-01T00:00:00Z,0.000552676358507
2024-12-02,2024-12-02T00:00:00Z,0.0008540048714396
2024-12-03,2024-12-03T00:00:00Z,0.0009830252534215
2024-12-04,2024-12-04T00:00:00Z,0.0009979111755699
2024-12-05,2024-12-05T00:00:00Z,0.0009251275817106
2024-12-06,2024-12-06T00:00:00Z,0.000825212461983
2024-12-07,2024-12-07T00:00:00Z,0.0005616143351728
2024-12-08,2024-12-08T00:00:00Z,0.0004410706029676
2024-12-09,2024-12-09T00:00:00Z,0.0010217465821749
2024-12-10,2024-12-10T00:00:00Z,0.0009412128491443
2024-12-11,2024-12-11T00:00:00Z,0.0007333062334448
2024-12-12,2024-12-12T00:00:00Z,0.0007374053147524
2024-12-13,2024-12-13T00:00:00Z,0.000579254354652
2024-12-14,2024-12-14T00:00:00Z,0.0003840097417899
2024-12-15,2024-12-15T00:00:00Z,0.0003501019254435
2024-12-16,2024-12-16T00:00:00Z,0.000631335828354
2024-12-17,2024-12-17T00:00:00Z,0.00061344871014
2024-12-18,2024-12-18T00:00:00Z,0.0006729064341777
2024-12-19,2024-12-19T00:00:00Z,0.0007593338853225
2024-12-20,2024-12-20T00:00:00Z,0.0007477407507373
2024-12-21,2024-12-21T00:00:00Z,0.0003340161019418
2024-12-22,2024-12-22T00:00:00Z,0.0002550325633731
2024-12-23,2024-12-23T00:00:00Z,0.0003529641838983
2024-12-24,2024-12-24T00:00:00Z,0.000253285925298
2024-12-25,2024-12-25T00:00:00Z,0.0001998568154289
2024-12-26,2024-12-26T00:00:00Z,0.0002615716295782
2024-12-27,2024-12-27T00:00:00Z,0.000239539637806
2024-12-28,2024-12-28T00:00:00Z,0.0001859037868273
2024-12-29,2024-12-29T00:00:00Z,0.000174225897751
2024-12-30,2024-12-30T00:00:00Z,0.000254446088526
2024-12-31,2024-12-31T00:00:00Z,0.0003361800967132
2025-01-01,2025-01-01T00:00:00Z,0.000569912943978
2025-01-02,2025-01-02T00:00:00Z,0.000670157384715
2025-01-03,2025-01-03T00:00:00Z,0.000464963161404
2025-01-04,2025-01-04T00:00:00Z,0.0003444506679264
2025-01-05,2025-01-05T00:00:00Z,0.0003277681758725
2025-01-06,2025-01-06T00:00:00Z,0.000529617611544
2025-01-07,2025-01-07T00:00:00Z,0.0003893255700013
2025-01-08,2025-01-08T00:00:00Z,0.0003332336652663
2025-01-09,2025-01-09T00:00:00Z,0.0002839496889307
2025-01-10,2025-01-10T00:00:00Z,0.0002380214873181
2025-01-11,2025-01-11T00:00:00Z,0.0001316248431932
2025-01-12,2025-01-12T00:00:00Z,0.0001036737679746
2025-01-13,2025-01-13T00:00:00Z,0.000267589430913
2025-01-14,2025-01-14T00:00:00Z,0.000228493577718
2025-01-15,2025-01-15T00:00:00Z,0.000284660692953
2025-01-16,2025-01-16T00:00:00Z,0.0002548454367061
2025-01-17,2025-01-17T00:00:00Z,0.0003239951329778
2025-01-18,2025-01-18T00:00:00Z,0.0005861376403558
2025-01-19,2025-01-19T00:00:00Z,0.0013639139385308
2025-01-20,2025-01-20T00:00:00Z,0.001304127291579
2025-01-21,2025-01-21T00:00:00Z,0.0005476337037854
2025-01-22,2025-01-22T00:00:00Z,0.0003857558664666
2025-01-23,2025-01-23T00:00:00Z,0.0003519290396468
2025-01-24,2025-01-24T00:00:00Z,0.0003796057635399
2025-01-25,2025-01-25T00:00:00Z,0.0001986035094664
2025-01-26,2025-01-26T00:00:00Z,0.0001745971983759
2025-01-27,2025-01-27T00:00:00Z,0.0003805444595982
2025-01-28,2025-01-28T00:00:00Z,0.0002030477083887
2025-01-29,2025-01-29T00:00:00Z,0.0001339239274974
2025-01-30,2025-01-30T00:00:00Z,0.0001271616418372
2025-01-31,2025-01-31T00:00:00Z,0.000152854545102
2025-02-01,2025-02-01T00:00:00Z,0.0001055006731324
2025-02-02,2025-02-02T00:00:00Z,0.000219695668373
2025-02-03,2025-02-03T00:00:00Z,0.0007017552064251
2025-02-04,2025-02-04T00:00:00Z,0.0001086757630224
2025-02-05,2025-02-05T00:00:00Z,6.39487004084e-05
2025-02-06,2025-02-06T00:00:00Z,6.34808135609e-05
2025-02-07,2025-02-07T00:00:00Z,5.21772090672e-05
2025-02-08,2025-02-08T00:00:00Z,3.74536147548e-05
2025-02-09,2025-02-09T00:00:00Z,3.88055390214e-05
2025-02-10,2025-02-10T00:00:00Z,4.14555406887e-05
2025-02-11,2025-02-11T00:00:00Z,5.70400512081e-05
2025-02-12,2025-02-12T00:00:00Z,5.190617502e-05
2025-02-13,2025-02-13T00:00:00Z,5.46758452629e-05
2025-02-14,2025-02-14T00:00:00Z,4.44597397405e-05
2025-02-15,2025-02-15T00:00:00Z,3.34308845655e-05
2025-02-16,2025-02-16T00:00:00Z,3.16963263168e-05
2025-02-17,2025-02-17T00:00:00Z,0.0001033344981262
2025-02-18,2025-02-18T00:00:00Z,5.1372229797e-05
2025-02-19,2025-02-19T00:00:00Z,3.46856211247e-05
2025-02-20,2025-02-20T00:00:00Z,3.61485000258e-05
2025-02-21,2025-02-21T00:00:00Z,4.81983816071e-05
2025-02-22,2025-02-22T00:00:00Z,3.26321120549e-05
2025-02-23,2025-02-23T00:00:00Z,3.24170184893e-05
2025-02-24,2025-02-24T00:00:00Z,4.30678747604e-05
2025-02-25,2025-02-25T00:00:00Z,9.17688733482e-05
2025-02-26,2025-02-26T00:00:00Z,4.7366907483e-05
2025-02-27,2025-02-27T00:00:00Z,3.32629355254e-05
2025-02-28,2025-02-28T00:00:00Z,6.5075381574e-05
2025-03-01,2025-03-01T00:00:00Z,3.43024577723e-05
2025-03-02,2025-03-02T00:00:00Z,5.2925793984e-05
2025-03-03,2025-03-03T00:00:00Z,4.74118514517e-05
2025-03-04,2025-03-04T00:00:00Z,5.50674196813e-05
2025-03-05,2025-03-05T00:00:00Z,3.07693488376e-05
2025-03-06,2025-03-06T00:00:00Z,3.6090753195e-05
2025-03-07,2025-03-07T00:00:00Z,3.77131954197e-05
2025-03-08,2025-03-08T00:00:00Z,2.68218023295e-05
2025-03-09,2025-03-09T00:00:00Z,3.11357571072e-05
2025-03-10,2025-03-10T00:00:00Z,7.3845167592e-05
2025-03-11,2025-03-11T00:00:00Z,4.73166757465e-05
2025-03-12,2025-03-12T00:00:00Z,3.04791471934e-05
2025-03-13,2025-03-13T00:00:00Z,2.7402899727e-05
2025-03-14,2025-03-14T00:00:00Z,2.47381948548e-05
2025-03-15,2025-03-15T00:00:00Z,1.9868049579e-05
2025-03-16,2025-03-16T00:00:00Z,2.24757027714e-05
2025-03-17,2025-03-17T00:00:00Z,2.27391788081e-05
2025-03-18,2025-03-18T00:00:00Z,1.95824143093e-05
2025-03-19,2025-03-19T00:00:00Z,2.7040112583e-05
2025-03-20,2025-03-20T00:00:00Z,2.30922249405e-05
2025-03-21,2025-03-21T00:00:00Z,1.84015125022e-05
2025-03-22,2025-03-22T00:00:00Z,1.68784118411e-05
2025-03-23,2025-03-23T00:00:00Z,1.64219163593e-05
2025-03-24,2025-03-24T00:00:00Z,2.83181177344e-05
2025-03-25,2025-03-25T00:00:00Z,2.07128633552e-05
2025-03-26,2025-03-26T00:00:00Z,2.49405371384e-05
2025-03-27,2025-03-27T00:00:00Z,2.35874507237e-05
2025-03-28,2025-03-28T00:00:00Z,2.499239295e-05
2025-03-29,2025-03-29T00:00:00Z,2.0419945224e-05
2025-03-30,2025-03-30T00:00:00Z,1.79588168842e-05
2025-03-31,2025-03-31T00:00:00Z,2.93792557505e-05
2025-04-01,2025-04-01T00:00:00Z,3.68604309614e-05
2025-04-02,2025-04-02T00:00:00Z,3.4004354991e-05
2025-04-03,2025-04-03T00:00:00Z,3.387410964e-05
2025-04-04,2025-04-04T00:00:00Z,2.5378674653e-05
2025-04-05,2025-04-05T00:00:00Z,1.89627571847e-05
2025-04-06,2025-04-06T00:00:00Z,4.70759340029e-05
2025-04-07,2025-04-07T00:00:00Z,9.51276470472e-05
2025-04-08,2025-04-08T00:00:00Z,3.03306250035e-05
2025-04-09,2025-04-09T00:00:00Z,4.6958179632e-05
2025-04-10,2025-04-10T00:00:00Z,4.47049429424e-05
2025-04-11,2025-04-11T00:00:00Z,3.78860107881e-05
2025-04-12,2025-04-12T00:00:00Z,2.64430679084e-05
2025-04-13,2025-04-13T00:00:00Z,2.19282623384e-05
2025-04-14,2025-04-14T00:00:00Z,4.5030459537e-05
2025-04-15,2025-04-15T00:00:00Z,2.4782748165e-05
2025-04-16,2025-04-16T00:00:00Z,1.9787130447e-05
2025-04-17,2025-04-17T00:00:00Z,1.95246285924e-05
2025-04-18,2025-04-18T00:00:00Z,1.64726212907e-05
2025-04-19,2025-04-19T00:00:00Z,1.40788686074e-05
2025-04-20,2025-04-20T00:00:00Z,1.47812995986e-05
2025-04-21,2025-04-21T00:00:00Z,2.16119502979e-05
2025-04-22,2025-04-22T00:00:00Z,5.203962498e-05
2025-04-23,2025-04-23T00:00:00Z,5.3638196241e-05
2025-04-24,2025-04-24T00:00:00Z,5.49937653695e-05
2025-04-25,2025-04-25T00:00:00Z,4.71243334593e-05
2025-04-26,2025-04-26T00:00:00Z,2.22662433138e-05
2025-04-27,2025-04-27T00:00:00Z,1.81167803503e-05
2025-04-28,2025-04-28T00:00:00Z,2.39168321788e-05
2025-04-29,2025-04-29T00:00:00Z,2.2254650943e-05
2025-04-30,2025-04-30T00:00:00Z,2.21972968024e-05
2025-05-01,2025-05-01T00:00:00Z,2.79892570062e-05
2025-05-02,2025-05-02T00:00:00Z,2.1445609332e-05
2025-05-03,2025-05-03T00:00:00Z,1.59139856584e-05
2025-05-04,2025-05-04T00:00:00Z,1.40079066048e-05
2025-05-05,2025-05-05T00:00:00Z,1.72438552067e-05
2025-05-06,2025-05-06T00:00:00Z,2.88483237078e-05
2025-05-07,2025-05-07T00:00:00Z,3.62831644035e-05
2025-05-08,2025-05-08T00:00:00Z,0.0002591253712601
2025-05-09,2025-05-09T00:00:00Z,0.000145491236142
2025-05-10,2025-05-10T00:00:00Z,0.0001460724934041
2025-05-11,2025-05-11T00:00:00Z,0.000160869159801
2025-05-12,2025-05-12T00:00:00Z,0.0002112746250462
2025-05-13,2025-05-13T00:00:00Z,0.000149026198419
2025-05-14,2025-05-14T00:00:00Z,8.40652851055e-05
2025-05-15,2025-05-15T00:00:00Z,9.86344012888e-05
2025-05-16,2025-05-16T00:00:00Z,7.59525815484e-05
2025-05-17,2025-05-17T00:00:00Z,3.06003559311e-05
2025-05-18,2025-05-18T00:00:00Z,3.06044047967e-05
2025-05-19,2025-05-19T00:00:00Z,5.03416729886e-05
2025-05-20,2025-05-20T00:00:00Z,5.74065676908e-05
2025-05-21,2025-05-21T00:00:00Z,6.66956353913e-05
2025-05-22,2025-05-22T00:00:00Z,0.000131570927817
2025-05-23,2025-05-23T00:00:00Z,7.3550555547e-05
2025-05-24,2025-05-24T00:00:00Z,2.5313389101e-05
2025-05-25,2025-05-25T00:00:00Z,2.33048743023e-05
2025-05-26,2025-05-26T00:00:00Z,4.5280002558e-05
2025-05-27,2025-05-27T00:00:00Z,0.0001109004776908
2025-05-28,2025-05-28T00:00:00Z,0.0001153980116177
2025-05-29,2025-05-29T00:00:00Z,0.0001290599964246
2025-05-30,2025-05-30T00:00:00Z,0.0001055555000029
2025-05-31,2025-05-31T00:00:00Z,3.97766386335e-05
2025-06-01,2025-06-01T00:00:00Z,4.91395148996e-05
2025-06-02,2025-06-02T00:00:00Z,0.0001086057863217
2025-06-03,2025-06-03T00:00:00Z,0.0001009876193353
2025-06-04,2025-06-04T00:00:00Z,0.000113548753857
2025-06-05,2025-06-05T00:00:00Z,0.0001180196521337
2025-06-06,2025-06-06T00:00:00Z,7.56996598222e-05
2025-06-07,2025-06-07T00:00:00Z,3.86604299734e-05
2025-06-08,2025-06-08T00:00:00Z,2.67166020257e-05
2025-06-09,2025-06-09T00:00:00Z,9.0303284715e-05
2025-06-10,2025-06-10T00:00:00Z,0.0001337529676535
2025-06-11,2025-06-11T00:00:00Z,0.0001074975301479
2025-06-12,2025-06-12T00:00:00Z,8.836326964e-05
2025-06-13,2025-06-13T00:00:00Z,6.57639183181e-05
2025-06-14,2025-06-14T00:00:00Z,2.09854166366e-05
2025-06-15,2025-06-15T00:00:00Z,1.9606263936e-05
2025-06-16,2025-06-16T00:00:00Z,5.72063215939e-05
2025-06-17,2025-06-17T00:00:00Z,5.47469723971e-05
2025-06-18,2025-06-18T00:00:00Z,3.7207666398e-05
2025-06-19,2025-06-19T00:00:00Z,4.6198266072e-05
2025-06-20,2025-06-20T00:00:00Z,4.06207752031e-05
2025-06-21,2025-06-21T00:00:00Z,1.62200560134e-05
2025-06-22,2025-06-22T00:00:00Z,5.14460605665e-05
2025-06-23,2025-06-23T00:00:00Z,0.0001123175466718
2025-06-24,2025-06-24T00:00:00Z,0.0001431126240713
2025-06-25,2025-06-25T00:00:00Z,0.0001446908779794
2025-06-26,2025-06-26T00:00:00Z,6.40619659672e-05
2025-06-27,2025-06-27T00:00:00Z,3.79976445868e-05
2025-06-28,2025-06-28T00:00:00Z,1.59534791644e-05
2025-06-29,2025-06-29T00:00:00Z,1.5424389648e-05
2025-06-30,2025-06-30T00:00:00Z,5.8460430378e-05
2025-07-01,2025-07-01T00:00:00Z,4.96872961475e-05
2025-07-02,2025-07-02T00:00:00Z,4.3578134313e-05
2025-07-03,2025-07-03T00:00:00Z,3.7598708406e-05
2025-07-04,2025-07-04T00:00:00Z,2.70503486544e-05
2025-07-05,2025-07-05T00:00:00Z,1.24726943307e-05
2025-07-06,2025-07-06T00:00:00Z,1.4075325915e-05
2025-07-07,2025-07-07T00:00:00Z,4.88823543776e-05
2025-07-08,2025-07-08T00:00:00Z,4.0949241837e-05
2025-07-09,2025-07-09T00:00:00Z,7.6750989273e-05
2025-07-10,2025-07-10T00:00:00Z,0.0001205904570554
2025-07-11,2025-07-11T00:00:00Z,0.000159668122005
2025-07-12,2025-07-12T00:00:00Z,3.17697499231e-05
2025-07-13,2025-07-13T00:00:00Z,3.40501462857e-05
2025-07-14,2025-07-14T00:00:00Z,0.000140810623443
2025-07-15,2025-07-15T00:00:00Z,8.39696460148e-05
2025-07-16,2025-07-16T00:00:00Z,0.0001806370280273
2025-07-17,2025-07-17T00:00:00Z,0.000185245571637
2025-07-18,2025-07-18T00:00:00Z,0.0001672700169058
2025-07-19,2025-07-19T00:00:00Z,3.78737106294e-05
2025-07-20,2025-07-20T00:00:00Z,6.25810529476e-05
2025-07-21,2025-07-21T00:00:00Z,6.99709579903e-05
2025-07-22,2025-07-22T00:00:00Z,4.42768893216e-05
2025-07-23,2025-07-23T00:00:00Z,3.68651789057e-05
2025-07-24,2025-07-24T00:00:00Z,2.72987615109e-05
2025-07-25,2025-07-25T00:00:00Z,1.67840688902e-05
2025-07-26,2025-07-26T00:00:00Z,1.13246976658e-05
2025-07-27,2025-07-27T00:00:00Z,1.1224691752e-05
2025-07-28,2025-07-28T00:00:00Z,1.96374359211e-05
2025-07-29,2025-07-29T00:00:00Z,4.6789736196e-05
2025-07-30,2025-07-30T00:00:00Z,0.0001170435029082
2025-07-31,2025-07-31T00:00:00Z,0.0001053720437538
2025-08-01,2025-08-01T00:00:00Z,2.11650538762e-05
2025-08-02,2025-08-02T00:00:00Z,1.19379113328e-05
2025-08-03,2025-08-03T00:00:00Z,9.2054914639e-06
2025-08-04,2025-08-04T00:00:00Z,1.24835993615e-05
2025-08-05,2025-08-05T00:00:00Z,2.15635913159e-05
2025-08-06,2025-08-06T00:00:00Z,1.5159502071e-05
2025-08-07,2025-08-07T00:00:00Z,2.0842656156e-05
2025-08-08,2025-08-08T00:00:00Z,2.20340902568e-05
2025-08-09,2025-08-09T00:00:00Z,2.567698203e-05
2025-08-10,2025-08-10T00:00:00Z,1.69232249346e-05
2025-08-11,2025-08-11T00:00:00Z,2.99369454956e-05
2025-08-12,2025-08-12T00:00:00Z,4.66484931107e-05
2025-08-13,2025-08-13T00:00:00Z,6.13134813622e-05
2025-08-14,2025-08-14T00:00:00Z,4.96633135656e-05
2025-08-15,2025-08-15T00:00:00Z,2.27875540601e-05
2025-08-16,2025-08-16T00:00:00Z,9.7948430284e-06
2025-08-17,2025-08-17T00:00:00Z,8.1160004824e-06
2025-08-18,2025-08-18T00:00:00Z,1.64610154094e-05
2025-08-19,2025-08-19T00:00:00Z,1.5649142313e-05
2025-08-20,2025-08-20T00:00:00Z,1.72199447235e-05
2025-08-21,2025-08-21T00:00:00Z,1.44538947092e-05
2025-08-22,2025-08-22T00:00:00Z,3.3905146184e-05
2025-08-23,2025-08-23T00:00:00Z,1.29200213413e-05
2025-08-24,2025-08-24T00:00:00Z,1.23337850846e-05
2025-08-25,2025-08-25T00:00:00Z,1.6251193434e-05
2025-08-26,2025-08-26T00:00:00Z,2.0141535393e-05
2025-08-27,2025-08-27T00:00:00Z,2.91159915282e-05
2025-08-28,2025-08-28T00:00:00Z,1.9274255715e-05
2025-08-29,2025-08-29T00:00:00Z,1.5708904315e-05
2025-08-30,2025-08-30T00:00:00Z,7.1091122142e-06
2025-08-31,2025-08-31T00:00:00Z,7.7646508894e-06
2025-09-01,2025-09-01T00:00:00Z,4.56353846749e-05
2025-09-02,2025-09-02T00:00:00Z,1.39857702931e-05
2025-09-03,2025-09-03T00:00:00Z,1.66180093162e-05
2025-09-04,2025-09-04T00:00:00Z,1.95996139088e-05
2025-09-05,2025-09-05T00:00:00Z,1.3244524797e-05
2025-09-06,2025-09-06T00:00:00Z,8.2966036028e-06
2025-09-07,2025-09-07T00:00:00Z,6.5578154154e-06
2025-09-08,2025-09-08T00:00:00Z,1.7080790601e-05
2025-09-09,2025-09-09T00:00:00Z,1.51395520074e-05
2025-09-10,2025-09-10T00:00:00Z,1.4062770036e-05
2025-09-11,2025-09-11T00:00:00Z,1.19394772791e-05
2025-09-12,2025-09-12T00:00:00Z,1.5114115443e-05
2025-09-13,2025-09-13T00:00:00Z,8.471411844e-06
2025-09-14,2025-09-14T00:00:00Z,6.62524821e-06
2025-09-15,2025-09-15T00:00:00Z,2.40736814589e-05
2025-09-16,2025-09-16T00:00:00Z,2.480472519e-05
2025-09-17,2025-09-17T00:00:00Z,1.74352472747e-05
2025-09-18,2025-09-18T00:00:00Z,3.7480968663e-05
2025-09-19,2025-09-19T00:00:00Z,1.57204119794e-05
2025-09-20,2025-09-20T00:00:00Z,8.4130974671e-06
2025-09-21,2025-09-21T00:00:00Z,6.1043922381e-06
2025-09-22,2025-09-22T00:00:00Z,1.7681594049e-05
2025-09-23,2025-09-23T00:00:00Z,1.10915301457e-05
2025-09-24,2025-09-24T00:00:00Z,1.11838356176e-05
2025-09-25,2025-09-25T00:00:00Z,4.14308746819e-05
2025-09-26,2025-09-26T00:00:00Z,1.93423390277e-05
2025-09-27,2025-09-27T00:00:00Z,9.128268618e-06
2025-09-28,2025-09-28T00:00:00Z,7.4718589519e-06
2025-09-29,2025-09-29T00:00:00Z,4.01247314846e-05
2025-09-30,2025-09-30T00:00:00Z,2.4738399462e-05
2025-10-01,2025-10-01T00:00:00Z,1.83077053942e-05
2025-10-02,2025-10-02T00:00:00Z,2.14622692486e-05
2025-10-03,2025-10-03T00:00:00Z,1.37601129697e-05
2025-10-04,2025-10-04T00:00:00Z,5.5738408314e-06
2025-10-05,2025-10-05T00:00:00Z,5.8489094404e-06
2025-10-06,2025-10-06T00:00:00Z,1.96080827022e-05
2025-10-07,2025-10-07T00:00:00Z,1.6438170903e-05
2025-10-08,2025-10-08T00:00:00Z,1.1091579912e-05
2025-10-09,2025-10-09T00:00:00Z,1.52544523533e-05
2025-10-10,2025-10-10T00:00:00Z,2.2621262496e-05
2025-10-11,2025-10-11T00:00:00Z,4.15180275276e-05
2025-10-12,2025-10-12T00:00:00Z,1.15274245714e-05
2025-10-13,2025-10-13T00:00:00Z,1.62382095605e-05
2025-10-14,2025-10-14T00:00:00Z,1.9045517969e-05
2025-10-15,2025-10-15T00:00:00Z,1.48656853807e-05
2025-10-16,2025-10-16T00:00:00Z,1.38841948503e-05
2025-10-17,2025-10-17T00:00:00Z,3.5455036218e-05
2025-10-18,2025-10-18T00:00:00Z,5.716187148e-06
2025-10-19,2025-10-19T00:00:00Z,5.5527290145e-06
2025-10-20,2025-10-20T00:00:00Z,6.2210811438e-06
2025-10-21,2025-10-21T00:00:00Z,7.339124149e-06
2025-10-22,2025-10-22T00:00:00Z,6.7111672518e-06
2025-10-23,2025-10-23T00:00:00Z,5.7261775396e-06
2025-10-24,2025-10-24T00:00:00Z,5.8277725776e-06
2025-10-25,2025-10-25T00:00:00Z,3.899790058e-06
2025-10-26,2025-10-26T00:00:00Z,4.7719782273e-06
2025-10-27,2025-10-27T00:00:00Z,1.12462731039e-05
2025-10-28,2025-10-28T00:00:00Z,6.9336109027e-06
2025-10-29,2025-10-29T00:00:00Z,1.0319162973e-05
2025-10-30,2025-10-30T00:00:00Z,1.76198947846e-05
2025-10-31,2025-10-31T00:00:00Z,7.0380877092e-06
2025-11-01,2025-11-01T00:00:00Z,3.5352249211e-06
2025-11-02,2025-11-02T00:00:00Z,4.225430706e-06
2025-11-03,2025-11-03T00:00:00Z,2.53737285474e-05
2025-11-04,2025-11-04T00:00:00Z,5.8777479558e-05
2025-11-05,2025-11-05T00:00:00Z,2.50676664582e-05
2025-11-06,2025-11-06T00:00:00Z,3.57627801176e-05
2025-11-07,2025-11-07T00:00:00Z,3.93474766186e-05
2025-11-08,2025-11-08T00:00:00Z,5.61634319e-06
2025-11-09,2025-11-09T00:00:00Z,3.5786352696e-06
2025-11-10,2025-11-10T00:00:00Z,9.7660776039e-06
2025-11-11,2025-11-11T00:00:00Z,8.681450252e-06
2025-11-12,2025-11-12T00:00:00Z,6.5059886042e-06
2025-11-13,2025-11-13T00:00:00Z,1.17589005514e-05
2025-11-14,2025-11-14T00:00:00Z,1.74676686401e-05
2025-11-15,2025-11-15T00:00:00Z,3.1749048253e-06
2025-11-16,2025-11-16T00:00:00Z,4.3317092847e-06
2025-11-17,2025-11-17T00:00:00Z,1.3773220335e-05
2025-11-18,2025-11-18T00:00:00Z,1.21596657042e-05
2025-11-19,2025-11-19T00:00:00Z,1.39137217035e-05
2025-11-20,2025-11-20T00:00:00Z,2.0293937559e-05
2025-11-21,2025-11-21T00:00:00Z,3.5394880437e-05
2025-11-22,2025-11-22T00:00:00Z,3.8781336509e-06
2025-11-23,2025-11-23T00:00:00Z,3.7368440048e-06
2025-11-24,2025-11-24T00:00:00Z,8.392904016e-06
2025-11-25,2025-11-25T00:00:00Z,5.3397360124e-06
2025-11-26,2025-11-26T00:00:00Z,2.7344774152e-06
2025-11-27,2025-11-27T00:00:00Z,2.2019771689e-06
2025-11-28,2025-11-28T00:00:00Z,2.6575823046e-06
2025-11-29,2025-11-29T00:00:00Z,1.7814403502e-06
2025-11-30,2025-11-30T00:00:00Z,1.605817888e-06
2025-12-01,2025-12-01T00:00:00Z,2.9334636313e-06
2025-12-02,2025-12-02T00:00:00Z,2.137199475e-06
2025-12-03,2025-12-03T00:00:00Z,1.5418324747e-06
2025-12-04,2025-12-04T00:00:00Z,1.5424808913e-06
2025-12-05,2025-12-05T00:00:00Z,1.344173904e-06
2025-12-06,2025-12-06T00:00:00Z,1.0997844541e-06
2025-12-07,2025-12-07T00:00:00Z,1.19584527129e-05
2025-12-08,2025-12-08T00:00:00Z,1.46629659723e-05
2025-12-09,2025-12-09T00:00:00Z,1.11256661044e-05
2025-12-10,2025-12-10T00:00:00Z,7.423394613e-06
2025-12-11,2025-12-11T00:00:00Z,5.6491612629e-06
2025-12-12,2025-12-12T00:00:00Z,3.677236815e-06
2025-12-13,2025-12-13T00:00:00Z,1.6651729828e-06
2025-12-14,2025-12-14T00:00:00Z,2.0423539135e-06
2025-12-15,2025-12-15T00:00:00Z,2.5790139227e-06
