date,Fund Flow Ratio
2021-05-31,0.09749288
2021-06-01,0.06257522
2021-06-02,0.09816755
2021-06-03,0.09261764
2021-06-04,0.11083501
2021-06-05,0.09137042
2021-06-06,0.03216337
2021-06-07,0.05475096
2021-06-08,0.0723225
2021-06-09,0.1173921
2021-06-10,0.0878519
2021-06-11,0.06739414
2021-06-12,0.05656318
2021-06-13,0.0481049
2021-06-14,0.07691854
2021-06-15,0.07489624
2021-06-16,0.06894289
2021-06-17,0.07718284
2021-06-18,0.11750272
2021-06-19,0.0789258
2021-06-20,0.05847206
2021-06-21,0.11148281
2021-06-22,0.09949643
2021-06-23,0.07453098
2021-06-24,0.05736096
2021-06-25,0.07021347
2021-06-26,0.05435766
2021-06-27,0.05263183
2021-06-28,0.06415175
2021-06-29,0.0712737
2021-06-30,0.08767196
2021-07-01,0.05431362
2021-07-02,0.0493172
2021-07-03,0.03030873
2021-07-04,0.02341084
2021-07-05,0.04250798
2021-07-06,0.05607863
2021-07-07,0.06110944
2021-07-08,0.03197975
2021-07-09,0.02430905
2021-07-10,0.01815813
2021-07-11,0.02282677
2021-07-12,0.05988007
2021-07-13,0.05793829
2021-07-14,0.05581033
2021-07-15,0.056766
2021-07-16,0.05052568
2021-07-17,0.06415238
2021-07-18,0.04632856
2021-07-19,0.05859086
2021-07-20,0.06401452
2021-07-21,0.05443899
2021-07-22,0.04740172
2021-07-23,0.04269838
2021-07-24,0.03302731
2021-07-25,0.04258222
2021-07-26,0.09079612
2021-07-27,0.02337127
2021-07-28,0.06029768
2021-07-29,0.05803873
2021-07-30,0.06007139
2021-07-31,0.02421298
2021-08-01,0.01478329
2021-08-02,0.03161124
2021-08-03,0.05093835
2021-08-04,0.04195802
2021-08-05,0.06307691
2021-08-06,0.06728169
2021-08-07,0.03723757
2021-08-08,0.04428785
2021-08-09,0.08627781
2021-08-10,0.05782533
2021-08-11,0.05110638
2021-08-12,0.03963886
2021-08-13,0.05006473
2021-08-14,0.03682961
2021-08-15,0.03256637
2021-08-16,0.03629864
2021-08-17,0.02718739
2021-08-18,0.03467822
2021-08-19,0.02939335
2021-08-20,0.05568418
2021-08-21,0.0465183
2021-08-22,0.01898269
2021-08-23,0.04002509
2021-08-24,0.00972055
2021-08-25,0.02774931
2021-08-26,0.02725309
2021-08-27,0.01730088
2021-08-28,0.01058891
2021-08-29,0.01003136
2021-08-30,0.01923893
2021-08-31,0.02876735
2021-09-01,0.02939692
2021-09-02,0.03462185
2021-09-03,0.03893299
2021-09-04,0.02060159
2021-09-05,0.01717728
2021-09-06,0.02599283
2021-09-07,0.04531645
2021-09-08,0.03590598
2021-09-09,0.02665957
2021-09-10,0.01513948
2021-09-11,0.00829581
2021-09-12,0.00779116
2021-09-13,0.01096228
2021-09-14,0.00729822
2021-09-15,0.02007486
2021-09-16,0.01723485
2021-09-17,0.01779624
2021-09-18,0.01286648
2021-09-19,0.01505209
2021-09-20,0.02429029
2021-09-21,0.0086481
2021-09-22,0.01661644
2021-09-23,0.01916106
2021-09-24,0.03485867
2021-09-25,0.00705153
2021-09-26,0.01888634
2021-09-27,0.02031694
2021-09-28,0.02315552
2021-09-29,0.02009562
2021-09-30,0.01886769
2021-10-01,0.0197736
2021-10-02,0.01508021
2021-10-03,0.01291614
2021-10-04,0.02354867
2021-10-05,0.02176266
2021-10-06,0.02609002
2021-10-07,0.02389298
2021-10-08,0.02191766
2021-10-09,0.01322972
2021-10-10,0.01514532
2021-10-11,0.0191287
2021-10-12,0.02783215
2021-10-13,0.02933967
2021-10-14,0.03071851
2021-10-15,0.03821254
2021-10-16,0.02249207
2021-10-17,0.01272246
2021-10-18,0.02643776
2021-10-19,0.01431937
2021-10-20,0.02209091
2021-10-21,0.04218887
2021-10-22,0.03127944
2021-10-23,0.01770364
2021-10-24,0.01350111
2021-10-25,0.02455691
2021-10-26,0.02458062
2021-10-27,0.04097739
2021-10-28,0.03830261
2021-10-29,0.03999613
2021-10-30,0.01591974
2021-10-31,0.02010935
2021-11-01,0.02990735
2021-11-02,0.03496382
2021-11-03,0.0346294
2021-11-04,0.0193255
2021-11-05,0.01935799
2021-11-06,0.00963796
2021-11-07,0.01290478
2021-11-08,0.02092508
2021-11-09,0.02031589
2021-11-10,0.02024317
2021-11-11,0.01909156
2021-11-12,0.01982417
2021-11-13,0.00916347
2021-11-14,0.01225341
2021-11-15,0.01659392
2021-11-16,0.01095807
2021-11-17,0.01846663
2021-11-18,0.03511689
2021-11-19,0.02623974
2021-11-20,0.01580388
2021-11-21,0.01455179
2021-11-22,0.02881299
2021-11-23,0.02639217
2021-11-24,0.0209232
2021-11-25,0.01488133
2021-11-26,0.03803962
2021-11-27,0.0173458
2021-11-28,0.01155431
2021-11-29,0.02569897
2021-11-30,0.02237175
2021-12-01,0.0260505
2021-12-02,0.02537494
2021-12-03,0.02755711
2021-12-04,0.04405485
2021-12-05,0.03643892
2021-12-06,0.03293822
2021-12-07,0.024177
2021-12-08,0.01853369
2021-12-09,0.02924268
2021-12-10,0.02808617
2021-12-11,0.02118394
2021-12-12,0.01598162
2021-12-13,0.03239647
2021-12-14,0.00972053
2021-12-15,0.01848213
2021-12-16,0.02164893
2021-12-17,0.02721652
2021-12-18,0.02140314
2021-12-19,0.01367968
2021-12-20,0.02557001
2021-12-21,0.03460098
2021-12-22,0.03721499
2021-12-23,0.024173
2021-12-24,0.03170435
2021-12-25,0.02301369
2021-12-26,0.01155394
2021-12-27,0.02419237
2021-12-28,0.02876053
2021-12-29,0.03790162
2021-12-30,0.03251482
2021-12-31,0.03657914
2022-01-01,0.02376622
2022-01-02,0.01442382
2022-01-03,0.01767906
2022-01-04,0.02854814
2022-01-05,0.0214166
2022-01-06,0.03101671
2022-01-07,0.02946025
2022-01-08,0.01763719
2022-01-09,0.01410773
2022-01-10,0.03045918
2022-01-11,0.01334742
2022-01-12,0.01764551
2022-01-13,0.02316322
2022-01-14,0.02035671
2022-01-15,0.00889244
2022-01-16,0.00819718
2022-01-17,0.01817157
2022-01-18,0.01930197
2022-01-19,0.02750236
2022-01-20,0.02651864
2022-01-21,0.03434935
2022-01-22,0.02258822
2022-01-23,0.01308508
2022-01-24,0.02803716
2022-01-25,0.0200288
2022-01-26,0.02854052
2022-01-27,0.03205038
2022-01-28,0.0263167
2022-01-29,0.01787503
2022-01-30,0.01477337
2022-01-31,0.02185259
2022-02-01,0.02068154
2022-02-02,0.02078122
2022-02-03,0.02584877
2022-02-04,0.02091898
2022-02-05,0.01593055
2022-02-06,0.01297925
2022-02-07,0.02257231
2022-02-08,0.00871265
2022-02-09,0.01333651
2022-02-10,0.01517863
2022-02-11,0.01983414
2022-02-12,0.01421284
2022-02-13,0.00907759
2022-02-14,0.01733815
2022-02-15,0.02482728
2022-02-16,0.01826953
2022-02-17,0.01926509
2022-02-18,0.02140431
2022-02-19,0.00997445
2022-02-20,0.01021051
2022-02-21,0.01707814
2022-02-22,0.01809149
2022-02-23,0.01872138
2022-02-24,0.03768502
2022-02-25,0.02461165
2022-02-26,0.01309134
2022-02-27,0.01767906
2022-02-28,0.02418881
2022-03-01,0.0252456
2022-03-02,0.02769842
2022-03-03,0.02247377
2022-03-04,0.02615115
2022-03-05,0.01353761
2022-03-06,0.0104424
2022-03-07,0.02331709
2022-03-08,0.00862351
2022-03-09,0.01186659
2022-03-10,0.01880224
2022-03-11,0.01649677
2022-03-12,0.00746431
2022-03-13,0.00836118
2022-03-14,0.01540488
2022-03-15,0.0162625
2022-03-16,0.0193466
2022-03-17,0.02035194
2022-03-18,0.02824268
2022-03-19,0.0122206
2022-03-20,0.01219592
2022-03-21,0.02805735
2022-03-22,0.04579246
2022-03-23,0.02181531
2022-03-24,0.02585089
2022-03-25,0.02099039
2022-03-26,0.01164268
2022-03-27,0.02692968
2022-03-28,0.0232937
2022-03-29,0.02500921
2022-03-30,0.02300514
2022-03-31,0.03239772
2022-04-01,0.02403109
2022-04-02,0.00852152
2022-04-03,0.0088409
2022-04-04,0.01556458
2022-04-05,0.00693176
2022-04-06,0.01520731
2022-04-07,0.01278402
2022-04-08,0.01363017
2022-04-09,0.0078847
2022-04-10,0.01366135
2022-04-11,0.01540404
2022-04-12,0.0146038
2022-04-13,0.01168795
2022-04-14,0.02255769
2022-04-15,0.01283834
2022-04-16,0.00766225
2022-04-17,0.00643639
2022-04-18,0.01088731
2022-04-19,0.01162139
2022-04-20,0.01728711
2022-04-21,0.03092863
2022-04-22,0.01051025
2022-04-23,0.00503362
2022-04-24,0.00785192
2022-04-25,0.01028779
2022-04-26,0.01319225
2022-04-27,0.01149817
2022-04-28,0.01481205
2022-04-29,0.01553404
2022-04-30,0.00864561
2022-05-01,0.02054336
2022-05-02,0.01573433
2022-05-03,0.01032953
2022-05-04,0.01734557
2022-05-05,0.01403104
2022-05-06,0.02029935
2022-05-07,0.0139142
2022-05-08,0.0242252
2022-05-09,0.0533206
2022-05-10,0.03659034
2022-05-11,0.04786548
2022-05-12,0.04231333
2022-05-13,0.02509922
2022-05-14,0.03027209
2022-05-15,0.02057512
2022-05-16,0.03499817
2022-05-17,0.04221086
2022-05-18,0.04268
2022-05-19,0.05688253
2022-05-20,0.05335365
2022-05-21,0.02536847
2022-05-22,0.03788107
2022-05-23,0.05608334
2022-05-24,0.04638128
2022-05-25,0.04696735
2022-05-26,0.05040639
2022-05-27,0.04717131
2022-05-28,0.03208551
2022-05-29,0.02759284
2022-05-30,0.0507749
2022-05-31,0.02550197
2022-06-01,0.03908843
2022-06-02,0.05940396
2022-06-03,0.04742938
2022-06-04,0.0549705
2022-06-05,0.0191194
2022-06-06,0.05799952
2022-06-07,0.04032678
2022-06-08,0.04070818
2022-06-09,0.0440846
2022-06-10,0.03463404
2022-06-11,0.03485428
2022-06-12,0.04486095
2022-06-13,0.05151164
2022-06-14,0.02470492
2022-06-15,0.01924069
2022-06-16,0.01808674
2022-06-17,0.02188539
2022-06-18,0.03192199
2022-06-19,0.02517351
2022-06-20,0.03906035
2022-06-21,0.03804258
2022-06-22,0.04762053
2022-06-23,0.04407658
2022-06-24,0.0334116
2022-06-25,0.02562771
2022-06-26,0.02829908
2022-06-27,0.03817541
2022-06-28,0.03020258
2022-06-29,0.02922237
2022-06-30,0.03058284
2022-07-01,0.0437403
2022-07-02,0.01775292
2022-07-03,0.01381216
2022-07-04,0.02042716
2022-07-05,0.02762948
2022-07-06,0.02835815
2022-07-07,0.05930842
2022-07-08,0.03895677
2022-07-09,0.01974375
2022-07-10,0.03065306
2022-07-11,0.02565399
2022-07-12,0.02189408
2022-07-13,0.01648362
2022-07-14,0.03405797
2022-07-15,0.03234963
2022-07-16,0.01562574
2022-07-17,0.03216391
2022-07-18,0.0409701
2022-07-19,0.03863277
2022-07-20,0.05355059
2022-07-21,0.02337872
2022-07-22,0.0296662
2022-07-23,0.01728423
2022-07-24,0.02317817
2022-07-25,0.02600984
2022-07-26,0.01807416
2022-07-27,0.02493011
2022-07-28,0.03790822
2022-07-29,0.03620592
2022-07-30,0.02354669
2022-07-31,0.02704754
2022-08-01,0.02647762
2022-08-02,0.02453086
2022-08-03,0.01946097
2022-08-04,0.01761185
2022-08-05,0.0184004
2022-08-06,0.01193538
2022-08-07,0.02633822
2022-08-08,0.01321892
2022-08-09,0.02174911
2022-08-10,0.02130767
2022-08-11,0.02732054
2022-08-12,0.0352933
2022-08-13,0.02469213
2022-08-14,0.03928385
2022-08-15,0.03062621
2022-08-16,0.02527058
2022-08-17,0.0281057
2022-08-18,0.03628297
2022-08-19,0.03862142
2022-08-20,0.00984299
2022-08-21,0.01543645
2022-08-22,0.01450777
2022-08-23,0.01142187
2022-08-24,0.0207048
2022-08-25,0.0272904
2022-08-26,0.03111781
2022-08-27,0.01868799
2022-08-28,0.020056
2022-08-29,0.02492414
2022-08-30,0.0370691
2022-08-31,0.02915733
2022-09-01,0.02202022
2022-09-02,0.02496636
2022-09-03,0.01945758
2022-09-04,0.020269
2022-09-05,0.01801958
2022-09-06,0.02233871
2022-09-07,0.02013466
2022-09-08,0.02450532
2022-09-09,0.03276509
2022-09-10,0.02250973
2022-09-11,0.0301632
2022-09-12,0.03805856
2022-09-13,0.07529889
2022-09-14,0.13583059
2022-09-15,0.05946983
2022-09-16,0.02436101
2022-09-17,0.02514524
2022-09-18,0.01611088
2022-09-19,0.02484457
2022-09-20,0.0169062
2022-09-21,0.02198752
2022-09-22,0.02397612
2022-09-23,0.03281417
2022-09-24,0.01797335
2022-09-25,0.0181486
2022-09-26,0.02771568
2022-09-27,0.04371447
2022-09-28,0.03786349
2022-09-29,0.03690761
2022-09-30,0.04054349
2022-10-01,0.03113982
2022-10-02,0.02594504
2022-10-03,0.03100558
2022-10-04,0.04218633
2022-10-05,0.03984155
2022-10-06,0.03971564
2022-10-07,0.05231079
2022-10-08,0.02249646
2022-10-09,0.01799887
2022-10-10,0.02167294
2022-10-11,0.02958164
2022-10-12,0.03450392
2022-10-13,0.04557844
2022-10-14,0.05217754
2022-10-15,0.03469069
2022-10-16,0.03151351
2022-10-17,0.04776918
2022-10-18,0.07297448
2022-10-19,0.02622249
2022-10-20,0.03982245
2022-10-21,0.03699819
2022-10-22,0.02902056
2022-10-23,0.02607802
2022-10-24,0.03981605
2022-10-25,0.05507226
2022-10-26,0.0582187
2022-10-27,0.03729257
2022-10-28,0.0461558
2022-10-29,0.0333054
2022-10-30,0.0288045
2022-10-31,0.04254443
2022-11-01,0.04781705
2022-11-02,0.06620467
2022-11-03,0.02668806
2022-11-04,0.06662831
2022-11-05,0.02631291
2022-11-06,0.01635224
2022-11-07,0.04302837
2022-11-08,0.13189426
2022-11-09,0.09425829
2022-11-10,0.07632341
2022-11-11,0.0562058
2022-11-12,0.0479327
2022-11-13,0.02618784
2022-11-14,0.0550843
2022-11-15,0.0480872
2022-11-16,0.06497775
2022-11-17,0.05720986
2022-11-18,0.0708543
2022-11-19,0.03360534
2022-11-20,0.03035676
2022-11-21,0.06901891
2022-11-22,0.06666502
2022-11-23,0.11526806
2022-11-24,0.06565146
2022-11-25,0.04792599
2022-11-26,0.052713
2022-11-27,0.05812429
2022-11-28,0.07243944
2022-11-29,0.08350747
2022-11-30,0.11024106
2022-12-01,0.09937858
2022-12-02,0.09444539
2022-12-03,0.04831686
2022-12-04,0.05614857
2022-12-05,0.07650617
2022-12-06,0.07126063
2022-12-07,0.06754162
2022-12-08,0.06939921
2022-12-09,0.07777534
2022-12-10,0.04663657
2022-12-11,0.04589804
2022-12-12,0.08501875
2022-12-13,0.1228386
2022-12-14,0.07100352
2022-12-15,0.07461779
2022-12-16,0.0778062
2022-12-17,0.08046097
2022-12-18,0.04799913
2022-12-19,0.06168793
2022-12-20,0.07494411
2022-12-21,0.09712367
2022-12-22,0.08872625
2022-12-23,0.08186305
2022-12-24,0.0611107
2022-12-25,0.03801294
2022-12-26,0.05366985
2022-12-27,0.07338574
2022-12-28,0.06673048
2022-12-29,0.08742553
2022-12-30,0.09804488
2022-12-31,0.07142536
2023-01-01,0.08080464
2023-01-02,0.06981723
2023-01-03,0.07170947
2023-01-04,0.12849035
2023-01-05,0.07100059
2023-01-06,0.06743954
2023-01-07,0.04521599
2023-01-08,0.03691982
2023-01-09,0.08616795
2023-01-10,0.08270963
2023-01-11,0.0855659
2023-01-12,0.09957093
2023-01-13,0.10824932
2023-01-14,0.13715523
2023-01-15,0.06288796
2023-01-16,0.07902749
2023-01-17,0.07396537
2023-01-18,0.08746643
2023-01-19,0.09833379
2023-01-20,0.13097764
2023-01-21,0.07612233
2023-01-22,0.06526675
2023-01-23,0.08030081
2023-01-24,0.09661326
2023-01-25,0.09865158
2023-01-26,0.08044058
2023-01-27,0.11300122
2023-01-28,0.0718476
2023-01-29,0.06995046
2023-01-30,0.08555821
2023-01-31,0.07337913
2023-02-01,0.0790587
2023-02-02,0.11055131
2023-02-03,0.07969946
2023-02-04,0.074517
2023-02-05,0.05725727
2023-02-06,0.08661819
2023-02-07,0.08633237
2023-02-08,0.07023533
2023-02-09,0.08680827
2023-02-10,0.05990594
2023-02-11,0.04632652
2023-02-12,0.04592595
2023-02-13,0.09159111
2023-02-14,0.09700638
2023-02-15,0.10831189
2023-02-16,0.0961338
2023-02-17,0.08877231
2023-02-18,0.06399382
2023-02-19,0.07320844
2023-02-20,0.06955226
2023-02-21,0.08120262
2023-02-22,0.06994513
2023-02-23,0.07915649
2023-02-24,0.09186798
2023-02-25,0.06353982
2023-02-26,0.04441562
2023-02-27,0.08254488
2023-02-28,0.07042312
2023-03-01,0.09021122
2023-03-02,0.06012989
2023-03-03,0.09790113
2023-03-04,0.05891562
2023-03-05,0.06112448
2023-03-06,0.07133987
2023-03-07,0.09636768
2023-03-08,0.11206099
2023-03-09,0.12266762
2023-03-10,0.13003922
2023-03-11,0.15060195
2023-03-12,0.11220142
2023-03-13,0.15238495
2023-03-14,0.1481073
2023-03-15,0.1053355
2023-03-16,0.10727242
2023-03-17,0.13523234
2023-03-18,0.08516879
2023-03-19,0.08086109
2023-03-20,0.08507757
2023-03-21,0.07768592
2023-03-22,0.10888203
2023-03-23,0.08917548
2023-03-24,0.07333364
2023-03-25,0.04726441
2023-03-26,0.03568075
2023-03-27,0.05945537
2023-03-28,0.06527518
2023-03-29,0.07320492
2023-03-30,0.06119024
2023-03-31,0.07279638
2023-04-01,0.05091066
2023-04-02,0.03425039
2023-04-03,0.05832606
2023-04-04,0.05065159
2023-04-05,0.0608412
2023-04-06,0.04550297
2023-04-07,0.04522279
2023-04-08,0.04085039
2023-04-09,0.03549087
2023-04-10,0.06671504
2023-04-11,0.09041613
2023-04-12,0.05917921
2023-04-13,0.07962509
2023-04-14,0.06632405
2023-04-15,0.03933181
2023-04-16,0.0423258
2023-04-17,0.05853733
2023-04-18,0.07002205
2023-04-19,0.08294606
2023-04-20,0.08029869
2023-04-21,0.09857029
2023-04-22,0.05395717
2023-04-23,0.05182048
2023-04-24,0.06474323
2023-04-25,0.0748986
2023-04-26,0.09018394
2023-04-27,0.0731815
2023-04-28,0.06512827
2023-04-29,0.05282669
2023-04-30,0.04347991
2023-05-01,0.07382398
2023-05-02,0.08299771
2023-05-03,0.05842589
2023-05-04,0.06768333
2023-05-05,0.080979
2023-05-06,0.04451191
2023-05-07,0.02118292
2023-05-08,0.07886757
2023-05-09,0.08032486
2023-05-10,0.06374375
2023-05-11,0.07798983
2023-05-12,0.07675876
2023-05-13,0.04973587
2023-05-14,0.04360139
2023-05-15,0.13466719
2023-05-16,0.08023017
2023-05-17,0.07009646
2023-05-18,0.07912259
2023-05-19,0.05998552
2023-05-20,0.04589276
2023-05-21,0.0406679
2023-05-22,0.0509485
2023-05-23,0.05721622
2023-05-24,0.06366744
2023-05-25,0.08575925
2023-05-26,0.08942424
2023-05-27,0.05260775
2023-05-28,0.05991648
2023-05-29,0.06225733
2023-05-30,0.0714164
2023-05-31,0.04693373
2023-06-01,0.05373916
2023-06-02,0.06756307
2023-06-03,0.05875279
2023-06-04,0.04388419
2023-06-05,0.06649287
2023-06-06,0.07754668
2023-06-07,0.11063114
2023-06-08,0.07898657
2023-06-09,0.06687767
2023-06-10,0.09059048
2023-06-11,0.08708993
2023-06-12,0.0987111
2023-06-13,0.09262052
2023-06-14,0.0975919
2023-06-15,0.12255984
2023-06-16,0.13605345
2023-06-17,0.12818555
2023-06-18,0.08631718
2023-06-19,0.07652169
2023-06-20,0.1225435
2023-06-21,0.13623728
2023-06-22,0.11431443
2023-06-23,0.11821598
2023-06-24,0.10480846
2023-06-25,0.09382921
2023-06-26,0.08432233
2023-06-27,0.10275211
2023-06-28,0.10129524
2023-06-29,0.09891382
2023-06-30,0.12154952
2023-07-01,0.12638298
2023-07-02,0.09954603
2023-07-03,0.092062
2023-07-04,0.09656668
2023-07-05,0.09795419
2023-07-06,0.1069483
2023-07-07,0.09700703
2023-07-08,0.0798165
2023-07-09,0.08255554
2023-07-10,0.09988032
2023-07-11,0.11008561
2023-07-12,0.13371001
2023-07-13,0.13065947
2023-07-14,0.11794819
2023-07-15,0.07802002
2023-07-16,0.07042957
2023-07-17,0.08784683
2023-07-18,0.08172833
2023-07-19,0.1096837
2023-07-20,0.0888834
2023-07-21,0.0858129
2023-07-22,0.0808388
2023-07-23,0.0877015
2023-07-24,0.12052803
2023-07-25,0.09572554
2023-07-26,0.11776459
2023-07-27,0.11165831
2023-07-28,0.10381901
2023-07-29,0.09050012
2023-07-30,0.06385387
2023-07-31,0.08623436
2023-08-01,0.1167245
2023-08-02,0.13822048
2023-08-03,0.10746736
2023-08-04,0.09110544
2023-08-05,0.08651961
2023-08-06,0.09772315
2023-08-07,0.10404347
2023-08-08,0.11328432
2023-08-09,0.09385354
2023-08-10,0.08155726
2023-08-11,0.09679655
2023-08-12,0.0640776
2023-08-13,0.06960988
2023-08-14,0.097861
2023-08-15,0.09667044
2023-08-16,0.07807694
2023-08-17,0.10211517
2023-08-18,0.11492957
2023-08-19,0.08321492
2023-08-20,0.08021939
2023-08-21,0.08844987
2023-08-22,0.08416629
2023-08-23,0.09359502
2023-08-24,0.09084485
2023-08-25,0.10297987
2023-08-26,0.06820536
2023-08-27,0.05171614
2023-08-28,0.07048767
2023-08-29,0.1288823
2023-08-30,0.08827029
2023-08-31,0.09743395
2023-09-01,0.11305357
2023-09-02,0.07950026
2023-09-03,0.09633986
2023-09-04,0.08790769
2023-09-05,0.09006008
2023-09-06,0.09042811
2023-09-07,0.0950216
2023-09-08,0.12115
2023-09-09,0.08319147
2023-09-10,0.07024422
2023-09-11,0.1129995
2023-09-12,0.1126565
2023-09-13,0.10434721
2023-09-14,0.10569579
2023-09-15,0.08942545
2023-09-16,0.07541052
2023-09-17,0.06926223
2023-09-18,0.10135117
2023-09-19,0.08930338
2023-09-20,0.0752029
2023-09-21,0.09070127
2023-09-22,0.09270537
2023-09-23,0.07155966
2023-09-24,0.09309981
2023-09-25,0.10347894
2023-09-26,0.10993169
2023-09-27,0.10392135
2023-09-28,0.13827657
2023-09-29,0.08603509
2023-09-30,0.08326322
2023-10-01,0.09370563
2023-10-02,0.12351931
2023-10-03,0.08915599
2023-10-04,0.07461092
2023-10-05,0.0748519
2023-10-06,0.07147781
2023-10-07,0.05801128
2023-10-08,0.07884095
2023-10-09,0.09265294
2023-10-10,0.09874114
2023-10-11,0.11159709
2023-10-12,0.09595871
2023-10-13,0.10008972
2023-10-14,0.0701493
2023-10-15,0.09627116
2023-10-16,0.14453562
2023-10-17,0.12272893
2023-10-18,0.10062236
2023-10-19,0.12049658
2023-10-20,0.12767879
2023-10-21,0.09568755
2023-10-22,0.07971562
2023-10-23,0.11420063
2023-10-24,0.10849344
2023-10-25,0.09759245
2023-10-26,0.10192119
2023-10-27,0.12649421
2023-10-28,0.0930833
2023-10-29,0.08233028
2023-10-30,0.09940544
2023-10-31,0.10522677
2023-11-01,0.12536492
2023-11-02,0.13537773
2023-11-03,0.10840587
2023-11-04,0.08125844
2023-11-05,0.10143798
2023-11-06,0.09920353
2023-11-07,0.1218209
2023-11-08,0.09773463
2023-11-09,0.10359342
2023-11-10,0.14616927
2023-11-11,0.09225204
2023-11-12,0.08751182
2023-11-13,0.09121669
2023-11-14,0.11515199
2023-11-15,0.11897026
2023-11-16,0.09420661
2023-11-17,0.11552872
2023-11-18,0.0709705
2023-11-19,0.07765466
2023-11-20,0.10250472
2023-11-21,0.10607845
2023-11-22,0.12468167
2023-11-23,0.1825019
2023-11-24,0.12806634
2023-11-25,0.09180129
2023-11-26,0.08767851
2023-11-27,0.10957123
2023-11-28,0.13176004
2023-11-29,0.10557011
2023-11-30,0.09318433
2023-12-01,0.10619998
2023-12-02,0.08920185
2023-12-03,0.08086482
2023-12-04,0.11202451
2023-12-05,0.11109308
2023-12-06,0.10266193
2023-12-07,0.09736349
2023-12-08,0.09541522
2023-12-09,0.10658377
2023-12-10,0.09264479
2023-12-11,0.1198872
2023-12-12,0.11302518
2023-12-13,0.11317992
2023-12-14,0.0867105
2023-12-15,0.09890633
2023-12-16,0.07100326
2023-12-17,0.07628947
2023-12-18,0.10768728
2023-12-19,0.10095633
2023-12-20,0.12144786
2023-12-21,0.10545198
2023-12-22,0.10959927
2023-12-23,0.11668505
2023-12-24,0.10701304
2023-12-25,0.12761811
2023-12-26,0.11763069
2023-12-27,0.1864471
2023-12-28,0.1113856
2023-12-29,0.11059745
2023-12-30,0.12288909
2023-12-31,0.10654752
2024-01-01,0.11541285
2024-01-02,0.14373289
2024-01-03,0.11887903
2024-01-04,0.09301755
2024-01-05,0.1233521
2024-01-06,0.16217812
2024-01-07,0.15459703
2024-01-08,0.12088866
2024-01-09,0.10479205
2024-01-10,0.11069055
2024-01-11,0.14215391
2024-01-12,0.13600918
2024-01-13,0.0890514
2024-01-14,0.07982231
2024-01-15,0.1042302
2024-01-16,0.15426797
2024-01-17,0.12379562
2024-01-18,0.13589441
2024-01-19,0.17950224
2024-01-20,0.11158623
2024-01-21,0.08853627
2024-01-22,0.15874682
2024-01-23,0.19222623
2024-01-24,0.15740323
2024-01-25,0.1573244
2024-01-26,0.16537189
2024-01-27,0.08791263
2024-01-28,0.10239542
2024-01-29,0.14914259
2024-01-30,0.1429802
2024-01-31,0.10824199
2024-02-01,0.12702302
2024-02-02,0.12327598
2024-02-03,0.08858344
2024-02-04,0.09306108
2024-02-05,0.11726709
2024-02-06,0.10789965
2024-02-07,0.11330184
2024-02-08,0.14502404
2024-02-09,0.14006363
2024-02-10,0.10937731
2024-02-11,0.10148926
2024-02-12,0.16802054
2024-02-13,0.13315769
2024-02-14,0.14191072
2024-02-15,0.15253894
2024-02-16,0.1498875
2024-02-17,0.11014098
2024-02-18,0.08256121
2024-02-19,0.10316263
2024-02-20,0.11952858
2024-02-21,0.10342473
2024-02-22,0.11096932
2024-02-23,0.13000339
2024-02-24,0.11060807
2024-02-25,0.11273308
2024-02-26,0.13431929
2024-02-27,0.14526343
2024-02-28,0.13901566
2024-02-29,0.16704556
2024-03-01,0.20555168
2024-03-02,0.11615696
2024-03-03,0.0915359
2024-03-04,0.15129587
2024-03-05,0.15310461
2024-03-06,0.17010926
2024-03-07,0.13558524
2024-03-08,0.16067885
2024-03-09,0.10514603
2024-03-10,0.10619321
2024-03-11,0.14360832
2024-03-12,0.14461797
2024-03-13,0.1132647
2024-03-14,0.16307249
2024-03-15,0.14242033
2024-03-16,0.11686961
2024-03-17,0.15318814
2024-03-18,0.12559965
2024-03-19,0.17347353
2024-03-20,0.12470939
2024-03-21,0.1641909
2024-03-22,0.20683845
2024-03-23,0.09476587
2024-03-24,0.08825798
2024-03-25,0.11047496
2024-03-26,0.14822706
2024-03-27,0.16996724
2024-03-28,0.17028689
2024-03-29,0.11521971
2024-03-30,0.09349293
2024-03-31,0.10426614
2024-04-01,0.140506
2024-04-02,0.14302773
2024-04-03,0.15842202
2024-04-04,0.17738342
2024-04-05,0.13371451
2024-04-06,0.10748057
2024-04-07,0.10910382
2024-04-08,0.12720508
2024-04-09,0.14674117
2024-04-10,0.1568182
2024-04-11,0.12398456
2024-04-12,0.14783721
2024-04-13,0.12200718
2024-04-14,0.11782756
2024-04-15,0.14104298
2024-04-16,0.16218252
2024-04-17,0.12838934
2024-04-18,0.16309568
2024-04-19,0.1401499
2024-04-20,0.07065343
2024-04-21,0.07332594
2024-04-22,0.12327292
2024-04-23,0.09535099
2024-04-24,0.11065587
2024-04-25,0.12777283
2024-04-26,0.10911036
2024-04-27,0.09599572
2024-04-28,0.09761903
2024-04-29,0.10010417
2024-04-30,0.12139858
2024-05-01,0.12951252
2024-05-02,0.1475021
2024-05-03,0.1008039
2024-05-04,0.09657855
2024-05-05,0.06049015
2024-05-06,0.10212883
2024-05-07,0.08526981
2024-05-08,0.07370399
2024-05-09,0.09402424
2024-05-10,0.08717801
