date,Fees per Block USD (Mean)
2015-02-27,23.90081049
2015-02-28,24.11585275
2015-03-01,25.18787981
2015-03-02,25.76284748
2015-03-03,27.45870949
2015-03-04,29.09126562
2015-03-05,30.59882031
2015-03-06,31.03951895
2015-03-07,25.6045369
2015-03-08,23.32334157
2015-03-09,31.06460421
2015-03-10,29.82093463
2015-03-11,29.34514002
2015-03-12,31.55922104
2015-03-13,27.30744751
2015-03-14,26.79021138
2015-03-15,23.91052945
2015-03-16,31.78048811
2015-03-17,31.85883359
2015-03-18,27.12489835
2015-03-19,31.16306572
2015-03-20,31.04487874
2015-03-21,22.87494298
2015-03-22,24.34089044
2015-03-23,32.47901916
2015-03-24,20.14831954
2015-03-25,23.91748223
2015-03-26,24.55575985
2015-03-27,20.27308346
2015-03-28,21.42873071
2015-03-29,20.47781614
2015-03-30,26.77530487
2015-03-31,26.6703276
2015-04-01,31.10447288
2015-04-02,23.52836628
2015-04-03,26.00389965
2015-04-04,22.75073371
2015-04-05,25.6603779
2015-04-06,32.9338891
2015-04-07,26.33202019
2015-04-08,32.13457886
2015-04-09,34.6698359
2015-04-10,43.35980765
2015-04-11,28.07923617
2015-04-12,26.09688364
2015-04-13,25.75551073
2015-04-14,23.7497518
2015-04-15,28.08484688
2015-04-16,23.12241987
2015-04-17,26.05843721
2015-04-18,20.33612641
2015-04-19,20.12880826
2015-04-20,24.80943054
2015-04-21,22.86697166
2015-04-22,24.60769176
2015-04-23,28.63780175
2015-04-24,29.17886061
2015-04-25,139.37374349
2015-04-26,20.41983958
2015-04-27,25.44402818
2015-04-28,23.76687892
2015-04-29,29.89734515
2015-04-30,29.07270007
2015-05-01,21.84294553
2015-05-02,22.31826225
2015-05-03,21.01220442
2015-05-04,28.31544197
2015-05-05,24.92366931
2015-05-06,22.97808075
2015-05-07,26.36643936
2015-05-08,26.59571937
2015-05-09,25.15891266
2015-05-10,29.20277223
2015-05-11,26.549904
2015-05-12,25.89047849
2015-05-13,23.18578414
2015-05-14,21.61772509
2015-05-15,24.45234079
2015-05-16,23.53797779
2015-05-17,18.11417422
2015-05-18,24.31515722
2015-05-19,28.12526573
2015-05-20,24.23451896
2015-05-21,21.9852448
2015-05-22,26.39716154
2015-05-23,27.30364466
2015-05-24,22.25235287
2015-05-25,26.24195008
2015-05-26,29.78577321
2015-05-27,27.48514233
2015-05-28,29.15618633
2015-05-29,27.37421485
2015-05-30,29.29717738
2015-05-31,61.92917295
2015-06-01,37.21032254
2015-06-02,27.70588589
2015-06-03,28.62285913
2015-06-04,26.84822702
2015-06-05,25.87765028
2015-06-06,17.99659549
2015-06-07,19.56021244
2015-06-08,25.01360878
2015-06-09,26.97019274
2015-06-10,27.20445721
2015-06-11,29.66355536
2015-06-12,29.77231084
2015-06-13,24.5223412
2015-06-14,25.21997651
2015-06-15,32.53604561
2015-06-16,41.53634428
2015-06-17,37.33239013
2015-06-18,43.73105437
2015-06-19,46.07653285
2015-06-20,27.92885168
2015-06-21,27.65214692
2015-06-22,44.93923233
2015-06-23,32.7908921
2015-06-24,25.38846818
2015-06-25,26.547533
2015-06-26,28.51077474
2015-06-27,31.93342069
2015-06-28,27.25999565
2015-06-29,33.85530113
2015-06-30,54.28955927
2015-07-01,40.85471443
2015-07-02,40.41388589
2015-07-03,36.0856557
2015-07-04,30.1541152
2015-07-05,39.06436987
2015-07-06,53.63935279
2015-07-07,86.51294288
2015-07-08,84.60491212
2015-07-09,81.57803872
2015-07-10,68.52830453
2015-07-11,76.40141155
2015-07-12,100.26533347
2015-07-13,64.04993585
2015-07-14,59.08696194
2015-07-15,49.70225556
2015-07-16,57.77603077
2015-07-17,45.43430824
2015-07-18,81.49606794
2015-07-19,35.72618383
2015-07-20,71.37645757
2015-07-21,56.5178591
2015-07-22,49.20634521
2015-07-23,52.71600204
2015-07-24,39.1283207
2015-07-25,37.9981259
2015-07-26,42.88903231
2015-07-27,61.34941058
2015-07-28,60.70170082
2015-07-29,74.82265796
2015-07-30,73.21766091
2015-07-31,71.35610056
2015-08-01,59.21103361
2015-08-02,38.65470751
2015-08-03,48.92185172
2015-08-04,73.57279937
2015-08-05,72.25523746
2015-08-06,72.55440008
2015-08-07,51.1082551
2015-08-08,38.131896
2015-08-09,35.41483097
2015-08-10,45.39206417
2015-08-11,42.94857356
2015-08-12,54.62631613
2015-08-13,44.53047986
2015-08-14,45.4754248
2015-08-15,39.88758881
2015-08-16,35.73667044
2015-08-17,41.36326592
2015-08-18,46.11039412
2015-08-19,35.99983066
2015-08-20,40.14535496
2015-08-21,32.91405157
2015-08-22,32.64716488
2015-08-23,35.48991848
2015-08-24,37.19543996
2015-08-25,40.55683754
2015-08-26,35.43368827
2015-08-27,39.49895415
2015-08-28,36.14740925
2015-08-29,30.80123845
2015-08-30,29.78598593
2015-08-31,40.3710346
2015-09-01,37.56465689
2015-09-02,77.05033389
2015-09-03,43.74215708
2015-09-04,37.03061281
2015-09-05,44.13140207
2015-09-06,36.5640527
2015-09-07,47.11664831
2015-09-08,45.96417582
2015-09-09,43.96142406
2015-09-10,38.88208976
2015-09-11,57.98959106
2015-09-12,51.49330353
2015-09-13,39.19364659
2015-09-14,47.48251298
2015-09-15,41.73964392
2015-09-16,42.1825166
2015-09-17,43.59481841
2015-09-18,40.40738489
2015-09-19,40.52028033
2015-09-20,38.59469707
2015-09-21,49.81774073
2015-09-22,40.7702415
2015-09-23,37.33409882
2015-09-24,40.38221638
2015-09-25,39.03242098
2015-09-26,39.9702975
2015-09-27,34.50280416
2015-09-28,43.82399939
2015-09-29,37.54545509
2015-09-30,42.98979424
2015-10-01,46.05700541
2015-10-02,44.77840442
2015-10-03,35.78205413
2015-10-04,30.33465345
2015-10-05,36.54429816
2015-10-06,44.43849907
2015-10-07,46.12324774
2015-10-08,46.88032695
2015-10-09,44.76699211
2015-10-10,37.99923714
2015-10-11,32.70364007
2015-10-12,44.37624667
2015-10-13,45.31817652
2015-10-14,45.09948602
2015-10-15,43.62708743
2015-10-16,51.35474909
2015-10-17,53.58240472
2015-10-18,42.29296166
2015-10-19,45.46848864
2015-10-20,66.31833438
2015-10-21,53.0296517
2015-10-22,54.27343163
2015-10-23,53.59224985
2015-10-24,52.10826774
2015-10-25,46.52523312
2015-10-26,46.33870324
2015-10-27,57.84831678
2015-10-28,65.37773457
2015-10-29,69.92482553
2015-10-30,61.09952055
2015-10-31,62.77689079
2015-11-01,57.22974082
2015-11-02,74.14646636
2015-11-03,85.97802362
2015-11-04,130.07880659
2015-11-05,93.52620913
2015-11-06,83.0270199
2015-11-07,65.23398609
2015-11-08,64.5629213
2015-11-09,74.89643657
2015-11-10,72.98357958
2015-11-11,52.84552697
2015-11-12,52.63667098
2015-11-13,53.56420611
2015-11-14,57.67709112
2015-11-15,47.41037083
2015-11-16,52.12765315
2015-11-17,59.26570341
2015-11-18,59.8047083
2015-11-19,62.65284826
2015-11-20,49.3917168
2015-11-21,44.57169972
2015-11-22,43.93147181
2015-11-23,50.92683265
2015-11-24,51.77404021
2015-11-25,57.95616925
2015-11-26,54.68405178
2015-11-27,71.61224408
2015-11-28,61.11564882
2015-11-29,53.82368922
2015-11-30,79.77500634
2015-12-01,68.76096835
2015-12-02,71.73098546
2015-12-03,75.79480498
2015-12-04,67.62047627
2015-12-05,66.67286192
2015-12-06,75.42219779
2015-12-07,88.65427273
2015-12-08,74.18929532
2015-12-09,92.75229916
2015-12-10,69.09198541
2015-12-11,117.79145299
2015-12-12,98.7501028
2015-12-13,102.17395481
2015-12-14,91.73032821
2015-12-15,100.00823554
2015-12-16,104.66706834
2015-12-17,110.3445594
2015-12-18,102.6931148
2015-12-19,103.86934039
2015-12-20,91.99667226
2015-12-21,120.48789769
2015-12-22,114.28747961
2015-12-23,111.46598223
2015-12-24,119.74551484
2015-12-25,83.13859553
2015-12-26,79.02149287
2015-12-27,55.50627963
2015-12-28,87.58251892
2015-12-29,83.81139541
2015-12-30,79.97794813
2015-12-31,76.67889786
2016-01-01,63.60454378
2016-01-02,93.89954608
2016-01-03,71.49592427
2016-01-04,73.58737186
2016-01-05,89.0349349
2016-01-06,93.02334338
2016-01-07,113.2407759
2016-01-08,85.69401614
2016-01-09,90.39890041
2016-01-10,71.26218002
2016-01-11,94.62603265
2016-01-12,91.22683976
2016-01-13,99.73832988
2016-01-14,103.23826674
2016-01-15,117.26932209
2016-01-16,90.91324591
2016-01-17,92.35975564
2016-01-18,87.07527935
2016-01-19,113.91827863
2016-01-20,120.02800121
2016-01-21,151.74972489
2016-01-22,100.94724022
2016-01-23,83.9886564
2016-01-24,93.34495953
2016-01-25,112.28365948
2016-01-26,115.51550903
2016-01-27,125.02935816
2016-01-28,124.75560074
2016-01-29,104.66735414
2016-01-30,78.91343491
2016-01-31,72.26899717
2016-02-01,129.81797946
2016-02-02,121.5487623
2016-02-03,92.72873346
2016-02-04,85.77892572
2016-02-05,88.50672351
2016-02-06,75.5747711
2016-02-07,83.21598342
2016-02-08,107.0130912
2016-02-09,88.37610197
2016-02-10,103.60845326
2016-02-11,86.78441255
2016-02-12,86.7964219
2016-02-13,86.86986926
2016-02-14,84.47833696
2016-02-15,111.38523552
2016-02-16,123.25757668
2016-02-17,117.1245906
2016-02-18,107.61463741
2016-02-19,132.8914642
2016-02-20,118.53971726
2016-02-21,137.93679822
2016-02-22,157.25769844
2016-02-23,151.67555534
2016-02-24,163.93218401
2016-02-25,124.73218411
2016-02-26,128.04238034
2016-02-27,109.66249065
2016-02-28,142.53255054
2016-02-29,181.36192633
2016-03-01,184.6781904
2016-03-02,252.31541566
2016-03-03,174.36724715
2016-03-04,139.09921656
2016-03-05,165.37225642
2016-03-06,106.47049405
2016-03-07,134.18204916
2016-03-08,120.16132177
2016-03-09,133.85283015
2016-03-10,109.5941303
2016-03-11,104.16642883
2016-03-12,98.73420566
2016-03-13,111.07148277
2016-03-14,111.66540823
2016-03-15,110.66542696
2016-03-16,131.08818644
2016-03-17,137.50190848
2016-03-18,130.1722945
2016-03-19,103.05820994
2016-03-20,95.03975152
2016-03-21,121.21872634
2016-03-22,119.69725585
2016-03-23,107.29859892
2016-03-24,108.97530584
2016-03-25,93.02785216
2016-03-26,97.52936991
2016-03-27,94.54473369
2016-03-28,114.85572497
2016-03-29,153.38330866
2016-03-30,128.55521361
2016-03-31,153.28886329
2016-04-01,144.80040822
2016-04-02,149.81126503
2016-04-03,128.68121717
2016-04-04,113.84360606
2016-04-05,130.39237841
2016-04-06,157.11555792
2016-04-07,135.59871038
2016-04-08,127.60618442
2016-04-09,94.22966619
2016-04-10,80.91831999
2016-04-11,138.14252496
2016-04-12,146.10006222
2016-04-13,118.71221569
2016-04-14,116.22402038
2016-04-15,137.60800305
2016-04-16,106.73369974
2016-04-17,93.46606682
2016-04-18,151.70258331
2016-04-19,124.82212938
2016-04-20,114.92798927
2016-04-21,126.25891644
2016-04-22,133.7449256
2016-04-23,103.44443643
2016-04-24,115.32462778
2016-04-25,157.70969051
2016-04-26,1048.54104823
2016-04-27,164.93184017
2016-04-28,164.08581513
2016-04-29,142.85365427
2016-04-30,127.33276271
2016-05-01,101.01841758
2016-05-02,128.55069824
2016-05-03,133.208376
2016-05-04,126.78785935
2016-05-05,128.17280362
2016-05-06,124.58394977
2016-05-07,115.48782626
2016-05-08,95.15944359
2016-05-09,109.13515337
2016-05-10,139.01966169
2016-05-11,156.99769023
2016-05-12,152.17302969
2016-05-13,142.7504124
2016-05-14,152.39303062
2016-05-15,150.70528905
2016-05-16,196.51611921
2016-05-17,188.55098064
2016-05-18,173.46666366
2016-05-19,205.97295935
2016-05-20,153.09971778
2016-05-21,178.98092751
2016-05-22,104.02563644
2016-05-23,134.63481445
2016-05-24,180.52622306
2016-05-25,194.77980114
2016-05-26,186.21115052
2016-05-27,240.50062517
2016-05-28,194.79349077
2016-05-29,169.87316916
2016-05-30,212.75239853
2016-05-31,220.1842259
2016-06-01,209.81106333
2016-06-02,227.3840005
2016-06-03,213.88435339
2016-06-04,224.45872275
2016-06-05,149.89794812
2016-06-06,178.82616175
2016-06-07,218.2956218
2016-06-08,202.60351807
2016-06-09,186.66580302
2016-06-10,211.94640524
2016-06-11,173.60972129
2016-06-12,230.48126031
2016-06-13,274.26490732
2016-06-14,358.40212844
2016-06-15,375.95761064
2016-06-16,409.2670012
2016-06-17,398.3207871
2016-06-18,337.4940323
2016-06-19,270.62408946
2016-06-20,350.83604853
2016-06-21,349.39418456
2016-06-22,398.72329372
2016-06-23,319.48750186
2016-06-24,380.53241474
2016-06-25,255.21684591
2016-06-26,241.09040972
2016-06-27,270.89420212
2016-06-28,256.58779859
2016-06-29,268.77041608
2016-06-30,273.04342876
2016-07-01,252.20279291
2016-07-02,244.7147162
2016-07-03,199.73507712
2016-07-04,245.47832214
2016-07-05,259.32707665
2016-07-06,268.12187171
2016-07-07,265.15532104
2016-07-08,256.60545444
2016-07-09,207.31999326
2016-07-10,160.2331568
2016-07-11,260.70600068
2016-07-12,236.33577541
2016-07-13,273.4900632
2016-07-14,268.74954653
2016-07-15,272.11743417
2016-07-16,214.91863942
2016-07-17,216.04822271
2016-07-18,270.67138869
2016-07-19,324.96208314
2016-07-20,286.63722658
2016-07-21,302.09601556
2016-07-22,334.4853694
2016-07-23,301.20500832
2016-07-24,270.56660448
2016-07-25,349.97275868
2016-07-26,358.81926324
2016-07-27,382.95958655
2016-07-28,345.89674517
2016-07-29,322.84693382
2016-07-30,362.79705966
2016-07-31,300.3192052
2016-08-01,296.85952702
2016-08-02,312.25110266
2016-08-03,251.68246641
2016-08-04,262.65596182
2016-08-05,253.87991212
2016-08-06,208.05915701
2016-08-07,268.80786519
2016-08-08,346.14402171
2016-08-09,353.58975196
2016-08-10,296.80161715
2016-08-11,316.28626133
2016-08-12,279.07595358
2016-08-13,226.26567255
2016-08-14,217.51757305
2016-08-15,266.5525772
2016-08-16,352.24167901
2016-08-17,344.93814943
2016-08-18,285.22892386
2016-08-19,301.3086187
2016-08-20,228.05460784
2016-08-21,180.74344506
2016-08-22,242.43914614
2016-08-23,268.39960485
2016-08-24,246.64393349
2016-08-25,285.86349292
2016-08-26,273.28027405
2016-08-27,220.9683749
2016-08-28,184.12587445
2016-08-29,248.18307625
2016-08-30,237.24511132
2016-08-31,267.03677274
2016-09-01,259.27079046
2016-09-02,214.73844183
2016-09-03,237.33228937
2016-09-04,157.90389857
2016-09-05,273.00451706
2016-09-06,271.51311632
2016-09-07,257.07291779
2016-09-08,258.08811083
2016-09-09,277.7556096
2016-09-10,205.74887386
2016-09-11,179.64899127
2016-09-12,208.23478392
2016-09-13,250.90139684
2016-09-14,243.82532382
2016-09-15,235.87257742
2016-09-16,279.63114261
2016-09-17,214.69904761
2016-09-18,222.63487494
2016-09-19,302.98604793
2016-09-20,275.48453025
2016-09-21,233.66988314
2016-09-22,265.36171857
2016-09-23,264.55155223
2016-09-24,214.31579998
2016-09-25,161.27255098
2016-09-26,239.2544245
2016-09-27,228.22386203
2016-09-28,264.42252658
2016-09-29,290.1794142
2016-09-30,292.10941919
2016-10-01,229.62042069
2016-10-02,231.89584157
2016-10-03,305.21465093
2016-10-04,274.29444981
2016-10-05,266.42328172
2016-10-06,295.57710407
2016-10-07,309.82084593
2016-10-08,247.03187411
2016-10-09,224.80675106
2016-10-10,337.59841057
2016-10-11,367.37450346
2016-10-12,302.95120726
2016-10-13,333.72366759
2016-10-14,318.58279796
2016-10-15,281.92479883
2016-10-16,283.7983186
2016-10-17,370.35143613
2016-10-18,317.47177707
2016-10-19,315.66865237
2016-10-20,418.94300212
2016-10-21,292.29000752
2016-10-22,287.1291597
2016-10-23,306.02555827
2016-10-24,368.44564799
2016-10-25,466.11027947
2016-10-26,595.14775632
2016-10-27,467.65522449
2016-10-28,371.48542679
2016-10-29,347.91725828
2016-10-30,263.17241978
2016-10-31,363.44385744
2016-11-01,396.22850272
2016-11-02,434.37055978
2016-11-03,368.67275488
2016-11-04,509.32337521
2016-11-05,353.83222603
2016-11-06,329.49357531
2016-11-07,441.86226417
2016-11-08,374.32182515
2016-11-09,414.48411952
2016-11-10,350.36781966
2016-11-11,319.24268042
2016-11-12,278.2629308
2016-11-13,307.2922063
2016-11-14,324.35938877
2016-11-15,371.5054527
2016-11-16,336.3956116
2016-11-17,416.53290926
2016-11-18,420.019503
2016-11-19,380.49274814
2016-11-20,422.33985226
2016-11-21,501.45970816
2016-11-22,561.32300664
2016-11-23,549.76501832
2016-11-24,618.82686908
2016-11-25,667.53017667
2016-11-26,488.63685806
2016-11-27,412.95544714
2016-11-28,488.47687507
2016-11-29,496.28736686
2016-11-30,518.17090778
2016-12-01,526.86161449
2016-12-02,647.58193912
2016-12-03,449.97183693
2016-12-04,478.78061648
2016-12-05,526.87584308
2016-12-06,602.66760211
2016-12-07,471.28274336
2016-12-08,471.0567844
2016-12-09,549.62853601
2016-12-10,509.31999434
2016-12-11,315.44045619
2016-12-12,463.70591874
2016-12-13,427.98667677
2016-12-14,531.19852764
2016-12-15,615.44554242
2016-12-16,572.08275545
2016-12-17,445.66942952
2016-12-18,452.72413437
2016-12-19,545.30632488
2016-12-20,584.81149432
2016-12-21,589.19782339
2016-12-22,572.06378143
2016-12-23,594.06355576
2016-12-24,549.74689324
2016-12-25,328.48396597
2016-12-26,557.38495685
2016-12-27,586.69480654
2016-12-28,608.43718431
2016-12-29,694.29034312
2016-12-30,609.88968572
2016-12-31,533.4313519
2017-01-01,408.82398265
2017-01-02,720.20233229
2017-01-03,731.26310425
2017-01-04,1380.69859167
2017-01-05,859.0003492
2017-01-06,740.93439438
2017-01-07,674.53662801
2017-01-08,501.99557937
2017-01-09,673.33347003
2017-01-10,678.95310042
2017-01-11,616.00053352
2017-01-12,482.81166768
2017-01-13,523.46170316
2017-01-14,419.72585116
2017-01-15,403.86915026
2017-01-16,509.31493444
2017-01-17,610.35233234
2017-01-18,636.62454543
2017-01-19,578.14293048
2017-01-20,497.40844076
2017-01-21,480.484365
2017-01-22,462.82955195
2017-01-23,728.30226069
2017-01-24,872.11201216
2017-01-25,811.50910741
2017-01-26,723.93099972
2017-01-27,616.42015157
2017-01-28,743.21595269
2017-01-29,660.99761618
2017-01-30,863.39379711
2017-01-31,947.900945
2017-02-01,785.62578772
2017-02-02,901.38606607
2017-02-03,1104.61266712
2017-02-04,981.48571747
2017-02-05,875.03104361
2017-02-06,1267.00314578
2017-02-07,1179.75156833
2017-02-08,1134.21200264
2017-02-09,1052.8730931
2017-02-10,932.2566229
2017-02-11,850.95444068
2017-02-12,736.85964416
2017-02-13,838.97257589
2017-02-14,840.89240491
2017-02-15,975.26939916
2017-02-16,1157.38917793
2017-02-17,1152.69181437
2017-02-18,1073.59483703
2017-02-19,1021.75024221
2017-02-20,1147.11416858
2017-02-21,1327.35358721
2017-02-22,1483.20242563
2017-02-23,1622.54957538
2017-02-24,1650.04381714
2017-02-25,1340.03069181
2017-02-26,1056.42955146
2017-02-27,1612.18421819
2017-02-28,1773.54361618
2017-03-01,1928.72350075
2017-03-02,1996.03524136
2017-03-03,2194.87950557
2017-03-04,2128.5444198
2017-03-05,1864.57962422
2017-03-06,2153.06514793
2017-03-07,2211.27156497
2017-03-08,1972.28554487
2017-03-09,1882.0400588
2017-03-10,1992.65730787
2017-03-11,1712.69222161
2017-03-12,1475.53389935
2017-03-13,1876.63750669
2017-03-14,2046.56961042
2017-03-15,2083.05285377
2017-03-16,2098.92894591
2017-03-17,1783.2971053
2017-03-18,1420.71912001
2017-03-19,1295.87060143
2017-03-20,1834.72873426
2017-03-21,1903.52518048
2017-03-22,1755.14237761
2017-03-23,1653.50565596
2017-03-24,1302.78474189
2017-03-25,1273.19663923
2017-03-26,905.55162848
2017-03-27,1485.04469463
2017-03-28,1570.87146623
2017-03-29,1598.09588962
2017-03-30,1285.7644048
2017-03-31,1705.30825226
2017-04-01,1569.43373214
2017-04-02,1251.50807091
2017-04-03,1428.48029616
2017-04-04,1834.66593911
2017-04-05,1649.15997236
2017-04-06,1765.13262965
2017-04-07,1657.96229899
2017-04-08,1490.40589481
2017-04-09,1265.3251414
2017-04-10,1626.7288367
2017-04-11,1650.73709122
2017-04-12,1825.88787434
2017-04-13,2032.30901616
2017-04-14,2007.41395628
2017-04-15,1599.98138818
2017-04-16,1293.83938665
2017-04-17,1562.74938801
2017-04-18,1838.81461903
2017-04-19,1786.53456295
2017-04-20,2055.69670197
2017-04-21,1856.0493879
2017-04-22,1577.19845441
2017-04-23,1421.29546333
2017-04-24,1941.71822317
2017-04-25,2380.89960273
2017-04-26,2180.85968665
2017-04-27,2350.48932394
2017-04-28,2476.3281202
2017-04-29,2026.87458003
2017-04-30,1811.71065856
2017-05-01,2176.87520688
2017-05-02,2541.28328409
2017-05-03,2817.15806606
2017-05-04,2879.86848333
2017-05-05,3202.79864958
2017-05-06,2770.22748661
2017-05-07,2617.7114437
2017-05-08,2869.21893398
2017-05-09,3383.96183903
2017-05-10,3606.05599018
2017-05-11,3799.3139501
2017-05-12,3731.4482037
2017-05-13,3277.22538816
2017-05-14,3264.48123588
2017-05-15,3371.59552607
2017-05-16,4541.85806168
2017-05-17,5696.07867368
2017-05-18,5109.50732948
2017-05-19,5237.54397472
2017-05-20,4689.13127952
2017-05-21,4911.92450161
2017-05-22,5971.49679153
2017-05-23,6116.698093
2017-05-24,7253.32382337
2017-05-25,7792.59463989
2017-05-26,7295.29458054
2017-05-27,6434.22760679
2017-05-28,5484.87719497
2017-05-29,7264.90737006
2017-05-30,7385.34993596
2017-05-31,7742.41327124
2017-06-01,7931.27911402
2017-06-02,7742.45927407
2017-06-03,7097.42404418
2017-06-04,6922.88358518
2017-06-05,7538.95238206
2017-06-06,9535.11247781
2017-06-07,11386.09700448
2017-06-08,8159.90953044
2017-06-09,8511.92781569
2017-06-10,7904.96319848
2017-06-11,7072.53055696
2017-06-12,7732.4400286
2017-06-13,9169.53900696
2017-06-14,8532.62793483
2017-06-15,6640.80393469
2017-06-16,6171.89472237
2017-06-17,5469.11325135
2017-06-18,4894.12896518
2017-06-19,6555.13127473
2017-06-20,7472.67224345
2017-06-21,8888.35163086
2017-06-22,8584.95757231
2017-06-23,5733.97701149
2017-06-24,5558.0646441
2017-06-25,5373.28391296
2017-06-26,6408.48063525
2017-06-27,6694.02005969
2017-06-28,6188.32831328
2017-06-29,7217.21537821
2017-06-30,5807.38633125
2017-07-01,3787.02570718
2017-07-02,2557.1399037
2017-07-03,4202.31149055
2017-07-04,4979.82530539
2017-07-05,3898.66945227
2017-07-06,4413.38679525
2017-07-07,4125.99087916
2017-07-08,2925.42824628
2017-07-09,2891.21041177
2017-07-10,2538.64097101
2017-07-11,2795.45181988
2017-07-12,2945.50019669
2017-07-13,3162.61928598
2017-07-14,3505.21652185
2017-07-15,6186.16172949
2017-07-16,1977.30511755
2017-07-17,2763.40093351
2017-07-18,3112.51425924
2017-07-19,3119.24252537
2017-07-20,3580.12129462
2017-07-21,4415.80366747
2017-07-22,2978.79406781
2017-07-23,2022.69773391
2017-07-24,2588.9518215
2017-07-25,2964.14356317
2017-07-26,2842.34388007
2017-07-27,2777.41741656
2017-07-28,3453.51975013
2017-07-29,2716.5496742
2017-07-30,2533.97432339
2017-07-31,3731.15310736
2017-08-01,1425.98969114
2017-08-02,2327.597079
2017-08-03,2472.50189461
2017-08-04,1794.86980085
2017-08-05,2024.3015654
2017-08-06,2029.61607887
2017-08-07,2648.00146359
2017-08-08,3317.11822036
2017-08-09,3829.47353452
2017-08-10,4900.13315904
2017-08-11,5735.27745454
2017-08-12,5909.93106471
2017-08-13,5169.36717629
2017-08-14,8064.98902094
2017-08-15,9609.7400814
2017-08-16,11211.31587193
2017-08-17,8879.48424459
2017-08-18,9554.10376459
2017-08-19,7180.78571237
2017-08-20,6593.72543832
2017-08-21,10424.12493998
2017-08-22,14835.74533407
2017-08-23,14151.59346635
2017-08-24,16039.59169079
2017-08-25,18382.54871668
2017-08-26,17472.87448264
2017-08-27,10061.75605718
2017-08-28,12645.33209838
2017-08-29,13891.01872648
2017-08-30,10583.16103138
2017-08-31,11869.54289588
2017-09-01,10562.81846652
2017-09-02,8286.89835171
2017-09-03,7131.96552838
2017-09-04,8121.09493447
2017-09-05,6148.91995971
2017-09-06,7673.41237455
2017-09-07,6721.00676882
2017-09-08,5570.35727573
2017-09-09,3694.34213144
2017-09-10,4375.79331742
2017-09-11,3875.02558021
2017-09-12,3370.36392023
2017-09-13,2764.6603806
2017-09-14,3134.97943505
2017-09-15,3322.88245452
2017-09-16,2650.19406501
2017-09-17,2074.79713315
2017-09-18,5266.96282311
2017-09-19,4415.39051381
2017-09-20,4939.54527966
2017-09-21,2932.5101426
2017-09-22,3049.17891058
2017-09-23,2235.68512626
2017-09-24,2132.4824554
2017-09-25,4542.80437933
2017-09-26,4260.11479346
2017-09-27,3958.35821794
2017-09-28,3183.03209393
2017-09-29,2827.32548966
2017-09-30,3148.92667079
2017-10-01,3951.82244642
2017-10-02,5304.57941603
2017-10-03,3601.53884242
2017-10-04,4324.02317322
2017-10-05,5480.42782894
2017-10-06,4088.38525122
2017-10-07,2981.81322901
2017-10-08,2774.43396588
2017-10-09,4335.42095401
2017-10-10,5039.66635387
2017-10-11,5117.01260032
2017-10-12,5883.40821384
2017-10-13,11630.59170665
2017-10-14,9158.14654197
2017-10-15,4691.5175897
2017-10-16,6320.44914741
2017-10-17,7167.13576194
2017-10-18,6875.3142966
2017-10-19,6081.84724802
2017-10-20,5268.96323855
2017-10-21,6667.2490984
2017-10-22,5056.77350304
2017-10-23,6372.39166781
2017-10-24,6773.83867803
2017-10-25,4258.58967112
2017-10-26,3652.57320624
2017-10-27,9311.29516756
2017-10-28,11858.56074026
2017-10-29,10648.61144799
2017-10-30,10979.3157755
2017-10-31,10521.18972389
2017-11-01,12407.03998553
2017-11-02,12921.52712252
2017-11-03,16540.56623969
2017-11-04,15262.33120535
2017-11-05,10487.61055042
2017-11-06,13021.78357449
2017-11-07,13388.58701057
2017-11-08,13426.64538695
2017-11-09,17075.11556873
2017-11-10,18481.78330688
2017-11-11,25872.93831956
2017-11-12,44022.77899489
2017-11-13,35433.71299699
2017-11-14,31632.20383891
2017-11-15,27970.79337641
2017-11-16,24706.72123614
2017-11-17,18824.00297511
2017-11-18,16422.27853343
2017-11-19,12122.28653285
2017-11-20,15285.57626808
2017-11-21,14685.90351326
2017-11-22,14218.40971861
2017-11-23,13847.53693039
2017-11-24,12802.40943619
2017-11-25,10615.41243677
2017-11-26,11347.8963192
2017-11-27,13372.56898654
2017-11-28,15493.16229388
2017-11-29,17564.75162391
2017-11-30,16122.45368578
2017-12-01,13783.73859519
2017-12-02,12934.03086631
2017-12-03,12096.28955082
2017-12-04,14187.86716213
2017-12-05,14436.38724469
2017-12-06,17311.37216988
2017-12-07,37030.89323593
2017-12-08,64702.45903776
2017-12-09,49341.61706778
2017-12-10,40603.8707333
2017-12-11,46800.9638436
2017-12-12,58168.33237454
2017-12-13,53863.69829096
2017-12-14,57032.08931379
2017-12-15,61258.36801999
2017-12-16,57389.13936382
2017-12-17,55877.90229378
2017-12-18,60479.04447728
2017-12-19,85680.35918412
2017-12-20,112383.59636913
2017-12-21,138047.17060596
2017-12-22,132474.5945162
2017-12-23,112656.38489326
2017-12-24,77851.30541424
2017-12-25,70599.57684908
2017-12-26,77985.9683667
2017-12-27,78471.3037354
2017-12-28,75009.48803588
2017-12-29,69017.29201114
2017-12-30,70059.20804485
2017-12-31,44498.53863939
2018-01-01,40258.41119803
2018-01-02,52843.2110696
2018-01-03,71275.85729317
2018-01-04,68472.94524443
2018-01-05,77605.29993488
2018-01-06,68816.87833154
2018-01-07,69905.36263699
2018-01-08,63655.40324129
2018-01-09,68077.35422593
2018-01-10,61333.28990937
2018-01-11,49413.50226446
